names,places,links,imgs,scores,address,ranks
震道连锁(荣世商业广场店),同心,https://you.ctrip.com/shopping/tongxin2327/2088299.html,https://dimg04.c-ctrip.com/images/100r0o000000fab3f05A6_C_220_140.jpg,5.0,预海北街(近荣世商业广场),1
万家福超市,同心,https://you.ctrip.com/shopping/tongxin2327/3507563.html,https://dimg04.c-ctrip.com/images/100o180000014ku8dA221_C_220_140.jpg,,利民东街与团结北街交叉口西北100米,2
易捷便利店(下马线),同心,https://you.ctrip.com/shopping/tongxin2327/4063346.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,203省道东100米,3
生海商厦,同心,https://you.ctrip.com/shopping/tongxin2327/1958223.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,豫海镇豫海北街,4
富兴市场(团结北街),同心,https://you.ctrip.com/shopping/tongxin2327/70113852.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,宁夏回族自治区吴忠市同心县团结北街027,5
文福粮行,同心,https://you.ctrip.com/shopping/tongxin2327/70114728.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,福兴堂大药房附近,6
自如油坊,同心,https://you.ctrip.com/shopping/tongxin2327/70115751.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,利民街与304乡道交叉口东150米,7
小罗新鲜水果批发部,同心,https://you.ctrip.com/shopping/tongxin2327/70114745.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,建设路065,8
生海商业街,同心,https://you.ctrip.com/shopping/tongxin2327/70115755.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,长征东街县财政局西侧,9
买涛百货商场,同心,https://you.ctrip.com/shopping/tongxin2327/70158921.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,宁夏回族自治区吴忠市同心县S203,10
阿印科大寺牛羊鸡肉蔬菜店,同心,https://you.ctrip.com/shopping/tongxin2327/70114742.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,火车站工商所附近,11
下马关百货市场,同心,https://you.ctrip.com/shopping/tongxin2327/70115753.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,宁夏回族自治区吴忠市同心县203省道附近,12
陕西麻辣王调味品大全,同心,https://you.ctrip.com/shopping/tongxin2327/70112847.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,福兴堂大药房附近,13
同心商城-蔬菜批发市场,同心,https://you.ctrip.com/shopping/tongxin2327/70112848.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,福兴堂大药房附近,14
金河干果大批发,同心,https://you.ctrip.com/shopping/tongxin2327/70112857.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,民生街西200米,15
天成宁夏特产,彭阳,https://you.ctrip.com/shopping/pengyang1446189/1819005.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,公安局对面,1
