names,places,addresses,times,teles,titles,descs
银川动物园,灵武,北京东路152号,明日08:00开放（18:00停止入园）,0951-5043629,介绍->开放时间,"银川市动物园位于位于兴庆区中山公园内，银川市区内风景游览区之一。可以从北京东路的北门进，也可以从凤凰北街的西门进。正门（南门）位于湖滨西街，另有北门位于北京东路，西门位于凤凰北街。据志乘所载，这里原为西夏国元吴宫遗址，当时的元吴宫“逶迤数里，亭榭台池，并极其盛”，为西夏国都兴庆府第一大建筑，后毁于战火。明嘉靖年间，此为镇属兵马营房，俗称‘西马营”。1929年，冯玉祥属下门致中在此兴建公园，正式命名为“中山公园”。1949年以后，经过30多年的精心规划和修建，公园面积扩大到780亩，内有“银湖”，增添了“烈士纪念亭”“朔方亭”、“游船码头”、“玉带桥”、“少年科技站”、“儿童活动场”及动物园等20多处景观及游乐场所。园中浓荫蔽日，亭台错落，每天都吸引着大量游人前来赏玩。->全年 08:00-18:00,（18:00停止入园）；具体营业状态以当天开放情况为准"
玉皇阁,灵武,银川市兴庆区玉皇阁北街2号,,,介绍->开放时间,"玉皇阁始建于明代洪武年间，迄今已有600多年的历史，是一座重楼叠阁、飞檐相啄、结构紧凑、玲珑别致的传统木结构大屋顶建筑。因内铸玉帝像，故称之为玉皇阁。
玉皇阁主阁为重檐二层阁楼，阁高约有22.1米，台基呈长方形，犹如大鹏展翅，凌空欲飞，气势宏伟。玉皇阁同鼓楼遥相辉映，别有情韵。登临阁顶，可凭栏西眺巍巍贺兰山，东望滚滚黄河->全年 全天开放"
董府,灵武,宁夏回族自治区吴忠市金积镇露天洼子村,明日09:00开放,,介绍->开放时间,"董府位于宁夏回族自治区吴忠市金积镇露天洼子村，是清末著名将领甘肃提督董福祥的府邸，因董福祥曾官加“太子少保”衔，又称“宫保府”。董府始建于
1902
年，
1905
年竣工，初建时占地一百余亩，由护府河、府廓、外府、内府四部分组成。历经百年，现仅存内府墙和府内四合院建筑群，占地面积
14391
平方米，建筑面积
8721.9
平方米。
董福祥（
1840-1908
年），字星五，清代甘肃固原（今属宁夏）人，官至尚书提督（上将）。
1876
年（光绪二年），董福祥随左宗棠进兵新疆，参与平定阿古柏战役。收复新疆后，先后任阿克苏镇总兵、喀什噶尔提督，驻守新疆
16
年。
1894
年，因中日甲午战争爆发调驻京畿。
1898
年，所部甘军编入荣禄所辖武卫军，成为北洋三军之一。
1900
年，八国联军侵入北京，率部竭力抵抗，随后因列强施压被解职。
1902
年，董福祥选址金积堡建董府。
1908
年
2
月，病故于宁夏金积堡，葬于固原王朝山。
董府所在地原是一片湖地，以黄土夯垫而起，所用工匠及材料选自全国。木料，来自甘南；石料，来自陕西；木匠多来自四川，铁匠多来自包头，石匠来自陕西；砖瓦石灰均就地烧造。历时三年多，用工三百多万人次，耗粮五百万斤，耗费白银三十万两。->2023年1月1日-2023年12月31日 09:00-17:00,"
水洞沟村,灵武,银川市灵武市临河镇水洞沟旅游区内,明日08:00开放,,介绍->开放时间,"水洞沟村是一个古老的半地穴式的聚集村落遗址。在古老的水洞沟村里，保留着北方先民们创造的窑洞式和半地穴式的居室。水洞沟村继承了这种古老居住方式，在黄土坡上先挖出一定深度的地穴，然后在地穴四周边缘上，用土坯垒起矮墙，使之高出地面，再以桁条，木椽搭顶，覆以柴草，在柴草上糊以泥巴，防止漏水。->全年 08:00-18:00,"
天山海世界黄河明珠,灵武,银川市兴庆区滨河黄河大桥与203省道交叉口北侧,明日10:00开放（16:00停止入园）,18695122330,介绍->开放时间->必看贴士,"山海世界黄河明珠设计灵感源自迪拜亚特兰蒂斯水生活理念——奇迹、海洋、探索，把大海搬到了室内，让游客尽享水世界波澜风光。场馆全年保持在30度恒温，28度水温，既避免了季节和天气对戏水项目的影响，又满足了爱美人士玩水不晒黑的需求，实现游客一年四季可戏水、日场夜场皆可玩的游玩梦想。->全年 10:00-18:00,（16:00停止入园）；中秋节 10:00-18:00开放（16:00停止入园）；17:30清场（每周一闭园，节假日除外）->银川天山海世界景区直通车（自费项目）
1、乘车线路如下：
森林公园北门发车——北京路康槐园公交站——中山公园北门——北京路北苑小区公交站——北京路清和园公交站——新月广场停车场——北京路在水一方公交站——友爱车场——天山海世界
2、乘车时间如下：
 第一班：
09:00森林公园北门
09:40新月广场停车场
返回时间：下午16:00
 第二班：
11:00森林公园北门
11:40新月广场停车场
返回时间：下午17:40
 法定节假日及周六周天加车次：
16:00森林公园北门
16:40新月广场停车场
返回时间：21:00
3、车费15元/人（单程）
4、需提前预约电话：18695386061->银川天山海世界景区直通车（自费项目）
1、乘车线路如下：
森林公园北门发车——北京路康槐园公交站——中山公园北门——北京路北苑小区公交站——北京路清和园公交站——新月广场停车场——北京路在水一方公交站——友爱车场——天山海世界
2、乘车时间如下：
 第一班：
09:00森林公园北门
09:40新月广场停车场
返回时间：下午16:00
 第二班：
11:00森林公园北门
11:40新月广场停车场
返回时间：下午17:40
 法定节假日及周六周天加车次：
16:00森林公园北门
16:40新月广场停车场
返回时间：21:00
3、车费15元/人（单程）
4、需提前预约电话：18695386061"
灵武西湖公园,灵武,银川市灵武市嘉源路,,,介绍->开放时间,西湖位于灵武市城镇西门，过去是一片鱼湖，湖中鱼儿游荡，飞鸟成群，宛如江南的景色，后经开发、治理和保护，被改造成西湖公园的一部分，整体建筑防唐朝风格，而且很难能可贵的是周边建筑和公园基本一致，现已成为人们休闲娱乐的好去处。->全年 全天开放
西夏陵遗址区,灵武,银川市西夏区西夏陵景区内,11月1日-次年3月31日8:00-17:30,0951-5668960,介绍->开放时间,西夏陵是西夏王朝（1038—1227年）的帝王陵寝，坐落在贺兰山东麓。陵区规模宏大，蔚为壮观，在方圆53平方公里的范围内，依山势布列着9座帝陵和271座陪葬墓；是西夏历史留存至今规模大、等级高、保存完整的建筑遗存，见证了西夏王朝的存在和君主世袭，并为这一业已消失的古代文明提供特殊的见证。西夏陵国家考古遗址公园以110国道分界为两个区域：西夏陵遗址区与文化旅游综合服务区。遗址区对外开放一、二、三、五、六号帝王陵及陪葬墓群。->4月1日-10月31日8:00-18:00；11月1日-次年3月31日8:00-17:30
南门楼,灵武,银川市兴庆区南华东路(中山南街口),,,介绍->开放时间,南门楼又称南薰楼，南门楼通高二十多米，台基正中壁有一个南北方向的拱形门洞，台基北面门洞两侧有台阶，整座建筑结构严谨、气势恢宏，非常漂亮。->全年 全天开放
古城湾旅游区,灵武,吴忠市利通区古城镇世纪大道永福垂钓中心附近,,,介绍->开放时间,古城湾是黄河九十九道湾中美丽的一处。她从市区西侧缓缓流过，两岸地势平坦，稻香谷美，呈现出一派迷人的江南景色。作为一处集休闲、娱乐、观光、度假于一体的综合性大型城市公园，旅游区内绿树成林、芳草成茵、喷泉吐柱，亭台隐于楼阁林立之间，鸟雀憩于花草飘香之中，若乘坐汽艇穿梭于碧波荡漾的人工湖上，或乘羊皮筏子飘行于悠悠黄河之上，心中便会荡起一个个涟漪。黄昏时刻，来到河畔，闲庭信步，透过轻飘舞动的芦苇花梢，夕阳尽染大地，“长河落日圆”的景象跃入眼帘，令人回味无穷。->具体营业状态以当天开放情况为准
宁夏幻太奇海洋公园,灵武,银川市金凤区悦海新天地购物中心东区1-3层,明日10:00开放（17:30停止售票）,"0951-6035553,0951-6035554",介绍->开放时间,"宁夏BHG幻太奇海洋公园位于银川市金凤区康平路北京华联悦海新天地购物中心，占地总面积6600余平方米，总投资8000万元人民币。是宁夏集观赏性、互动性、参与性、趣味性、知识性、娱乐性为一体的大型室内海洋主题公园。
宁夏BHG幻太奇海洋公园内设锦福东方、梦幻潘多拉、彩羽之林、亚特兰蒂斯之城、星语心愿、深海迷城、水星舞语、水母星宫、马达加斯加探险岛、星宫宝藏等十大主题展区。馆内总水体量超3000吨，饲养和展示的海洋鱼类及生物达1000多种、20000多尾。
神秘的幻太奇海洋育有包括大鲨鱼、海龟及其他各种珍稀鱼类，在270°海底观景隧道中美丽婀娜的人鱼穿梭其中，游客可以透过蔚蓝的海水感受到亚特兰蒂斯的历史和文明；这里还有憨态可掬的海狮表演，幽默俏皮的鹦鹉表演；更有可爱的白袋鼠、羊驼、环尾狐猴等萌宠精灵期待与您亲密接触，让我们一同前往那片神秘梦幻的海底世界，一睹风采吧！
惊喜体验，尽在浪漫幻太奇！->全年 10:00-18:00,（17:30停止售票）"
