names,places,links,imgs,scores,address,ranks
草根儿便利店(永安路店),蛟河,https://you.ctrip.com/shopping/jiaohe2471/3226237.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,吉林市蛟河市,25
草根儿超市(红星路),蛟河,https://you.ctrip.com/shopping/jiaohe2471/2015786.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,红星路29号,26
兴旺水果批发,蛟河,https://you.ctrip.com/shopping/jiaohe2471/78136811.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,河北街8-2号,27
蒙萌空运水果批发,蛟河,https://you.ctrip.com/shopping/jiaohe2471/23387721.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,民主街道滨河南路8—10一层3门(首钢美丽城三期D号楼),28
万达广场(上海西路店),银川,https://you.ctrip.com/shopping/yinchuan239/1356968.html,https://dimg04.c-ctrip.com/images/01A2j12000a3z6u2c8F60_C_220_140.jpg,4.6,上海西路街道正源北街22号,1
新华购物中心,银川,https://you.ctrip.com/shopping/yinchuan239/1356961.html,https://dimg04.c-ctrip.com/images/0104z120008gmnhx226D6_C_220_140.jpg,4.4,银川市兴庆区新华东街,2
银川商城(南薰东街),银川,https://you.ctrip.com/shopping/yinchuan239/1356965.html,https://dimg05.c-ctrip.com/images/01039120008vglcld7363_C_220_140.jpg,4.2,银川市兴庆区南薰东街115号,3
新宁海宁夏土特产专卖(新华联广...,银川,https://you.ctrip.com/shopping/yinchuan239/1356977.html,https://dimg04.c-ctrip.com/images/100q0f0000007fi1e65E2_C_220_140.jpg,4.6,银川市金凤区通达北街新华联广场特产商贸负一层B052,4
百瑞源枸杞养生馆,银川,https://you.ctrip.com/shopping/yinchuan239/1451104.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,4.5,银川市兴庆区玉皇阁北街26号(近长相忆宾馆),5
枸杞商城,银川,https://you.ctrip.com/shopping/yinchuan239/1452222.html,https://dimg04.c-ctrip.com/images/100j0g000000872492F9D_C_220_140.jpg,4.8,银川市金凤区通达北街新华联广场华美汇东门枸杞商城,6
北京华联,银川,https://you.ctrip.com/shopping/yinchuan239/1356973.html,https://dimg04.c-ctrip.com/images/100r0j000000ag2hiB2EF_C_220_140.jpg,4.4,银川市兴庆区南薰东街253-289号,7
华联商厦,银川,https://you.ctrip.com/shopping/yinchuan239/1356990.html,https://dimg04.c-ctrip.com/images/10090i00000098niq8092_C_220_140.jpg,4.4,鼓楼南街99号,8
新华百货CC mall,银川,https://you.ctrip.com/shopping/yinchuan239/2099914.html,https://dimg04.c-ctrip.com/images/0103z120008h1cky9AFBE_C_220_140.jpg,4.5,鼓楼步行街,9
盛世春天新百大卖场,银川,https://you.ctrip.com/shopping/yinchuan239/1356993.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M01/CA/4A/CghzgVW7TBSARI-cAAA6ElKZY5c811_C_220_140.jpg,4.4,银川市兴庆区解放西街,10
世纪金花,银川,https://you.ctrip.com/shopping/yinchuan239/1356987.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.4,北京中路世纪金花c座2楼-9号(嘉禾影城门口),11
Nice尼斯民谣酒吧,银川,https://you.ctrip.com/shopping/yinchuan239/2339868.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.4,西夏万达金街广场D区18-2093(怀远东路与金波北街交汇处东北角),12
悦海新天地,银川,https://you.ctrip.com/shopping/yinchuan239/2096842.html,https://dimg02.c-ctrip.com/images/01A0m12000aajmywd4FBB_C_220_140.jpg,4.7,康平路与尹家渠街交汇处东北角,13
新华百货(西夏店),银川,https://you.ctrip.com/shopping/yinchuan239/2094169.html,https://dimg04.c-ctrip.com/images/100a180000013nzce8914_C_220_140.jpg,4.3,文萃北路56号,14
佳兴·金凤广场,银川,https://you.ctrip.com/shopping/yinchuan239/1751945.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.5,北京中路655号,15
华润万家(万达广场店),银川,https://you.ctrip.com/shopping/yinchuan239/1356979.html,https://dimg04.c-ctrip.com/images/0100k120008i6ulpvE2FA_C_220_140.jpg,4.7,银川市金凤区正源北街22号万达广场B1,16
物美大卖场(北京中路),银川,https://you.ctrip.com/shopping/yinchuan239/1356983.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.8,银川市金凤区北京中路380号世纪金花内,17
王府井百货(东方红店),银川,https://you.ctrip.com/shopping/yinchuan239/2101798.html,https://dimg04.c-ctrip.com/images/0104x120008hjueulF99A_C_220_140.jpg,4.4,新华东街56号,18
