names,places,addresses,times,teles,titles,descs
赤坎欧陆风情街,台山,江门市开平市赤坎鎮堤西路,,"0750-2678888,0750-2679788",介绍->开放时间,"赤坎素以中西合璧的古建筑、淳朴的民情民风而闻名远近，其中尤以堤西路风格独特的古建筑较为出名。这条近400米长的楼房，是中西合璧的建筑风格，由早年欧洲和美洲等地的赤坎华侨，从国外带回建筑图纸，结合开平本地的建筑艺术，在这里建成的。这些建筑不仅重视造型的美观，而且考虑到楼房的坚固与实用，因此大量的建筑材料全是进口回来的，在保存当地传统建筑风格的同时，又将西欧式建筑移植在家乡的土地上，形成了风格独特的、富有文化韵味的中西合璧建筑群，因此这一带又叫“欧陆风情街”。
欧陆风情街较具特色是楼顶建筑。有的楼顶是尖顶塔形，有的在正面墙挑出拱形雨篷，造型丰富。墙面装饰也多种多样，有浮雕图案、窗洞形式、线脚、阳台铸铁栏杆等，有的结合了巴洛克或洛可可建筑装饰风格，有的是岭南特色的佳果与吉祥纹饰以及具有中国古典卷草图案。->全年 全天开放；具体营业状态以当天开放情况为准"
台山凤凰峡小九寨,台山,江门市台山市端芬镇端芬镇大隆洞风景区凤凰峡区,今日09:00开放,0750-5378888,介绍->开放时间->优待政策,"凤凰峡小九寨景区内山峦起伏，溪水潺潺，两岸林茂竹翠，鸟语花香，一派原生态风光，并有着“岭南小九寨”之称。
漫步在景区内，古木参天、藤缠蔓卷、山谷幽幽、涧水潺潺、鸣虫唧唧、飞鸟啁啁，山水之景十分迷人。每当夏日来临，这里也是体验漂流的好去处。->全年 9:00-17:30,->补充说明：1、身高1.3--1.5米之间儿童购景区优惠票。2、以上信息仅供参考，具体信息请以景区当天披露为准。"
中山詹园,台山,中山市南区北台村105国道旁,08:00-17:30开放（17:30停止入园）,0760-23336288,介绍->开放时间->优待政策->服务设施,"中山詹园又名中山大宅门，座落在中山市西南郊，是目前岭南地区至大的古典私家庭园，分为詹园祝寿、岐江廊桥、詹府种福三个区域。詹园建筑以苏杭园林为基调，结合岭南水乡的布局脉络，使湖洲山、北溪河等自然风光与詹园建筑构成一体，形成天人合一的建筑风格。
詹园建筑结构简洁而凝重，风格古朴而洒脱。它的取材多为民间古旧材料，一砖一瓦、一门一窗都凝聚着历史的痕迹。同时还吸收了西式园林的风格，水体和装修多呈几何形式；庭园潇洒，层次分明，建筑重视选址，造型洗练简洁。
詹园是由园主黄远新先生亲自设计为父母建造一处淡雅精致、颐养天年的静心居所。为了彰显严爱、永志慈恩，园主以父名 命桥名，以母姓冠詹园，又专辟一处设立《孝道馆》，彩绘《廿四孝》图悬挂其内。今日的詹园已逐渐形成“一山、一水、一庭园；亦诗、亦画、亦休闲”的珍贵艺术景观。->全年 08:00-17:30,（17:30停止入园）->儿童：身高1.2米（不含）以下儿童，免费
老人：70周岁以上（含70周岁）老人凭有效证件，免费
儿童/老人/学生：儿童1.2米(含)-1.5米(不含)；老人60周岁（不含）-69周岁（含）；学生凭有效学生证购优惠票。，优惠票
残疾人：凭有效证件，免费
现役军人：凭有效证件，免费
补充说明：以上信息仅供参考，具体请以景区当天披露为准。->停车场：【詹园停车场】参考价格：免费；地址：中山市北台村105国道旁；库位：300
卫生间：景区内设有卫生间。
餐厅：景区内提供餐饮服务。"
斗门古街,台山,珠海市斗门区斗门镇斗门大马路旧街24号,,,介绍->开放时间,"斗门古街位于斗门镇内位于珠江三角洲南端，地处珠海市斗门区西北部，东枕黄杨山，西临虎跳门水道。斗门古街，主体建筑中融合中西方各国建筑风格的独特骑楼，使古街在斗门的建筑中鹤立鸡群，铺房店门高低基本划一，规格近似，外墙和走廊天花等饰以花形、几何图形等砖刻，中西合璧的斗门古街依稀可见其作为商业街的特色及昔日的繁华。
斗门古街之所以能够有今天这番景象，是源于1850年的时候，当时中国澳门、加拿大的一些建筑师、牧师等宗教人士经常到斗门镇访问和居住。由于商贸业发展迅速，当时墟镇旧街的建筑已满足不了发展的需要。所以，外国商人和本地富商开始酝酿修建街道、房屋。在这种情况下，加拿大建筑工程师嘉理慰等人统筹规划、设计，博采欧美各国古典建筑之精华，于19世纪末到20世纪初，这里陆续建起了广英祥、大昌、祥盛等10余间布匹店，及多间百货店、中药店、米铺、钱庄。除商铺之外，基督教还建起了福音堂，天主教建起了德式二层楼房的教堂。这些建筑构成了斗门镇清朝古街的全貌，成为珠海市目前惟一保存较完整的古街。现在的古街虽不是从前的繁华了，但在断壁残垣中却也保留了一些历史文化魅力。->具体营业状态以当天开放情况为准"
台山康桥温泉,台山,江门市台山市白沙镇朗南村,08:00-23:59开放,"0750-5813888,0750-5817333,0750-5817338",介绍->开放时间->服务设施,"台山康桥温泉较高水温达90.5℃,日溢流量超过5000吨,属弱碱性、软水含硫温泉。水质晶莹剔透、无异味，并且含有丰富的偏硅酸、氟、锂、锶、溴、碘、硫、游离二氧化碳等三十多种微量矿物质元素。




台山康桥温泉度假村设有各具特色的主题区域，分别有巴厘岛风情区、欧陆悠闲区、浪温情侣区、vip区等区域。整个温泉池区可同时接待5000名游客泡浸温泉。池区内园林景致、安逸优雅、鸟语花香、悠然浪漫，是现代人追求的健康、悠闲、减压和旅游的理想度假之地。->全年 08:00-23:59,->停车场：【康桥温泉酒店停车场】参考价格：¥5/小时；地址：广东省台山市白沙镇朗南村；库位：200"
影汇之星8字形摩天轮,台山,澳门路氹连贯公路新濠影汇东翼三楼,6月22日恢复营业,+853-88686767,介绍->开放时间->优待政策,"登上高悬130米、全球较高的8字形摩天轮，澳门景致尽收眼底。耸立于两座酒店大楼之间的瞩目标志“影汇之星”设计概念源自好莱坞巨制之震撼场景，恍如两颗炽热行星冲击大楼外墙，留下了一个近乎完整的“8”字。“影汇之星”有17个复古科幻为主题的观景厢，每个包厢可容纳多达10人。->2023年1月1日-2023年4月3日 周二-周三；2023年4月6日-2023年12月31日 周二-周三；全年 ,- 14:00-20:00,；2023年4月4日-2023年4月5日 周二-周三 14:00-20:00,；中国法定节假日 14:00-20:00开放->婴幼儿：2周岁（不含）以下，免费"
三十三墟街,台山,常安路148号,,,介绍,三十三墟街位于江门市蓬江区，是古老的骑楼老街，人们可以沿斜坡到街顶，感受老江门的古韵。
珠海长隆度假区,台山,珠海市横琴岛南端环岛路长隆大道东侧,,400-883-0083,介绍->开放时间->优待政策->服务设施,"珠海长隆国际海洋度假区地处珠海横琴新区，包括长隆海洋王国、横琴岛剧院等众多主题乐园，以及横琴湾酒店、企鹅酒店、马戏酒店等豪华主题酒店，配套设施完善，是周末与亲朋好友出游的好去处。
游玩建议
整个度假区为一水的海洋风格建造，面积很大，要想一次性玩遍整个景区，呆一天肯定是不够的。白天可以在海洋王国与珍稀的鲸鲨、白鲸、北极熊和其它可爱动物见面，挑战鹦鹉过山车，体验从20层楼高度飞速而下的刺激和360度翻转的疯狂。
晚上的横琴海有绚烂的烟花表演，大约在晚上8点开始，或者去国际马戏城欣赏马戏表演。横跨欧亚非的150多位马戏表演艺术家将为你倾情奉上无比惊艳的表演节目，360度全景式多视角视觉体验，带给你国际马戏饕餮盛宴。
住宿餐饮
预算充足的话，可以入住在园区内豪华的横琴湾酒店，带着小朋友的家长还可以选择极具特色的马戏酒店和企鹅酒店。各酒店内都有风格各异的自助餐厅，提供中式、日式、西式及亚洲风味美食，满足不同人群的需求。除了吃住方便，住店客人去景区还可以走优先通道，不用排队，节假日人多的情况下十分省心。
此外，你还可以选择夜宿鲸鲨馆，在鲸鲨馆内搭帐篷，和可爱的大鲸鲨一起入睡，体验与白天完全不同的奇幻旅程。->全年 全天开放；度假区全天开放，内部景点及演出开放时间详见各景点详情页。->儿童：游园当日年龄3周岁(不含)以下或身高1米(不含)以下，免费；游园当日年龄3周岁(含)-12周岁(不含)之间或身高1米(含)-1.5米(不含)之间，优惠
老人：游园当日年龄已满65周岁的长者，优惠
青少年：游园当天年龄12周岁(含)-18周岁(不含)之间且身高1.5米(含)以上的未成年人，优惠
残疾人：凭国家民政部、残联、部队核发的有效残疾军人证及残疾证，优惠
补充说明：免票儿童无需预约。 马戏演出不设免票，特殊活动票种请以资源披露为准。 享受门票优惠的游客，入园时如需以年龄为标准核验入场，请您配合出示以下有效身份 证明原件以核验年龄是否符合门票年龄定义的适用标准。中国内地游客需出示《中华人民共和国居民身份证》，中 国香港、澳门地区游客需出示《港澳居民来往内地通行证》或《中华人民共和国港澳居民居住证》，中国台湾地区 游客需出示《台湾居民来往大陆通行证》或《中华人民共和国台湾居民居住证》，其他国家及地区游客需出示有效 护照。如您不符合相应标准，需按所适用门票补差价。 进入度假区免费，以上政策适用于度假区内的子景点（长隆海洋王国、横琴岛剧院等）。->停车场：【珠海长隆海洋王国1号停车场】参考价格：¥10/小时；地址：广东珠海市横琴区富祥湾；库位：3000；小车5元/小时；大巴10元/小时，每日小车停车费50元封顶，大巴100元封顶 ，次日重新计时收费。
WIFI：账号：chimelong；密码：手机短信验证码；范围：全覆盖
手机充电：
行李寄存：参考价格：大号寄存柜：50元/件中号寄存柜：30月/件小号寄存柜：20元/件；地址：游客中心
园内交通：地址：景区门口
卫生间：景区内设有卫生间，在景区入口、5D城堡影院、海牛馆、各个餐厅等附近并有明显标志牌
吸烟区：地理位置：珠海横琴·长隆国际海洋度假区设有指定的区域吸烟，游客仅可在指定区域吸烟。
餐饮：珠海横琴·长隆国际海洋度假区内设有餐厅，分别在深海世界、梦幻海洋、激浪帆船、白鲸馆、雨林飞翔等附近并标有醒目的指示牌。
纪念品商店：珠海横琴·长隆国际海洋度假区内设有纪念品商店，分别在5D城堡影院等场馆等附近并标有醒目的指示牌。
便利店："
海泉湾小矮人部落,台山,广东省珠海市平沙镇海泉湾度假区小矮人部落,今日10:00开放,0756-7728366,介绍->开放时间->优待政策,"小矮人部落坐落在奇幻大陆中路的“夏尔特”地区。生活在这里的小矮人也被称之为夏尔特人，他们把房子建在半地下的洞中，热衷于开派对，热爱和平、安宁且不用冒险的田园生活。夏尔特地区一年四季气候宜人，湿润多雨，适合种植农作物和驯养动物，这里的市集远近闻名，总有最好的蔬菜和水果，祥和富裕。
部落中共有20余种小动物可以深度互动和体验，还有原生态的户外探险、露营美食，以及马车巡游、动物竞赛等主题活动，为亲子娱乐提供了丰富多彩的内容。->全年 周二-周日 10:00-17:30, 周一；中国法定节假日 10:00-17:30开放->儿童：1米以下儿童，免费"
宁城公园,台山,双亭街16号,,,介绍->开放时间,台城人工湖位于台城南面的牛山和猫山下，分东湖、西湖和南湖，总称宁城公园。台城人工湖始建于20世纪50年代左右，在当时物质匮乏的环境下，全靠台山人民你一锹，我一铲，艰苦打造而成。后来，在人工湖南端牛山下挖了面积约百亩的南湖，建立双亭桥，与原人工湖相连一体。如今的台城人工湖景色秀丽，柳绿花香，拱桥亭阁，是人们休闲运动的好地方。->具体营业状态以当天开放情况为准
