names,places,addresses,times,teles,titles,descs
叠溪－松坪沟风景区,阿坝藏族羌族自治州,阿坝藏族羌族自治州茂县溪镇松坪沟乡境内,今日08:30开放,"028-67079797,028-67079799",介绍->开放时间->优待政策->服务设施,"叠溪－松坪沟风景区以地震遗址、海子、森林、群山、民俗风情等主景为游客瞩目，被称为小九寨。这里空气清新，景色原生态，是一个欣赏自然景观的景点。


叠溪－松坪沟风景区是一个真正的游山玩水的好地方，白石海是必去景点之一。它是松坪沟中面积较大的海子，一大片湖水与山相接，再配上一些树木点缀其中，看到此景的人无不感慨景色的美丽。拿起相机按下快门，一幅风景大片就诞生了。->2023年4月1日-2023年11月30日 08:30-17:30,；2023年12月1日-次年2023年3月31日 08:30-17:00,->儿童：身高1.2米(不含)以下（实地测量），免费；身高1.2米（不含）-1.4米（含），半价
残疾人：持有效残疾证，免费
现役伤残军人：现役伤残军人（凭革命伤残军人证），免费
离休老干部：军队离休老干部（凭离、退休证或部队团以上单位介绍信靠等有效凭证），免费
老人：65岁（含）以上凭身份证；，免费；60周岁（含）-64周岁（含）老人在非法定节假日（不含周末)；，免费；60周岁（含）-64周岁（含）老人在法定节假日(含周末)购买半价票，半价
学生：全日制大中小学生（凭学生证），半价
补充说明：以上信息仅供参考，具体信息请以当天披露为准->园内交通：地址：景区游客中心"
红原—若尔盖大草原,阿坝藏族羌族自治州,阿坝藏族羌族自治州若尔盖县209省道附近,,0837-2299555,介绍->开放时间,"红原—若尔盖草原位于阿坝藏族羌族自治州东北部的红原县和若尔盖县境内，由草甸草原和沼泽组成。这里是欣赏草原风光和藏族风情的好目的地。
夏季是草原的黄金季节，这里天高气爽，能见度很高。游客可以在草地上露营，放眼望去，天蓝得惊艳，草绿得耀眼，还有花儿点缀其中，香味扑鼻，美得让人陶醉。可以在此慢慢欣赏，细细品味。拿起相机，随手一拍都是风景大片。->全年 全天开放"
五彩池,阿坝藏族羌族自治州,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内,,0837-7739753,介绍->开放时间,"五彩池位于则查洼沟南段，是九寨沟尤为艳丽的池子，且四季不冻。其以秀美多彩纯净通透而闻名，因水中富含碳酸钙，所以湖水光影斑驳。有阳光的时候时是拍摄的好时机，在不同的位置和角度，会呈现出不同的色彩。
五彩池的水来自高处的长海，水中生长着水绵、轮藻、小蕨等水生植物群落，还生长有芦苇、节节草、水灯芯等草本植物。这些植物所含叶绿素深浅不同，在富含碳酸钙质的湖水里，就呈现出不同的颜色，使得五彩池上半部呈碧蓝色，下半部则呈橙红色，左边呈天蓝色，右边则呈橄榄绿色，五彩斑斓。五彩池池水清澈通透，透过水面，能清晰的看到池底岩石的纹路，在阳光的照耀下，闪耀着五彩的光芒。
如今九寨沟重开，这里也成为了观赏秋景的好去处。->包含于九寨沟景区，景区开放时间8:00-17:00，景点开放时间详见景区现场公示。"
中国古羌城,阿坝藏族羌族自治州,阿坝藏族羌族自治州茂县中国古羌城,今日08:00开放,"0837-7419999,0837-7413000",介绍->开放时间->优待政策,"中国古羌城主要由中国羌族博物馆、非物质文化遗产传习中心、羌文化广场、羌王官寨、羌圣山和大禹纪念大殿等景点组成，都展示着“羌族主题”，这里可以深入了解羌族风俗文化。
羌文化广场是举行迎宾、集会、庆典的大型文化广场，这里时不时会有民俗活动举办。在古城内，每个居民都非常淳朴且热情好客。店铺里有售卖各种与羌族有关的纪念品，可以挑几个作为伴手礼。->2023年1月1日-2023年12月31日 08:00-17:30,->老人：70岁以上（含70岁）老人凭身份证，免费
儿童：身高1.2米（不含）以下，免费；身高1.2米（含）-1.4米（不含），半价；身高1.2米（含）-1.4米（不含），半价
残疾人：凭残疾证，免费
军人：凭现役军官证，免费
跟团导游：凭导游证，免费
学生：全日制大中小学生，凭学生证，半价
记者：凭记者证，半价
导游：凭导游证，半价
补充说明：凡优惠人群均需持符合优惠条件相关证件现场办理入园手续"
四姑娘山长坪沟景区,阿坝藏族羌族自治州,阿坝藏族羌族自治州小金县四姑娘山镇四姑娘山景区内,今日08:00开放（15:00停止入园）,0837-2791063,介绍->开放时间->优待政策,"长坪沟全长约29公里，峡谷幽长，四姑娘山高峰－么妹峰就坐落于此。主要景点有樟木寨、喇嘛寺、甘海子和红石滩等。长坪沟峡谷幽深，大部分路段只能骑马或徒步通行。长坪沟内的原始植物种类丰富，而且植被保存完好。成片的原始森林里，古柏高大挺拔，青松枝密叶茂，杉树、杨柳密密匝匝，遮天蔽日。藏族村寨星星点点遍布其中。其中樟木寨是当地大的嘉绒藏寨，保留有嘉绒藏族特有的建筑风格，民风纯朴。周边奇石嶙峋，山花烂漫，更有数十米的瀑布飞流直下，水花四溅，颇为壮观，溪流汩汩流淌，穿过草原，一派人与自然和谐共处的景象。长坪沟是户外运动爱好者的天堂，是攀登三峰、四峰的大本营所在地，也是攀岩、攀冰的理想场所。->全年 08:00-15:30,（15:00停止入园）->儿童：7周岁以下儿童(不含7周岁)或身高1.2(含1.2米)以下的儿童享受门票和观光车票免票。超过1.2米需现场增补观光车差价，免费
残疾人：凭残疾证，免费
军人：现役军人、伤残军人、在职、退休、残疾消防员人员和消防救援院校学员、残疾人、离休干部、抗美援朝军人，免费
残疾军人：凭军残证（经现场审核通过），免费
青少年：7周岁(含)-18周岁(含)凭身份证，半价
学生：全日制大中小学生凭学生证，半价
老人：60周岁（含）-64周岁（含），在国家法定节假日凭身份证实行半价门票优惠【国家法定节假日：元旦节（1月1日），春节（农历初一，初二，初三），清明节（农历清明节当日），劳动节（5月1日），端午节（农历端午节当日），中秋节（农历中秋节当日），国庆节（10月1日-10月3日），半价；60周岁（含）以上，在非国家法定节假日凭身份证，免费；65周岁(含)以上凭老年证及身份证国家法定节假日，免费"
红原月亮湾,阿坝藏族羌族自治州,阿坝藏族羌族自治州红原县209省道,今日07:30开放（18:00停止售票）,18111327568,介绍->开放时间->优待政策,"月亮湾草原位于四川红原县内，其草原宽广，牧草茂盛为整个青藏高原所少有，此地距红原县城仅3公里，8月的月亮湾显得清秀委婉了，在公路旁的小山岗上，你会看到美丽宽广的草原就像块柔软的绿色地毯铺在梦幻的大地上，清澈的河水在草原上划出一道道舒缓优美的弧线，恰似一轮弯弯的月亮，“月亮湾”也因此而得美名。
红原草原的美在月亮湾发挥得淋漓尽致。在一片开阔的草地上，白河呈“S”形蜿蜒流过，如同天上的一弯新月，故而得名“月亮湾 ”。黄昏时，近处绿草茵茵，远处山峦叠黛，夕阳染红了天空，也染红了弯弯的流水，伫立在河边的马匹，悠闲地吃着青草，摆着尾巴，使草原更显得格外的静谧 。->全年 07:30-20:00,（18:00停止售票）->儿童：身高1.2米（不含）一下，门票免费，门票免费
老人：60周岁（含）以上凭老年证或身份证，门票免费，门票免费
补充说明：免票政策只适用于门票，观光车自行购买"
诺日朗瀑布,阿坝藏族羌族自治州,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟景区内,今日08:00开放,"0837-7739753,0837-7739309",介绍->开放时间,"诺日朗瀑布，海拔2365米，位于诺日朗游客中心附近。瀑布宽270米，高24.5米，是中国大型钙化瀑布之一，也是中国宽的瀑布，众多的影视剧曾在这里取景，包括中央电视台1986年版电视剧《西游记》的片尾就是在这里拍摄的。诺日朗瀑布在藏语里面的意思是雄伟壮观的瀑布。它呈多级下跌，宽达140米的水帘从两山间飞出，直泻百尺山崖，形成罕见的森林瀑布。瀑布对面建有一座观景台，站在台上，瀑布全景尽收眼底，秋季时，瀑布的三百米飞流在秋色、云雾的衬托下，化成了一幕波澜壮阔的画面。->全年 8:00-17:00,"
卓克基土司官寨文化旅游景区,阿坝藏族羌族自治州,阿坝藏族羌族自治州马尔康县东7公里的卓克基镇西索村,今日08:30开放,0837-2829888,介绍->开放时间->优待政策,"卓克基土司官寨位于距四川省阿坝州马尔康县卓克基镇西索村，始建于清朝乾隆年间（1918年），1936年毁于大火，1938年至1940年，土司索观赢进行了重建。官寨依山而建，坐北朝南，被国际友人誉为“东方建筑史上的一颗明珠”。
土司官寨，又称土司署或土司官邸，是旧时土司管辖土地行使权利的中心，也是土司权力和地位的象征。卓克基土司官寨位于卓克基镇西索村，其布局仿汉族四合院结构，上下五层，共有大小房间63间，是一座典型的嘉绒藏族建筑。现主要开放一至四层，一层主要是厨房经幡房和酿酒房等；二层有蜀锦楼，中央红军在官寨内召开会议的场景以及军用沙盘等历史文物及文字档案。三层展示的是土司的卧室餐厅吸烟室会客室等。四层是宗教文化展示厅。
卓克基土司官寨集官署、防御和居住为一身，是康巴地区难得一见的建筑精品。->2023年5月1日-2023年10月8日 08:30-17:30,；2023年10月9日-次年2023年4月30日 09:00-17:00,->儿童：身高1.3米（不含）以下，免费
老人：65周岁（含）以上凭老年证或身份证，免费；60周岁（含）-64周岁（含）凭老年证或身份证，半价
残疾人：凭残疾证，免费
军人：凭军官证，免费
军残：凭相关证件，免费
学生：全日制大中小学生凭学生证，半价
补充说明：以上信息仅供参考，具体信息请以当天披露为准"
映秀地震遗址,阿坝藏族羌族自治州,阿坝藏族羌族自治州汶川县映秀镇人民政府隔壁,,,介绍,"映秀镇地处阿坝州南大门，映秀镇漩口中学的残垣断壁看得让人心头一震，眼泪暗流，感慨大自然的破坏力真是无穷的，人类在它面前还是渺小的。


汶川县映秀镇路口，矗立着一块写着“5.12震中映秀”几个大字的巨大石头，几个大字格外醒目。"
牟尼沟风景区,阿坝藏族羌族自治州,阿坝藏族羌族自治州松潘县黄龙管理局牟尼沟风景区,今日08:00开放（17:00停止入园）,0837-7247123,介绍->开放时间->优待政策,"牟尼沟风景区地处青藏高原，位于四川省阿坝州松潘县城西15公里处的山源河谷地带，海拔2800--4250米，年平均气温7摄氏度，是以世界罕见的高寒山区喀斯特（岩溶）作用为主形成的多种自然景观的地质博物馆，景区内的钙化堆积形状多种多样，加上后期地质改造，形成众多类型的钙化地貌。
景区由扎嘎沟和二道海沟两个部分组成，景区景观融钙化瀑布、环形池瀑、高原溶蚀陷落湖、石钟乳、溶洞、钙化遗存、原始森林、高山草甸、硫磺温泉、珍惜动植物以及藏传佛教寺院、独特的藏寨风情于一体，并以“瀑布、湖泊、温泉、钟乳柱、民俗”五绝著称。
扎嘎瀑布景区：建议游玩2-3小时；二道海景区：建议游玩时间3-4小时。->全年 08:00-18:00,（17:00停止入园）->儿童：6周岁（含）以下或身高1.2米（含）以下，免费；身高1.2米（不含）-18周岁（不含）以下凭有效证件，半价
老人：65周岁（含）以上老人凭老年证或身份证，免费；60周岁（含）-64周岁）老人在国家法定节假日半价优惠，其余时间免费，半价
学生：全日制大中小学生凭在读学生证，半价
残疾人：凭残疾证，免费
军人：凭军官证，免费
补充说明：平日60周岁（含）以上老人免票。"
