names,places,addresses,times,teles,titles,descs
大溪老街,新竹,501;502室,00:00-23:59开放,+886 3 388 2201,介绍->开放时间,"大溪老街是当地高知名度的特色街区。也保留了很古老的建筑。是集观赏，吃喝玩乐于一体的特色街区。->全年 00:00-23:59,"
北埔老街,新竹,新竹北埔乡外坪村大坪溪,09:30-17:30开放,+886 3 580 2204,介绍->开放时间,"北埔小镇的风土人情，从金广福公馆、天水堂到慈天宫，都在述说着北埔历史的风光繁华。->全年 周六-周日 08:00-18:00, 周一-周五 09:30-17:30,"
阳明山国家公园,新竹,台北市北投区竹子湖路1-20号,,+886-2-2861-3601,介绍->开放时间->必看贴士,"阳明山国家公园紧临台北都会区，全区以大屯火山群汇为主，面积11456公顷，因火山活动造成的火口湖、地热与温泉，具有研究及旅游休闲价值，受季风影响，植物相兼具高草原、矮草原、阔叶树林、亚热带雨林、雨水生植物群落，孕育台湾水韭、大屯杜鹃、蝴蝶与鸟类，阳明山公园栽植的樱花及杜鹃，使本区成为台北近郊吸引人的赏花场所。->全年 全天开放；游客中心8：30-16：30；每月末的一个星期一（遇国定假日顺延一天）及农历除夕休馆->1. 山中天气多变，建议前去游客带上雨伞和外套。
2. 山中有很多步道及石梯，建议穿舒适的鞋子。->1. 山中天气多变，建议前去游客带上雨伞和外套。
2. 山中有很多步道及石梯，建议穿舒适的鞋子。"
永安渔港,新竹,台湾省永安渔港,09:00-19:00开放,+886 3 486 1017,介绍->开放时间,"永安渔港位在桃园新屋乡南方九公里处的海岸，近年来积极发展渔港观光业。总长115公尺的拱桥有著多样化的灯幕，站在桥上的观景平台可以看着渔船进入港口，傍晚时分还可以享受海风吹拂，看著夕阳西照的暖橘彩霞，或是到观海亭观看无边际的湛蓝大海，这些美景一定会让人流连忘返。->全年 09:00-19:00,"
埔心牧场,新竹,326台湾省桃园市杨梅區,09:00-17:00开放,+886 3 464 4132,介绍->开放时间,"味全埔心牧场是大型乳牛牧场。现今的埔心牧场已经发展得相当完善，牧场早期积极绿化环境，并且建设湖滨钓鱼区、骑马场与射箭场等，娱乐设施很多，非常值得瞧瞧。->全年 09:00-17:00,"
绿世界生态农场,新竹,314台湾省新竹縣北埔鄉隘子7鄰20號,08:30-17:30开放,+886 3 580 1000,介绍->开放时间,"绿世界生态农场有许多美丽的野生动物，有鹈鹕，鹦鹉，羊驼和各式水生陆生珍奇的生物，可以近距离互动。->全年 08:30-17:30,"
慈湖陵寝,新竹,335台湾省桃園市大溪區復興路一段1097號,9:00-17:00开放,+886 3 388 3552,介绍->开放时间->必看贴士,"慈湖陵寝位于台湾桃园市大溪区，是蒋中正的陵园。陵园旁开辟了一处“铜像公园”，用以安置台湾各地因去蒋化而移除的蒋公铜像，形成特殊的装置艺术主题公园。->全年 ,- 9:00-17:00,->1. 慈湖陵寝，除了是蒋中正的陵园之外，收集了各时期蒋公塑像的公园和环境优美的自然风景都是吸引游人前来的理由。2. 每天9点起的整点还有卫兵交接仪式，园内导游关于历史的八卦也颇有趣味。->1. 慈湖陵寝，除了是蒋中正的陵园之外，收集了各时期蒋公塑像的公园和环境优美的自然风景都是吸引游人前来的理由。2. 每天9点起的整点还有卫兵交接仪式，园内导游关于历史的八卦也颇有趣味。"
桃园仙谷,新竹,桃园县复兴乡长兴村上高遶8邻5之1号 ‎,营业时间待定,+886-3-3822661,介绍->开放时间,"占地两百公顷的桃源仙谷位于桃园复兴乡，是一处拥有多种花草树木的休闲园区。每当冬春两季郁金香花海盛开美不胜收，吸引大批民众前往赏花。桃源仙谷裡种植多样花草，四季各有不同的花卉绽放，许多蝴蝶也会在花丛中飞舞，全年皆有美丽的景色。沿著枕木阶梯而下，百泉溪旁设有沙推与小型的亲水池，夏日午后不彷卷起裤管到溪畔旁戏水，赶走夏天的炎热暑气。->全年 8:00-17:00,"
石門山,新竹,"石門山, 龙潭区桃园市台湾省 325",,,介绍,石门山因位处石门水库西侧而得此名，山上有许多岔路步道，地形平缓坡度不大，步道两侧林荫蓊蓊，沿途有相思树、油桐树以及眾多的蕨类植物，空气中也弥漫著芬多精香气，相当适合全家一起来踏青。西门山地势高度550公尺，因周围无屏障视野良好，登上山顶还有一座大型观音像，站在山顶上眺望大汉溪、大溪龙潭山峦，让您细细欣赏居高临下的美景。
石牛山,新竹,台湾省新竹县关西镇,,,介绍,石牛山因为多岩石而得名，新竹地区的名山，名列台湾小百岳。
