names,places,links,imgs,popularity,scores,addresses
乐华恒业欢乐世界,咸阳,https://you.ctrip.com/sight/jingyang2749/1708846.html,https://dimg04.c-ctrip.com/images/0102w120004emuw2f1657_C_220_140.jpg,6.7,4.4,西安市西咸新区泾河新城沣泾大道东段1号 （乐华城）
西安城墙,咸阳,https://you.ctrip.com/sight/xian7/1449.html,https://dimg04.c-ctrip.com/images/0100f120005q6fsy8B56A_C_220_140.jpg,9.3,4.6,西安市碑林区南大街2号（此为永宁门地址，西安城墙位于西安市中心，有城门多座，地址不同）
大唐芙蓉园,咸阳,https://you.ctrip.com/sight/xian7/26184.html,https://dimg04.c-ctrip.com/images/0103v12000aqxg06r2685_C_220_140.jpg,9.0,4.4,西安市曲江新区芙蓉西路99号
乐华城·88°C温泉乐园,咸阳,https://you.ctrip.com/sight/jingyang2749/1939570.html,https://dimg04.c-ctrip.com/images/350e16000001069abA7DA_C_220_140.jpg,6.2,4.3,西安市西咸新区泾河新城沣泾大道东段1号（乐华城88°C温泉乐园）
陕西历史博物馆,咸阳,https://you.ctrip.com/sight/xian7/1446.html,https://dimg04.c-ctrip.com/images/0103k120006t7ckgl8C33_C_220_140.jpg,8.8,4.6,西安市雁塔区小寨东路91号（大雁塔西北侧）
长安十二时辰主题街区,咸阳,https://you.ctrip.com/sight/xian7/133979300.html,https://dimg04.c-ctrip.com/images/0102j120009feuy96625E_C_220_140.jpg,8.6,3.8,陕西省西安市西安曲江大唐不夜城东侧曼蒂广场长安十二时辰
乾陵,咸阳,https://you.ctrip.com/sight/qiancounty2742/52650.html,https://dimg04.c-ctrip.com/images/1A01170000011wzhv7AD8_C_220_140.jpg,7.3,4.5,咸阳市乾县城北6公里梁山上
西安钟楼,咸阳,https://you.ctrip.com/sight/xian7/52702.html,https://dimg04.c-ctrip.com/images/100j10000000oj84v8909_C_220_140.jpg,8.4,4.5,西安市碑林区东西南北四条大街交汇处
大唐不夜城,咸阳,https://you.ctrip.com/sight/xian7/130441.html,https://dimg04.c-ctrip.com/images/100c1f000001gsxqd9E36_C_220_140.jpg,8.5,4.6,西安市雁塔区慈恩路46号
西安碑林博物馆,咸阳,https://you.ctrip.com/sight/xian7/140439.html,https://dimg04.c-ctrip.com/images/10071f000001h70jcC839_C_220_140.jpg,8.0,4.7,西安市文昌门内三学街15号
秦始皇帝陵博物院(兵马俑),咸阳,https://you.ctrip.com/sight/xian7/1444.html,https://dimg04.c-ctrip.com/images/100o1f000001gp44rA9EC_C_220_140.jpg,9.8,4.7,陕西省西安市临潼区秦陵北路与秦俑馆公路交叉口
大雁塔,咸阳,https://you.ctrip.com/sight/xian7/1442.html,https://dimg04.c-ctrip.com/images/100i1f000001gp3tfE7FE_C_220_140.jpg,8.4,,西安市雁塔区雁塔路
茂陵,咸阳,https://you.ctrip.com/sight/xingping2739/52652.html,https://dimg08.c-ctrip.com/images/0102u120006exhle94AE0_C_220_140.jpg,6.2,4.3,咸阳市兴平市茂陵博物馆
《长恨歌》演出,咸阳,https://you.ctrip.com/sight/xian7/136558.html,https://dimg04.c-ctrip.com/images/3508170000011x8fd5D08_C_220_140.jpg,9.0,4.7,西安市临潼区华清路38号（华清池景区内）
华清宫,咸阳,https://you.ctrip.com/sight/xian7/1443.html,https://dimg04.c-ctrip.com/images/100510000000o6ke620CB_C_220_140.jpg,9.0,4.5,西安市临潼区骊山北华清路38号
郑国渠旅游风景区,咸阳,https://you.ctrip.com/sight/jingyang2749/1986561.html,https://dimg07.c-ctrip.com/images/0103k120008jmi10sBE30_C_220_140.jpg,5.5,3.8,咸阳市泾阳县王桥镇西北部
西安鼓楼,咸阳,https://you.ctrip.com/sight/xian7/1410344.html,https://dimg04.c-ctrip.com/images/100o10000000oik0e8128_C_220_140.jpg,7.8,4.5,西安市莲湖区北院门74号
回民街,咸阳,https://you.ctrip.com/sight/xian7/54080.html,https://dimg04.c-ctrip.com/images/1A0811000000ra8pt1815_C_220_140.jpg,7.8,4.3,西安市莲湖区西大街1号回民街街口
西安千古情,咸阳,https://you.ctrip.com/sight/xian7/5709479.html,https://dimg04.c-ctrip.com/images/0105s12000arp9hxoE129_C_220_140.png,7.2,4.7,陕西省西安市灞桥区世博大道世博园得宝门内
大明宫国家遗址公园,咸阳,https://you.ctrip.com/sight/xian7/52685.html,https://dimg04.c-ctrip.com/images/10011f000001h396493C8_C_220_140.jpg,7.8,4.2,西安市未央区太华南路
曲江海洋极地公园,咸阳,https://you.ctrip.com/sight/xian7/52697.html,https://dimg04.c-ctrip.com/images/100v0r000000hnipp2495_C_220_140.jpg,7.2,4.1,西安市雁塔区曲江二路1号（近大唐芙蓉园东门）
袁家村,咸阳,https://you.ctrip.com/sight/liquan2759/144876.html,https://dimg08.c-ctrip.com/images/0100r12000aao4fpd0B6A_C_220_140.jpg,6.6,4.5,咸阳市礼泉县
汉阳陵国家考古遗址公园,咸阳,https://you.ctrip.com/sight/jingyang2749/140438.html,https://dimg04.c-ctrip.com/images/100e1c000001da6rb0A0E_C_220_140.jpg,6.6,4.5,西安市咸阳国际机场专用公路东段
