names,places,addresses,times,teles,titles,descs
枫林花海,常德,常德市桃源县枫树乡回维新村,今日08:30开放,0736-6600637,介绍->开放时间->优待政策,"常德市桃源县枫树乡被称为维吾尔族第二故乡。枫树维吾尔族回族乡位于桃源县城东北14公里。是除新疆外较大的维吾尔族群聚地，素有维吾尔族“第二故乡”之称。也是马克思主义史学家、有名教育家、维吾尔族杰出代表翦伯赞先生的故乡。
枫林花海维回民族风情园规划面积2000亩，园区景点遍布，有名的马克思主义历史学家翦伯赞故居；根据各个季节变化，有多种花卉高低呼应的“枫林花海”；有占地100多亩的葡萄区；有“翦”姓始祖，威震南方的哈勒·八十墓；有被列入湖南省宗教活动场所的清真寺。
枫林花海各色花卉，四季花开，姹紫嫣红，一片生机勃勃的怡人景色。花海品种以郁金香、金盏菊、百日草、醉蝶花、蓝花鼠尾草等为主，花期长，又有入药价值，是集观赏性和实用性为一体的旅游景点。->全年 08:30-17:30,->补充说明：1、免费人群：儿童身高1.3米（不含）以下、65岁以上老年人享受免票。2、以上信息仅供参考，具体以景区当天披露为准。"
夷望溪,常德,常德市桃源县兴隆街乡游船码头,今日08:00开放,"0736-6730888,13397360065",介绍->开放时间->优待政策->服务设施,"夷望溪是桃花源外围景点中美的景点，是常德十景之一。位于常德市桃源县兴隆街乡，这里景色秀美、山水怡人，被称为常德的的“小桂林”。夷望溪，亦称怡望溪，有望之心怡的意思，乍听起来，似乎又是一道被世间所遗忘的山间流水。的确，这几乎是个与世隔绝的地方，一个静宓与神秘的地方。夷望溪，一个青山凝黛，绿水悠悠的妙境，仿佛又到了桂林的漓江，恰好这里也有个象山，酷似一只刚从水中沐浴上岸的老象。两岸也是青山如屏，翠竹成荫。夷望溪水清澈透明，如同碧玉，无怪乎诗人将它称作“沅江小桂林”。这山有的如大象、有的如雄狮、有的如麒麟、有的如钟鼓，还有一座山崖壁上似挂着一弯明月。在河堤与山脚之间是一些农田，偶尔可见两三个农夫在叱牛耕耘，悠闲的哼着些土里巴唧的用牛歌，旁边总有几只黑身而白翼的笨鸟，在周围停立，似乎一点也不怕人，等到农夫和耕牛走近时，才怏怏地窜飞至另一边去，依就呆呆地盯着那农夫和耕牛，真是一幅写意的《桃源隐耕图》。->全年 08:00-18:00,->补充说明：1、景区统一售票，暂无其他优惠政策。 2、以上信息仅供参考，具体信息请以景区当天披露为准。->停车场：【夷望溪停车场】参考价格：免费；地址：湖南省常德市桃源县S227兴隆街乡游船码头；库位：100"
西洞庭湖湿地保护区,常德,常德市汉寿县岩汪湖镇,今日08:00开放,"0736-2467566,0736-2466666",介绍->开放时间->优待政策->服务设施,"西洞庭湖江湖交错，水域辽阔，属国家五级生态旅游资源，有湿地面积2.696万公顷，湿地区内有植物865种，鸟类200多种，其中国家一、二级保护鸟类20多种，鱼类100多种，数万亩自然芦苇林，是众多野生动物特别是珍稀水禽的栖息地。是亚热带内陆湿地的典型代表，被列入国际重要湿地名录，为国家湿地公园。

西洞庭湖区域被称为中华湿地之都，沧浪文化之源，是“中华诗词之乡”，涌现了屈原、李白、刘禹锡、杨幺、帅孟奇等历史人物。已开发水乡民俗文化村、洞庭水上人家、沧浪屿、林海观鸟台、杨幺水寨、帅孟奇纪念馆、洞庭野味食府、情人岛港、龙王湖庙、龙阳八景等。->全年 08:00-17:00,->儿童：1.2米（不含）以下儿童免费。，免费
补充说明：2、优惠政策：1.2—1.4米（含）之间的儿童购景区优惠票；老人（70岁以上）、现役军人持有效证件购景区优惠票。（上述优惠政策，需到景区自行购买）3、以上信息仅供参考，具体信息请以景区当天披露为准。->停车场：【湖南西洞庭湖湿地公园停车场】参考价格：免费；地址：湖南省常德市汉寿县内岩汪湖镇J27县道；库位：100"
穿紫河游船,常德,常德市武陵区穿紫河社区河街下南门游船码头（常德市武陵区拱辰路153号附近）,今日19:00开放,"0736-7888678,0736-2539519",介绍->开放时间->优待政策,"穿紫河游船，豪华大气的外型、敞亮舒适的内舱、玻璃钢结构、全通透舱室、全封闭型高速船舶……让人眼前一亮。水上巴士一路途经大小河街、德国小镇、金银街、白马湖公园、丁玲公园等，游客从韵味十足的“老常德”穿越到异域情调的“德国”，再到闲情别致的商业街区、清雅秀丽的公园小景，人在船上坐，景在身边游，真正近距离品读新常德的魅力风情。->全年 19:00-20:30,；具体开航时间以预订页面为准->补充说明：（1）身高1.2米（含1.2米）以下的儿童可在监护人的陪同下免票乘船，监护人需另购票；身高1.2-1.4米的儿童在监护人的陪同下乘船享五折优惠，监护人需另行购票； （2）年满65周岁的老年人凭有效身份证在监护人陪同下乘船享五折优惠，监护人需另购票，(注：一名监护人最多监护两名老年人）"
常德市博物馆,常德,常德市武陵区武陵大道144号,,0736-7223997,介绍->开放时间,"常德博物馆位于武陵大道中路，占地32亩，总建筑面积1万平方米。
该建筑为四合院仿古式，由主体建筑和南北专题馆组成。主体建筑分前厅、中央大厅和后院。前厅四层，第一层正面墙是大型“唐三彩”壁画——桃花源仙境；中央大厅局部两层，上方为玻璃盖顶，厅内光线充足，场地宽敞，是一个多功能、综合性的展厅；后院二层，系全封闭式的展室和文物库房，共有标准室10个，文物库房2个，主要用于珍贵文物的陈列和保管。馆内藏有各类文物3万余件，其中：一级文物148件，二级文物258件，三级文物676件。南北两边专题馆，设有3个展室，主要用于各类专题展览。馆内除经常举办各类临时性展览外，还办有《常德历史文物展》、《常德工业品展览》、《常德民俗展》等永久性的展览。近年内还将办《根雕艺术展》、《常德近现代名人展》、《常德书法精品展》等展览。->全年（农历除夕、正月初一、正月初二） ；全年 周二-周日 09:00-17:00,（16:00停止入园） 周一；每周一（逢法定节假日顺延）闭馆。"
诗墙公园,常德,常德市武陵区沅安路沿江带,,0736-7255123,介绍->开放时间,"常德诗墙公园，以城区沅江北岸防洪大堤为载体，熔诗、书、画、刻于一炉，全长3000米，有“三绝诗书画，一墙天地人”的赞誉，是品读历史先贤之不朽名篇，领悟博大精深之中华文明的艺术大观园。
整个诗墙分为《百代沧桑》、《名贤题咏》、《武陵佳致》、《兰芷风华》、《华夏新声》、《五洲撷英》、《时代风采》、《千古绝唱》八大篇章，以及43篇精美的中外石壁画，由全国包括港澳台在内的1213名书法家书写，真、行、隶、篆、草集于一墙，有着丰富的文化内涵。当代诗、书、画界誉它为“三绝诗书画”。
诗墙上武陵阁、春申阁、排云阁、渔夫阁四大楼阁耸立，既是防洪闸口，又使古城增添深厚的文化底蕴，诗墙和公园显得古香古色。徜徉在诗墙旁常德丰富的荆楚文化和湘湖文化气息扑面而来。->全年 全天开放"
桃花源古镇,常德,桃花源镇319国道旁,,,介绍->开放时间,桃花源古镇位于桃花源镇319国道旁，古镇占地面积约为1600亩，桃花源古镇”具备“吃、住、行、娱、购、游”六大旅游功能要素，设有大型餐饮、潇湘特色小吃和庙会小吃等。->具体开放时间请咨询景区
石门壶瓶山,常德,常德市石门县壶瓶山镇江坪河村一组,今日08:00开放,0736-5422678,介绍->开放时间->优待政策,"壶瓶山顶海拔2098.7米，号称“湖南屋脊”。主峰之巅的造型唯有从西侧的松树垭方向看得清楚，其南北崖头高翘，形如壶嘴与壶把，中间圆拱稍低极像壶盖。待攀峰顶高踞崖台再看，主峰的巅顶原来周高中低是一形状宛如瓶颈的盆地，“壶瓶”二字由此得来。壶瓶山的南、西、北三面峭峻，坡度70°左右，东南面稍缓，有崎岖狭径可登。山顶植被茂盛，春夏晴日登屋脊，可见高山杜鹃、千年映山红、红花木兰群落争相竞艳，互斗芬芳，壶瓶山上是春的世界、花的海洋，人入其中，宛如仙镜。晴日，登临屋脊、俯视云海，只见银白色的云海铺天盖地，无边无际，云海在山间翻腾，似排山倒海、白浪滔天，武陵山脉的高山峻岭在白云中飘浮，酷似辑辑长舟在茫茫的云雾中穿行。金秋，壶瓶山上秋高气爽，登临屋脊，极目楚天舒，八百里洞庭成片、长江成一线，""会当临绝顶，一览众山小""的激情油然而生。逶迤的武陵，奔腾的河流，美丽的田野，繁华的城镇，幽静的农舍，一览无余，尽收眼底。令人陶醉，心旷神怡。壶瓶山主峰之巅还是观日出云海的地点，遇上爽朗的晴空，极目远眺，北面的长江也会依稀可见，也是户外运动爱好者想征服的地方之一。壶瓶山景区峡谷内资源丰富，是一座绿色的自然宝库。谷内数条溪河从源头下跌峡谷沟壑落差近千米，水流湍急，一路形成动态水景美轮美奂、美不胜收，仅瀑布大小就有近百处，让人看得眼花缭乱。->全年 08:00-18:00,->补充说明：1、免费政策：老人70岁以上持老人证免生态游票。2、优惠政策：老人60-70岁持身份证购生态游优惠票；1.2m以下儿童需到景区自行购买优惠票。（上述优惠政策，需到景区自行购买）3、以上信息仅供参考，具体信息请以景区当天披露为准。"
桃源山,常德,湖南省长沙市桃源县桃源山,,,介绍->开放时间,桃源山是道教圣地，文化中心，面积约2.5平方公里。从西晋到晚明，以桃源山为主的名胜古迹，代有声名。->具体开放时间请咨询景区
嘉山风景区,常德,常德市津市市新洲镇,,0736-4262688,介绍->开放时间,"嘉山省级风景名胜区，位于湖南津市新洲镇，距市区7公里，澧水自北向南绕嘉山东麓人洞庭，它集平原旷野景观，河洲峻秀景观，丘陵植被景观和历史人文景观为一体，造就了“嘉山胜境”。于嘉山之颠，可东观八百里洞庭波涛汹涌澎湃，南望万顷稻菽英雄遍地夕烟，西眺三千仞武陵群峰争秀，北望澧水东流，湖光山色，典雅丽秀。“洞庭天下水，嘉山天下秀。”正是对嘉山美景的写照。

嘉山原为翠绿山，孟姜山，是秦朝孟姜女的故里，车胤的家乡，据(澧州志》记载：“秦时州有孟姜女者，适范郎，因始皇筑长城，范郎往供役，姜女于嘉山之顶筑台以望，久而不归，乃不惮远险，亲往长城寻觅…;…;孟姜女果至长城，茯范郎骨骸，负之归里，至延安，抵同官而卒。”->全年 全天开放"
