names,places,addresses,times,teles,titles,descs
长白山北坡景区,安图,延边朝鲜族自治州安图县二道白河镇长白山风景区内(池北区二道白河镇南部约36公里处)）,明日07:00开放,0433-5742286,介绍->开放时间->优待政策,"长白山天池以北被称为北坡景区，这里的景点比西坡和南坡要多，不过游客也更多。北坡景区的长白山瀑布、聚龙温泉、谷底林海都是经典的地质奇观，还可乘坐倒站车体验急速过弯道，然后在峻峭的主峰上俯瞰天池美景。
进入景区要先乘坐环保车到换乘中心，然后可选择坐倒站车走左边的路上主峰看天池，或者坐环保车走右边公路去看长白瀑布。如果上午天气好，可趁游客少先上主峰，乘坐倒站车（通常是奔驰面包车，单程20分钟）可以体验在盘山路上连续急速过弯道的刺激。
下了倒站车往山上走约十分钟就可到顶，上山分为A、B两条线路，有指示牌。通常从右边的A线路上山顶，再继续走B线路游览后下山，不走回头路。如果时间有限，则可以游完A线后直接从两条线中间的台阶路下来。
从换乘中心乘坐环保车直达瀑布停车场（单程10分钟），沿着栈道往上走一小段可看到聚龙泉和长白瀑布，长白瀑布是天池的唯一出口，68米的水流落差十分壮观。这里的温泉广场有卖口感独特的温泉鸡蛋，可以尝尝，还可以在一旁的温泉水池洗洗手，感受一下火山温泉。
从瀑布停车场坐环保车行驶五分钟可到小天池，小天池是一潭宁静的小湖泊，水面倒影着树木的优雅姿态。在此逗留几分钟就可以沿栈道折回，沿途可见二道白河在狭窄的峡谷中奔流，约行走15分钟后可到绿渊潭的入口。这里有家蓝景快餐可提供午餐，是景区内唯一的大型餐厅，但价格比较贵。
绿渊潭是一汪翠绿的水潭，一侧有瀑布顺山崖而下，看完绿渊潭沿栈道返回的途中可见到玉浆泉。回到蓝景快餐前的停车场乘车五分钟到谷底森林的入口，漫步于栈道走在原始森林中感觉很舒畅，走到尽头可俯瞰沉落谷底的森林，但目前不能下到谷底。谷底森林是离山门最近的景点。
离北坡景区约40分钟车程的二道白河镇是主要的旅游集散地，镇上有各种宾馆、商店、餐馆、酒吧，消费都不算贵。如有闲暇时间，你还可以去镇上的长白山自然博物馆参观，或者去东北风长白山大剧院看二人转演出。而附近的大戏台河、魔界等小景点也值得看看。->2023年9月4日-次年2023年4月30日 08:00-17:00,；2023年5月1日-2023年9月3日 07:00-17:00,；8:30-15:00,14:30停止进入，景区根据天气变化及客流量营业时间或有调整，详情以景区现场公示为准。->儿童：6周岁（含）以下或身高在1.2米（含）以下凭有效证件或现场测量，免费
老人：65周岁以上（含）凭身份证或老年证，免费；60周岁（含）至64周岁（含）持有效证件，半价
残疾人：肢体残疾或持残疾人证，免费
现役军人、人民警察：凭有效证件，免费
记者：持国家新闻出版署核发的记者证，免费
导游：凭身份识别卡，免费
中国摄影家协会、中国艺术摄影学会、中国新闻摄影学会、吉林省摄影家协会的会员：凭有效证件，免费
未成年人：6周岁以上至18周岁以下持有效证件，半价
大、中、小学学生（不含成人教育、研究生）：凭有效证件，半价
购票政策：游客凭有效证件购买长白山北、西景区门票后，五日内再次进入景区只需购买惠民组合票（惠民门票0元+大巴车票85元）；游客所购门票当日当次使用，需对应当日游览景区使用，如所购门票日期当日未使用，则再次进入景区需重新购买景区大巴车票。，所购门票免费，需购大巴车票
补充说明：1、免票及优惠票政策仅适用山门门票，不含园内交通，【除6周岁（含6周岁）以下或身高在1.2米（含1.2米）以下的儿童（持有效证件或现场测量）免大巴车票】。 2、以上信息仅供参考，具体信息请以长白山官网当天披露为准。"
长白山天池,安图,延边朝鲜族自治州安图县长白山主峰火山锥体顶部,,"0433-5742286,0439-6331900",介绍->开放时间->必看贴士,"长白山天池位于长白山主峰火山锥的顶部，这里四季风光迷人，是来长白山的必赏之地。长白山的北坡、西坡、南坡都可以观赏到天池，因角度的差异所看到的天池景色也各有意境，而夏季能看到天池的概率较大。
长白山天池是火山喷发后在雨水、雪水和地下泉水的作用下形成的火山口湖，它也是松花江的源头。游客登上山顶可见群峰叠嶂、气势恢宏，十六座山峰簇拥着一潭平静的湖水，在蓝天晴空的映照下，湖水深邃幽蓝，格外迷人。
冬季时的山顶银装素裹，春秋季时池边的草甸上山花遍地，夏季时则翠绿满山。盛夏时因云雾相对较少，一睹天池真容的机会较大。长白山顶天气多变，常云雾遮掩，要看到天池需要运气。传说第一次来就能看到天池的人，会被祝福与爱人白头偕老。
目前，团队游客常去的是北坡和西坡，但不少游客认为在同等天气情况下，南坡看到的天池壮美，因为这里的视野较开阔，可看到大角度的天池。虽然北坡山顶岩石较多，视野狭窄，但这里看天池的角度更为丰富。
长白山天池深不可测，这里常有游客目击湖怪的报道，但至今仍未被证实其存在，却给天池增加了浓郁的神秘感。天池同时还是中国和朝鲜的界湖，站在湖边可眺望朝鲜境内的另一半山巅。西坡山顶则有两国的界碑，可以拍照留念。->包含在长白山景区内，景区内景点开放时间详见景区现场公示。->1. 为安全起见，不要只身一人上天池，尽量多人结伴或请当地向导。
2. 山顶上常会下阵雨，气温也比较凉，建议带好雨衣（山上不能撑伞）、注意着衣保暖。
3. 上山看天池必需乘坐景区交通，但冬季有时会因天气恶劣而暂停车辆运营。->1. 为安全起见，不要只身一人上天池，尽量多人结伴或请当地向导。
2. 山顶上常会下阵雨，气温也比较凉，建议带好雨衣（山上不能撑伞）、注意着衣保暖。
3. 上山看天池必需乘坐景区交通，但冬季有时会因天气恶劣而暂停车辆运营。"
长白山魔界漂流,安图,吉林省延边朝鲜族自治州安图县长白山魔界风景区西门西南200米,明日09:00开放,,介绍->开放时间->优待政策,"长白山魔界漂流，漂流于水上，顺水流动，曾是人类一种原始的涉水方式。乘着橡皮艇顺流而下，天高水长，阳光普照，四面青山环绕，漂流其间，河水清澈见底，时急时缓，温柔而又不乏野性，深处不过一米，浅处也只有十几公分。魔界漂流漂流独特的一点在于奇妙的雾凇，由于特殊的地理环境导致了这一奇观，边欣赏独特的雾凇，边享受漂流的激情与刺激，一定有一种别样的感觉。->全年 09:00-17:00,->儿童：1.2米（含）以下儿童，免费
补充说明：以上信息仅供参考，具体信息请以景区当天披露为准。"
长白山聚龙火山温泉,安图,长白山保护开发区池北区长白山北景区老山门400米处,13:30-22:00开放（21:00停止售票）,"0433-6177333,0433-6070345",介绍->开放时间->优待政策->服务设施,"长白山聚龙火山汤泉位于国家5A级景区长白山北景区老山门处，距离新山门1.5公里，火山温泉会馆采用管道直引方式引入长白山火山自溢温泉—聚龙泉。室内建筑面积3300多平方米，内设长白山特色草药温泉池、儿童嬉水池及多功能水疗区等10个温泉池；室外占地面积3600多平方米，园林景观式温泉池21个。其中的萌宠观赏区饲养着可爱的折耳兔、呆萌的法斗、憨憨的小香猪、美丽的蓝孔雀以及各种鸟类，叽叽喳喳，伴着原始森林，听天赖之音，享天然氧吧，天池汤泉每一个池子都增添了仿生造型，即体现了我们设计主题人与自然合谐相处，也提升了游客体验度，这里有优质的水源、贴心的服务，原生态环境，是您一年四季泡温泉圣地，来长白山感受12度粉雪温暖之美、22度清爽之美，那么一定不要错过82度温度氤氲之美。萌宠乐园动物：珍珠鸡、浣熊、矮脚马、金毛、阿拉斯加、法斗、白狐、安德鲁貂、白貂、骆驼、驴、山羊、香猪、野猪、松鼠、鹦鹉、土拨鼠、羊驼、鸽子、兔子、龙猫。娱乐设施： 滑梯 丛林攀爬网 丛林荡木、星空帐篷、丛林蹦床、蹦极床、丛林秋千、丛林跷跷板、丛林钢琴。->全年 13:30-22:00,（21:00停止售票）->补充说明：以上信息仅供参考，具体信息请以景区当天披露为准。->泡汤：
娱乐设施：
特色项目："
二道白河,安图,延边朝鲜族自治州安图县,,,介绍->开放时间,"二道白河镇地处长白山脚下，素有""长白山第一镇""之美称。镇上有河水潺潺，穿城而过，缘河而建的天然公园占据了很大的空间。镇上住宅区之外还有东北亚植物园，那是植物的世界，沿着木栈道走，左右两侧的树木不断变化，铭牌详细的介绍了各种植物的名称。
小镇安静祥和，这里不受车水马龙的打扰，也没有雾霾的侵袭，幸福指数极高，特别适合发呆。和长白山一起成为了一张递向世界的名片。
小镇距长白山核心景观35公里，是进出长白山的门户。留心观察会发现，在一些主要街道的两旁，屹立着一些刻着字的大石块。这些石刻从金水鹤酒店门前起，沿池北大街向南一直延伸至望云桥，同时，遍及二道白河大街两旁和二道白河的河岸两侧，直至美人松湖。这些石刻文字的中心都刻有一个大大的姓氏，在石块的左或右上方还刻有“福”字，与下方对角线上的“寿”字相呼应。这些石头便是“百姓福寿石头记”，寄托了对当地居民和外来游客的深深祝福。
二道白河镇至北坡有大巴，价格在15元左右。至西坡目前没有大巴，需包车前往，轿车300元左右往返，拼车80元左右一人。二道白河镇至魔界打车往返需50元左右，旺季略有浮动。->全年 全天开放"
长白山红松王雪场,安图,延边朝鲜族自治州安图县二道白河镇南20公里处长白山国家森林公园内,营业时间待定,17614336678,介绍->开放时间,"长白山红松王雪场位于延边朝鲜族自治州安图县二道白河镇南20公里处，长白山国家森林公园内，海拔1100米，紧邻朝鲜，民风独特，四季景色优美，由于森林覆盖率极高，当地自然空气含氧量居全国第一地理位置优越，交通便利。
景区是集旅游观光体验及休闲娱乐为一体，冬季为主，四季皆宜的目的地度假型滑雪场，还推出了一系列新颖刺激的冰雪旅游产品和娱乐项目。->2023年11月17日-次年2023年3月15日 08:30-17:00,（17:00停止入园）"
长白瀑布,安图,白山市延边安图县长白山北坡距天池1250米的地方,07:30-18:00开放（15:00停止售票）,"0433-5742286,0433-5410000",介绍->开放时间,"长白山天池北面有一个小缺口，湖水由此溢出，流经千米后一泻而下，形成了落差达68米的的长白瀑布，然后汇入二道白河，即松花江正源。站在瀑布前的观景台远观瀑布，只见水流似从天而降，落地声如雷贯耳。
长白山瀑布位于天池北坡，乘槎河的尽头。由于山大坡陡，水势湍急，一眼望去，瀑布像一架斜立的天梯。瀑布口有一巨石叫“牛郎渡”，将瀑布分为两股。两条玉龙似的水柱勇猛的扑向突起的石滩，冲向深深的谷地，溅起几丈高的飞浪，犹如天女散花，水气弥漫如雾。->全年 07:30-18:00,（15:00停止售票）"
长白山传奇小镇,安图,延边朝鲜族自治州安图县白河大街长白山自然博物馆对面,明日09:00开放,0433-5936011,介绍->开放时间,"长白山传奇小镇共有五个馆供游客体验，其中1号A馆为自然博物馆；1号B馆为北景区游客集散中心；2号馆为室内冒险馆；3号馆为飞行体验馆；4号馆为湖怪体验馆。
现已运营的飞行体验馆是目前国家首屈一指的新型项目。飞行影院从装修到影片拍摄均为国际团队精心打造，所有放映设备均采用美国UL认可的大型游乐设备，使用新一代的台湾智威I-Ride飞行系统，是提供6个自由度动作平台的飞行影院系统。
飞行影院共播放两部影片，分别为《飞越长白山》、《飞越神州》。其中《飞越长白山》影片由国际团队睿智九州联合英国PEL团队，历时2年耗资1500万元对长白山全貌，进行实景拍摄而成，全程以猎鹰的视角去感知自然的存在和变换，是由幼鹰-遇到猎人-驯化放生-自由翱翔的生长过程。通过视觉创意，独特的娱乐体验，带领游客身临其境领略长白山四季奇特的自然风光，带给您的观感，是一次触及灵魂的通透震撼！
《飞越神州》影片由鸿蒙幻象中的飞天舞曲开始，在神州版图上利用神话色彩的穿越镜头飞入万山之宗昆仑山脉，继而飞临九曲黄河、壶口瀑布、秦始皇兵马俑、长城、故宫、泰山、东方明珠、杭州西湖、黄山、桂林山水、珠穆朗玛峰、布达拉宫等唯美的人文景观和自然风光，同时经历四季变化、晨曦轮回，将千年古国厚重的历史神韵与飞速发展的现代中国浓缩于观影过程中，配合座椅时而起伏、加速、俯冲等运动视角，将各色惊险刺激、震撼人心的壮丽景象淋漓尽致地呈现于观众眼前，让观众在高空俯仰坠降中感受疯狂穿越与惊险失重，身临其境的享受一次梦幻刺激的飞越神州之旅。
除影院之外，馆内还设有朝鲜族特色餐厅、拾个披萨、植物印染以及主题商店等业态，在园区广场四周还设有移动零售花车，可满足游客多方面需求。->全年 09:00-16:30,"
长白山蓝景聚龙汤泉养生会馆,安图,延边朝鲜族自治州安图县长白山北区原山门旁200米处长白山蓝景国际生态交流中心院内,13:30-22:00开放（21:00停止入园）,0433—5052777,介绍->开放时间->优待政策->服务设施->必看贴士,"长白山蓝景聚龙汤泉养生会馆 ，位于长白山北景区原山门200米处，隶属于长白山蓝景国际生态交流中心。水源源自长白山火山自溢温泉—聚龙泉。该温泉水以硫化物为主，水温可达83摄氏度。
室内场所服务设施一应俱全。室外景观涵盖区域近7000㎡，在原有天然河道及建筑之间设置各类特色温泉池，及室外客人休息室，分布在林间及河道之间，结合地势及树木植，周边相应制作木平台和景观亭。其他区域设有木栈道、木亭台廊架等，整体材质大多彰显地方特色，景观处理上追求原始、自然。更因温泉水质情况，荣登中国十大温泉。->全年 13:30-22:00,（21:00停止入园）->补充说明：1、以上优惠政策仅供参考，具体以长白山蓝景温泉会馆当天披露为准。2、免费人群：1.2m（不含）以下儿童免费。3、优惠人群：1.2m（含）—1.4m（不含）之间的儿童可至景区购买优惠票。->泡汤：
特色项目：->1. 请自备泳衣出游。
2. 切忌空腹或太饱时入浴，泡温泉浴时应多喝水，随时补充流失的水分。
3. 洗温泉浴时请您把身上的金属饰品摘下来，同时卸掉彩妆，指甲油等。
4. 温泉水中含有丰富的矿物质，泡过温泉后尽量少用沐浴液，用清水冲深更有利于保持附在皮肤上的矿物。
5. 温泉浴是一种中等强度的运动，在令身心得到全面放松的同时，灵敏度和注意力却会有所下降，故驾车人士一定要休息两个小时以上方可驾车。
6. 沐浴前先洁身，洗去皮肤汗渍可更容易吸收泉水中的矿物质。->1. 请自备泳衣出游。
2. 切忌空腹或太饱时入浴，泡温泉浴时应多喝水，随时补充流失的水分。
3. 洗温泉浴时请您把身上的金属饰品摘下来，同时卸掉彩妆，指甲油等。
4. 温泉水中含有丰富的矿物质，泡过温泉后尽量少用沐浴液，用清水冲深更有利于保持附在皮肤上的矿物。
5. 温泉浴是一种中等强度的运动，在令身心得到全面放松的同时，灵敏度和注意力却会有所下降，故驾车人士一定要休息两个小时以上方可驾车。
6. 沐浴前先洁身，洗去皮肤汗渍可更容易吸收泉水中的矿物质。"
绿渊潭,安图,长白山北坡景区内,,0433-5742286,介绍->开放时间,绿渊潭是北坡景区内的一汪水潭，因其潭水极为碧绿清澈，颇似九寨之水，故有“东北小九寨”的美誉。绿渊潭一侧有瀑布顺山崖而下，为潭水增添色彩，景致优雅。绿渊潭瀑布高落差达26米，瀑水落于巨石而四溅，而后流入深潭。每逢雾起，潭上水雾弥漫，美不胜收。游客可在潭边远观瀑布和碧潭全景，也可下到瀑布边近观。游览完毕沿栈道返回，途中可见玉浆泉，还有“千年等一回”、“真的还想再活500年”等形态有趣的枯树。->包含于长白山北坡景区，景点开放时间详见景区现场公示。景区根据天气变化及客流量开放时间或有调整，详情以景区现场公示为准。
