names,places,links,imgs,scores,address,ranks
粮油,鹰潭,https://you.ctrip.com/shopping/yingtan186/1976131.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,安仁大道贵族窗帘对面,16
老危米店,鹰潭,https://you.ctrip.com/shopping/yingtan186/1995409.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.0,邓埠镇白塔西路290号,17
一帘幸福窗帘布艺,鹰潭,https://you.ctrip.com/shopping/yingtan186/1706177.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M07/B3/FD/CghzgFW7TBiAfRNBAAA01L5tAw4655_C_220_140.jpg,4.5,安仁大道贵族窗帘旁,18
和风物语,鹰潭,https://you.ctrip.com/shopping/yingtan186/1799712.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.0,胜利巷意尔康对面,19
海达超市,鹰潭,https://you.ctrip.com/shopping/guixi1189/1937490.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.8,冶金大道大岩邮政所旁,20
上清宫土特产超市,鹰潭,https://you.ctrip.com/shopping/yingtan186/1719791.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,3.0,西湖路2号7号,21
光辉家私,鹰潭,https://you.ctrip.com/shopping/yingtan186/1753107.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M07/B3/FD/CghzgFW7TBiAfRNBAAA01L5tAw4655_C_220_140.jpg,3.0,安仁大道隆胜汽车装潢旁,22
卡洛奇男装,鹰潭,https://you.ctrip.com/shopping/yingtan186/1784922.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.0,站江路25号四海财富广场(近华侨饭店),23
向东精品文具,鹰潭,https://you.ctrip.com/shopping/guixi1189/1794687.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.0,雄石路xs-104号,24
上海回力(鹰潭专卖店),鹰潭,https://you.ctrip.com/shopping/yingtan186/1716324.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.5,环城西路3号4号,25
信江奇石,鹰潭,https://you.ctrip.com/shopping/yingtan186/1755331.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,3.0,胜利西路龙兴超市往北,26
shoebox鞋柜,鹰潭,https://you.ctrip.com/shopping/yingtan186/1706636.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.3,交通路鹰潭电影院旁,27
味丹经销部,鹰潭,https://you.ctrip.com/shopping/yingtan186/1791792.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.5,南站路中国信合银鹰分社西侧,28
太平洋超市,鹰潭,https://you.ctrip.com/shopping/guixi1189/1825776.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.0,钻石街(近市中心广场),29
光明鲜奶步步高超市店,鹰潭,https://you.ctrip.com/shopping/guixi1189/1753094.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.0,中国江西省鹰潭市贵溪市交通路7号,30
