names,places,addresses,times,teles,titles,descs
宁海湾旅游度假区,象山,宁波市宁海县强蛟镇码头,今日08:30开放（15:00停止售票）,0574-59956666,介绍->开放时间,"宁海湾旅游度假区位于宁海东北部强蛟镇，地处象山港尾，距宁波58公里，与象山、奉化隔海相望。有4座海山，12个岛屿，横山岛则是强蛟群岛12岛之一，是开发中的宁海湾旅游度假区的重要组成部分，有“小普陀”之称。强蛟岛群旅游具有得天独厚的海景优美，岛群多姿，海鲜特丰，文化悠久等优势，碧海齐礁，渔乡风情为风景特色，及鲜美丰富的海鲜物产特征，是度假，疗养，海味品鲜等功能的海岛型风景区。->全年 08:30-16:30,（15:00停止售票）；具体营业状态以当天开放情况为准"
蒙顶山,象山,西周镇,,,开放时间,全年 全天开放
雪窦山,象山,宁波市奉化市溪口镇溪口风景区内,今日08:00开放（15:00停止入园）,400-181-7718,介绍->开放时间->优待政策->服务设施,"雪窦山景区位于溪口风景区内，主要包括雪窦山、雪窦寺两部分。山上风景秀丽，空气清新，瀑布溪流值得一看，山下雪窦寺以露天弥勒佛像最为抢眼。游玩雪窦山一般需要半天，步行和观光车、索道、交通车结合，十分便利。
在雪窦山旅游集散中心乘交通车至三隐潭，依次游览上隐潭、中隐潭、下隐潭，这里是雪窦山最精华的部分，一条溪流在峡谷中形成三个潭，尤其是晴天的时候，下隐潭还可能看到彩虹。游玩三隐潭大约需要2小时，因为去到妙高台的索道16:00就没有了，所以至少要在13:30之前上山，不然就得走回头路，错过好几个景点。
在下隐潭附近的观光车西站，可乘观光火车前往声势浩大的千丈岩瀑布，而后转乘索道上到妙高台。这两程需另购票50元，也可以步行，但比较累而且花时间。推荐乘坐交通工具，索道上还可以俯瞰千丈岩瀑布全景。
妙高台陈列着一些历史文献，自古就是雪窦山登高揽胜和避暑的圣地，这里有一个平台，视野广阔，是观赏风景的好地方。站在妙高台上，远处亭下湖的景色可尽收眼底。从妙高台后面的小路一路下行，经过张学良幽禁地，步行十来分钟便是雪窦寺，这里是弥勒佛的道场，寺院是新修的，不过这里有一尊金光闪闪的露天弥勒大佛，不少人来这儿“抱佛脚”求平安。雪窦寺门口有交通车站，可乘车返回集散中心。
以上是游玩雪窦山的最佳路线，不走回头路而且全程下坡。如果有两天时间，建议第一天中午到达溪口，买溪口风景区2日联票，午饭后上山，这样游玩时间正好，而且雪窦山上没有餐馆，只有一些小卖部提供基本食物。第二天上午游玩蒋氏故居之后便可返程了。
此外，三隐潭西面三四公里的地方有一徐凫岩，也是一处不错的瀑布，不过走进去大概需要半小时，需原路步行返回，如果时间不多，可以考虑舍弃。->2023年4月21日-2023年9月30日 08:00-17:00,（15:00停止入园）；夏秋季-夏令(5-9月) 冬春季-冬令(10-4月) 雪窦山游人中心/雪窦山景区：夏令时间 8:00—17：00； 冬令时间 8:30—16:30； 雪窦山游客服务中心直达三隐潭中转站：夏令时间 8:15-13:30；冬令时间 8:45-13:00； 雪窦山景区内观光列车运营时间： 夏令时间 9:30—16:10； 冬令时间 9:40—15:40； 雪窦山景区内索道运营时间： 夏令时间 9:40—16:30； 冬令时间 9:50—16:00->儿童：年龄6周岁(含)以下或身高1.2米(含)以下，免费；年龄6周岁（不含）至18周岁（含）未成年人，半价
学生：全日制大学本科及以下学历学生，半价
老人：年龄70周岁（含）以上凭《身份证》或《优待证》，免费；年龄60周岁（含）-70周岁（不含）凭《身份证》或《优待证》，半价
军人：根据浙江省人民政府1999年14号文件规定：现役军人凭军（武警）官证、士兵证、享受现役军人待遇的军人离休退休干部，免费
残疾人：根据奉政办【1999】27号文件规定：持有《中华人民共和国残疾证》、《革命伤残军人证》，免费
导游：持有导游证、导游资格证书、旅行社总经理资格证书（旅行社岗位培训证书），免费
民警：持有奉化市溪口公安局工作证的民警在执行任务时，免费
荣誉市民：持有奉化市人大常 委会颁发的奉化市荣誉市民凭证，免费
记者：持有国家新闻出版署、国家广播电视总局颁发的记者证，免费
行政执法人员：持浙江省旅游行政执法证在管理区域范围内，免费
安全机关工作人员：根据甬政办【1999】72号文件规定，持有宁波市国家安全机关工作证，免费
宁波市退役军人：凭退役军人优待证，免费
补充说明：1、根据宁波市文物和历史文化名城保护委员会办公室【1999】5号文件精神：持有宁波市文物工作视察证的检查工作可免票进入博物馆、故居景区、蒋母墓道。 2、根据奉化市人民政府办公室通知：持有本省教育行政部门统一颁发的《荣誉证书》的教师可免票进入公园、图书馆、博物馆、科技馆、艺术馆。 3、以上一切证件只限本人使用，并且景区换乘交通费、三隐潭观光小火车及观光索道不享受免票优惠，仍按原价执行。观光列车与小索道不提供优惠价格。 4、除儿童外，免票人群需至景区柜台换票入园。 5、上述信息仅供参考，具体信息请以景区当天披露为准。->停车场：【溪南停车场】参考价格：20元/天；地址：雪窦山游人中心；库位：1000；小车：10元/天；大车：20元/天
WIFI：账号：xikouwifi；密码：无密码，关注溪口旅游官方微信；范围：全覆盖
行李寄存：参考价格：免费
园内交通：地址：雪窦山旅游集散中心
卫生间：园内设有多个卫生间，在售票大厅以及景区内并有醒目的指示牌。"
天童寺,象山,宁波市鄞州区东吴镇天童禅寺,今日06:00开放（16:30停止入园）,"0574-88480525,0574-88480624",介绍->开放时间,"天童寺距离宁波26公里的太白山麓，其历史可以追溯到晋朝，是宁波有名的千年古刹之一。来这的游人香客不多，寺里时常能看到僧人在散步或打坐。即使你没有佛教信仰，来感受宗教氛围，呼吸新鲜空气也是不错的体验。


和其它寺院不同的是，天童寺有三道山门，沿着林荫小道上山，会依次经过伏虎亭、古山门和景倩亭，路上远远就能看见山上的万佛塔。因为寺院就在天童国家森林公园旁边，一路上的景色非常好，满眼都是绿色。


再往前，走过走七塔苑的七座石塔，就到了万工池，这里的两个池子原来是放生池，如今一个池子里还有不少放生的小乌龟。万工池对面的照壁上写着“东南佛国”四字，周围的树木和寺院的建筑倒映在池水中非常好看，引得不少游人在这儿拍照。旁边的广场上有许多鸽子，哄抢着游人丢的饲料。


进入寺院顺着山势往上走，中轴线上的主建筑依次是佛殿、法堂（藏经楼）、罗汉堂，宏大的建筑群之间以长廊相连接，因此进入寺庙便能“晴天不晒太阳，雨天不走湿路”。如今寺中较古老的建筑是明朝重修的佛殿和方丈殿，古朴庄严。西侧法堂内供奉着顺治皇帝所赐的鎏金药师铜像，东禅堂现为藏品陈列室，展出一些佛教文物。不容错过的是北侧的罗汉堂，里面的罗汉石雕非常精美，人物神态自然老成，颇有神韵。


爬到较高处的应真亭，在这里俯瞰寺院全貌和四周的山景，视野十分开阔。亭子周围还有许多纪念碑，多为日本佛教团体和佛教人士所立，许多香客和游客在这里休息、赏景、拍照。


下山回到“东南佛国”照壁，从照壁旁边的小路往左走，不远就是千佛塔，塔附近有一个提示牌写着“古天童”。顺着路走过一段比较冷清的小道，便能来到竹林深处的古天童。
比较常规的行程是，上午游玩天童寺后，中午稍事休息，下午继续前往天童国家森林公园爬山，而后乘车返回宁波市区。->全年 06:00-17:00,（16:30停止入园）；具体营业状态以当天开放情况为准"
东钱湖小普陀,象山,宁波市鄞州区东钱湖陶公新村41号,今日08:00开放,"400-826-8000,0574-83015959,0574-88373737",介绍->开放时间->优待政策->服务设施,"小普陀又名“霞屿”，位于东钱湖中心，一条名为陶公堤的长堤横跨湖面，全长2公里，沿路风光秀美。小普陀景区内不仅有霞屿禅寺、水上观音等人文景观，还有一个彩弹射击中心可以玩真人CS和烧烤，很适合休闲度假。
景区入口在陶公村附近，进入景区后，沿着长堤一路往里便可依次游览。堤上的路分为三条，中间的柏油路供观光车及自行车行驶，步行也可以，但需要注意安全；两旁各有一条花色卵石铺就的步道，三条路之间有灌木和花丛相隔。长堤沿岸是一排垂柳，夏天湖面上的风非常清凉，是避暑散步的好地方。景区门口可以坐电瓶车直达水上观音处，但沿着长堤走走的感觉也非常不错。
顺着长堤往前走，过影月桥后来到月波楼广场，可以在广场上的月波楼喝茶，旁边还有儿童游乐园，有滑梯、动物雕塑等等，地面上用卵石铺成各种图案，很是有趣。月波楼广场其实位于一个小岛上，走过一边的锁岚桥，左手边有一个小岛，叫松岛，形如松子，由小桥可到上面。由此继续前行不久，便到了小普陀景区的核心——霞屿。
这里路的左边是水上观音，是小普陀的标志性景观，香火很旺，许多游客在这里留影。路的右边则是霞屿禅寺，禅寺始建于宋代，虽然现在看到的寺院是后来重修的，但里面的建筑和雕刻都比较精美，值得一看。寺里有“补陀洞天”，是宋代寺院的修建者史浩为安慰其瞎眼不能去普陀拜佛的母亲，仿照普陀山的潮音洞而修，如今里面有一些石刻也一些小佛像。另外值得一提的是，寺内有一艘石质的建筑“西方船”，登上船在高处看东钱湖风景非常不错。
从霞屿禅寺出来继续往前，过一座桥后就到了圆融广场，因为《长江七号》在这里取过景，广场上有一些和电影相关的雕塑，很受小朋友喜欢。这里往左可去到彩弹射击中心、烧烤园和梨花岙，时间充裕可以去玩玩CS，走走林间小道。如果不打算继续往前，可选择在水上观音附近坐画舫返回景区大门，或者从堤上原路返回即可。->全年 08:00-17:00,->儿童：身高1.2m（不含）以下，免费；身高1.2m（含）-1.5m（含）之间，半价
老人：年龄70周岁（含）以上凭本人有效证件，免费；年龄60周岁（含）-69周岁（含）之间凭有效证件，半价
补充说明：以上为景区内游船的优待政策，仅供参考->停车场：【宁波东钱湖小普陀停车场】参考价格：¥10/次；地址：浙江省宁波市鄞州区东钱湖旅游度假区；库位：100
园内交通：参考价格：15元/次；地址：景区门口；运行于景区门口到水上观音附近"
江郎山风景名胜区,衢州,衢州市江山市石门镇江郎乡余家坞村,今日08:00开放,0570-4911010,介绍->开放时间->优待政策->服务设施,"江郎山俗称三片石，由石峰郎峰、石柱亚峰、石墙灵峰组成，三块巨石就像从地面上长出来的三根石笋，像一个“川”字，是典型的丹霞地貌。在这里爬山感觉很刺激，幽深的一线天、大段近乎垂直的陡阶，其艰险不输华山。
景区门口的公路上，可以较为方便地观看江郎山全景，随着位置的变化会有不同的画面出现。门票里包含了游览车的费用，可以坐车从游客中心坐车到山下的开明禅寺附近，然后开始攀登。平日自驾车也可开到山下的停车场。这段路上可以远观江郎山全景，有一棵标志性的大榕树，人们喜欢拿它做前景拍照。
上山有两条路，一条走南线的一线天，一条往北线的烟霞亭。大多数人会选择从十八曲-开明禅寺-会仙岩-一线天-登天坪-问天亭（南线）上山，而后从北线下山。因为南线坡度较为平缓，而北线是大段几近垂直的铁梯，路很窄，没地方歇脚，下山还好，上山可能会很崩溃。普通人往返走下来需要四五个小时。
会仙岩是登山的起点，在此选择去一线天的路向前。爬山赏景走到一线天大概1小时，路比较平缓。江郎山的一线天虽然不算窄，但很深远，是所有来此的游客必到、必拍照的地方。云雾天气时，两山夹壁之间扑面而来的云雾给人一种身处异境的感觉。一般旅游团到一线天看看便返回了，若打算登山则须继续向前往登天坪方向去。登天坪是一处休息点，可以买到些小食，不过价钱很贵，建议自带些补给的干粮。从这里开始的路基本都是八九十度的陡阶，务必休息足了再继续往前登顶。
通往山顶的路上沿着崖壁凿出的仅一人宽的石阶路，旺季时游人排起长龙，只能随着队伍走走停停，进退两难。快到山顶的时候会遇到去往舒心坪的岔路，一定记得过去看一下。路并不远，这边是天然石头形成的大平台，可以俯瞰山下全景，视野比山顶的观景台开阔些，山顶的观景台上则可以拍到眼前一座馒头状的山峰的全貌。需要注意的是，山顶15:30之后就不开放了。
过了山顶顺着“北线下山”的指示牌走，依旧是几乎垂直的下山路，陡且窄的地方得背过身倒退着往下。站在山上看下曲曲折折的陡阶，看着就挺惊心动魄的。下山路上有一段峡谷是没有光线的，不过这段并不长。
到山下的乘车点，如果时间充裕可以由此往须女湖方向步行，大概40分钟能到。须女湖是个水库，有些人造休闲景观。这里可以远观江郎山的全景，不想爬山可以来这儿远观一下，不过去的游人并不多。景区附近有农家乐可以住宿，来此的游客多会选择用两三天和周边的廿八都、浮盖山一并游玩。->全年 08:00-17:00,->儿童：身高1.2m（含）-1.5m（含）之间（挂牌价5折），半价
老人：年龄70周岁（含）以上凭有效证件，免费；年龄60周岁（含）-69周岁（含）凭有效证件（挂牌价5折），半价
学生：中小学生凭有效证件（挂牌价5折），半价
残疾人：凭有效残疾证，免费
军人：现役军人、革命伤残军人、烈士家属凭效证件，免费
记者：凭有效证件，免费
劳模、献血者、导游：衢州市级以上劳模凭有效证件、凭浙江省无偿献血荣誉证、导游凭有效证件，免费->停车场：【江郎山风景名胜区上山停车场】参考价格：免费；地址：衢州市江山市江郎乡半山腰入口处；库位：20
母婴室：地址：游客中心"
廿八都古镇,衢州,浙江省衢州市江山市枫岭路1号,今日08:00开放（16:30停止入园）,0570-4887543,介绍->开放时间->优待政策->服务设施,"廿八都地处浙西、福建和江西的交界处，当地人常用“一脚踏三省”来形容这里。北面的仙霞关，南面的枫岭关将廿八都阻隔在一个近乎封闭的环境里，而这里的文化却表现出令人诧异的开放与多元，游人比较集中的廿八都镇的3600多人分属69种姓氏，很有意思。古镇内保存着原汁原味的老建筑，融合了三省的建筑风格，白墙飞檐很有特色，细节之处的雕刻也令人印象深刻。
廿八都镇包括浔里、花桥、枫溪三个村子，进入古镇的街巷很多，而现已开发，需要检票参观的景点全部在浔里街一线。建筑上最具价值的是文昌宫，其它展览多半是利用了原来的老宅布置了图片，以及部分实物展览。过了售票时间古镇是可以随意出入的，当然收费景点也不能入内的了。
过了景区入口的珠坡桥就是售票处，顺着浔里街往南走，第一个看点便是文昌宫，殿里里供奉着文昌帝君、仓颉、魁星，外观颇有气势。在此除了看里面精美的雕刻构建，不要忘了抬头看看屋顶的彩绘，内容不仅有山水植物，还有三顾茅庐、姜太公钓鱼等小故事，十分精致。参观完毕，还可以在许愿台的小卡片上写下心愿。
继续往里走，在方言、姓氏、名人馆，可以对廿八都各姓氏的来龙去脉、语言特色有个速览，也算是了解当地文化的一个窗口。戴笠与女特工陈列馆曾经是戴笠培训女特工的地方，除了介绍当时各房间的布局陈设，还有一部小短片介绍他与女特工们的故事和生活片段。
关帝庙是廿八都最重要的节点，也是浔里街最南端的标志。它的周边是整个镇子中最繁华、热闹的一段，附近的戏台每逢周末节假日会有两场表演，戏曲、杂耍等等，节目还算丰富，可到时前往观看。
除了以上这些地方，浔里还有好几处旧宅，可以浏览建筑，关帝庙有路通往枫溪街，这边尚未开发也无需门票，和浔里比起来更加静谧祥和。枫溪街北端的水星庙、气宇轩昂的东岳宫和枫溪上唯一的石拱廊桥水安桥，都很值得走走逛逛。
廿八都通常会和江郎山、仙霞古道、浮盖山等一同游玩，安排一两天的行程。若打算在廿八都住宿，景区内比较出名的有念八铺客栈，古镇外围的风岭街上也集中了不少性价比不错的宾馆，标间价格在100元上下。来此必吃的两种小吃是燕圆馄饨和铜锣糕，前者类似福建燕皮馄饨，而铜锣糕是种糯米做成的小吃，口感柔韧，遇到不妨买来尝尝。->全年 08:00-17:00,（16:30停止入园）->儿童：6周岁（含）以下，身高1.2米（含）以下，免费
未成年人：6周岁（不含）-18周岁（含），凭有效证件，优惠票
学生：全日制大学本科以下学历学生，凭学生证等有效证件，优惠票
老人：年龄70周岁（含）以上凭有效身份证件，免费；年龄60周岁（含）-69周岁（含）凭有效身份证件，优惠票
军人：现役军人、三属（革命烈士、因公牺牲军人、病故军人的家属）凭有效证件，免费
残疾人：凭有效证件，免费
记者：凭有效证件，免费
浙江省无偿献血者：凭浙江省无偿献血荣誉证，免费
劳模及其他：衢州市级以上劳模以及相关政策规定的特殊人员，凭相关有效证件，免费
补充说明：以上信息仅供参考，具体请以景区当天实际情况为准。->停车场：【廿八都停车场】参考价格：¥10/小时；地址：衢州市江山市廿八都古镇内；库位：60
母婴室：地址：游客中心可供游客免费在护婴中心喂哺、照料婴儿、更换尿片等"
龙游石窟,衢州,衢州市龙游县小南海镇石岩背村,今日08:00开放（16:10停止入园）,"0570-7053663,0570-7011991",介绍->开放时间->优待政策->服务设施,"龙游石窟位于龙游汽车北站东面1公里处，是一处在地下沉睡了千年之久的大型地下建筑群。在方圆近一平方公里的范围内，似有规律地分布了24个大大小小人工开凿的洞窟，规模宏大，是我国古代水平最高的地下人工建筑群之一。如今已开发的石窟共有5个，游人可沿着石阶下到洞里参观。
景区是个开放式的大公园，里面有湖和一些亭台楼阁，只有进入石窟才检票，只在公园里逛逛是免费的。景区里，你也能看到那些尚未开发的石窟，不过它们都被积水淹没，用护栏拦住了。
进入景区后， 首先会来到一个放映厅，看关于石窟发现与挖掘的介绍。关于龙游石窟的来历众说纷纭，有说是地下金字塔，有说是西汉起储粮、战备用的仓库，甚至有人说是外星人留下的。当地的老人们则常说，这里以前是采石场，凿挖了地底的石头是为了修建龙游城墙……龙游石窟扑朔迷离的身世，也吸引了不少游客前来一探究竟。
出放映厅，沿着小路前行，不远便可到达参观区域。石窟的入口都在高处，顺着石阶步步向下，越深入越凉快。尤其是在夏天，外面骄阳似火，一进入石窟就能感到一股冷气扑面而来，非常凉爽舒服。
事实上，龙游石窟并不会像天然的喀斯特溶洞，或者龙门石窟的塑像那样给人强烈的视觉冲击，进入石窟后，乍一看你或许会觉得就是个巨大的洞穴，里面光线幽暗，地面潮湿，啥也没有。然而如果你仔细揣摩，你会发现洞顶和石柱上能清晰地看到古人似乎带有装饰意图的凿痕，分布得十分均匀、规则；各个洞窟大小不一，但洞中总有几个粗大的石柱撑顶；每个洞窟的底部均有一至两个凿挖而成的石池和人工斜坡；一号洞窟入口处不远还有鱼、马、鸟的摩崖壁刻……每个来到这里的游客都不禁好奇，是谁建造了如此庞大的地下石窟？它是用来干什么的？石窟本身的观赏性倒是其次了。
从石窟出来，可以前往附近的龙游民居苑继续参观，开车十几分钟可到。->2023年8月18日 周四 12:00-16:30,；2023年1月1日-2023年8月17日 08:00-16:30,（16:10停止入园）；2023年8月19日-2023年12月31日 08:00-16:30,（16:10停止入园）->儿童：身高1.2米（不含）以下，免费；身高1.2米（含）-1.5米（含）之间，半价
老人：年龄70周岁（含）以上凭身份证或老年证，免费；年龄60周岁（含）-69周岁（含）凭身份证或老年证，半价
军人：凭军官证，半价
学生：在校学生凭本人有效学生证，半价
补充说明：以上信息仅供参考，具体信息请以景区当天披露为准。->停车场：【龙游石窟停车场】参考价格：¥10/小时；地址：龙游石窟大门口；库位：60"
根宫佛国文化旅游区,衢州,衢州市开化县根博路1号,今日08:30开放（16:30停止入园）,0570-6162588,介绍->开放时间->优待政策->服务设施,"根宫佛国文化旅游区（根博园）位于钱江源头开化县，是一处以根雕艺术为主的博览园区。园中处处是假山、盆景和精美的根雕作品，喜欢艺术的朋友不要错过。
园内的根雕作品以佛像为主，其中较大的一尊根雕释迦牟尼主佛重40余吨。而具有视觉冲击力的要数罗汉长廊的五百罗汉像，每一尊佛像的表情都不相同，人物的造像和树根的天然形态融为一体，出神入化。另外值得一提的是室外的一尊桂下月老像，一些新人喜欢在此取景拍婚纱照。->2023年5月1日-2023年9月30日 08:30-18:00,（16:30停止入园）；2023年10月1日-次年2023年4月30日 08:30-17:00,（16:30停止入园）->儿童：身高1.2米（含）以下，免费；身高1.2米（不含）-1.5米（不含）之间学生，半价
老人：年龄70周岁（含）以上凭有效证件，免费；60周岁以上不满70周岁老人，半价
学生：全日制在校学生凭有效学生证享受优待票。，半价
残疾人：一至二级残疾人凭有效证件，免费；三至四级残疾人，半价
军人：现役军人凭有效证件，免费
记者：凭有效证件，免费
《无偿献血证》衢州籍：省级（含省级）以上劳模，持浙江省《无偿献血证》荣誉证的衢州籍（含有衢州《居住证》无偿献血者；持《残疾人证》的衢州籍（含有衢州《居住证》）残疾人士；持衢州市《人民警察证》的警察，凭有效证件，免费
补充说明：以上信息仅供参考，具体信息请以根宫佛国文化旅游区当天披露为准。->母婴室：地址：游客中心可供游客免费在护婴中心喂哺、照料婴儿、更换尿片等"
天脊龙门,衢州,衢州市衢江区黄坛口乡下呈村,今日08:00开放（15:30停止入园）,0570-3680173,介绍->开放时间->优待政策->服务设施,"国家AAAA级风景区——天脊龙门景区是国家级森林公园、省级风景名胜区紫微山风景区的主要景区之一，距衢州市区30公里。景区以峡谷、奇峰、绝壁、飞瀑见著。区内山峰林立，峡谷纵横。相对高差一千米的深谷，溪涧，时阔时狭，忽陡忽平。峰林景观雄奇、大气、明快，水体景观气势磅礴。
龙的传说给天脊龙门景区蒙上了一层神秘的色彩。龙生九子，各有所好，因各得山水不同之灵秀，而形异性殊。景区内的五座龙桥、九个龙亭、鲤鱼跃龙门以及龙涎温泉、龙潭飞瀑、飞天索桥等景点无不蕴含着神秘的龙文化。海拔千米高处的龙宫，楼阁悬空，飞檐翘角，神奇壮观。龙宫内的龙王威武端庄，龙子、龙女栩栩如生。飞架在海拔千米之上，总长近2千米的“飞龙在天”栈道，蜿蜒起伏于悬崖峭壁间贯穿于整个景区，恰如飞龙再现出神入化。无限风光尽收眼底，令人叹绝。


玻璃栈道
﻿
悬崖峭壁，漫步空中，俊美峡谷，尽收眼底。
脚底的俊美峡谷风光一览无遗，在群山环绕中漫步前行仿佛踏在云端，感受天脊龙门的精华所在！


飞龙大滑索
﻿
长358米、落差108米的高空滑索，安全刺激。
感受凌空飞渡，体验傲视苍穹，还可以免去步行下山的劳累。->2023年10月8日-次年2023年4月30日 08:00-16:30,（15:00停止入园）；2023年5月1日-2023年10月7日 08:00-17:00,（15:30停止入园）；劳动节,国庆节 08:00-17:00开放（16:00停止入园）->儿童：身高1.3米（不含）以下或在游园当日年龄在6周岁（不含）（以年龄为标准享受儿童票优惠的儿童，在购票及入园时，其监护人必须携带并出示能被接受的儿童本人含出生日期及照片的政府签发的有效身份证件原件）的儿童予以免门票优惠，免费；身高1.3米（含）-1.5米（不含）或在游园当日年龄在6周岁（含）-18周岁(含)（以年龄为标准享受儿童票优惠的儿童，在购票及入园时，其监护人必须携带并出示能被接受的儿童本人含出生日期及照片的政府签发的有效身份证件原件）的儿童予以半价门票优惠，半价
老人：当日年满70周岁（含）以上老年人凭《老年人优待证》予以免门票优惠，免费；当日年满60周岁（含）及以上（以年龄为标准享受老人票优惠的老人，在购票及入园时，其本人必须携带并出示老人本人含出生日期及照片的政府签发的有效身份证件原件）予以门票五折优惠，半价
学生：全日制大学本科及以下学历学生凭有效学生证明（在购票及入园时，其本人必须携带并出示学生本人含本人照片的国家认可大学颁发的有效学生身份证件原件）予以门票五折优惠，半价
残疾人：残障人士须携带本人有效身份证原件及本人有效残障证明原件（在购票及入园时，其本人必须携带并出示本人含本人照片的由政府颁发的有效身份证明原件）予以免门票优惠，免费
军人及三属：军人及三属(烈士遗属、因公牺牲军人遗属、病故军人遗属）须携带本人有效身份证原件及证明本人三属证明原件（在购票及入园时，其本人必须携带并出示本人含本人照片的政府签发的有效身份证件原件及本人三属证明加盖政府公章证明原件）予以免门票优惠，免费->停车场：【天脊龙门停车场】参考价格：10元/次/小型客车；地址：停车场位于景区大门入口处，自驾前往的游客在马上进入景区时，可见景区指引牌天脊龙门停车场→；库位：190；景区停车场厕所旁配有收费充电桩一个
手机充电：
行李寄存：参考价格：无偿使用；地址：行李寄存储物柜位于天脊龙门景区旅游驿站内
轮椅租赁：参考价格：免费使用，数量有限，按需租借；地址：景区旅游咨询服务中心（可询问工作人员）
卫生间：位置：景区停车场、旅游咨询服务中心门口旁、龙涎泉旁、龙宫旁
吸烟区：地理位置：景区旅游咨询服务中心门口；景区提供露天吸烟区，景区内其他地方均为森林防火禁烟区域严禁明火吸烟
母婴室：地址：景区旅游咨询服务中心旁（可询问工作人员）
自动售卖机：景区售票处
便利店：位置：景区入口处 备注：景区设有便利店，可提供饮料，棒冰，玩具用品，口罩，防晒用具等"
