names,places,addresses,times,teles,titles,descs
Mwenge Woodcarvers Market,达累斯萨拉姆,"Sam Nujoma Road, Dar es Salaam, Tanzania",7:00-18:00开放,+255 765 552 341,开放时间,全年 7:00-18:00
Dar es Salaam Zoo,达累斯萨拉姆,"Dar es Salaam, Tanzania",8:00-18:00开放,+255 658 888 222,开放时间,全年 8:00-18:00
Kigamboni Bridge,达累斯萨拉姆,"Nelson Mandela Road and Kilwa Road | End of Nelson Mandela Road, Dar es Salaam, Tanzania",,,介绍,Kigamboni Bridge是一座斜拉索跨海大桥，设计非常有特色，晚上有闪烁的灯光，非常漂亮。
Kanuth Adventure Safaris,达累斯萨拉姆,"Dar es Salaam, 坦桑尼亚",,+255 754 967 544,开放时间,"周日 - 周六上午12:00 - 下午11:59days: 周日 - 周六, times: 上午12:00 - 下午11:59,"
Breakdown Safaris,达累斯萨拉姆,"Dar es Salaam, 坦桑尼亚",,,景点介绍,
Mindful Adventure Limited,达累斯萨拉姆,"Mwanza, Tanzania",,,景点介绍,
Safari Unique Ltd,达累斯萨拉姆,"Dar es Salaam, 坦桑尼亚",,,景点介绍,
奇迹之屋,达累斯萨拉姆,"R5QQ+JR, Zanzibar",,,介绍,就在石头城内，是一个免费的景点，曾经是苏丹人举办庆典的宫殿，这里可以领略桑给巴尔岛的苏丹文化。
SURF Zanzibar,达累斯萨拉姆,"米查维, 坦桑尼亚",,+255 776 297 992,开放时间,全年 全天开放
Chuma Art Workshop,达累斯萨拉姆,"Guinea Road | Oysterbay, Dar es Salaam PO Box 70045, Tanzania",10:00-18:00开放,+255 622 100 100,开放时间,全年 周一-周五 9:00-18:00 周六 10:00-18:00
