names,places,addresses,times,teles,titles,descs
海军码头,芝加哥,"600 E Grand Ave, Chicago, IL 60611, USA",今日11:00开放,+1-312-595-7437,介绍->开放时间->必看贴士,"海军码头位于密歇根湖岸，有着近百年历史，是芝加哥的标志性景点，如今已成为芝加哥人消遣的好地方。海军码头非常大，它呈U字型，中间是广场和商店，边上是步道，沿着步道漫步，可欣赏密歇根湖的景色。走到码头尽头是芝加哥河与密歇根湖的交汇处，这里有一处广场，广场上矗立着一座大铁锚，是芝加哥号巡洋舰送给海军码头作为纪念的。
1. 游船参观
而在码头南侧入口处还有观光游船，可在此买票上船，在船上欣赏密歇根湖的美景。夜晚，在码头的步道边绵延不断地分布着许多露天酒吧和咖啡座。玩累了，可以随意的找一家坐坐，边欣赏密歇根湖的美景，边品尝一杯咖啡或啤酒，更可以抬头看夜幕中，灯光璀璨的摩天轮。
2. 周边景点
湖边的超大游乐场，占地五十公顷，从公园、商店到餐厅、景点，应有尽有。可以登上摩天轮一览美景，也可以去玩一玩旋转木马、空中秋千、迷你高尔夫等等。码头还有芝加哥儿童博物馆（Chicago Children's Museum）、芝加哥莎翁剧院（Chicago Shakespeare Theater）和IMAX剧院。
3. 烟花演出
从五月底至九月初，每个周三和周六，这里都会燃放烟火，以此纪念曾经参军的人们。->全年 周一-周四,周日 11:00-21:00 周五-周六 11:00-22:00；感恩节和圣诞节不开放->1. 海军码头的户外游乐设施如遇上天气原因将会停止开放。
2. 旧摩天轮于2015年9月开始拆除，取而代之的将是一座全新的摩天轮。->1. 海军码头的户外游乐设施如遇上天气原因将会停止开放。
2. 旧摩天轮于2015年9月开始拆除，取而代之的将是一座全新的摩天轮。"
约翰汉考克中心,芝加哥,"875 N Michigan Ave 94th floor, Chicago, IL 60611, USA",今日09:00开放（22:00停止入园）,+1-888-8758439,介绍->开放时间->优待政策->服务设施,"约翰汉考克中心位于芝加哥密歇根大街一侧，又称“芝加哥360°”，完工于1969年，是当时纽约之外全世界高的摩天大楼。站在94层放眼望去，视野范围将达到128公里，伊利诺伊州、印第安纳州、密歇根州和威斯康星州四个州的景色尽收眼底。1.游览指南约翰汉考克中心是现在芝加哥第3高和美国第4高的大楼，是由结构工程师法兹勒汗所设计。在大楼的94楼设有观景台，95楼设有餐厅，能饱览芝加哥和密歇根湖的景色。44楼设有一个全美国高的室内游泳池。约翰汉考克中心目前是世界高塔联盟的成员之一，其具特色的建筑因而获得多次奖项，其中包括1999年5月，由美国建筑师学会所颁发的25年成就奖。2.“倾斜！”观景台——欣赏芝加哥的新视角2014年约翰汉考克中心新建的“倾斜！”观景台，不容错过，这是一个个改变游客欣赏芝加哥视角的惊险新景点。一次多可安全容纳8名游客，伸展开去可以俯瞰壮丽大道和芝加哥的天际线，在1000英尺的高度上为人们呈现独特的鸟瞰景观！->全年 09:00-23:00（22:00停止入园）；具体营业状态以当天开放情况为准->儿童：2周岁及以下儿童免费，需由至少1名成人陪同购票进入。，免费->停车场：【约翰汉考克中心车库】参考价格：请参照停车场信息；地址：875 N. Michigan Avenue, Chicago, IL 60611；库位：请参照停车场信息；车辆间隙为6英尺7英寸。；【约翰汉考克中心周边停车场】参考价格：请参照网站信息；地址：请参照网站信息；库位：请参照网站信息；请参照网站信息：https://spothero.com/chicago/360-chicago-parking?sha_affiliate=360CHI"
云门,芝加哥,"201 E Randolph St, Chicago, IL 60602, USA",今日06:00开放,+1-312-7421168,介绍->开放时间,"由安尼诗·卡普尔（Anish Kapoor）设计的云门位于千禧公园内，因其外形非常像一个豆子也常被称为“银豆子”，是芝加哥非常受游客欢迎的摄影地点。


云门的创作灵感来源于流动的水银，其如镜的表面可以映射出芝加哥美丽的城市天际线，而被称为“肚脐”的流线型拱门底部，则可以增加更多的反射面，是游客喜欢自拍的地方。当走入塑像中间时，整个空间呈现一种扭曲的感觉，会让人们产生固体变成液体的幻觉，这样的设计也增强其有趣的体验。


如果想拍摄不一样的云门，可以日出时来此，届时将有机会拍摄到朝阳下的红豆。又或是夜晚来此，广场上的灯光亮起，照射在云门上，会呈现出色彩斑斓的豆子。->全年 06:00-23:00"
菲尔德博物馆,芝加哥,"1400 S Lake Shore Dr, Chicago, IL 60605, USA",今日09:00开放（16:00停止入园）,+1-312-922-9410,介绍->开放时间->优待政策->服务设施,"菲尔德博物馆成立于1893年，是芝加哥较为重要的博物馆之一。作为芝加哥博物馆园区的一部分，这里收藏了2000多万件的标本。菲尔德博物馆展出了较大较完整的雷克斯霸王龙化石（T. rex）。在这里，你可以用昆虫复眼来一次地下探险，进入埃及古墓，发现璀璨的珠宝室，近距离和来自肯尼亚的食人狮互动，在旋转的地球展览中感受和恐龙共处的体验！，可以说菲尔德博物馆犹如一个完整的自然宝库，有着非常高的参观价值。->全年 09:00-17:00（16:00停止入园）；感恩节和圣诞节关闭，7月1日至2日上午10点至下午4点开放(最后入场时间为下午3点)，具体营业状态以当天开放情况为准。->儿童：2周岁及以下儿童免费，需由至少1名成人陪同购票进入。，免费->停车场：【Soldier Field North车库】参考价格：20美元起；地址：入口位于Museum Campus Drive；库位：请参照停车场提示； 营业时间：5:00- 17:00具体信息请访问：https://www.fieldmuseum.org/visit/directions-parking；【博物馆东停车场】参考价格：25美元/12小时；地址：博物馆东边；库位：请参照停车场提示；营业时间：9:00- 15:00具体信息请访问：https://www.fieldmuseum.org/visit/directions-parking
纪念品商店：博物馆设有纪念品商店和网上商店：http://store.fieldmuseum.org/"
芝加哥中国城,芝加哥,"Chinatown, Chicago, IL 60616, USA",,"+1-712-4800060,+1-312-3265320",介绍->开放时间,"该景点位于芝加哥北面的盔甲广场社区，以舍麦路和永活街为中心，是美国古老的华人社区。在永活街社区的北边有一个很大的广场——美国中西部的大型中国市场。入口处建有一座中国式大楼，雕梁画栋，色彩鲜艳，正面刻有“天下为公”，背面刻有“礼义廉耻”，是芝加哥唐人街的标志。
除了一些餐厅，例如胡志军的老四川饭馆，你还会再这里发现很多公共艺术，比如双子塔。且很有标志性的作品要数一座由Yan Dong和Zhou Ping两位艺术家共同创作的大型马赛克壁画，画作代表了华人在美国的成就。这幅壁画相当有诗意地表现了中国社区对芝加哥城市的特殊意义。->全年 全天开放；具体营业状态以当天开放情况为准"
密歇根大街,芝加哥,"Magnificent Mile, Chicago, IL 60611, USA",,+1-312-6423570,介绍->开放时间,"密歇根大街位于芝加哥非常繁华区域的地带，宛如芝加哥王冠上一颗闪闪发亮的宝石。整条街道跨越芝加哥河并途经芝加哥水塔、芝加哥艺术学院、千禧年公园等标志性建筑。现今已跻身于旅游、餐饮、购物的前十大世界旅游胜地。
1. 历经沧桑，几次的扩张
密歇根大街较早形成的部分是现在接近格兰特公园的一段，因密歇根湖而得名。1871年以前，密歇根湖紧邻密歇根大街的东侧。当时这条街北到芝加哥河，南到市界。起初密歇根大街基本上是住宅区，在1860年代，昂贵的大住宅主宰着密歇根大街。1871年芝加哥大火以后，密歇根大街上从议会街到芝加哥河的所有建筑全被烧毁。大火之后密歇根大街立即得到重建，仍然保持了住宅区的特色，但是已经不再直接濒临密歇根湖。
现在密歇根大街在芝加哥河以北的部分原名松树街，早期附近散布松树。1909年Daniel Burnham在芝加哥规划中提议连接密歇根大街和松树街，到1917年，开始修建桥梁。当桥梁建成时，松树街改名为密歇根大街。
2. 丰富多彩的社娱活动
密歇根大街每季都会举办特定的大型活动，种类多样，场面壮观。 春天，芝加哥较大的郁金香展览五彩缤纷，沿着大道仿佛在跳着华丽的舞蹈。 夏季还举办着免费的户外活动，使人心潮澎湃，每个街角都有户外大餐。
3. 潮流的发源地，购物者的天堂
从大型时装商店到新潮零售店，密歇根大道均能满足所有人的购物梦。 不论是流行服装，还是新款小玩意儿，不论是您想要为您的衣橱锦上添花还是为您的家居添砖加瓦无所不有。可以说这里能够买到整个芝加哥能提供的所有商品，所以开始妆点自己吧。->全年 全天开放；具体营业状态以当天开放情况为准"
威利斯大厦观景台,芝加哥,233 S Wacker Dr， Chicago， IL,今日09:00开放（21:30停止入园）,+1-312-8759447,介绍->开放时间->优待政策->服务设施,"走进威利斯大厦可以看到一面墙上用英文写着：风城，芝加哥，芝城的字样，之后在此排队等待观光电梯。->2023年3月1日-2023年9月30日 09:00-22:00（21:30停止入园）；2023年10月1日-次年2023年2月28日 周一-周四,周日 09:00-20:00（19:30停止入园） 周五-周六 09:00-22:00（21:30停止入园）；具体营业状态以当天开放情况为准->儿童：2周岁及以下儿童免费，需由至少1名成人陪同购票进入。，免费->停车场：【威利斯大厦停车场】参考价格：请参考停车场信息；地址：211 West Adams Street；库位：请参考停车场信息
餐厅：威利斯大厦33、66、67层设有餐厅，提供快餐咖啡等。33层餐厅营业时间：星期一至星期五，上午6:30到16:0066、67层餐厅营业时间：星期一至星期五，上午8:00到16:00，菜单：https://www.willistower.com/upload/Menus/WillisTower-Altitude-Menu.pdf"
谢德水族馆,芝加哥,"1200 S DuSable Lk Shr Dr, Chicago, IL 60605",,+1-312-9392438,介绍->开放时间->优待政策->服务设施->必看贴士,"赛德水族馆位于格兰特公园南侧，和菲尔德博物馆、阿德勒天文馆共处于一个区域内，邻靠密歇根湖畔。是世界上较大的室内水族馆，馆内的“加勒比暗礁”区有着一个大水缸，在9万加伦的蓄水池里，海洋生物和谐生活着，美丽的珊瑚、霸气的鲨鱼、还有优雅的海龟，他们就在你面前自在的过着自己的小日子，着实令人惊奇又羡慕不已。
赛德水族馆的规模之大一定会让你大呼过瘾，700多种，6000多条的海洋生物。另外，不要忘记观看每天11点到下午2点工作人员的现场喂食哦，他们拿着食物潜入水中，悠哉的喂着凶猛的鲨鱼，整个过程虽说看上去很惊险，但是基于长期的信任和友好的相处，一切都变得温馨自然。->官网营业时间变动频繁，详见官网https://www.sheddaquarium.org/calendar/week/2023-06-12->儿童：2周岁及以下儿童免费，需由至少1名成人陪同购票进入。，免费->停车场：【路边停车Solidarity Drive，8:00-21:00】参考价格：$2 /小时，最高$10；地址：1200 S. Lake Shore Drive, Chicago, IL 60605；库位：请参照车库信息；*所有地段和车库的价格和时间如有变更，景点不另行通知。；【SpotHero Parking】参考价格：详细信息请参照官网；地址：详细信息请参照官网；库位：详细信息请参照官网；*所有地段和车库的价格和时间如有变更，景点不另行通知。详细信息请参照官网：https://www.sheddaquarium.org/plan-a-visit/Getting-Here/Parking-Information-for-Guests/；【Soldier Field北车库】参考价格：前4个小时：20美元 4至12小时：25美元 12至24小时：45美元；地址：详细信息请参照官网；库位：请参照车库信息；工作日上午5点/周末早上6点至晚上8点开放。；【Field Museum东停车场】参考价格：25美元；地址：详细信息请参照官网；库位：请参照车库信息；司机可以在水族馆闭馆后离开。；【 阿德勒天文馆停车场（Solidarity Drive东端）】参考价格： 日间：20美元 夜间：13美元 早鸟票：11美元；地址：详细信息请参照官网；库位：请参照车库信息；官网：https://www.sheddaquarium.org/plan-a-visit/Getting-Here/Parking-Information-for-Guests/
餐厅：水族馆设有多家餐厅，请参照官网了解菜品、价格等信息：https://www.sheddaquarium.org/plan-a-visit/visitor-guide/Dining-Shopping/
纪念品商店：水族馆设有纪念品商店和网上商店：https://www.sheddaquarium.org/plan-a-visit/visitor-guide/Dining-Shopping/->1. 购买普通票只能看到一部分展览馆，4D需要另外买票。
2. 菲尔德博物馆、阿德勒天文馆均在水族馆附近，如果时间充裕，可以一同游览。->1. 购买普通票只能看到一部分展览馆，4D需要另外买票。
2. 菲尔德博物馆、阿德勒天文馆均在水族馆附近，如果时间充裕，可以一同游览。"
白金汉喷泉,芝加哥,"301 S Columbus Dr, Chicago, IL 60605, USA",具体营业状态以当天开放情况为准,"+1-312-7427529,+1-312-742-3918",介绍->开放时间,白金汉喷泉全名克拉伦斯•白金汉纪念温泉，位于格兰特公园内，是世界较大的照明喷泉，也是芝加哥的标志性建筑。白金汉喷泉比法国凡尔赛宫的大喷泉还要大一倍，以粉红色大理石筑成基座，四周几百道水花射向中间。中间的主体的三圈水池象征着格兰特公园旁的密歇根湖，而水池四周的海马雕塑则象征着临湖的伊利诺伊、印第安纳、威斯康辛、密歇根四州。->5 月至 10 月中旬营业时间：周一至周日上午8:00-23:00；具体营业状态以当天开放情况为准
林肯公园动物园,芝加哥,"2001 N Clark St, Chicago, IL 60614, USA",,+1 312-742-2000,介绍->开放时间->必看贴士,"林肯公园动物园位于林肯公园的南面，建立于1868年。由于得到社会的赞助，所有参观均是免费的。目前大约有一千两百只动物以此为家，其中巨蜥、加拉帕歌斯大海龟、光秃秃的鼬鼠、水果蝙蝠和蜘蛛尤其引人注目。此外，该动物园在大猩猩养殖方面居世界前列，如果幸运的话，还能看到黑猩猩用蜡笔在广告板上画画。
动物园被分为两个部分，一个部分是普瑞兹科家庭儿童动物园（Pritzker Family Children's Zoo）；另一部分是动物园农场（Farm in the Zoo），在这个小型的动物园农场里经常可以看到的奶牛、马等动物，小朋友还可以在这里直接喂这些动物。北面的池塘中有大雁、野鸭，天鹅，木头野鸭和许多不知名的小鸟。还有一个Regenstein非洲之旅的场馆，是由一个室外和室内环境共同组成的栖息地，大象，长颈鹿，犀牛，以及其它大型哺乳动物生活在这里。而大型的玻璃密封箱则可以让你面对面的观看游动的侏儒河马和充满马达加斯加蟑螂的石礁。动物园的中心还有一个海狮池，它是斑海豹，海豹，灰海豹和加州海狮的家园。此外还有一个小型的爬行动物馆。当然除了动物，还有热带植物馆，以及可以搭乘天鹅船的小码头等等其它设施。->景区营业时间变更频繁，具体营业状态以官网为准https://www.lpzoo.org/visit/hours-location/->1. 带孩子的游客，在喂食环节中要注意看管自己的孩子，以免被动物撞伤。->1. 带孩子的游客，在喂食环节中要注意看管自己的孩子，以免被动物撞伤。"
