names,places,addresses,times,teles,titles,descs
多伦多音乐花园,多伦多,"475 Queen's Quay W, 多伦多, 安大略省, 加拿大",00:00-23:59开放,+1 416-973-4000,介绍->开放时间,多伦多音乐花园是大提琴家马友友和他的园艺师朋友Julie Moir Messervy倾心设计的，用园林艺术诠示巴赫的著名无伴奏大提琴第一组曲。丰富多彩的植被和错落有致小径，台阶形成一个个生动的音符，这里是音乐和园艺完美结合的杰作。->全年 00:00-23:59
彩虹桥,多伦多,加拿大安大略省尼亚加拉瀑布,,,介绍->开放时间->必看贴士,"彩虹桥是一座钢制拱型结构的大桥，横跨尼亚加拉河，连接加拿大安大略省和美国纽约州的两座尼亚加拉瀑布城。大桥共有4条行车线和行人通道，可自驾、骑车或步行上桥观看尼亚加拉三个瀑布的全景。
尼亚加拉地区巨大的落差形成漫天的水气，幸运的话可以在桥上看到横跨在瀑布上的彩虹，这也是彩虹桥的名称由来。->全年 全天开放；具体营业状态以当天开放情况为准->如从加拿大进入美国境内观看瀑布，随身携带好护照，回到加拿大境内时移民局会检查护照和例行询问。->如从加拿大进入美国境内观看瀑布，随身携带好护照，回到加拿大境内时移民局会检查护照和例行询问。"
大都会艺术博物馆,纽约,"1000 5th Ave, New York, NY 10028, USA",今日10:00开放,+1-212-5357710,介绍->开放时间->优待政策->服务设施->必看贴士,"大都会艺术博物馆建于1870年，位于环境优美的中央公园旁，与大英博物馆、卢浮宫并称世界三大博物馆。博物馆共四层，馆藏多达330万件，涵盖埃及、希腊、罗马、欧洲、亚洲等地的各类珍贵文物和艺术品。


埃及展厅
位于一楼，这里的看点就是从埃及整体迁移过来的顿都神庙（The Temple of Dendur）。
雷曼收藏馆
位于一楼，是独立的圆形展馆，这里收藏了14-20世纪欧洲的绘画和各类装饰品，十分精美。
中国展厅
位于二楼，除了各时期的瓷器外，一比一仿造的苏州园林让人宛如置身苏州。
欧洲绘画展厅
位于二楼，在拍照留念之后不妨坐下来静静欣赏大师们的杰作。->全年 周一-周二,周四,周日 10:00-17:00 周五-周六 10:00-21:00 周三；感恩节、12 月 25 日、1 月 1 日和 5 月的第一个星期一关闭，具体营业状态以当天开放情况为准。->儿童：年龄：6周岁（含）~11周岁（含），儿童票
补充说明：12周岁（不含）以下儿童参观大都会艺术博物馆免费->停车场：【大都会艺术博物馆停车场】参考价格：14-52美元不等；地址：博物馆停车库位于第五大道（Fifth Avenue）和第80街（80th Street）；库位：未知；每周7天，每天24小时开放。 每天午夜至早上6点退出需要使用信用卡或借记卡在自动出口通道设备上付款。
景区讲解：聆听智能手机上的音频指南，或者在大厅的音频指南台，展览的入口以及整个博物馆的Met Store位置挑选一个播放器。 对于盲人，视力不佳，聋人或听力丧失的访客，音频指南播放器是免费的。音频指南播放器具有音量控制和耳机。 可根据要求提供带T型开关的助听器颈环。 对于特定旅客们，可以获取打印的导览指南。
讲解器租赁：讲解器为7美元，提供中文讲解。信息仅供参考，具体价格按官方披露为准。
轮椅租赁：游客可以先到先得的方式从衣物存放处借用手动轮椅（标准和宽大）。
残障通道：残疾游客可以在公共行人使用的所有区域使用移动设备，包括手动和电动轮椅，移动滑板车和手动助行器（如步行器，手杖和拐杖）。根据博物馆指南，您还可以在公共行人使用的区域使用某些电子个人助理移动设备（EPAMD）。
纪念品商店：第五大道1000第五大道纽约州纽约市10028电话：212-570-3894每日营业：周日：上午10:00 - 下午5:15周五，周六：上午10:00 - 晚上8:45->1. 大都会艺术博物馆非常大，建议提前做好功课，可以下载博物馆APP提前了解楼层分布和必看馆藏。
2. 博物馆禁止携带食物和饮料，但是可以带瓶装水。
3. 博物馆内不能使用闪光灯照相，也禁止使用摄像机和自拍杆。
4. 在画廊中只能使用铅笔临摹。
5. 除非另有公告，否则所有展览室均允许使用婴儿车。->1. 大都会艺术博物馆非常大，建议提前做好功课，可以下载博物馆APP提前了解楼层分布和必看馆藏。
2. 博物馆禁止携带食物和饮料，但是可以带瓶装水。
3. 博物馆内不能使用闪光灯照相，也禁止使用摄像机和自拍杆。
4. 在画廊中只能使用铅笔临摹。
5. 除非另有公告，否则所有展览室均允许使用婴儿车。"
自由女神像,纽约,"New York, NY 10004, USA",今日09:00开放,+1-212-363-3200,介绍->开放时间->优待政策->必看贴士,"该雕像是1876年法国赠送给美国的礼物，被誉为美国的象征。雕像身着古希腊风格的服装，头戴光芒四射的冠冕，七道尖芒象征世界七大洲，右手高举火炬，长达12米。特别是在夜晚灯光照耀下显得更加神圣。->全年 09:00-17:00；感恩节,圣诞节 全天不开放；具体营业状态以当天开放情况为准->儿童：年龄：3周岁（含）~12周岁（含），儿童票->1. Statue Cruises船票在旅游旺季需要提前几个月预订，记得打印电子票。
2. 为防止袭击，上轮渡登岛前要接受检查，在旺季加上排队等船的时间可能会超过2小时，需合理安排旅行时间。
3.如遇天气原因，雕像会关闭，游船会取消，前往参观时注意天气情况。
4.鉴于行船位置和雕像的角度关系，建议大家早上前往，因为下午会碰到摄影逆光问题。
5.上岸后可以到左手边的Audio Tour处领中文导览。
6.在岛上还可以领到观看雕像的证书（电子版），只需登记一家人的姓和电子邮箱，工作人员会将证书的PDF版发送到你的邮箱。
7. 若只想远处观看雕像，可乘坐前往史丹顿岛（The Staten Island Ferry）的免费往返渡轮，去程站在船身右侧通道观赏较好，到史丹顿岛后如不想停留，可跟着大家一起跑步赶返回曼哈顿的船。->1. Statue Cruises船票在旅游旺季需要提前几个月预订，记得打印电子票。
2. 为防止袭击，上轮渡登岛前要接受检查，在旺季加上排队等船的时间可能会超过2小时，需合理安排旅行时间。
3.如遇天气原因，雕像会关闭，游船会取消，前往参观时注意天气情况。
4.鉴于行船位置和雕像的角度关系，建议大家早上前往，因为下午会碰到摄影逆光问题。
5.上岸后可以到左手边的Audio Tour处领中文导览。
6.在岛上还可以领到观看雕像的证书（电子版），只需登记一家人的姓和电子邮箱，工作人员会将证书的PDF版发送到你的邮箱。
7. 若只想远处观看雕像，可乘坐前往史丹顿岛（The Staten Island Ferry）的免费往返渡轮，去程站在船身右侧通道观赏较好，到史丹顿岛后如不想停留，可跟着大家一起跑步赶返回曼哈顿的船。"
帝国大厦,纽约,"20 W 34th St, New York, NY",,+1-212-7363100,介绍->开放时间->优待政策->服务设施->必看贴士,"总高度达444米的帝国大厦矗立于纽约市内的曼哈顿岛，是纽约乃至整个美国的标志和象征。作为纽约的地标性建筑，帝国大厦以其独特的景观而闻名，游客站在86层和102层的观景台上可以看到曼哈顿的地平线，领略纽约城360度的美景，一直以来都是世界各国游客所向往的旅游胜地。86层观景台：室内及室外观景台，位于86层，距地面高度1,050英尺(320米)，可选八种语言包括普通话在内的语音导览器。这是纽约高的露天观景台。参观帝国大厦的86楼露天观景台，感受置身世界中心和世界之巅的快感。作为全世界的观景台，86楼观景台一直被作为众多电影和电视剧，以及不计其数的私人留影的背景。观景台以大厦的尖顶为中心，提供纽约和更广阔地区的360度全景。从这里您将欣赏到独特的中央公园、哈德逊河和东河、布鲁克林大桥、时代广场、自由女神像等景观。多媒体手持式设备可从各个方向指导您的观景。还可利用高性能双筒望远镜获得更清晰的视野。102层观景台室内观景台，位于102层，距地面高度1,250英尺(381米)。2016年，为提供游客详尽的展览解说和全方位的美景，带领游客领略这所建筑近百年的历史，帝国大厦观景台正式推出其全新的移动端导览APP。该导览器分为中英文两种版本，旨在让全世界的游客根据自己的语言需求进行下载以及获悉更多的内容介绍。中国游客可在AppleStore中直接搜索“帝国大厦”即可得到中文版本，安卓系统用户也可在境外通过GooglePlay下载，该导览器都可提供标准普通话的语音讲解服务。游客参观帝国大厦时，多媒体设备会通过音频和视频引导他们领略四个区域：“节能改造”展厅、“敢于梦想”展厅、并终导向帝国大厦的86层观景台与102层观景台。系统应用兼备了趣味性和知识性，游客除了能在设备上欣赏关于帝国大厦的视频和图片外，还可以参加帝国大厦知识小问答活动，不仅如此，为方便从帝国大厦观景台俯瞰市区其他景点的游客更全面了解纽约，导览器还设定了纽约市景点的详细信息介绍。相信通过如此便捷的多媒体体验，游客会对帝国大厦的建筑、历史、及其不可撼动的国际地位有更加深刻的理解。还在犹豫什么，赶快来帝国大厦观景台体验吧！->2023年4月25日-2023年4月27日 11:00-23:00；2023年3月26日-2023年3月27日 13:00-22:00；2023年6月26日-2023年6月29日 11:00-23:00；2023年3月1日-2023年3月11日 12:00-21:00；2023年5月22日-2023年5月25日 11:00-23:00；2023年6月3日-2023年6月5日 09:00-00:00；2023年5月5日-2023年5月7日 09:00-00:00；2023年5月31日-2023年6月2日 11:00-23:00；2023年6月23日-2023年6月25日 09:00-00:00；2023年6月12日-2023年6月15日 11:00-23:00；2023年4月1日 11:00-23:00；2023年5月19日-2023年5月21日 09:00-00:00；2023年3月13日 13:00-22:00；2023年3月25日 11:00-23:00；2023年6月6日-2023年6月8日 11:00-23:00；2023年4月28日-2023年4月30日 09:00-00:00；2023年5月30日 09:00-00:00；2023年5月8日-2023年5月11日 11:00-23:00；2023年5月26日-2023年5月28日 09:00-00:00；2023年5月15日-2023年5月18日 11:00-23:00；2023年6月19日-2023年6月22日 11:00-23:00；2023年5月1日-2023年5月4日 11:00-23:00；2023年3月19日-2023年3月20日 13:00-22:00；2023年5月12日-2023年5月14日 09:00-00:00；2023年4月2日-2023年4月3日 09:00-00:00；2023年6月30日 09:00-00:00；2023年3月18日 11:00-23:00；2023年5月29日 11:00-23:00；2023年6月9日-2023年6月11日 09:00-00:00；2023年6月16日-2023年6月18日 09:00-00:00；2023年4月9日-2023年4月24日 09:00-00:00；2023年3月12日 10:00-22:00；2023年4月4日-2023年4月8日 11:00-23:00->儿童：6周岁（含）~12周岁（含），优惠；6岁以下，免费
老人：62周岁及以上凭有效证件，优惠->停车场：【停车场】地址：33rd Street between Fifth Avenue and Broadway；最近的停车场位于帝国大厦对面第五大道和百老汇之间的 33 街。 帝国大厦距离曼哈顿的所有地点仅数分钟步行距离。
景区讲解：全新的帝国大厦移动端APP特别开发了中文版本语音导览，帝国大厦内提供免费WIFI供您下载。它可以帮助游客更详尽的了解帝国大厦的历史、建筑细节以及其可持续发展的理念，苹果手机用户在App Store中直接搜索“帝国大厦指南”即可得到中文版本，安卓系统用户可通过Google Play下载。
残障通道：帝国大厦完全符合ADA标准。 我们在86楼天文台设有残疾人休息室，还有降低的观景墙和双筒望远镜。整栋建筑均允许服务犬进入，允许使用电动和非机动轮椅。86楼设有坡道，可以更方便地绕过观景墙，让椅子上的访客仍能欣赏美景。 102楼目前墙体较高不易进入，但我们正努力使所有访客更容易访问。
纪念品商店：新改建的礼品店位于二楼，方便客人欣赏该建筑着名的装饰艺术设计。 它提供精选礼品，包括色彩缤纷的帝国大厦品牌服装，节日装饰品和独特的帝国大厦设计。 让您的回忆持久，带回家的东西，象征着钟爱的摩天大楼作为建筑创新者和流行文化偶像的全球影响力。帝国大厦官方商店每周七天营业，从早上8点到凌晨2点开放。->1.建议参观时间为早晨8点、下午3点，或完成一天纽约行程后的午夜11点以后。
2.帝国大厦只有一个主要出入口位于纽约第五大道33-34街之间 ，残疾人入口在34街上。
3.所有游客须通过安检，因安全考虑，所有玻璃物品、照像机的架子，含酒精的饮料，易拉罐都是禁止带入帝国大厦的。同时帝国大厦未设有储存个人物品的专门区域，因此建议参观时携带随身物品即可。
4.每周四、五、六从晚上21点到凌晨24点在86层萨克斯风表演，游客可随着优美的音乐浪漫起舞，更是求婚的好时机。->1.建议参观时间为早晨8点、下午3点，或完成一天纽约行程后的午夜11点以后。
2.帝国大厦只有一个主要出入口位于纽约第五大道33-34街之间 ，残疾人入口在34街上。
3.所有游客须通过安检，因安全考虑，所有玻璃物品、照像机的架子，含酒精的饮料，易拉罐都是禁止带入帝国大厦的。同时帝国大厦未设有储存个人物品的专门区域，因此建议参观时携带随身物品即可。
4.每周四、五、六从晚上21点到凌晨24点在86层萨克斯风表演，游客可随着优美的音乐浪漫起舞，更是求婚的好时机。"
纽约百老汇《狮子王》,纽约,"200 W 45th St, New York, NY 10036, USA",今日10:00开放,+1-866-8702717,介绍->开放时间->服务设施,音乐剧以1994年迪斯尼电影以及罗杰和艾琳的原著为蓝本，音乐剧中的歌曲Can You Feel the Love Tonight获得了奥斯卡奖，其他音乐由汉斯齐默、赖波、马克马西那和杰伊里夫金制作。这场视觉盛宴由著名导演茱莉泰默执导，成功地将动物、木偶和真人进行了天衣无缝的融合，受到了各个年龄层次观众的喜爱。->全年 周一-周六 10:00-20:00 周日 11:00-18:30；具体演出以当天实际场次为准。->卫生间：设有卫生间
时代广场,纽约,"Manhattan, NY 10036, USA",,+1-212-7681560,介绍->开放时间->必看贴士,"时代广场是纽约的地标，第七大道与百老汇大道交汇形成的这一片三角地带，高楼耸立、店铺云集，附近聚集了近40家商场和剧院。夜幕降临后大量五光十色的霓虹灯招牌和LED屏幕开启，灯火通明，每个屏幕都播放着世界各地的广告和宣传片。这里不分白昼，都有来自世界各地的游客前来参观，街道上游人如织，各国语言穿插其中，随处可见的街头表演更是热闹非凡。每年的新年倒计时，是时代广场为热闹的时刻，从下午开始就要排队入场，到新年来到的那一刻，来自世界各地的游客都将一起欢呼庆祝，是一场难忘的回忆。->具体营业状态以当天开放情况为准->1. 广场上会有人搭讪兜售所谓“自己灌的唱片”，不要理睬和触碰，否则会被要求花费10-20美元买下一张冒牌的劣质CD。
2. 与穿着卡通人物等服装的人合影后，会被索要小费。
3. 这里全天候人流密集，需注意保管好贵重物品，与亲友们一起行动避免走散。
4. 广场四处都有警察巡逻站岗，如遇到麻烦可及时求助。->1. 广场上会有人搭讪兜售所谓“自己灌的唱片”，不要理睬和触碰，否则会被要求花费10-20美元买下一张冒牌的劣质CD。
2. 与穿着卡通人物等服装的人合影后，会被索要小费。
3. 这里全天候人流密集，需注意保管好贵重物品，与亲友们一起行动避免走散。
4. 广场四处都有警察巡逻站岗，如遇到麻烦可及时求助。"
洛克菲勒中心,纽约,"45 Rockefeller Plaza, New York, NY 10111",今日09:00开放,+1 212-588-8601,介绍->开放时间->优待政策->服务设施->必看贴士,"这里是由19栋商业大楼组成的建筑群，有名的峭石之巅观景台位于70层，是仅次于帝国大厦的俯瞰曼哈顿全景的好去处。内部设有商场和餐厅，NBC广播电台也落户其中。


每年的11月末到12月初，在这里都会点亮纽约市较大的圣诞树，以迎接圣诞节的到来。圣诞树点灯活动是一场小型狂欢节，来自世界各地的游客会汇集在广场上，当天下午开始，会有有名歌手和演员登上露天舞台免费表演。->全年 09:00-00:00；具体营业状态以当天开放情况为准->儿童：年龄：6周岁（含）~9周岁（不含），儿童票->停车场：【Central Parking Garage at Rockefeller Center 】参考价格：未知；地址：48th Street between Fifth and Sixth Avenues；库位：未知；停车位较少，停车时间有限->圣诞树点亮活动当天，附近的街道会被关闭，由于观礼的人非常多，建议提早前往并做好抗寒准备。->圣诞树点亮活动当天，附近的街道会被关闭，由于观礼的人非常多，建议提早前往并做好抗寒准备。"
美国自然历史博物馆,纽约,"200 Central Park West, New York, NY 10024",今日10:00开放,+1-212-769-5100,介绍->开放时间->优待政策->服务设施->必看贴士,"美国自然历史博物馆已有100多年的历史，一进门便能看到《博物馆奇妙夜》中复活的两座巨大的恐龙骨架。这里收藏了大量的标本和化石，涵盖了地球诞生开始到人类文明整个进化史。->全年 10:00-17:30；具体营业状态以当天开放情况为准->儿童：年龄：6周岁（含）~11周岁（含），儿童票
补充说明：12周岁（不含）以下儿童参观大都会艺术博物馆免费->停车场：【81st Street/Parking Garage】参考价格：/；地址： Located at 56 West 81st Street, adjacent to the Rose Center entrance.；库位：/；/
轮椅租赁：非机动轮椅可供游客免费使用，先到先得。
残障通道：所有博物馆的展览均可通过轮椅进入，博物馆的所有公共楼层均可通过电梯抵达。 中央公园西和第77街入口附近的公共电梯以及玫瑰中心的公共电梯都配有盲文标牌并发出听觉信号。->1. 博物馆底楼和二楼都有衣帽间，游客可以寄存衣物、背包和雨伞。


2. 除非馆内有说明不得使用相机，一般情况下都可以使用，也可以使用闪光灯（剧院除外），但不允许使用三脚架。->1. 博物馆底楼和二楼都有衣帽间，游客可以寄存衣物、背包和雨伞。


2. 除非馆内有说明不得使用相机，一般情况下都可以使用，也可以使用闪光灯（剧院除外），但不允许使用三脚架。"
中央公园,纽约,"Central Park Conservancy，14 East 60th ST， New York, NY 10022",今日06:00开放,+1-212-3106600,介绍->开放时间->服务设施->必看贴士,"公园坐落在高楼林立的曼哈顿市区，面积达340万平方米，园内步行道总长93公里，是纽约这座繁华都市中一片静谧休闲之地。园内分布着大大小小的湖和森林，设有动物园、运动场所及游乐设施，花上一整天也逛不完。


推荐路线和景点
1. 园内有两个大湖，稍大的是Reservoir，小的是The Lake，两处大草坪包括位于两湖之间的Great Lawn和位于The Lake南面的绵羊草地。
2. 公园西南角入口是有名的哥伦布圆环；公园的东南角入口是Grand Army Plaza，这里可以乘坐观光马车游览，半小时100美元左右。
3.向北是动物园，主要展示热带雨林、加利福尼亚州等三种气候带的动物。
4. 公园中部较出名的景点是湖边的Bethesda Terrace和毕士达喷泉，湖的西侧是永远的草莓地，约翰列侬的遗孀为了纪念亡夫而买下了这个泪滴形状的山头，现已成为很多乐迷的好去处，经常有人来此献花，每年列侬忌日时还会有大型纪念活动。
5. 公园接近核心的位置是Belvedere Castle，这里是公园的较高点，是个登高远眺的好地方。
6. 公园北部以草坪树林为主，相对南部显得更为清净惬意，游人较少。->全年 06:00-01:00->卫生间：除Central Park Zoo，Lasker Skating Rink和Wollman Skating Rink附件的卫生间外，其他公园内卫生间均可免费使用。开放时间：6am-6pm（秋冬）；6am-9pm（春夏）。->1. 公园面积很大，建议穿上合适的运动鞋，悠闲惬意地享受这片绿洲。
2. 夜晚公园内会有流浪汉，建议在白天前往；清晨和傍晚进入公园后建议走主路，尽量不要去偏僻人少的角落或小路。
3. 园内经常会有街头艺人的表演，官方也会组织一些大型的演出活动，可提前查询官网。
4. 公园内的热狗车很多，不妨在此尝试一下纽约的特色美食。
5. 公园西侧有美国自然历史博物馆，东侧对应着大都会艺术博物馆，都非常值得参观。
6. 绿地和湖中有不少小动物，请友爱观赏。->1. 公园面积很大，建议穿上合适的运动鞋，悠闲惬意地享受这片绿洲。
2. 夜晚公园内会有流浪汉，建议在白天前往；清晨和傍晚进入公园后建议走主路，尽量不要去偏僻人少的角落或小路。
3. 园内经常会有街头艺人的表演，官方也会组织一些大型的演出活动，可提前查询官网。
4. 公园内的热狗车很多，不妨在此尝试一下纽约的特色美食。
5. 公园西侧有美国自然历史博物馆，东侧对应着大都会艺术博物馆，都非常值得参观。
6. 绿地和湖中有不少小动物，请友爱观赏。"
