names,places,addresses,times,teles,titles,descs
aero beach,恩德培,"aero beach, Airport Road, Entebbe, Uganda",,+256 700 100014,开放时间,"全年 周一,周日 06:00-17:00"
Red Dirt Uganda,恩德培,"坎帕拉, 乌干达",,,景点介绍,
Yellow Haven Cycling & Hiking,恩德培,"坎帕拉, 乌干达",,,介绍,租一辆自行车沿着维多利亚湖的湖边骑行，环湖小径灌木丛生，绿意盎然，骑行途中可以看到许多珍稀植物，景色秀丽。
Grassrootz Adventures Uganda,恩德培,"坎帕拉, 乌干达",,+31 6 16649927,开放时间,"周日 - 周六上午9:00 - 下午5:00days: 周日 - 周六, times: 上午9:00 - 下午5:00,"
BikeX Uganda,恩德培,"恩德培, 乌干达",,,景点介绍,
Baha'i Temple,恩德培,"Kikaya Hill, Kampala Uganda",,,景点介绍,
East African Jungle Safaris,恩德培,"坎帕拉, 乌干达",,+256 752 820818,开放时间,"周日 - 周六上午12:00 - 下午11:59days: 周日 - 周六, times: 上午12:00 - 下午11:59,"
Yala Safaris Uganda,恩德培,"坎帕拉, 乌干达",8:00-17:00开放,+256 41 4666954,开放时间,全年 周一-周五 8:00-19:00 周六 8:00-17:00 周日 9:00-15:00
Lubiri Palace,恩德培,"Mengo, Kampala, Uganda",,,景点介绍,
Gorilla Bookings,恩德培,"Entebbe | Victoria Mall, Kampala, Uganda",,,景点介绍,
