names,places,addresses,times,teles,titles,descs
Place des Nations Unies,卡萨布兰卡,"Boulevard Rachidi, Casablanca 20250 Morocco",00:00-23:59开放,+212 675-559292,介绍->开放时间,该广场建于20世纪初，在治理Meuse右岸期间，为了阻止1905年的全球博览会而建。->全年 00:00-23:59
乌达雅堡,卡萨布兰卡,"Kasbah of the Udayas, Rabat, Morocco",,,介绍,"乌达雅堡位于拉巴特老城以东，布雷格雷格河入海处，濒临大西洋，为一古城堡建筑群。始建于12世纪柏柏尔王朝，后为阿拉伯王朝所用，曾被葡萄牙人和法国人占领。
现存乌达雅堡对外开放区域分三部分：一是院内花园，为伊斯梅尔国王于17世纪所建，小巧玲珑，幽雅精致，花木繁茂，具有安达鲁西亚园林建筑的典型风格；二是博物馆，分两个展室，一是展出历代珠宝乐器，另一个展出历代民族服装，包括柏柏尔人、撒哈拉人服饰以及古代红铜和土陶器皿；三是高空平台，为古时空中市场遗迹。站在平台上可俯视布雷格雷格河入海口、拉巴特古港口和萨累市全景。
乌达雅堡内保留着柏柏尔民居和街道，别具风格。堡旁靠海外的一组平房，原为葡萄牙军事监狱，法国占领后改为饭馆，至今一直开放。"
Museum of Moroccan Judaism,卡萨布兰卡,"81, Rue Chasseur Jules Gros Near the Oasis Station, Casablanca Morocco",,+212 5229-94940,介绍->开放时间,该博物馆开放于1997年，是卡萨布兰卡的第一家博物馆，是阿拉伯地区唯一一个犹太博物馆。该博物馆有两个不同的空间，一个为临时展厅，另一个空间中有三个展厅，用于固定展览。->全年 周一-周四 10:00-17:00 周五 10:00-14:00；冬季 周日11:00-15:00；夏季 周日11:00-15:00，具体开放时间以景区当日实际情况为准。
Phare d'el Hank,卡萨布兰卡,"Casablanca, Morocco",,+212-5-22221524,介绍->开放时间,在卡萨布兰卡， El Hank 的顶部有一座灯塔，名为El Hank 灯塔。它是由 Albert Laprade 设计并于1916年开始建造，与1920年投入使用。它高51米（带支架6.60米），直径39米。灯塔照射范围有30海里，甚至可到55海里。若要达到顶端，你需要攀登256步。->全年 全天开放；具体开放时间以景区当日实际情况为准。
艺术村,卡萨布兰卡,"30 boulevard Brahim Roudani Rue Abou El Kacem Chabi, Casablanca 20000摩洛哥",今日09:00开放,+212 5222-95094,介绍->开放时间,Villa des Arts 被建于1934年，用于为展览当代艺术作品提供空间，并展示摩洛哥文化与遗留的历史财产。->全年 周二-周日 9:00-19:00
拉巴特皇宫,卡萨布兰卡,"Rabat, Morocco",,+212-5377-65400,介绍->开放时间,拉巴特皇宫迄今已有227年历史，是典型的阿拉伯宫殿建筑。皇宫大道宽广而笔直，广场四周有古炮，中央有一个很大的圆形喷水池，这里也是摩洛哥国王迎接世界来访的各国元首的广场。皇宫不可靠近，不可以长时间驻足张望，也不允许拍照。->全年 全天开放；具体营业状态以当天开放情况为准
哈桑塔,卡萨布兰卡,"Bd Mohamed Lyazidi, Rabat, Morocco",06:30-22:45开放,,介绍->开放时间,哈桑塔是阿尔默哈德王朝於公元1196年所建，其建于12世纪，长183米、宽 139米，据说毁于一场灾难中，从仅存的312根大石柱仍可想象其昔日的雄伟。哈桑塔保存较好，占地单边长16米，高44米，四周雕刻图案各异，具有摩传统艺术特色。整个建筑群庄严雄伟，风格典雅，体现了优美的建筑工艺和独特的建筑风格和装饰艺术。->全年 06:30-22:45；具体营业状态以当天开放情况为准。
穆罕默德五世皇陵,卡萨布兰卡,"25FH+3C2, Rabat, Morocco",08:15-17:45开放,,介绍->开放时间,该陵墓入口处的皇家骑兵，身穿鲜艷夺目的军服，是游客争相拍照的目标。->全年 周一-周五 08:00-18:00 周六-周日 08:15-17:45；具体营业状态以当天开放情况为准
齐亚尼澡堂,卡萨布兰卡,"59 Rue Abou Rakrak, Casablanca Morocco",7:00-21:30开放,+212 5223-19695,开放时间,全年 7:00-21:30
伊斯坦布尔温泉浴室,卡萨布兰卡,"151 Angle rue Azanbak et El Ourjouane Beausejour, Casablanca 20100 Morocco",今日08:45开放,+212 5223-93921,开放时间,全年 周日 08:15-22:00 周一-周六 08:45-21:45
