names,places,addresses,times,teles,titles,descs
Africa Picture Safaris,温得和克,"温德和克, 纳米比亚",,,景点介绍,
Long Beach Leisure Park,温得和克,"1st street | 15 Km from Walvis Bay, Walvis Bay, Namibia",,,介绍->开放时间,非常干净的海港，海水清澈，养殖的生蚝肉质丰满口感鲜美无比。->具体营业状态以当天开放情况为准。
Namib-Naukluft National Park,温得和克,"C27, Sesriem, Namibia",,,介绍,Namib-Naukluft National Park 位于纳米比亚，这里生活着大量的野生动物，还拥有广阔的沙丘，非常值得一看。
Dune 45,温得和克,"45 kilometers From the Park Entrance Gate, Sossusvlei, Namib-Naukluft Park, Namibia",,,介绍,Dune 45 位于纳米比亚，是一个非常特别的景点，这里拥有广阔的红色沙丘，非常壮观，是探险爱好者的天堂。
Walvis Bay Waterfront,温得和克,"End of Atlantic Street, Walvis Bay 9000, Namibia",,,介绍,该景点是一处美丽的海湾，水面上停留有很多火烈鸟、鹈鹕、海鸥及其他的海鸟，是观赏雀鸟的好地方。
Spitzkoppe,温得和克,Namibia,,+264 64 464 144,介绍->开放时间,Spitzkoppe位于纳米比亚，这里有很多花岗岩山峰，有的上面还有岩画，是人们远足、露营和攀岩的好去处。->暂无
Kokrobite海滩,阿克拉,Accra Ghana,,,介绍,距离加纳首都阿克拉大约25公里处的一个海滩，很受当地人喜爱，海边有三座古堡，其中较大的一座叫里斯琴博堡，曾经是前殖民总督府。
Jamestown Lighthouse,阿克拉,"600 Bruce Rd, Accra, Ghana",,+233 57 315 8195,介绍->开放时间,灯塔是阿克拉的标志性建筑，一到晚上灯光亮起，灯火辉煌，十分漂亮。->具体营业状态以当天开放情况为准
Bojo Beach,阿克拉,"Kokrobite Road, Bortianor, Accra, Ghana",,+233 24 375 6890,介绍->开放时间,Bojo Beach 风景优美，海水清澈，沙滩洁白而柔软，是休闲的圣地。->全年 全天开放
National Museum of Ghana,阿克拉,"HQ5V+X95, Accra, Ghana",今日09:00开放,+233 30 222 1633,介绍->开放时间,National Museum of Ghana位于加纳大阿克拉地区，是当地非常古老的博物馆之一，于1957年3月5日开放。馆内有精美的雕塑，和珍贵的艺术展品。->全年 09:00-16:30
