names,places,addresses,times,teles,titles,descs
Kiwengwa Beach,桑给巴尔,"Kiwengwa, Tanzania",,,景点介绍,
Uroa Bay,桑给巴尔,"Uroa, Tanzania",,,景点介绍,
Mtoni Palace Ruins,桑给巴尔,"Mtoni, Tanzania",,+255 689 684 488,开放时间,"全年 周二,周五 18:00-21:00"
Paje Beach,桑给巴尔,"Paje, Tanzania",,,景点介绍,
Zanzibar Local Experience,桑给巴尔,"桑给巴尔市, 坦桑尼亚",9:00-18:00开放,+255 773 514 235,开放时间,全年 9:00-18:00
Buccaneer Diving,桑给巴尔,"Paje Beach Next To Paje Beach Apartments, Paje 791 Tanzania",,,景点介绍,
Zanzibar Butterfly Centre,桑给巴尔,"Pete, Tanzania",09:00-17:00开放,+255 769 001 819,介绍->开放时间,景区内有种类丰富的蝴蝶，这些蝴蝶生活在美丽的花园里，在这里，人们既可以欣赏自然美景，还可以了解蝴蝶的生活习性，非常适合带孩子来玩。->全年 09:00-17:00；具体营业状态以当天开放情况为准
Rising Sun Dive Center,桑给巴尔,"桑给巴尔岛, 坦桑尼亚",,+255 777 328 304,开放时间,"周日 - 周六上午7:00 - 下午5:00days: 周日 - 周六, times: 上午7:00 - 下午5:00,"
Matemwe Beach,桑给巴尔,"Matemwe, Tanzania",,,景点介绍,
Scubafish Zanzibar Ltd,桑给巴尔,"桑给巴尔岛, 坦桑尼亚",,,景点介绍,
