names,places,addresses,times,teles,titles,descs
Cave Divers Hurghada,赫尔格达,"赫尔格达, 埃及",8:00-17:00开放,+20 106 612 3550,开放时间,全年 8:00-17:00
Dive Point Red Sea,赫尔格达,"赫尔格达, 埃及",8:00-18:30开放,+20 122 325 5483,开放时间,全年 8:00-18:30
Ride Egypt,赫尔格达,"赫尔格达, 埃及",,,景点介绍,
Sand City,赫尔格达,"Sand City Hurghada Hurghada, | Across from the hotel Sunrise Grand Select Crystal Bay, Hurghada 84517, Egypt",9:00-17:00开放,+20 109 004 2265,介绍->开放时间,这是一个西奈半岛的沙漠艺术村，这个艺术村以沙雕和沙画闻名，艺术家们利用沙子和水创造出各种形状和图案，包括动物、人物、建筑和景观等。->全年 9:00-17:00
Ausflug mit Mohamed,赫尔格达,"赫尔格达, 埃及",,+20 122 798 1199,开放时间,暂无
Chloe's Diving Centre,赫尔格达,"赫尔格达, 埃及",已停业，如恢复营业请截屏反馈,+20 122 159 0220,开放时间,"周日 - 周六上午8:00 - 下午6:00days: 周日 - 周六, times: 上午8:00 - 下午6:00,"
Kiteboarding Club El Gouna,赫尔格达,艾高娜赫尔格达 埃及,08:30-19:00开放,+20 120 444 2433,开放时间,全年 08:30-19:00；具体营业状态以当天开放情况为准
Diamond Red Sea Divers,赫尔格达,"赫尔格达, 埃及",,+20 115 805 6378,开放时间,"周日 - 周六上午8:00 - 下午10:00days: 周日 - 周六, times: 上午8:00 - 下午10:00,"
Mbudya海滩,达累斯萨拉姆,"Dar es Salaam, Tanzania",,,介绍->开放时间,位于达雷斯萨达姆北部不远处的一个小岛上，风景优美，适合野餐和浮潜，也是著名的海豚观测地。人烟较少，请结伴而行，注意安全。->具体营业状态以当天开放情况为准
Coco Beach,达累斯萨拉姆,"Tour Dr, Dar es Salaam 14100, Tanzania",,,介绍->开放时间,Coco Beach 是离市区比较近的海滩，很多当地人来这里度假，风景很美，有不少本地人顶着食物买卖，别有一番风味。->全年 全天开放；具体营业状态以当天开放情况为准
