names,places,addresses,times,teles,titles,descs
吉萨高原,Kafr Nassar,"Al Haram Str., Cairo, Egypt",08:00-17:00开放,,介绍->开放时间,吉萨高原位于吉萨省，以沙漠的地形为特征，这里有壮观的金字塔、木乃伊庙、狮身人面像等古迹。->全年 08:00-17:00；具体营业状态以当天开放情况为准
开罗古城,Kafr Nassar,"Cairo, Egypt",,,介绍,开罗古城又称为科普特开罗，是开罗市区南边的一处区域。这里有很多教堂，如悬空教堂，希腊圣乔治教堂等，还有罗马塔、科普特博物馆等建筑，人们在此可以了解该地区悠久的历史。
开罗动物园,Kafr Nassar,"26H8+59P, Oula, Giza District, Giza Governorate, Egypt",09:00-17:00开放,+20 2 35708895,介绍->开放时间,"位于尼罗河西岸，靠近开罗大学的埃尔卡马亚广场边展开的动物园，入口处虽然写着“吉萨动物园”，一般大家都是以开罗动物园称呼。园内饲育的动物有狮子、长颈鹿等一般动物园该有的动物。从1890年开幕以来，广受开罗市民喜爱，是市民的休憩场所。宽广的园内，绿意盎然，便宜的入场费就可玩上一天，所以即使平日也可看到很多全家老小一起出游的景象。时间充裕者不妨来此休憩一番。->全年 周一,周三-周日 09:00-17:00"
哈利利露天市场,Kafr Nassar,"Cairo, Egypt",,,介绍,开罗的哈利利露天市场是埃及十分有名的集市，市场里有各种各样的商品，包括瓷器、香料、珠宝、文物、手信、工艺品等等。
代赫舒尔,Kafr Nassar,"吉萨省 Al Badrashin, Monshaat Dahshour",09:00-17:00开放,,介绍->开放时间,代赫舒尔距离开罗南部约40公里，位于尼罗河西岸沙漠上该处坐落着数座金字塔，其中两座是埃及古老及保存得较好的金字塔。代赫舒尔是联合国教科文组织世界遗产孟菲斯及其墓地金字塔的一部分。->全年 09:00-17:00；具体营业状态以当天开放情况为准
Statue of Ramesses II,Kafr Nassar,"El Remayah Sq. Alex. Road, Pyramids-Giza, Cairo 11511, Egypt",9:00-17:00开放,+202 33 776 893,介绍->开放时间,拉美西斯二世是伟大的领导，勇猛的士兵，杰出的建筑家，生有100多个儿女，他的一生得到了许多称颂。古埃及知名的法老——拉美西斯的真实故事，向我们展示了他人性化的一面，他的感情世界，他树立自身形象的过人本领，以及他如永恒史诗般的遗体。->全年 9:00-17:00
Trans-Namib Railroad Museum,温得和克,"St Railway Station, Windhoek, Namibia","09:00-12:00,14:00-16:00开放",+264-61-2982186,介绍->开放时间,"它是温得和克有趣的博物馆之一，描绘纳米比亚铁路的历史。博物馆于1993年7月1日正式开幕。展览包括各种各样的铁路设备，地图和相关物品，其历史可追溯到德国殖民时期和南非政府。在博物馆外，您可以看到古老的机车，包括该国第一台柴油机车，这是在第一条铁路线建成的国家中使用的第一批机械。 展览的另一部分专门介绍纳米比亚航空的历史和纳米比亚海事的历史。您还能看到纳米比亚南非铁路餐车，电信和电气设备中使用的餐具。 博物馆藏品中的文件揭示一些非常有趣的事实。例如，卡里比布的铁路车间已经在1902年有了电照明，西南非洲/纳米比亚国家运输公司（National Transport Corporation）在1988年开始运营，取代南非运输服务公司（South African Transport Services）的运营。->全年 09:00-12:00,14:00-16:00；具体开放时间以景区当日实际情况为准。"
St Mary's Catholic Cathedral C...,温得和克,"Karl Werner List Street 91, Windhoek, Namibia",,+264-81-808-7718,介绍->开放时间,St Mary's Catholic Cathedral是温德和克的一处标志性的教堂。教堂是典型的哥特式建筑风格。彩绘玻璃和红色的尖顶十分吸引人的目光。->具体营业状态以当天开放情况为准
纳米比亚国家博物馆,温得和克,"Robert Mugabe Ave City Centre | P.O. Box 1203, Windhoek, Namibia",,+264 61 276800,介绍->开放时间,尽管纳米比亚是一个年轻的国家，但在国家博物馆内仍陈列着厚重的纳米比亚独立史，包括许多殖民时期照片和独立战争纪念品，记载着这个国家的人民为获取自由所做的抗争。除此之外，这里还有一些有趣的古代岩画陈列品和土著艺术品，在去世界文化遗产地颓废方丹看岩画群之前，可在这里预先了解一下布须曼人的文化遗产。博物馆坐落在温得和克的地标性建筑路德福音教堂旁，被许多温得和克历史古老的建筑包围。->具体营业状态以当天开放情况为准
Joe's Beerhouse,温得和克,"160 Nelson Mandela Ave, Windhoek, Namibia",今日12:00开放,+264 61 232 457,开放时间,全年 12:00-23:00
