names,places,addresses,times,teles,titles,descs
奇胡利玻璃艺术园,西雅图,"305 Harrison St, Seattle, WA 98109, USA",今日08:30开放（20:15停止售票，20:15停止入园）,+1-206-7534940,介绍->开放时间->优待政策->服务设施->必看贴士,"“带领吹制玻璃界进入大规模雕塑的领域。”美国著名玻璃艺术家奇胡利（Dale Chihuly）因其作品风格独树一帜而闻名世界。而这座展馆正是以奇胡利作品为主的玻璃艺术展馆，绝对会让你叹为观止。
1. 展区
奇胡利玻璃艺术园的展览分为室内区和室外区。室内展品多为奇胡利大师多年间盛行不衰的作品，色彩斑斓的玻璃制品与室内的灯光搭配，仿若被赋予了鲜活的生命力；室外则以一个巨大的玻璃展厅为主，展厅里陈列着一个100英尺长由1400片玻璃组成的悬浮雕塑，随着自然光的变化而变幻多姿，美的惊心动魄。
2. 书店
玻璃艺术园内还有间书店，出售玻璃制作方面的相关书籍、奇胡利大师作品的画册等。->2023年8月28日-2023年8月31日 09:00-20:00（19:15停止售票，19:15停止入园）；2023年6月16日-2023年6月30日 周一-周六 09:00-21:00（20:15停止售票，20:15停止入园） 周日 09:00-20:00（19:15停止售票，19:15停止入园）；2023年7月1日-2023年8月27日 08:30-21:00（20:15停止售票，20:15停止入园）；奇胡利玻璃艺术园全年开放，偶尔因举办私人活动而关闭，而展览和花园的其余部分则保持开放。营业时间大约提前一个月公布。 最后售出的门票和最后入场时间为所列关闭时间前 45 分钟。->儿童：4周岁（不含）以下儿童免费，需至少1名成人购票陪同进入。，免费->纪念品商店：景区设有纪念品商店，售有关于景区的周边商品，包括日历、纪念册等，您可登入官网了解商品的种类、价位等信息：https://chihuly-garden-and-glass.myshopify.com/->1. 可以购买与太空针塔的联票，会便宜很多。
2. 每个展品前都会摆放有几张位置不同的椅子，是为了让你在不同的角度欣赏，会有完全不同的感受，不妨坐上去体验一下。
3. 建议傍晚的时候去，因为有很大一部分展品是露天展示，这时候光就会起到很神奇的作用。傍晚的时候可以欣赏到日光下、夕阳下和夜晚灯光下玻璃所呈现的不同效果。->1. 可以购买与太空针塔的联票，会便宜很多。
2. 每个展品前都会摆放有几张位置不同的椅子，是为了让你在不同的角度欣赏，会有完全不同的感受，不妨坐上去体验一下。
3. 建议傍晚的时候去，因为有很大一部分展品是露天展示，这时候光就会起到很神奇的作用。傍晚的时候可以欣赏到日光下、夕阳下和夜晚灯光下玻璃所呈现的不同效果。"
西雅图码头区,西雅图,"1401 Alaskan Way, Seattle, WA 98101, USA",,+1-206-4998040,介绍->开放时间->必看贴士,"阿拉斯加路52号到70号码头被称为西雅图码头区，这里汇聚了熙熙攘攘的各色景点、餐厅和购物中心，繁忙的轮渡、巡洋船以及游船从这里启航，在码头公园的喷泉旁闲庭信步，再吃点当地的特色美食“敲螃蟹”，好不惬意。->具体营业状态以当天开放情况为准->1. Argosy海湾之旅有多条航线，航线不同价钱不同。老人和青少年会有相应优惠。同时也包含在City Pass中。
2. 码头区海风较大，去之前多带一件外套，尤其是每天早晚。->1. Argosy海湾之旅有多条航线，航线不同价钱不同。老人和青少年会有相应优惠。同时也包含在City Pass中。
2. 码头区海风较大，去之前多带一件外套，尤其是每天早晚。"
飞行博物馆,西雅图,"9404 E Marginal Way S, Seattle, WA 98108, USA",今日10:00开放,+1-206-7645700,介绍->开放时间->必看贴士,"作为美西较大的飞行博物馆，馆内收藏有100多架飞机，还有各种飞机设计图和零件工具。还有从莱特兄弟的发明、一战二战时期的飞机到现在的英航飞机等各类飞行器的展示，整个演变史讲述着人类对于天空的无限遐想和追求。
飞行博物馆大致可分六个展示区，分别是The Great Gallery、The Personal Courage Wing、The Red Barn、Space Exhibit、Simulators和博物馆外的Airpark。
1. The Great Gallery
The Great Gallery有六层楼之高，目前收藏有43架具有历史性的飞行器，纪录了人类飞行百年历史。里面有SR-71和F-18模拟器,儿童区和太空区，另外有现场的模拟控制塔台, 可以听到机场内飞机和塔台间的通话，并可看到各航线飞机的起降。
2. The Personal Courage Wing
The Personal Courage Wing展示了两次世界大战时所使用的各国飞机，及这些飞机背后的故事。展示区里还有电影院，游客可按时间表观看珍贵的有关两次世界大战的纪录片。
3.The Red Barn
独特的红色建筑物The Red Barn是保存下来的早期的飞机制造厂，里面还收藏有许多飞机公司的发展文献。
4. Space Exhibit & Simulators
Space Exhibit & Simulators是两个专为儿童设计的地方，分别有很酷的太空船和好玩的模拟飞行器，是小朋友们都会很喜欢的地方。
5. Airpark
博物馆外的Airpark陈列有早期的747空军一号专机（Air Force One）、737和美国西岸的协和客机（Concorde）等飞机。->全年 10:00-17:00；具体营业状态以当天开放情况为准->1. 这里的大部分展示飞机不仅可以看，还可以踏上飞机亲身体验。
2. 有很多当地的老爷爷老奶奶会在展厅内做志愿者，讲解每一架飞机及其历史，如果你英语足够好的话，不妨让他们带你细细领略一番。->1. 这里的大部分展示飞机不仅可以看，还可以踏上飞机亲身体验。
2. 有很多当地的老爷爷老奶奶会在展厅内做志愿者，讲解每一架飞机及其历史，如果你英语足够好的话，不妨让他们带你细细领略一番。"
口香糖墙,西雅图,"1428 Post Alley, Seattle, WA 98101, USA",,+1 206-587-2414,介绍->开放时间->必看贴士,口香糖墙源于市场剧院的一项古怪传统，人们在排队等候进场的时候把嚼过的口香糖粘在这面墙上，久而久之，形成了一道五彩缤纷的独特风景，吸引着热爱艺术的人，它的特质多元，具有平等的亲近性与表达性。->全年 全天开放；具体营业状态以当天开放情况为准->要想去口香糖墙，要从派克市场南边的一个小门进入，上面写有“Economy Market Entrance”，进去后下楼至市场办公室，就在旁边的过道里。->要想去口香糖墙，要从派克市场南边的一个小门进入，上面写有“Economy Market Entrance”，进去后下楼至市场办公室，就在旁边的过道里。
西雅图中央图书馆,西雅图,"1000 Fourth Ave, Seattle, WA 98104",今日10:00开放,+1 206-386-4636,介绍->开放时间->必看贴士,"该图书馆是西雅图公共图书馆系统中较大的一个旗舰馆，世界排名第五。该馆由荷兰建筑师Rem Koolhaas（作品有央视大裤衩）设计，知名的解构主义建筑，11层玻璃和钢铁结构棱角分明，让人仿佛置身于一张偌大的蜘蛛网。
1. 半透明的玻璃结构
玻璃和钢结构的建造呈半透明状，这样的设计使街道上的行人都可以直接看到图书馆的内部，而位于图书馆内的人，又可以拥有广阔视野，在阅览区内还能够提供柔和的室外光线，防止眩光。
2. 一层国际阅览区
图书馆的一层是国际阅览区，这里有日语、西班牙语、俄语甚至越南语和其他小语种的图书，当然也不乏中文书。此外，一楼还有专门的儿童阅览区，非常的有爱。你还可以拿到参观指南路线图，跟着它参观图书馆，寻找图书馆的经典和亮点。
3. 四层Red Hall城市观景平台
Red Hall统一的红色背景让人感觉热血沸腾，配上金色耀眼的扶梯，给人一种鲜明夺目的感觉。而四层是参观阅读的较高层，这里设有观景点，可以俯瞰西雅图市的中心景观。->全年 周二-周四 10:00-20:00 周一,周五-周日 10:00-18:00；重要节假日休息：1 月 1 日元旦、1 月 16 日马丁路德金纪念日、2 月 20 日总统日、3 月 22 日员工在职日、5 月 29 日纪念日、6 月 19 日六月十五日、7 月 4 日独立日、9 月 4 日劳动节、10 月 9 日原住民日、11 月 11 日退伍军人节、11 月 23 日感恩节、12 月 24 日圣诞节前夕、12 月 25 日圣诞节关闭。具体营业状态以当天开放情况为准。->1. 只需要过一道安检，任何人都可以进去看书。有电脑可以上网，有座位可以坐着充电，是我们在外出时休憩的好去处。
2. 可以凭护照等有效证件免费办理图书卡，即使可能只是过客，但却很有纪念价值。->1. 只需要过一道安检，任何人都可以进去看书。有电脑可以上网，有座位可以坐着充电，是我们在外出时休憩的好去处。
2. 可以凭护照等有效证件免费办理图书卡，即使可能只是过客，但却很有纪念价值。"
李小龙墓,西雅图,"1554 15th Ave E, Seattle",今日09:00开放,+1-206-3221582,介绍->开放时间->必看贴士,李小龙让世界记住了中国的功夫，也开创了独立电影里功夫片的先河。他的墓地位于西雅图风景如画的湖景公墓，这里是一片常年青翠如茵、绿树环抱的半山坡地，美丽宁静的华盛顿湖就位于山脚下。->全年 09:00-20:00；具体营业状态以当天开放情况为准。->墓园比较大，可以开车进园，注意不要大声喧哗。->墓园比较大，可以开车进园，注意不要大声喧哗。
西雅图摩天轮,西雅图,"1301 Alaskan Way, Seattle, WA 98101",今日10:00开放,+1-206-6238607,介绍->开放时间,西雅图摩天轮是美国西海岸的摩天轮，同时也是57号码头上的新地标，直径约175英尺，坐在其中遥望壮阔的大海、繁华的都市还有远方的皑皑雪山，不禁让人陶醉其中。->全年 周一-周四 11:00-22:00 周五 11:00-23:00 周六 10:00-23:00 周日 10:00-22:00；具体营业状态以当天开放情况为准
流行文化博物馆,西雅图,"325 5th Ave N, Seattle, WA 98109, USA",今日10:00开放,+1-206-7702700,介绍->开放时间->优待政策->服务设施->必看贴士,"EMP明亮的色彩和由3000枚不锈钢片铝片组成的外表展现了音乐的力度与流动之美，但其不拘一格的表现手法却并不被看好，位列福布斯榜世界非常丑的建筑第三名。室内展区很大一部分作品是为向Jimi Hendrix等当地音乐偶像致敬，讲述着摇滚精神以及整个美国流行音乐的发展史，高科技的运用更可以亲身体验音乐的魅力。
1. 展区介绍
1楼有咖啡屋和唱片店。2楼展示美国流行音乐的诞生和历史，以及Jimi Hendrix的作品展。3楼体验中心是十分受欢迎的地方，在这里你可以试着去玩吉他、鼓、键盘、DJ转盘，还可以自己创作歌曲。另外一个展示的焦点是从30年代初开始的有关吉他的历史，其中包括较早的电吉他展示。
2. 乐器雕塑“if VI was XI”
一进入博物馆就能看见巨型的乐器雕塑“if VI was XI”，在看见它之前你可能根本无法想象，这无数乐器堆栈延伸至顶，迸发出来的是怎样的一种热血沸腾。->全年 10:00-17:00；具体营业状态以当天开放情况为准->儿童：4周岁及以下儿童免费，免费儿童至少有一名付费成人陪同入馆。，免费
会员：会员免费，免费->纪念品商店：博物馆设有纪念品商店，售有关于博物馆的周边商品，您可登入官网了解商品的种类、价格等信息：https://shop.mopop.org//->1. 博物馆里是不许用闪光灯的哦，拍照的朋友还要注意一下。
2. 在这里可以自己创作歌曲并录音，还可以把它买走作为留念。->1. 博物馆里是不许用闪光灯的哦，拍照的朋友还要注意一下。
2. 在这里可以自己创作歌曲并录音，还可以把它买走作为留念。"
华盛顿湖,西雅图,"Lake Washington, Washington, USA",,,介绍->开放时间->必看贴士,"偌大的湖面就像是一片海。沿湖不乏造型别致的别墅，各式各样的木质船屋更添一番生趣盎然。从有名的浮桥Evergreen Point上往下开，在晴空映衬下熠熠生辉的雪山似乎近在咫尺，这水天一色的美景实在令人震撼。->具体营业状态以当天开放情况为准->1. 华盛顿大学有租船点，Kayak和Canoe两种船租金大约都在10美元/小时，也可以自己带帆船去。
2. 可以搭乘包含在City Pass中的Argosy Cruise，沿华盛顿湖游览一番，可以免费参观电影《西雅图夜未眠》里的船屋，远观比尔盖茨的豪宅。->1. 华盛顿大学有租船点，Kayak和Canoe两种船租金大约都在10美元/小时，也可以自己带帆船去。
2. 可以搭乘包含在City Pass中的Argosy Cruise，沿华盛顿湖游览一番，可以免费参观电影《西雅图夜未眠》里的船屋，远观比尔盖茨的豪宅。"
西雅图水族馆,西雅图,"1483 Alaskan Way Pier 59, Seattle, WA 98101 USA",今日09:30开放（17:00停止入园）,+1-206-3864300,介绍->开放时间->优待政策->服务设施->必看贴士,"西雅图水族馆虽然规模不大，但网罗了普吉特湾内350多种海洋生物，更以喂食水獭的精彩表演而闻名，你可以在360度环绕的玻璃巨蛋中一窥海洋的奥秘，或是观察秋季洄游产卵的鲑鱼习性，相信水族馆会是亲子游玩的理想选择。
1. 华盛顿水域之窗
华盛顿水域之窗就在一进门的大厅，在120000加仑的水族箱中，工作人员展示喂食各种鱼类的方法并讲解不同鱼类的生活习性。观众还可以实时向工作人员提问，便会得到来自水族箱中的回答。
2. 水下圆顶
水下圆顶是地下一层的一个区域，在这里，你会360度被海水包围。正是由于西雅图水族馆临海而建，这个水下圆顶成为游客钟爱的看大型海洋生物的地方。->全年 09:30-18:00（17:00停止入园）；6月2日开放时间为上午 9:30 至下午3点，最后一次入场时间为下午2点；12月24日(平安夜)：上午9:30至下午4点开放，下午3点最后入场；12月25日(圣诞节)关闭，具体营业状态以当天开放情况为准。->儿童：4周岁（不含）以下儿童免费，需至少1名成人购票陪同进入。，免费->停车场：【REPUBLIC PARKING HILLCLIMB 停车库（水族馆折扣）】参考价格：请参照园区提示；地址：请参照园区提示；库位：请参照园区提示；在水族馆的客户服务台出示您的停车票获得折扣印章。星期一至星期五，上午6点至下午6点星期六 - 星期日，上午9:30至下午6点；【PIKE PLACE MARKET停车库】参考价格：请参照园区提示；地址：请参照园区提示；库位：请参照园区提示；上午6点至下午6点；【路边停车】参考价格：请参路边区提示；地址：阿拉斯加路沿线提供有限的4小时停车位。；库位：请参路边区提示->1. 一进水族馆的大门，就可以看到当天表演时间的牌子，你可以根据自己的喜好和游览时间来选择安排。
2. 水族馆的二层有一个小型餐厅，可以购买一些简餐，味道十分不错。->1. 一进水族馆的大门，就可以看到当天表演时间的牌子，你可以根据自己的喜好和游览时间来选择安排。
2. 水族馆的二层有一个小型餐厅，可以购买一些简餐，味道十分不错。"
