names,places,addresses,times,teles,titles,descs
蕾吉雅遗址,突尼斯,Jendouba9公里远的一个罗马废墟,,,介绍,蕾吉雅遗址位于突尼斯，是一处历史悠久的遗迹，见证了曾经的辉煌。
Clock Tower,突尼斯,"Tunis, Tunisia",,,介绍,这是新市街主要街道上的地标，它是一座约40米高的钢结构，上面覆盖着青铜漆，该塔有时被称为当地的大本钟。
古罗马浴场,突尼斯,"Carthage, Tunisia",08:00-17:00开放,+216 94 703 100,介绍->开放时间,古罗马浴场位于突尼斯迦太基，是非洲大陆上建造的较大的罗马浴场，是罗马帝国建造的三大浴场之一。->全年 08:00-17:00
哈马马特,突尼斯,"Hammamet, Nabeul, Tunisia",,,介绍->开放时间,"比邻着被码头环绕的有名度假胜地哈马马特，拥有金黄的沙滩、碧绿的海岸线、整洁的房子、种满了橘子树和茉莉花的花园……这是一个与世无争的古老渔港，是世界上富庶的地区之一，也是突尼斯重要的海滨疗养地。这里适合生活，适合度过休闲时光，适合与老朋友相聚并结交新朋友。
在这里，你会发现一幕幕美景：城墙包围着的古城和紧邻着大海的要塞，船方驾驶着有明亮绘画的船只在黎明启航，装潢时尚的商店里绚烂的古时套衫可与艳阳争辉……->具体营业状态以当天开放情况为准。"
Ave De France,突尼斯,"Tunis, Tunisia",,,介绍->开放时间,这是一条位于突尼斯的欧式林荫大道，道路两边有很多餐厅和咖啡馆，是人们散步的好去处。->具体营业状态以当天开放情况为准
北非要塞,突尼斯,"Hammamet, Tunisia",08:30-18:00开放,,介绍->开放时间,北非要塞位于突尼斯，曾是一个军事要塞，整个建筑群雄伟壮观，历史爱好者一定不要错过！->全年 08:30-18:00；具体营业状态以当天开放情况为准
Hammamet Beach,突尼斯,"Hammamet, Hammamet 8050, Tunisia",,,介绍,"这是个美丽的海滩，有
水晶般清澈的海水，
浅滩上还有许多小银鱼。"
卡夫,突尼斯,突尼斯,,,介绍,"卡夫是突尼斯非常有名的城市，也是卡夫省的首府，位于突尼斯的西北部，毗邻与阿尔及利亚接壤的边境，海拔约七百八十米，2004年人口总数为45,191。"
Centro storico,突尼斯,"Avenue 14 Janvier, Sidi Bou Said 2026, Tunisia",,,介绍,这个老城区基本都是涂有蓝色和白色的建筑物，有咖啡馆，餐馆和纪念品商店，从某些餐厅和咖啡馆，还可以看到地中海的美景。
Chott El Djerid,突尼斯,"Kebili, Tunisia",,,景点介绍,
