names,places,addresses,times,teles,titles,descs
Kiddus Raguel Church,亚的斯亚贝巴,"Entoto, Addis Ababa, Ethiopia",,+251 93 986 8239,介绍->开放时间,"这是一个非常古老的教堂，位于mercato，教堂是由皇后Zawditu成立的。 教堂的内部有精美的壁画，可以感受到当地的历史文化。它的旁边是一个古老的洞穴和一个很小的博物馆。教堂的氛围很舒服，你可以享受步行30分钟的宁静时光。
附近有恩托托山，可以逛完教堂再去山上逛一圈，俯瞰城市风景。->全年 全天开放"
myGuzo,亚的斯亚贝巴,"亚的斯亚贝巴, 埃塞俄比亚",,,景点介绍,
Addis Mercato,亚的斯亚贝巴,Kenya St,,+251-91-2502236,开放时间,全年 全天开放
Lion Park,亚的斯亚贝巴,"Russia St, Addis Ababa, Ethiopia",06:00-20:00开放,+251-911302264,开放时间,全年 06:00-20:00
Meskel Square,亚的斯亚贝巴,"2Q66+3G5, Addis Ababa, Ethiopia",08:00-12:00开放,,介绍->开放时间,"Meskel广场是亚的斯亚贝巴的一个主要的交通枢纽。 它的旁边是红色恐怖博物馆和Estfanos轻轨站，所以交通运输很方便，来这里可以使用公共交通。 这个广场是主要用于为特殊活动，因此平时会很安静，还有很多小咖啡馆，可以去里面坐坐，喝杯咖啡，吃点点心。
在节日的时候，Meskel广场会有很多庆祝活动，这时候比较热闹，氛围会很好。->全年 周一-周五 08:00-17:00 周六 08:00-12:00 周日"
Asni Gallery,亚的斯亚贝巴,"2QJ9+XJG, Addis Ababa, Ethiopia",,,介绍,"这家画廊提供很棒的展品，如果饿的话这里有食物和咖啡，有很多新鲜食品和素食菜肴，服务速度很快、态度也很好。主要是埃塞俄比亚的艺术作品，也有些明信片，可以寄给朋友家人。这里可以感受埃塞俄比亚的别样文化，艺术带给人们的魅力。
将餐厅和画廊结合起来，很有趣的地方，享受生活的美好。"
Cloud 9 Lounge,亚的斯亚贝巴,"Addis Ababa, Ethiopia",,,景点介绍,
Abyssinia Ballooning,亚的斯亚贝巴,"亚的斯亚贝巴, 埃塞俄比亚",,,景点介绍,
Pure Love Ethiopia,亚的斯亚贝巴,"亚的斯亚贝巴, 埃塞俄比亚",,,景点介绍,
See Us Arba Minch,亚的斯亚贝巴,"Arba Minch, 埃塞俄比亚",,+251 91 211 9551,开放时间,"周日 - 周六上午9:00 - 下午5:00days: 周日 - 周六, times: 上午9:00 - 下午5:00,"
