names,places,addresses,times,teles,titles,descs
韩国城,洛杉矶,"Los Angeles, CA",,+1-213-2726618,介绍->开放时间,韩国城在洛杉矶市的半山威尔希尔区附近，加利福尼亚的韩国的美国‎个人和机构的浓度。覆盖在3平方英里的，这里是人口超众多，是当地社区人口密度较高的。->具体营业状态以当天开放情况为准
Grand Park,洛杉矶,"200 N Grand Ave, Los Angeles, CA 90012, USA",今日05:30开放,+1-213-9728080,介绍->开放时间,位于洛杉矶市中心的 Grand Park 是一片美丽的都市绿洲。在格兰德公园，开放空间不仅可以闲庭信步，也可以用来举办公共和私人聚会。这座面积12英亩的公园有四个各具特色的区域，包括修复后的 Arthur J. Will 纪念喷泉、一处怡人的演出草坪、一个社区露台以及一大片活动草坪。->全年 05:30-22:00；具体营业状态以当天开放情况为准
华纳兄弟影城,洛杉矶,"3400 Warner Blvd, Burbank, CA 91505, USA",今日10:00开放,+1-818-9778687,介绍->开放时间,如果你喜欢看美国电影和美剧，那么来到洛杉矶一定不能错过华纳兄弟影城，在这里你可以对电影取景地一探究竟，能近距离参观美剧等拍摄的影棚、布景，观看拟音师为电影创造音效的工作场景和布景搭建过程等。->全年 10:00-19:00
斯坦利公园,温哥华,不列颠哥伦比亚省温哥华斯坦利公园铜锣湾,今日06:00开放,+1-604-6816728,介绍->开放时间->服务设施->必看贴士,"斯坦利公园是坐落在市区的城市公园，坐拥红杉树森林、世界较长临海步道和印第安图腾群，被称作""巨大的自然氧吧""，温哥华水族馆也设立于公园之中。距离市区比较近，因此骑行成为很受欢迎的游览方式。->全年 06:00-22:00；具体营业状态以当天开放情况为准->停车场：【斯坦利公园停车场】参考价格：4月1日至9月30日 每小时3.50美元 每天$ 13.00（周边商店可能无法提供daily pass） 10月1日至3月31日 每小时2.50美元 每天$ 7.00；地址：详细信息，请参照官网；库位：详细信息，请参照官网；详细信息，请参照官网：https://vancouver.ca/parks-recreation-culture/stanley-park-parking.aspx
景区地图：景区电子地图：https://vancouver.ca/parks-recreation-culture/stanley-park-digital-map.aspx
餐厅：餐厅及联系方式：Railway Café604-683-5026Lumbermen's Arch604-683-1956Second Beach604-681-8029Stanley Park Information Booth604-681-6728Third Beach604-685-9549Totem poles604-408-7915详细信息，请参照官网：https://vancouver.ca/parks-recreation-culture/dining-in-stanley-park.aspx->骑行游园时要注意须要佩戴头盔。->骑行游园时要注意须要佩戴头盔。"
卡皮拉诺吊桥公园,温哥华,北温哥华卡皮拉诺路3735,今日08:30开放,+1-604-985-7474,介绍->开放时间->优待政策->服务设施,"卡皮拉诺吊桥位于北温哥华，全长137米，悬挂于70米的高空中，是世界上较高的步行吊桥。100多年前，由当地原住民用麻绳和厚木板建起，桥下是水流湍急的卡佩兰奴河，当风掠过山谷时吊桥会摇摆发声，颇似人的笑声，因此也被称为""笑桥""。


1. 自然风光
吊桥跨越了卡佩兰奴河和大片茂密森林，行走在吊桥上，不仅可以欣赏森林美景，远处的雪山与近处的河谷都尽收眼底，完全置身于大自然之中，幸运的话还可以看到河流水汽造成的绚烂彩虹。
2. 探险体验
悬崖漫步Cliff Walk：在垂直的悬崖峭壁间搭建玻璃步道，脚底就是万丈深渊，在上面眺望远景也变成一种惊险体验。
树顶探险Treetop Adventure：在巨树的半腰用铁索和木板连接成路，离地几十米高，置身于森林之中感受大自然的气息。
3. 历史文化
吊桥附近矗立着代表加拿大""第一民族""原住民印第安人文化的图腾柱，令人驻足。在商店附近的雕刻木屋还能看到印第安雕刻师展现他们的雕刻技艺。->2023年2月27日-2023年4月28日 09:00-18:00；2023年9月5日-2023年10月12日 09:00-18:00；2023年10月13日-2023年10月31日 10:00-20:00；2023年4月29日-2023年9月4日 08:30-19:00；具体营业状态以当天开放情况为准->补充说明：1、免票政策：卡佩兰诺吊桥公园：6岁以下儿童免票，需要成人一同入园。2、以上信息仅供参考，具体请以卡佩兰诺吊桥公园当天披露为准。->WIFI：账号：游客可使用免费wifi；密码：/；范围：整个景区"
飞越加拿大,温哥华,"999 Canada Pl #201, Vancouver, BC V6C 3E1",今日09:30开放,+1-855-463-4822,介绍->开放时间->必看贴士,"加拿大唯一一个4D模拟飞行娱乐项目，带着你坐上“飞机”穿越云层，从加拿大东岸横跨至西岸，在云端之上欣赏加拿大北极圈宁静神秘的星空和震撼炫美的绿色极光。在“飞行”途中，你会飞跃森林瀑布、触碰冰山，你的所有感官都会被调动起来，会闻到树木的清香与被喷射水雾，让你身临其境地感受加拿大的人文风情。
在全球只有几个地方可以找到类似体验，例如美国加州迪士尼的Soarin’ Over California。FlyOver Canada挑战着观众的各个感官，带大家感受加拿大美到让人窒息的自然景观。今年的万圣节期间（2016年11月24日至2017年1月2日）将会推出万圣节特别版，千万不要错过。->全年 09:30-20:30；营业时间可能会发生变化，具体开放时间以现场公示为准；->1.游客身高必须在102公分以上。
2.虽然不是特别刺激的体验，但出于安全考量，孕妇禁止乘坐。
3.高峰期可能出现大排场龙的情况，可以购买快速通票（fastlane）。->1.游客身高必须在102公分以上。
2.虽然不是特别刺激的体验，但出于安全考量，孕妇禁止乘坐。
3.高峰期可能出现大排场龙的情况，可以购买快速通票（fastlane）。"
加拿大广场,温哥华,"999 Canada Pl, Vancouver, BC V6C 3T4",08:00开放,+1-604-6659000,介绍->开放时间->必看贴士,"加拿大广场作为温哥华的地标象征而为人熟知，是1986年世博会的加拿大馆，整栋建筑以五块玻璃纤维制成的白帆作为巨型帐幕，十分醒目。作为不列颠哥伦比亚省南岸的重要邮轮码头，停泊其侧的巨型邮轮也格外惹眼。整个加拿大广场深入大海之中，周围水天一色，美不胜收。
1. 飞跃加拿大Flyover Canada
加拿大唯一一个4D模拟飞行娱乐项目，巨大的电影屏幕矗立于加拿大广场深入海湾的地方，从东海岸横跨至到西海岸，带你穿越整个国家。“飞行”途中座椅会倾斜变换角度，脸上还能感受到水雾，新奇刺激，调动起你所有的感官。
2. 杰克·普尔广场
作为温哥华2010年冬奥会的主要举办地，这处漂亮的海滨空间已经成为了奥运火盆的永久安放地，火炬会在特殊的时刻点燃。从广场可以看到远山映衬的巴拉德湾，还可以沿着会议中心西翼的海岸线步行小径参观公共艺术品和历史牌匾。在东西两翼会议大楼中间的地下行人通道，展示有奥运奖牌、奥运火炬和领奖台，漫步其中重温2010冬奥会的精彩画面。->全年 08:00-12:00,13:00-16:00；加拿大步道和长廊的开放时间为 7:00 - 23:00;->1. 广场入口处有游客信息中心，提供地图和在温哥华旅行的实用信息。
2. 飞越加拿大项目开放时间为周一-周日10:00-21:00，成人普通票22.95加元，老人、青少年和儿童会有相应优惠，当日网上购票优惠10%，详情可查询官网。->1. 广场入口处有游客信息中心，提供地图和在温哥华旅行的实用信息。
2. 飞越加拿大项目开放时间为周一-周日10:00-21:00，成人普通票22.95加元，老人、青少年和儿童会有相应优惠，当日网上购票优惠10%，详情可查询官网。"
盖士镇,温哥华,"Gastown Vancouver, BC",,+1-604-6835650,介绍->开放时间,煤气镇位于温哥华市中心，温哥华的发祥地。街头巷尾的维多利亚式建筑群保留了20世纪初的模样，也不乏新潮又充满创意的店铺，温哥华的历史性的标志性建筑-蒸汽钟正坐落于此。漫步在红砖和鹅卵石铺就的狭窄街道上，19世纪的历史气息扑面而来。->全年 全天开放
格兰维尔岛,温哥华,加拿大不列颠哥伦比亚省温哥华,,+1-604-6666655,介绍->开放时间,"格兰维尔岛前身是一个工业区半岛，废弃的铁路厂房遍布街头巷尾，经过改建之后焕然一新，充满了现代艺术的气息。周末街头艺人也会到此表演，夏季户外还有传统的农贸市场。这里悠闲自在的气氛可以让你体验温哥华当地人随性的生活方式。
1. 格兰维尔岛公共市场
室内的公共市场public market是格兰维尔岛的一大亮点，每一个摊位都摆满了新鲜的蔬果、海鲜，还有刚出炉的面包、充满异域风情的各国料理，随便搭配几样就可以带到不远处的临海公园野餐。
2. 格兰维尔岛酿酒厂
格兰维尔岛酿酒厂建于1984年，这座古老的小型酿酒厂给整个温哥华带来了全新的啤酒体验，面积虽小却闻名世界。在这里可以参观酿酒区听工作人员讲解啤酒的酿造过程，还可以品尝样酒。其中选用加拿大枫糖和蜂蜜酿造的啤酒比较有名，顺滑浓郁。->具体营业状态以当天开放情况为准"
温哥华唐人街,温哥华,"106 Keefer St, Vancouver, British Columbia Canada",,+1-604-6323808,介绍->开放时间->必看贴士,"温哥华唐人街约有一百年历史。千禧门是温哥华唐人街的标志也是入口，整条街道的房屋灯柱均以红色为主调，一块块写着汉字的牌坊让人有一种置身于古老中国的错觉。每到春节，舞龙舞狮的表演会吸引大量当地居民，热闹非凡。但是当地治安是温哥华市非常差的地段，当地华人其实并不常去，很多功能逐步被列治文地区取代，想要采购中国商品或品尝中国美食更建议前往列治文。->具体营业状态以当天开放情况为准->1.和唐人街仅一街之隔的Hasting Street是温哥华治安非常差的地段，这里有着大量流浪汉和吸毒者，环境很萧条，不建议前往。
2.当地华人是很少前往唐人街的，很多店铺都倒闭，建筑被乱涂乱画，一派萧条的景象。->1.和唐人街仅一街之隔的Hasting Street是温哥华治安非常差的地段，这里有着大量流浪汉和吸毒者，环境很萧条，不建议前往。
2.当地华人是很少前往唐人街的，很多店铺都倒闭，建筑被乱涂乱画，一派萧条的景象。"
