names,places,addresses,times,teles,titles,descs
卢克索热气球,卢克索,"Khaled Ibn Al Walid, Luxor, Egypt",全天开放,+201065030520,介绍->开放时间->必看贴士,"赶在天亮之前出发，在热气球上欣赏帝王谷的日出美景，整个底比斯遗迹就在你脚下，感受空气中浓浓的古埃及气息，同时满足对天空和对历史的向往，没有比这更奇妙的方式开始新的一天了。
你可以在天空中看到公路两边的帝王谷和王后谷，伟大的哈特谢普苏特女王神殿和哈布城都是那么渺小。
游玩时间
卢克索的热气球必须赶在日出之前起飞才能保证看到西岸日出的美景。所以根据酒店的位置，一般4点左右就要出发，前往西岸的指定地点。
一般热气球游览时间在30-45分钟，根据当天的天气和船长的判断有所浮动，之后会附赠一张飞行证书。
但是这项活动也取决于天气，风向不稳定的时候，大部分热气球公司都会取消活动。
热气球公司推荐
Magic Horizon
这家公司规模较大，价格中等，工作人员态度友好而且非常专业，在游客中有着不错的口碑。
地址：Khaled Ibn El Walid Street (opposite Steigenberger Nile Palace), 85511 Luxor
电话：(095)2274060
E-mail：booking@magichorizon.com
官网：http://www.visitluxorinhotairballoon.com/
Hod Hod Soliman
这家公司运营了20多年，知名度较高，经验十分丰富，而且服务热情周到。
地址：Omr Ali Street, Television Street, Luxor
电话：(095)2271116
E-mail: info@hodhodsolimanballoons.com
官网：http://www.hodhodsolimanballoons.com/->全年 周一-周四,周六-周日 全天开放 周五 15:00-23:00；具体营业状态以当天开放情况为准->1. 即使是在炎热的季节，清晨和空中飞行都有可能遇到较低的温度，适当做好保暖工作很重要。
2. 酒店和旅行社都可以提供预定服务，然而价格非常混乱，不要只关注价格，要找口碑好和安全系数高的热气球公司。
3. 热气球预定都会包含酒店往返接送，请确定好时间，准时出发。
4. 许多热气球公司都有网站，可以提前网上预定，可能会有折扣。
5. 船长都会英语，请听从指挥。->1. 即使是在炎热的季节，清晨和空中飞行都有可能遇到较低的温度，适当做好保暖工作很重要。
2. 酒店和旅行社都可以提供预定服务，然而价格非常混乱，不要只关注价格，要找口碑好和安全系数高的热气球公司。
3. 热气球预定都会包含酒店往返接送，请确定好时间，准时出发。
4. 许多热气球公司都有网站，可以提前网上预定，可能会有折扣。
5. 船长都会英语，请听从指挥。"
卢克索神庙,卢克索,"Corniche El Nil St. Luxor, Luxor 23512, Egypt",06:00-22:00开放,,介绍->开放时间->必看贴士,"卢克索神庙主要是阿蒙霍特普三世（公元前1380年-前1352年）与拉美西斯三世（公元前1279年-前1213年）修建的。


卢克索神庙位于市中心，曾经只是用来庆祝新年的小神殿，后来阿蒙霍特普三世、图特摩斯三世和拉美西斯二世相继对此进行扩建维修，把这里作为迎接阿蒙•拉神、穆特女神和孔苏神的祭奠之处，所以又被称为“阿蒙神的南部别宫”。
每年奥佩特节时（5月底-6月）都会在此举办盛大的祭典。神庙前是以狮身人面像名字命名的斯芬克斯大道，原本可以一直通往卡尔纳克神庙，但现已中断。神庙内可以看到巨大的拉美西斯二世雕像花岗石方尖碑及壮观的石柱群等建筑。->全年 06:00-22:00->因为晚上会亮灯，别有一番风味，建议时间充裕可以在卢克索神庙逗留久些，或者白天和夜晚各去一次，感受神庙的不同面貌。->因为晚上会亮灯，别有一番风味，建议时间充裕可以在卢克索神庙逗留久些，或者白天和夜晚各去一次，感受神庙的不同面貌。"
哈特谢普苏特女王神殿,卢克索,"Kharga Oasis Department, New Valley 134,420",06:00-18:00开放,,介绍->开放时间->必看贴士,这是埃及历史上赫赫有名的哈特谢普苏特女王和她的父亲图特摩斯一世建造的神庙。它坐落在危崖环伺的谷地中，两道长阔的斜坡将三座平广的柱廊建筑串联起来，整体造型简洁明快，却显露出不可一世的气势。->全年 06:00-18:00；具体营业状态以当天开放情况为准。->从入口到哈特谢普苏特女王神庙还有一段不短的距离，可以乘坐电瓶车，单程2埃及镑。->从入口到哈特谢普苏特女王神庙还有一段不短的距离，可以乘坐电瓶车，单程2埃及镑。
尼罗河,卢克索,Nile,,,介绍->开放时间->必看贴士,"位于埃及的尼罗河是一条流经非洲东部与北部的河流，它自南向北注入地中海，长6853公里。埃及百分之九十以上的人口均分布在尼罗河沿岸平原和三角洲地区，因此尼罗河是埃及人的“母亲河”以及“生命之河”。
尼罗河的标准景色就是清澈的河水、沿岸的绿洲和远处的沙丘。想要欣赏整个尼罗河的美景，一般选择的浏览方式就是坐游船，整个过程中不仅能在游轮上欣赏尼罗河的日出与日落，还能驻足尼罗河两岸有名的景点，如菲莱神庙、阿布辛贝神庙、国王谷，卡尔纳克神庙，哈齐普苏特女王神庙等。
尼罗河的日出和日落可以用“美轮美奂”来形容，所以在游船上千万不能错过日出和日落的时刻。
另一种游览尼罗河的方式就是乘坐埃及古老的交通——三桅帆船（Felucca）。帆是三角形的，会活动，顺风时，帆直线向前，逆风的时候，帆呈“之”字形航行。在黄昏日落时分，乘搭Felucca航行于尼罗河，是人生非常美妙的享受。->具体营业状态以当天开放情况为准->1. 在尼罗河游玩时应当注意安全，尤其是在5-8月份尼罗河涨水的时候。
2. 想与当地居民合影时，要先询问好是否要收费，如果要收费的话需提前谈好价钱。
3. 前往埃及，要特别注意紫外线，所以随身携带防晒衣，墨镜，防晒霜是很有必要的。
4. 每年11月-12月是埃及旅游的旺季，所以在旺季坐游船时可提前预订。
5. 有的酒店还会帮助游客预订游船的船票，可以咨询酒店是否需要手续费或者小费。->1. 在尼罗河游玩时应当注意安全，尤其是在5-8月份尼罗河涨水的时候。
2. 想与当地居民合影时，要先询问好是否要收费，如果要收费的话需提前谈好价钱。
3. 前往埃及，要特别注意紫外线，所以随身携带防晒衣，墨镜，防晒霜是很有必要的。
4. 每年11月-12月是埃及旅游的旺季，所以在旺季坐游船时可提前预订。
5. 有的酒店还会帮助游客预订游船的船票，可以咨询酒店是否需要手续费或者小费。"
木乃伊博物馆,卢克索,卢克索市，卢克索省 1362501,17:00开放,,介绍->开放时间,"木乃伊博物馆建于1997年。埃及建筑师巧妙地运用光线，将这座位于地下一层的博物馆营造成森冷的墓室，各种动物木乃伊与棺木一字排开，为你打造一场奇异的小旅程。
木乃伊博物馆位于尼罗河畔，是埃及为数不多的拥有现代化设备的博物馆。馆内陈列着与木乃伊相关的物品，沿着展览路线，你可以了解木乃伊制作的详尽步骤，同时你还可以通过埃及人对木乃伊的描绘，了解他们对于木乃伊的认识。馆内展示的木乃伊以动物为主，羊、猫、狒狒等。其中较特别的是鳄鱼木乃伊，古时候底比斯的尼罗河畔有许多鳄鱼，古埃及人把鳄鱼当作神来崇拜，于是创造了鳄鱼神索贝克。馆内有许多鳄鱼木乃伊，鳄鱼的长嘴与长尾巴用白布层层包裹，十分有趣。->全年 17:00-20:00,09:00-13:00；具体营业状态以当天开放情况为准"
曼侬巨像,卢克索,"Thebes, Al Qarnah, Al Qarna, Luxor Governorate 1341703",06:00-17:00开放,+972-3-5608624,介绍->开放时间,"门农巨像是矗立在尼罗河西岸和国王谷之间原野上的两座岩石坐像。这两尊门农巨像，原立于一塔门前，高约18米，基座侧面浮雕上挥着尼罗河神哈比莲花及纸莎草的图案，象征着上下埃及的统一。
坐像是由新王国时代鼎盛期的阿蒙荷太普三世建造的，风化严重，面部早已不可辨识。坐像身后，原来是他的葬祭殿，但后来的法老拆了这座建筑，并把他做为自己的建筑物的石料。到了托勒密王朝时代，建筑物已经完全被破坏了。人们认为石像是希腊神话中的门农的雕像，就给石像取名为门农巨像。->全年 周日 06:00-18:00 周一-周六 06:00-17:00"
图坦卡蒙法老之墓,卢克索,"Valley of the Kings, Luxor, Egypt",03:00-15:00开放,,介绍->开放时间,"图坦卡蒙之墓
几乎所有来到帝王谷的人都不会错过这个具传说色彩的陵墓。
1922年11月埃及考古学家霍华德•卡特在这里发现了远超过他想象的宝藏，从此揭开了图坦卡蒙的神秘面纱。如今大部分珍宝都被移入了开罗博物馆，但图坦卡蒙的木乃伊依旧留在原处。图坦卡蒙是帝王谷内不起眼的陵墓之一，这位法老去世时年仅18岁，甚至来不及造完一个陵墓，但是包括举世闻名的黄金内的众多宝藏仍旧令人惊叹。->全年 03:00-15:00；具体营业状态以当天开放情况为准。"
Ramesseum (Mortuary Temple of ...,卢克索,"Edfo, Luxor Governorate, Egypt",,,介绍->开放时间,"这座神庙是拉美西斯二世墓葬群中的一小部分，拉美西斯二世的陵墓隐没在群山深处，但是他的神庙却和其他神庙一样修建在了尼罗河岸边。
不幸的是这座神庙没有像其在卡尔纳克和阿布辛贝勒所修的神庙一样很好地保存下来，而是损毁了大部分。从入口一直往前走就是第二院落，其左侧是第二塔门和第一院落，右侧是大柱厅。虽然神庙中的雕像坍塌得四处都是，却仍可以看到拉美西斯二世巨像的踪迹。这座曾经高达17.5米的巨像凄凉得躺在地上，这也是著名诗人雪莱创作“奥兹曼迪亚斯”时的灵感来源。->具体营业状态以当天开放情况为准"
哈布城,卢克索,卢克索卢克索省埃及,06:00-17:00开放,,介绍->开放时间,"位于西岸的哈布城神殿面积仅次于阿蒙神庙，它是法老统治时期的一座大型建筑工程，也是埃及一段富饶时期的纪念物。这里曾经是一座很有规模的城市，如今只剩下拉美西斯三世的神庙。拉美西斯三世并未被拉美西斯二世的光芒所遮掩，他所打造的神庙，堪称是新王国时期具有代表性的建筑群之一。
拉美西斯三世不仅喜爱征战，还喜欢大兴土木。在这里他修建了很多停棺神殿和祭祀埃及三神的祭坛。拉美西斯三世在位31年，享年65岁，坟墓建在国王谷。不过拉美西斯三世神庙的所有出土文物如今都收藏在开罗博物馆内。->全年 06:00-17:00；具体营业状态以当天开放情况为准"
卢克索博物馆,卢克索,"Center Corniche Ave, Luxor, Egypt","09:00-16:00,17:00-22:00开放",+20 95 2370569,介绍->开放时间,"卢克索博物馆貌不惊人，但典藏着底比斯作为新王国国都时期颇具代表性的文物，向世人诉说着底比斯往昔那段叱咤风云的岁月。主体建筑面朝尼罗河，颇具气势，周围绿树成荫。
博物馆位于卢克索神殿和卡纳克神殿的正中央，于1975年落成，展示着卢克索附近一带出土的遗物。博物馆共有二层楼，规模不大，采用回廊式展出，照明和展示方法都别出新裁。馆内展示了新王国时期的雕塑、陶器、珠宝，其中尤为吸引人的是石像雕塑，它们大多数来自于卡纳克神庙。展品经过精心挑选，每一件都非常有代表性。
此外，博物馆还展出了两具皇家木乃伊，分别是埃及十七和十八王朝的开创者，静静的躺在为此单独开辟的黑色小展厅中。->全年 09:00-16:00,17:00-22:00；具体营业状态以当天开放情况为准。"
