names,places,addresses,times,teles,titles,descs
Carthage National Museum,突尼斯,"V83F+7QR, Carthage, Tunisia",9:00-17:00开放,+216 58 162 557,介绍->开放时间,Carthage Museum位于突尼斯迦太基，是一处历史悠久的遗址，通过珍贵的古遗迹，游客可以更好地了解该国的历史文化。->全年 周二-周日 9:00-17:00 周一 9:00-18:00
Saint Louis Cathedral,突尼斯,"Byrsa Hill, Carthage 2016, Tunisia",,,景点介绍,
Carthage Aqueduct,突尼斯,迦太基 突尼斯,,,景点介绍,
Villas Romaines,突尼斯,"Carthage, Tunisia",,,景点介绍,
North Africa American Cemetery...,突尼斯,"553 rue Roosevelt, Carthage 2016, Tunisia",,,景点介绍,
The doors of the medina,突尼斯,"Tunis, Tunisia",,,景点介绍,
Marche Centrale de La Marsa,突尼斯,"Tunis 1000, Tunisia",,,景点介绍,
Belvedere Park,突尼斯,"Avenue Taieb M'Hiri, Tunis, Tunisia",09:00-17:00开放,+216 71 571 198,开放时间,全年 周二-周日 09:00-17:00
"Marche central de Tunis, Fondo...",突尼斯,"Marché central, Tunis, Tunisia",,,景点介绍,
Dar El Jeld,突尼斯,"Tunis, Tunisia",,,景点介绍,
