names,places,addresses,times,teles,titles,descs
Top Moroccan Spots,非斯,"非斯, 摩洛哥",,,景点介绍,
Desert Erg Chebbi Morocco,非斯,"非斯, 摩洛哥",,,景点介绍,
Palais du Tresor,非斯,"95 Rahbat Kaiss Blida, Fes 30030, Morocco",今日10:00开放,+212 5357-40005,开放时间,全年 10:00-18:00
Dunadaurada,非斯,"马拉喀什, 摩洛哥",,+212 658-453154,开放时间,"周一 - 周六上午12:00 - 下午11:59days: 周一 - 周六, times: 上午12:00 - 下午11:59,"
The Fes Festival of world sacr...,非斯,"Spirit of Fes Foundation | Sidi Al Khayat, BP 62, Fes 30200, Morocco",,,景点介绍,
Maze of Fez,非斯,"31 Zkak Lahjar | Medina of Fez, Fes 30000, Morocco",9:00-18:30开放,+212 648-984713,开放时间,全年 9:00-18:30
好莱坞环球影城,洛杉矶,"100 Universal City Plaza, Universal City, CA",,"+1 800-8648377,+1 866-2586546",介绍->开放时间->优待政策->服务设施->必看贴士,"环球影城是上世纪好莱坞电影制片厂，如今摇身一变成为全球大的电影主题公园，其中的影城之旅将带你亲身感受空难、洪水、爆炸等真实的电影拍摄场景，水世界、电影主题过山车等都将带你走进奇妙的虚拟世界，尽享惊险刺激。
特色体验
1.影城之旅
探索好莱坞史上大的电影街道场景之一，一窥电影制作幕后的秘密，传奇的影城之旅充满了新鲜刺激。舒适地坐在内置高清显示器的有轨电车内，沉浸在丰富的外景体验之中，一路上会遇到大地震、洪水、大白鲨追尾、与金刚对峙等种种意外，近距离领略大片中的场景。时长约45分钟，有中文版本。
2.哈利波特的魔法世界
置身哈利波特的魔法世界展开奇幻之旅，探索神秘的霍格沃茨城堡，在哈利波特禁忌之旅、鹰马的飞行中感受这个充满魔法和冒险的世界。
3.水世界
观赏世界上制作精美的现场水上特技和爆破表演，营造不亚于电影的紧张画面，而火爆的动作场景会将你囊括在内，给人身临其境的危难当头之感，演出时长20分钟。
4.变形金刚3D虚拟过山车
变形金刚3D虚拟过山车将真实映像的三维高清晰媒体、惟妙惟肖的飞行模拟技术和世界上先进的特技效果结合，将人体的感官体验提升到。你将置身于威震天、擎天柱、大黄蜂和汽车人EVAC之间的殊死决战，也可面对超大体格的巨无霸变形金刚。
5.木乃伊复仇过山车
如果你想要置身于喜爱的影片之中，亲身体验那些令人兴奋的电影场景和桥段，就来挑战世界上恐怖的室内云霄飞车之一：木乃伊复仇过山车，让你在黑暗中一路尖叫，进行一趟令人毛骨悚然之旅。
6.小黄人3D虚拟过山车
随着电影《神偷奶爸》的走红，小黄人现在可是环球影城里的大明星，快跟着小黄人，还有格鲁和他的女儿们，一起体验充满感动与欢笑的精彩之旅吧，在这里你将和小黄人一起参与他的新冒险计划。
7.餐厅购物推荐
好莱坞环球影城中的城市大道，餐馆商铺林立，可谓是好莱坞的缩影，你可以到好莱坞餐厅、侏罗纪咖啡馆饱餐一顿，或是到环球影城商店、中央购物店、变形金刚主题商店等购买珍藏版海报、电影道具以及琳琅满目的纪念品。->2023年6月7日-2023年6月8日 09:00-22:00；2023年6月10日-2023年6月12日 08:00-22:00；2023年6月9日 08:00-20:00；2023年6月15日-2023年6月30日 08:00-22:00；2023年6月3日-2023年6月6日 08:00-22:00；2023年6月13日-2023年6月14日 09:00-22:00；2023年6月2日 08:00-20:00；每日营业时间不同，具体时间请以官网为准->婴幼儿：3周岁（不含）以下，免费
儿童：3周岁（含）~9周岁（含），儿童票->行李寄存：参考价格：小号：8美元，中号：12美元，大号：15美元；储物柜为一天的价格，可以无限次存入/取出
景区讲解：每天都有多班普通话游览车定时发车，普通话导游带您探索好莱坞环球影城外景地，参观那些曾经出现在经典影片中的著名场景。特色亮点：• “遭遇”世界大战中的可怕空难• 到美国广播公司热播电视剧《绝望主妇》的拍摄地紫藤巷游览• 在《精神病患者》里传奇的贝茨汽车旅馆（Bates Motel）中与诺曼·贝茨相遇• 鼓足勇气到深水区探寻“大白鲨”的踪迹普通话游览参考时间 工作日：10:30AM 12AM 2PM非工作日：10:30AM 12AM 1:30PM 2PM具体时间请以官网披露为准。
景区地图：点击https://pages.ctrip.com/tour/pdf1804/30.pdf免费获取好莱坞环球影城官方电子版中文地图，使游玩更顺利
童车租赁：参考价格：单个婴儿手推车租金15.00美元/辆/天；双人婴儿手推车租金25.00美元/辆/天
轮椅租赁：参考价格：轮椅15美元，电动助力车60美元；租用轮椅需缴纳25美元的押金；地址：环球影城商店对面
吸烟区：地理位置：为了园区内所有游客和园区工作人员的舒适和安全考虑，只能在指定吸烟区吸烟。
残障通道：好莱坞环球影城能够为所有残疾人士提供完善和便捷的通道。许多游乐设施、表演、旅游景点、自动扶梯和停车场结构旨在为坐轮椅的游客或其他残疾游客提供便利。园区内所有景点都设有指定的残疾人入口。
ATM机：快速便捷的自动取款机位于：主题公园外：前门（售票处右侧）整个环球城市大道主题公园内：辛普森虚拟过山车™快易店旁边下园区侏罗纪湾咖啡厅附近->1. 可在网上提前买票，打印出来直接入园，或在手机上保留好确认信息，给工作人员扫码入园。
2. 下午游客较多，入园以及每个游玩项目都需要排队，如果想多玩点项目可以上午尽早到达，或者购买双日票、优先入场票。
3. 停车按小时计费非常贵，可以直接选择按天计费20美元左右，或者凭观看电影的凭证，只需5美元。
4. 进入影城需要通过安检，收录指纹，记得拿入口处的中英文地图和表演时刻表。
5. 园内只能在指定吸烟区吸烟，具体地点请询问园区工作人员。
6. 园内提供轮椅和婴儿车出租服务，15-50美元不等。
7. 影城之旅除英语外，还提供汉语和西班牙语服务，可查看具体时间安排。
8. 只允许携带下列性质的食品入内：水瓶（单只，入园时未开封）、婴儿食品、水果和蔬菜。入园时经园区批准，允许携带单份数量的特定食品（健康或饮食原因）。->1. 可在网上提前买票，打印出来直接入园，或在手机上保留好确认信息，给工作人员扫码入园。
2. 下午游客较多，入园以及每个游玩项目都需要排队，如果想多玩点项目可以上午尽早到达，或者购买双日票、优先入场票。
3. 停车按小时计费非常贵，可以直接选择按天计费20美元左右，或者凭观看电影的凭证，只需5美元。
4. 进入影城需要通过安检，收录指纹，记得拿入口处的中英文地图和表演时刻表。
5. 园内只能在指定吸烟区吸烟，具体地点请询问园区工作人员。
6. 园内提供轮椅和婴儿车出租服务，15-50美元不等。
7. 影城之旅除英语外，还提供汉语和西班牙语服务，可查看具体时间安排。
8. 只允许携带下列性质的食品入内：水瓶（单只，入园时未开封）、婴儿食品、水果和蔬菜。入园时经园区批准，允许携带单份数量的特定食品（健康或饮食原因）。"
洛杉矶天空观景台,洛杉矶,"633 W 5th St #840, Los Angeles, CA 90071, USA",,,介绍->优待政策->服务设施,"洛杉矶天空观景台坐落在洛杉矶的美国银行大厦的，是2016年LA全新很高的观景大楼，也是美国纽约世贸大厦的姐妹大楼。日落时分，在那里可以尽情的以一种从未有过的方式体验很美的加州阳光。通畅的360度视角和两个露天观景台，可以观赏从SanGabriel山到太平洋之间的一切优美风景。
塔内拥有数码互动层的多种元素，让你感受现代的高科技。在360度数码墙上，展现出洛杉矶的城市，街区以及各个交点的信息。用像素在无限的镜子上反射在反射出人体的动态。->补充说明：1、免票人群：2周岁及以下儿童免费（洛杉矶天空观景台OUESkyspaceLosAngeles+天空滑梯套票5岁以下儿童不可订）2、以上信息仅供参考，具体信息请以景区当天披露为准。->停车场：【Westlawn Parking Garage】参考价格：工作日（8am - 4pm）8美元三小时；工作日（4pm - 次日8am）8美元；周末每小时8美元；地址：524 S. Flower Street | Los Angeles, CA 90071；库位：未知"
好莱坞星光大道,洛杉矶,"6255 Sunset Blvd #150, Hollywood, CA 90028, USA",,+1-323-4698311,介绍->开放时间->必看贴士,"星光大道上几千颗印有明星手印的星形奖章璀璨夺目，吸引着世界各地的影迷前来瞻仰，除此之外，街道两侧还有杜比剧院等好莱坞剧院和杜莎夫人蜡像馆，你还可以在这里买到各种电影主题的纪念品。
与明星专属奖章和手印合影
星光大道上已经有2500多颗镶有名人明星手印的星形奖章和手印，以纪念他们对娱乐传媒做出的贡献，找到自己的偶像留下一张合影是来到好莱坞不能错过的。 如果不认识星星上的人名，可以通过图案标志大概了解，标志分为五类：1）摄影机，代表着电影电视演员和导演；2）电视机，脱口秀或者电视节目主持人；3）留声机唱片，自然是对灵魂歌手的赞誉；4）广播麦克风，感谢知名播音员在广播传媒领域的杰出表现；5）悲喜剧面具，表彰舞台艺术家对戏剧的贡献。->全年 全天开放；具体营业状态以当天开放情况为准->1. . 如果要想找自己偶像的手印，一定要提前在官方网站做好功课，查询所属星星的编号。
2. 打扮成电影明星的街头艺人随处可见，给他们拍照免费，但合影需支付2美元左右的小费。
3. 尽量不要接受硬塞过来的CD等，会被强制收费。->1. . 如果要想找自己偶像的手印，一定要提前在官方网站做好功课，查询所属星星的编号。
2. 打扮成电影明星的街头艺人随处可见，给他们拍照免费，但合影需支付2美元左右的小费。
3. 尽量不要接受硬塞过来的CD等，会被强制收费。"
加州迪士尼乐园,洛杉矶,"1313 Disneyland Drive, Anaheim, CA 92802",,+1 714-7814636,介绍->开放时间->优待政策->服务设施,"1955年，迪士尼之父沃尔特在洛杉矶亲手打造了加州迪士尼乐园，经过几十年的扩建，这里汇集了世界各地迪士尼乐园的精华。乐园坐落于加州迪士尼度假区范围内，这里主要有两大乐园，除了迪士尼乐园，还有一座加州冒险乐园，两个乐园比邻，游客可以花上1-2天时间充分感受美妙的迪士尼世界。此外，度假区内还具备三家主题酒店和热闹的迪士尼小镇。
从美国大街(Main Street, U.S.A)开始，开启迪士尼的旅行吧，街道两侧是外观复古摩登的冰淇淋店和各种小商店，买买买可不愁了。同时，记得在睡美人城堡打卡，它是整个园区的标志所在，高高耸立的蓝色尖顶在乐园各个角落都可看到。别忘了去幻想世界和明日世界做个深度拜访，幻想世界可以偶遇公主们，还有一些温和的项目适合亲子体验。巴斯光年则在明日世界等候各位未来迷的光临，玩几轮云霄飞车穿过太空山，体验速度的刺激感。
此外，还有探险世界的印第安纳琼斯探险、边域世界的霹雳过山车、动物天地等项目，也别错过啦。->2023年6月16日-2023年6月30日 08:00-00:00；2023年6月1日-2023年6月12日 08:00-00:00；2023年6月14日 08:00-00:00；2023年6月15日 08:00-23:00；2023年6月13日 08:00-23:00；每日营业时间不同，具体时间请以官网为准->婴幼儿：3周岁（不含）以下，免费
儿童：3周岁（含）-9周岁（含），儿童票->停车场：【Mickey & Friends Parking Structure停车场】参考价格：汽车或摩托车：25美元，大型汽车或摩托车：30美元，大巴或货车：35美元（价格会变动调整，请以官网为准）；地址：从Disneyland Drive and West Ball Road进入；库位：请以官网为准；详情请以官网为准，开放时间早于乐园开放时间1小时，可现场付费（现金或刷卡）和网上购买（https://disneyland.disney.go.com/tickets/parking/)；【Toy Story Parking Area停车场】参考价格：汽车或摩托车：25美元，大型汽车或摩托车：30美元，大巴或货车：35美元（价格会变动调整，请以官网为准）；地址：从South Harbor Boulevard and West Katella Avenue进入；库位：请以官网为准；详情请以官网为准，开放时间早于乐园开放时间1小时，可现场付费（现金或刷卡）和网上购买（https://disneyland.disney.go.com/tickets/parking/)
餐厅：在乐园的每一座主题区，都有可落座形式的大型餐厅及随处可见的零食车，供游客大快朵颐。主题餐厅主要以美式风味为主，供应着美式汉堡、猪排、三明治等经典美式料理。零食车供应那些想要迅速补充能量，多体验项目的游客，供应包括爆米花、披萨及特色火鸡腿等快餐美食。需出示有效的乐园门票，年度通行卡持卡人享有折扣。"
