names,places,addresses,times,teles,titles,descs
三一教堂,纽约,"89 Broadway, New York, NY 10006, USA",今日08:30开放,+1-212-6020800,介绍->开放时间,纽约三一教堂是圣公会纽约教区的一座古老教堂，矗立于高楼林立的华尔街。这座哥特式风格的教堂在摩天大楼的环绕下显得格外醒目，教堂里的一小片墓园静谧安详。->全年 08:30-18:00；具体营业状态以当天开放情况为准 墓地每天上午08:30 - 16:00开放 6月26日，三一教堂将于下午 3 点至 5 点关闭，以举办私人活动。
熨斗大厦,纽约,"175 5th Ave, New York, NY 10010, USA",,+1-212-4770947,介绍->开放时间->必看贴士,熨斗大厦在1902年完工时曾是纽约高的大楼，奇特的熨斗形状由芝加哥建筑师丹尼尔·伯恩罕设计，尖部分只有2米宽。作为纽约的标志性建筑，这里也多次出现在电视节目和影视作品中。->具体营业状态以当天开放情况为准->在第五大道和23街交叉位置拍摄效果佳。->在第五大道和23街交叉位置拍摄效果佳。
Vessel,纽约,"20 Hudson Yards, New York, NY 10001, USA",营业时间待定,+1-332-2048500,介绍->开放时间,"Vessel位于哈德逊城市广场，它是一个蜂窝状的楼梯，炫酷独特的造型使其成为纽约的一个新地标。
该建筑由154个相互连接的楼梯组成，整个楼梯拥有近2500个单独的台阶，且近一英里的垂直高度为游客提供了更宽广的视野。这种巧妙地镂空式螺旋链接设计，使得人们可以从不同高度、不同角度、不同方向来欣赏曼哈顿的城市风景。->该建筑本身是暂时关闭的，但是地面基地免费开放，周一至周六上午 10 点至晚上 8 点和周日上午 11 点至晚上 7 点向公众开放，具体营业状态以当天开放情况为准"
高线公园,纽约,"New York, NY 10011, USA",今日07:00开放,+1-212-5006035,介绍->开放时间->必看贴士,"高线公园全长1.45英里，是在货运铁路线的基础上修建而成。狭长的人行步道穿梭在高楼之间，两旁布满了花草，漫步在步道上、躺在草坪上聊天看书或晒太阳都是在纽约这座繁华都市中的片刻享受。
高线公园连接了不少景点，沿途的美食和文艺小店也不要错过。你可以在高楼的缝隙中欣赏哈德逊河的蓝色，在25街参观小型画廊、在起点参观惠特尼美术馆，或者在公园的美食区品尝手工制作的美味冰激凌。->2023年4月1日-2023年11月30日 07:00-22:00；2023年12月1日-次年2023年3月31日 07:00-20:00->公园设置了多处电梯供轮椅使用，在18/20/26/28/30街有楼梯上下。在Gansevoort街和16街处设有卫生间。->公园设置了多处电梯供轮椅使用，在18/20/26/28/30街有楼梯上下。在Gansevoort街和16街处设有卫生间。"
格林威治村,纽约,"14th Street and West of Broadway, New York City, NY",,+1-646-8018,介绍->开放时间->必看贴士,格林威治村又名西村，一直都是叛逆、乖张、前卫的代名词，这里生活的多半是艺术家、作家。从曼哈顿的摩天大楼中走出，窄小的街道、低矮的红砖楼房、隐蔽的庭院，再到书店、复古服饰店、唱片店、咖啡馆和酒吧，格林威治村的每一砖一瓦都透着文艺气息。->具体营业状态以当天开放情况为准->部分唱片店和酒吧的门脸都十分隐蔽，大胆的推开门探索吧。->部分唱片店和酒吧的门脸都十分隐蔽，大胆的推开门探索吧。
曼哈顿中城天际线,纽约,"New York City, NY",,,介绍->开放时间,曼哈顿遍布高耸的摩天大楼，从哈德逊河或是布鲁克林向曼哈顿方向望去，都能欣赏到壮观的天际线，还可以拍摄到天际线的美景，日出日落时分更为美丽。->具体营业状态以当天开放情况为准
麦迪逊广场花园,纽约,"4 Pennsylvania Plaza, New York, NY 10001, USA",公共导览开放时间为：周一至周五上午 10:30 至下午 2 点,+1-212-4656225,介绍->开放时间,麦迪逊广场花园是纽约的一座著名体育场馆，定期举办大型体育比赛、演唱会和政治活动。->场地开放情况视具体活动而异；公共导览开放时间为：周一至周五上午 10:30 至下午 2 点；具体营业状态以当天开放情况为准
纽约苏豪区,纽约,"SoHo, New York, NY, USA",,,介绍->开放时间->必看贴士,苏豪区是曼哈顿中城一片兼具时尚与文艺的时尚购物区，普拉达、香奈儿等国际品牌纷纷在此处开店，21世纪等折扣商场也吸引着购物狂，在百老汇大街两旁的街区中也隐藏着不少设计师品牌商店，餐厅、画廊都颇具艺术气息。->全年 全天开放；具体营业状态以当天开放情况为准->SOHO区的主街道为百老汇大街，附近的街区有很多设计师小店、美妆品牌店和文艺小清新的餐厅、咖啡馆，如果时间充裕不妨花时间慢慢品味下SOHO地区的文艺与时尚。->SOHO区的主街道为百老汇大街，附近的街区有很多设计师小店、美妆品牌店和文艺小清新的餐厅、咖啡馆，如果时间充裕不妨花时间慢慢品味下SOHO地区的文艺与时尚。
纽约大学,纽约,"New York, NY 10012, USA",,+1-212-9981212,介绍->开放时间,"纽约大学是一所位于美国纽约市曼哈顿的研究型私立大学。主要的校区位于曼哈顿格林威治村的附近区域，以华盛顿广场为中心。学校于1831年成立，今日已经成为全美国境内规模较大的私立非营利高等教育机构，在各类大学排名中均名列前矛。
纽约大学目前拥有36名诺贝尔奖得主，3名阿贝尔奖得主，9名美国国家科学奖章得主，16名普利策奖得主，19名奥斯卡金像奖得主。此外，还拥有多名艾美奖、托尼奖、麦克阿瑟奖、古根海姆奖得主。
位于华盛顿广场南端的博斯特图书馆（Elmer Holmes Bobst Library）建成于1972年，共有12层，总面积425,000英尺，拥有超过450万册的藏书量，是纽约大学8个图书馆中较大的一个，同时也是美国较大的大学图书馆之一。其中的埃弗里·费舍尔音乐与媒体中心是世界上很大的学术媒体中心。图书馆还拥有美国保存完整的当代英美文学藏书系列，以及保存很完整的当代社会学研究资料。->具体营业状态以当天开放情况为准"
纽约证券交易所,纽约,"11 Wall St, New York, NY 10005, USA",,+1-212-6563000,介绍->开放时间->必看贴士,纽约证券交易所目前是世界较大的交易所，普通的灰色楼房在这片水泥森林中并不起眼，但它却是华尔街的主角。约有3000家来自全球各地的公司在此上市，全球市值高达15万亿美元。闻名的铜牛雕像原先也伫立在纽交所门口。->全年 周一-周五 09:30-16:00 周六-周日；具体营业状态以当天开放情况为准->911事件后，普通游客不能进入参观，只能在外拍照留念。->911事件后，普通游客不能进入参观，只能在外拍照留念。
