names,places,addresses,times,teles,titles,descs
Jungleboot Africa,恩德培,"坎帕拉, 乌干达",,,景点介绍,
Epic Uganda Vacations,恩德培,"坎帕拉, 乌干达",09:00-17:00开放,+256 773 844937,开放时间,全年 周六 09:00-17:00 周一-周四 08:00-17:00 周五 全天开放
GoExplore Safaris,恩德培,"Plot 53, Kajokya Street, Prince Charles Drive, Kololo, Kampala 46738, Uganda",8:00-15:00开放,+256 702 524964,开放时间,全年 周一-周五 8:00-17:00 周六 8:00-15:00
Love Uganda Safaris,恩德培,"坎帕拉, 乌干达",,+256 39 2177127,开放时间,"周日 - 周六上午8:00 - 上午12:00days: 周日 - 周六, times: 上午8:00 - 上午12:00,"
1000 Shades of Green,恩德培,"Plot 11 Portal Avenue Entebbe, 坎帕拉 乌干达",,,景点介绍,
Wamala Tombs,恩德培,"Wamala Tombs, Kampala, Uganda",,,介绍,该景点坐落在一座山丘上，屋顶覆盖的是茅草，是布干达的领导人卡巴卡苏纳二世的长眠之地，很有历史意义。
桑给巴尔岛,桑给巴尔,"江比阿尼, 坦桑尼亚",,+255 625 384 544,介绍->开放时间,桑给巴尔(Zanzibar)位于东非坦桑尼亚东部一个岛上的印度洋沿海城市上，是兴起的旅游新热点。岛上融汇着非洲传统黑人文化及印度文化的混合，是这里的一大特色。这里除了狭窄街道组成的迷宫般的古老石头城之外，还有魅力的棕榈海滩和原生态珊瑚，是非常好的潜水地点。->具体营业状态以当天开放情况为准。
Stone Town,桑给巴尔,"Zanzibar City, Tanzania",,+255-784-964338,介绍->开放时间,石头城是世界遗址，诞生于桑给巴尔悠远的贸易历史中，是一座拥有波斯、阿拉伯、葡萄牙、印度和英国等各种建筑风格的城市。在这里您可以参观英国圣公会天主教堂和展出桑给巴尔历史文物的博物馆珍奇宫，大厅正中的一艘大帆船代表了桑岛伴航海而生的历史。古老的街道上，各式店铺林立，具有浓郁当地特色的工艺品琳琅满目，与古老的建筑相映生辉。->全年 全天开放
奇迹之屋,桑给巴尔,"R5QQ+JR, Zanzibar",,,介绍,就在石头城内，是一个免费的景点，曾经是苏丹人举办庆典的宫殿，这里可以领略桑给巴尔岛的苏丹文化。
Jambiani海滩,桑给巴尔,Tanzania Zanzibar Island,,+255-777-772109,介绍->开放时间,桑给巴尔岛上一个没有开发的海滩，非常安静，如果有兴趣可以和渔民一起出海打渔。很多西方人喜欢在这里玩滑翔伞。->全年 全天开放
