names,places,addresses,times,teles,titles,descs
Tempio hindu,马埃岛,"Quincy St, Victoria, Mahe Island, Seychelles",,,景点介绍,
印度神庙,马埃岛,"Quincy St, Victoria, Mahe Island",,+248-4-324701,介绍->开放时间,印度神庙位于维多利亚市区，这是一座典型的印度风格的神庙，特殊的彩绘门楼属典型的南印度建筑风格，门上高耸的塔楼上装饰许多立体的彩色神像，庙里则是供奉主掌生死的“卡莉女神”。雕刻在门楼上的印度教诸神与圣物牛、斗士等，在太阳的照耀下闪闪发光，耀人眼目。寺庙周围的墙壁，都被涂成鹅黄色，非常漂亮。->全年 全天开放；外观全天开放
格兰德海滩,马埃岛,"Grand Anse, La Digue Island",,,介绍->开放时间->必看贴士,格兰德海滩位于拉迪格岛的东南岸，是拉迪格岛三联滩之第一滩。由于该海滩出的风浪很大，因此并不适合下海游泳，会存在危险。这里的沙子细白软绵，你可以在海滩上漫步、晒日光浴，欣赏美丽的海景。->全年 全天开放->在海滩上需做好防晒措施。->在海滩上需做好防晒措施。
Takamaka Rum Distillery,马埃岛,"La Plaine St Andre | Au Cap, Mahe Island, Seychelles",10:00-14:00开放,+248 4 283 737,开放时间,全年 周一-周五 9:00-16:00 周六 10:00-14:00
圣皮埃尔岛,马埃岛,"St Pierre Lslet, Praslin Island",,,介绍->开放时间->必看贴士,"圣皮埃尔岛位于普拉兰岛和屈里厄斯岛直接，是一座非常非常小的小岛。
这座小岛被巨大的岩石和礁石所覆盖，岩石中有几棵高大的棕榈树，此外有几处很小的沙滩，绕岛一圈差不多10分钟便可结束。由于周围海水非常清澈，可以来此浮潜，或者在沙滩边走走。->全年 全天开放->来此需做好防晒措施，浮潜时需注意安全。->来此需做好防晒措施，浮潜时需注意安全。"
Morne Blanc,马埃岛,"Sans Souci Road | Morne Seychellois National Park, Victoria, Mahe Island, Seychelles",,,景点介绍,
中岛,马埃岛,塞舌尔中岛,,+248 2 581 959,开放时间,全年 全天开放
Blue Sea Divers,马埃岛,"Beau Vallon, Mare Anglaise, Victoria, Mahe Island Seychelles",,,景点介绍,
Mission Lodge Lookout,马埃岛,"Sans Soucis road, Victoria, Mahe Island, Seychelles",,,景点介绍,
自然历史博物馆,马埃岛,"Independence Ave, Victoria, Mahe Island",营业时间待定,+248-4-321333,介绍->开放时间,"自然历史博物馆位于维多利亚市区，是一幢两层楼房屋，规模非常的小，且非常不起眼。但若是你走进，会看到门口摆放着动物的标本，其内部的标本和信息面板也有些陈旧，但却是非常好的了解塞舌尔当地历史和生物的地方。
在博物馆内，你可以看到很多地图，还有植物生物标本，如国宝海椰子，以及各种鱼类的标本。通过这些可以让你对塞舌尔的周围海域的生物群和本国的植物群，以及它的国家历史有更深入的了解。此外，在这里你还可以看到4公里深的太平洋石油钻孔。
在这里，你可以了解和学到知识，且工作人员也都非常友善。->全年 周一 9:00-24:00 周二-周五 9:00-17:00 周六 9:00-14:00"
