names,places,addresses,times,teles,titles,descs
日本茶园‎,旧金山,"75 Hagiwara Tea Garden Dr, San Francisco, CA 94118, USA",今日09:00开放（17:30停止入园）,+1 415-661-1316,介绍->开放时间->必看贴士,"日本茶园位于金门公园内，是美国比较古老的日本庭园。日本茶园的雏形出自澳洲人马需之手，随后日本园艺家荻原略文对其加以修饰。园内有小径，池塘，桥梁、茶室以及各种各样来自日本和中国的珍奇植物。
1. 观赏樱花
每年的3月末是茶园比较美的时节，此时樱花盛开，如梦似幻，叫人无法自拔。
2. 特色手办
日本茶园有名的手办莫过于幸运饼。萩原诚的后裔将幸运饼从日本介绍到美国，参观茶园的游客可以吃到旧金山Benkyodo 点心铺制作的幸运饼。->2023年11月1日-次年2023年2月28日 09:00-17:00（16:30停止入园）；2023年3月1日-2023年10月31日 09:00-18:00（17:30停止入园）；具体营业状态以当天开放情况为准->周一、周三、周五10:00前入园的成年人一律免费。->周一、周三、周五10:00前入园的成年人一律免费。"
圣玛利亚大教堂,旧金山,"1111 Gough St, San Francisco, CA 94109, USA",今日09:30开放,+1-415-5672020,介绍->开放时间->必看贴士,"圣玛利亚大教堂位于旧金山市中间，是美国加州三大教堂之一。其外型完全摒弃了传统观念，俯瞰主建筑顶部，呈现出的是一个巨大的十字架。使整个教堂结构、空间与教堂氛围的结合。值得一提的是教堂内部没有一根柱子，唯有一盏玻璃吊灯。
音乐活动
每周星期日下午3:30，教堂合唱团和来自世界各地的管风琴师，会在这神圣的空间内进行音乐会，有兴趣的朋友可以选择这一天前往。->全年 周一-周五,周日 09:00-17:00 周六 09:30-17:00；请注意，就神圣礼拜仪式而言，在公布的服务时间内不允许参观大教堂。具体营业状态以当天开放情况为准。->教堂内的商店支持信用卡，并且可以选择邮购。->教堂内的商店支持信用卡，并且可以选择邮购。"
旧金山-奥克兰海湾大桥,旧金山,"San Francisco – Oakland Bay Bridge, San Francisco, CA, USA",,"+1-877-2298655,+1-415-4868655",介绍->开放时间,"旧金山-奥克兰海湾大桥位于旧金山湾，是一座连接旧金山、耶尔巴布埃纳岛（香草岛）和奥克兰的桥梁。也是横跨美国80号州际公路的一部分，更是世界上跨度较大的桥梁之一。
海湾大桥由东西两部分组成，东桥连接香草岛的西岸和奥克兰市，西桥连接香草岛的东岸和旧金山市。西桥是一座由四座索塔组成、拥有六个桥跨的悬索桥，而东桥则是一座悬臂桥。->具体营业状态以当天开放情况为准"
华特迪士尼家族博物馆,旧金山,"104 Montgomery St, San Francisco, CA 94129, USA",今日10:00开放（16:30停止入园）,+1-415-345-6800,介绍->开放时间->优待政策->服务设施,"华特迪士尼家族博物馆，坐落于旧金山金门大桥旁边，周围风景秀丽，这个博物馆并非迪士尼公司所有，里面有总共有3层的展厅，非常丰富的展品，其中包括华特所得到的各种奖杯、珍贵的早期作品线稿，甚至有original Disneyland迪士尼乐园的巨大模型。


博物馆馆藏超过1600件珍贵历史展品和艺术手稿原件，其中动画部分的展品非常丰富，从米奇的早期手稿，一直到1928年米奇作品 Steamboat Willie 手稿排墙（348帧画面，16秒！），丰富程度和生动程度都超出大家的预期！这里对伴随迪士尼经典一起长大的成人和孩子来说都很有趣。->全年 周四-周日 10:00-17:30（16:30停止入园）；夏季周一营业时间：周一 5 月 29 日至 9 月 4 日，上午 10 点至下午 5:30（入场时间截止为下午 4:30）->儿童：5周岁及以下的儿童与成人同行入场免费。具体以官网披露为准。，免费->纪念品商店：景区设有纪念品商店，手游关于迪士尼的周边商品，您可参照官网了解具体商品的种类、价位等信息：https://www.waltdisney.org/store/all"
亚洲艺术博物馆,旧金山,"200 Larkin St, San Francisco, CA 94102, USA",今日10:00开放,+1-415-5813500,介绍->开放时间,"旧金山亚洲艺术博物馆建于1966年，这是一座以收藏亚洲文物尤其是中国文物为主的博物馆。这里收藏有来自中国、日本、印度尼西亚等亚洲国家和地区的各类艺术珍品15000多件，而作为馆藏重点，收藏在这里的中国瓷器有2000多件，玉器有1200多件，青铜器有800多件。收藏中国文物，始于新石器时代，迄于清，为世界上收藏中国玉器较丰富的博物馆。总体来说，这是一座以收藏亚洲文物尤其是中国文物为主的、在全美拥有亚洲艺术藏品较多的博物馆。->全年 周四 13:00-20:00 周一,周五-周日 10:00-17:00 周二-周三；1 月 1 日、感恩节和 12 月 25 日关闭，12 月，周四的营业时间为上午 10 点至下午 5 点；具体营业状态以当天开放情况为准。"
柯伊特塔,旧金山,"1 Telegraph Hill Blvd, San Francisco, CA 94133, USA",今日10:00开放,+1-415-2490995,介绍->开放时间,"柯伊特塔地处华盛顿广场以东，塔高36米，位于电报山上的先锋公园内，是公园内的制高点，也是旧金山家喻户晓的地标性建筑。
1. 历史由来
柯伊特塔是由旧金山富商Howard Coit的妻子在去世后用遗产捐助修建的。
2. 登高远眺
在旧金山的华盛顿广场上便可看到电报山上高耸的柯伊特塔。来到塔下可以选择登塔眺望远处的金门大桥、旧金山-奥克兰海湾大桥、金融区、渔人码头等旧金山的知名景点。
3. 参观展览
除了登高观景外，还可以欣赏到塔内的精美壁画，这些精美的壁画生动地展现了当年旧金山民众的生活，不但充满艺术性，而且颇富趣味。->2023年11月1日-次年2023年3月31日 10:00-17:00；2023年4月1日-2023年10月31日 10:00-18:00；感恩节、圣诞节、元旦不开放，具体营业状态以当天开放情况为准"
北滩,旧金山,"North Beach, San Francisco, CA, USA",,+1-415-6785327,介绍->开放时间,"北滩，又被称为小意大利，是旧金山有名的休闲娱乐区域。北滩的意大利氛围格外浓厚，街边林立着各种意式咖啡馆、糕点铺子和餐厅。北滩原本是旧金山北面一片荒芜的沙滩，后来经过不断的填海建设，北滩的更北面出现了渔人码头，北滩渐渐的成为了临海的居民区。
1. 悠闲的午后
人们喜爱找个露天的桌子坐下，晒晒太阳，喝喝意式浓缩咖啡，非常惬意。除了餐馆，这里也是孕育美国叛逆精神“垮掉的一代”的起源地之一，想要了解那时的颓废文化，你可以去北滩的小书店里找找痕迹。
2. 迷醉的黑夜
到了晚上，北滩就成为了喧嚣的夜生活场所，酒吧里是摇曳的霓虹和曼妙的歌声，气氛令人陶醉。
3. 值得推荐
北滩值得推荐的还有华盛顿广场和圣彼得保罗大教堂，广场由宽阔的草坪和巨大的树荫构成，是市民们午休嬉戏的好去处，广场北侧的圣彼得保罗大教堂是很多经典电影的取景地，玛丽莲梦露也曾经在此举办过婚礼。->全年 全天开放"
旧金山动物园,旧金山,"Sloat Blvd &, Upper Great Hwy, San Francisco, CA 94132, USA",今日10:00开放（16:00停止入园）,+1-415-7537080,介绍->开放时间->优待政策->服务设施,"旧金山动物园它建立于1889年，至今有着一百多年的悠久历史，在这里居住的动物品种和数量繁多。
动物园追求一种回归自然的创办理念，因而这里所有的笼舍布置都是尽可能的贴近原始的生态氛围，让动物们有着安静舒适的居住环境。树袋熊、企鹅、水獭是这里深受欢迎的动物，很多人都是为见到这些可爱的动物而特地前来的。
此外，园内还有几处濒危动物生活馆，也是一派游人如织的热闹场景。孩子们在这里还可以前往儿童动物园找到自己的乐趣。->全年 10:00-17:00（16:00停止入园）；具体营业状态以当天开放情况为准->儿童：3周岁及以下，免费
补充说明：必须由一名付费成人陪同->停车场：【动物园停车场】参考价格：请参照停车场信息；地址：停车场有两个入口，一个位于Great Highway出口，另一个位于第47大道的Sloat Boulevard；库位：请参照停车场信息
餐厅：动物园设有咖啡厅和比萨餐厅，提供户外就餐和室内就餐场所。请参照景区官网了解菜品、价格等信息：http://www.sfzoo.org/visit/dining.html"
电报山,旧金山,"Telegraph Hill, San Francisco, CA, USA",,,介绍->开放时间,"电报山既是旧金山的一个街区，也是旧金山44座山丘之一。主要为住宅区，是旧金山比较安逸的街区。
电报山的顶部是闻名世界的柯伊特塔，也是观赏整个旧金山风光的好去处。晚上的柯伊特塔高高矗立在电报山上，同繁华的电报山互相映衬，灯光下金色的柯伊特塔和各家各户的灯光相汇合，形成了一片繁星点点的夜空美景，让人流连忘返。->具体营业状态以当天开放情况为准"
甲骨文球馆,旧金山,"7000 Coliseum Way, Oakland, CA 94621-1917",,+1-510-5692121,介绍->开放时间->服务设施,"甲骨文球馆是一个体育场馆，同时也是当地举办音乐会的场所。这里设施完善，比赛是赛场氛围好。->根据举办活动和比赛不同，开放时间不同，具体开放时间以景区当日实际情况为准。->WiFi：账号：WarriorsGround；密码：免费连接；范围：竞技场内
残障通道：该馆设有残障通道，详细信息请参照：http://www.oraclearena.com/plan-your-visit/a-to-z-guide
ATM机：CHASE Bank ATM机位于128区外的主大厅和210区的上大厅、Stella Artois俱乐部以及南隧道下方的活动层。
餐厅：该馆设有餐厅，详细信息请参照：http://www.oraclearena.com/plan-your-visit/dining-2"
