names,places,addresses,times,teles,titles,descs
Exploramarruecos,非斯,"非斯, 摩洛哥",,,景点介绍,
Mosaic & Potery Cooperative,非斯,"16 ain Noukbi route sidi hrazem, Fes 30000, Morocco",9:00-18:00开放,+212 630-755881,开放时间,全年 9:00-18:00
Dar Batha Museum,非斯,"Place du Batha Fez, Fes, Morocco",,,景点介绍,
Les Bains Amani,非斯,"Palais Amani 12 Derb el Miter, Fes 30000, Morocco",今日10:00开放,+212 5356-33209,开放时间,全年 10:00-20:00
Excursiones Desierto Marruecos,非斯,"非斯, 摩洛哥",,,景点介绍,
Musee des armes,非斯,Borj Nord,,,景点介绍,
Palais El Mokri,非斯,"34, Palais Elmokri, Ziat, Fes 30000, Morocco",,,介绍,这座宫殿大约在20世纪初建造，主要由大理石和瓷砖构成，拥有美丽的庭院和很大的房间。
Morocco Bike Events,非斯,"非斯, 摩洛哥",,+212 661-321078,开放时间,"周日 - 周六上午9:00 - 下午5:00days: 周日 - 周六, times: 上午9:00 - 下午5:00,"
Cherratin Medersa,非斯,"Derb Zaouia, Fes 30030, Morocco",,,景点介绍,
舍夫沙万老城,非斯,摩洛哥舍夫沙万,,,介绍->开放时间,"舍夫沙万老城依山而建，是阿拉伯人聚居区，这里非常的美，是一座“蓝精灵之城”，很适合拍照。
老城密密麻麻的小道被店铺所覆盖，全是蓝色的房子，在这里会有拍不完的照片，城内餐厅的风味也十分多元化。->全年 全天开放；具体营业状态以当天开放情况为准"
