names,places,addresses,times,teles,titles,descs
Achimota Golf Club,阿克拉,"JQGH+X6X, Accra, Ghana",06:00-16:30开放,+233-54-4100052,开放时间,全年 06:00-16:30
Makola Market,阿克拉,"Kojo Thompson Rd, Accra, Ghana",,,介绍,Makola Market位于阿克拉，是当地知名的市场，在这里，人们可以看到种类丰富的物品，如服装、饰品、蔬菜、水果和鞋子等。
Museum of Science & Technology,阿克拉,"HQ4V+PH3, Barnes Rd, Accra, Ghana",今日09:00开放,+233 24 438 7665,开放时间,全年 9:00-16:30
Black Star Gate,阿克拉,"Independence Square, Accra, Ghana",,+233 55 879 8297,开放时间,全年 全天开放
W.E.B. Dubois Center,阿克拉,"Outside of Accra, Accra, Ghana",,,景点介绍,
Osu Oxford Street,阿克拉,"Oxford St | No 22, Accra, Ghana",,,景点介绍,
Independence Square,阿克拉,"Accra, Ghana",,,景点介绍,
Osu Castle,阿克拉,"Accra, Ghana",,,介绍,这是一座古老的城堡，在这里您可以了解很多关于城堡以及奴隶贸易的历史。
Rawlings Park,阿克拉,"Rawlings Park, Market Street, Accra, Ghana",,,景点介绍,
Artists Alliance Gallery,阿克拉,"Omanye House | Accra Tema Beach Road, Accra, Ghana",今日09:00开放,+233 24 525 1404,开放时间,全年 周一-周六 09:00-17:00 周日 12:00-17:00
