names,places,addresses,times,teles,titles,descs
Omeya Golf and Residential Oas...,温得和克,"30 km South of Windhoek, Windhoek, Namibia",,+264 61 400 849,开放时间,暂无
Pack Safari,温得和克,"21 Industria Street | Lafrenz Area, Windhoek 9000, Namibia",,,景点介绍,
Pure & Simple Art Gallery,温得和克,"33 Garten Street | Opposite Craft Centre, Windhoek, Namibia",,,景点介绍,
Mountain Bike Namibia,温得和克,"9 Erma Street | Ludwigsdorf, Windhoek 9000, Namibia",,+264 81 128 4900,开放时间,全年 周一-周五 08:00-17:00；暂无
Xtreme Safari Africa,温得和克,"温德和克, 纳米比亚",,,景点介绍,
Pride Safaris,温得和克,"温德和克, 纳米比亚",,,景点介绍,
Archer's Land,温得和克,"Farm Monte Christo, Windhoek, Namibia",09:00-19:00开放,+264 81 657 4689,开放时间,全年 周五 00:00-19:00 周六-周日 09:00-19:00；周五:上午12:00-下午7:00;周六-周日:上午9:00-下午7:00;
Katutura Township,温得和克,"Windhoek, Namibia",,,景点介绍,
Reho Spa,温得和克,Namibia,,,景点介绍,
国会花园,温得和克,"Robert Mugabe Avenue, Windhoek",,,介绍,曾经是南非殖民政府大楼的Tintenpalast，现在已变为纳米比亚的国会花园和议会大楼。国会花园种植着各种非洲花卉与芦荟、棕榈树等，色彩斑斓，时不时从花丛中出没的小蜥蜴等野生动物充满生机。国会花园的亲民之处是没有领导人举办会议时，花园对民众开放，因此周末常常能看到来到这里举办婚礼和拍摄婚纱照的纳米比亚人。
