names,places,addresses,times,teles,titles,descs
卡拉卡瓦大道,檀香山,"Kalakaua Ave, Honolulu, HI",,,介绍->开放时间,"卡拉卡瓦大道是檀香山主要的商业街，它位于威基基海滩旁，各类名品店、特色商店，以及豪华酒店都分布在这条街，因此它也是檀香山繁华的一条街道。
在这条大街上，有一家Apple Store可以买到电子产品，还有一个国际Market Place，附近还有DFS免税店。
到了傍晚，街上的餐厅纷纷开始晚间营业，从海滩回来便可在此寻找美味的餐厅，因此，卡拉卡瓦大道也是当地店面关门较晚的一条街道。->全年 全天开放"
中国墙,檀香山,"Hanapepe Pl, Honolulu, HI 96825, USA",,,介绍->必看贴士,中国墙是位于夏威夷欧胡岛上的一段海崖，这里面临海上，海水波涛汹涌。在这里可以居高临下的欣赏美丽海景。->游览过程中需要特别注意安全，此处由于地形等原因危险系数较高->游览过程中需要特别注意安全，此处由于地形等原因危险系数较高
Waimanalo海滩,檀香山,"Waimānalo, HI 96795, USA",,,介绍->开放时间,被Dr.Beach列为2013年全美十大海滩第五位。Waimanalo海滩是岛上颇为美丽的海滩，这里有宽阔的沙带，青绿色、艳绿色和蓝色的海域及柔和的拍岸海浪。这里的环境，远离大浪和危险的暗流，终日有海岸救生队员看护。居住在夏威夷瓦胡岛的本地人经常光顾这边海滩。->具体营业状态以当天开放情况为准。
绿龟海滩,檀香山,"574, 61-574 Pohaku Loa Way, Haleiwa, Oahu, HI 96712",,,介绍->开放时间->必看贴士,"1999年以来，夏威夷绿海龟群体形成了到欧胡岛北岸的绿龟海滩上岸晒太阳和休息的习惯。绿龟海滩的自然环境是海龟们喜欢的：有丰富的食物-海藻，礁石密布的海湾-阻挡大浪和捕食者（鲨鱼），及有宽度的沙滩（方便取暖和休息）。->全年 全天开放->观赏注意事项：
1、夏威夷绿海龟是美国法律列明的“频危珍稀保护动物”，同时受夏威夷州野生动物保护条例保护。
2、观赏时请与夏威夷绿海龟保持距离。不要试图触摸，追逐或惊吓它们，也不要给它们喂食。
3、在看见绿海龟的海域，请不要通过鱼钩钓鱼。->观赏注意事项：
1、夏威夷绿海龟是美国法律列明的“频危珍稀保护动物”，同时受夏威夷州野生动物保护条例保护。
2、观赏时请与夏威夷绿海龟保持距离。不要试图触摸，追逐或惊吓它们，也不要给它们喂食。
3、在看见绿海龟的海域，请不要通过鱼钩钓鱼。"
杜克·卡哈纳莫库海滩,檀香山,"Honolulu, HI 96815",明日06:00开放,+1-808-7683003,介绍->开放时间,杜克·卡哈纳莫库海滩风景优美，海岸线很长。海水清澈，适合浮潜，水下珊瑚遍布，非常美丽。->全年 06:00-22:00
卡哈拉高级度假区,檀香山,Kahala， HI,,,介绍->开放时间,"从夏威夷立州以来，檀香山居住空间日渐不足，因此这里逐渐成为人口密集的住宅区。在此之前，这里到处都是菜园和猪舍。
如今，卡哈拉成为度假区，是全欧胡岛居民较想居住的地区之一。->全天开放"
夏威夷美陆军博物馆,檀香山,"2131 Kalia Rd, Honolulu, Oahu, HI 96815-1936",明日10:00开放,+1 808-955-9552,介绍->开放时间->必看贴士,夏威夷美陆军博物馆位于美国夏威夷州火奴鲁鲁地区的一个保留地内，于一个原军械库内，这个军械库原来主要存放大炮等。博物馆周围环境优美，遍布高高大的椰子树和平坦的绿草地。->全年 周二-周六 10:00-17:00；周二-周六9:00-16:15，周日-周一闭馆。->门口捐款箱，可自愿捐款。->门口捐款箱，可自愿捐款。
伊奥拉尼王宫,檀香山,"364 S King St, Honolulu, HI 96813, USA",明日09:00开放,+1 808-522-0822,介绍->开放时间->必看贴士,"伊奥拉尼王宫是夏威夷王国君主的官邸，现为博物馆，提供导览和展览。->全年 周二-周六 09:00-16:00->1. 您可于周二至周六在导游带领下游览皇宫，也可采用自助式语音导游方式游览。有英语、法语、德语、夏威夷语、日语、普通话和西班牙语。
2. 面对皇宫，售票处在您的左边，即州议会大厦一侧。
3. 皇宫内部的游览4岁以下的儿童不可以加入，携带幼龄孩子的游客可以带着他们参观地下室的画廊展示区。->1. 您可于周二至周六在导游带领下游览皇宫，也可采用自助式语音导游方式游览。有英语、法语、德语、夏威夷语、日语、普通话和西班牙语。
2. 面对皇宫，售票处在您的左边，即州议会大厦一侧。
3. 皇宫内部的游览4岁以下的儿童不可以加入，携带幼龄孩子的游客可以带着他们参观地下室的画廊展示区。"
娃美阿瀑布公园,檀香山,"Waimea Falls, North Shore, HI 96712, USA",,808-638-7766,介绍->开放时间,娃美阿瀑布公园，位于美国夏威夷，这里风光旖旎，林木葱郁，是探险爱好者的好去处。另外，除了迷人的自然风光，公园内还生活着上万种野生植物和飞禽鸟类。->具体营业状态以当天开放情况为准
佛斯特植物园,檀香山,"180 N Vineyard Blvd, Honolulu, HI 96817, USA",明日09:00开放,+1 808-768-7135,介绍->开放时间,佛斯特植物园位于夏威夷，成立于1855年，为夏威夷非常古老的植物园，同时也是一个非常独特的植物园，已被列为美国国家史迹名录。->全年 09:00-16:00
