names,places,addresses,times,teles,titles,descs
本约瑟夫清真寺,马拉喀什,"Medersa Ben Youssef, Kaat Benahid马拉喀什 40000摩洛哥",,+212 5244-33407,介绍->开放时间,从德吉玛广场向东北走大概十五分钟就能到达该寺，该寺是两层的建筑，精致无比，很多电影都在此取过景，是拍照的好地方。->具体营业状态以当天开放情况为准
Agdal花园,马拉喀什,"Marrakech, Morocco",00:00-23:59开放,+212 771-297688,介绍->开放时间,"Agdal花园是位于摩洛哥马拉喀什麦地那地区的一座花园，亦称Aguedal花园，Agdal的名字在柏柏尔语中意为“有围栏的草甸”。
花园很大，占地面积约400公顷，位于皇家宫殿Dar El Makhzen以南。花园中种有橙树、柠檬、无花果、杏树，以及在长方形地块种植的石榴树。之间串联的林荫小道两侧是郁郁葱葱的橄榄林，环境非常漂亮。
在1985年，Agdal花园连同马拉喀什的麦地那和梅纳拉花园被联合国教科文组织列入世界文化遗产。->全年 00:00-23:59"
迈森迪斯柯文,马拉喀什,"8 Rue de la Bahia, Marrakech 40000, Morocco",营业时间待定,+212 24 38 91 92,介绍->开放时间,"该博物馆内收藏了很多手工艺品，包括珠宝、乐器、服装、挂毯等，是游客了解当地艺术和文化的好地方。->全年 周一,周日 09:30-12:30,14:30-18:00 周二-周六 14:30-18:00,09:00-12:30"
阿尔摩拉维德王朝纪念碑,马拉喀什,across from Ali ben Youssef mosque,,,介绍->开放时间,"阿尔摩拉维德王朝纪念碑位于摩洛哥马拉喀什，毗邻马拉喀什博物馆，是一个十分精巧的建筑，其历史可追溯到公元十一世纪。
纪念碑建成于1117年，是马拉喀什现存的唯一一个阿尔摩拉维德时期建筑。在十七和十九世纪分别经过两次修复重建。 穹顶曾一度被用于祝祷前沐浴（依靠建筑革命性的液压和排水系统），这里还配备了淋浴、厕所和饮用水系统。
建筑所有材料大多是采用大理石和雪松木。->全年 周一-周五 8:30-18:00"
摄影之家,马拉喀什,"Rue Ahl Fes, 46 Rue Bin Lafnadek, Marrakech 40030",今日09:30开放,+212 5243-85721,介绍->开放时间,摄影之家位于摩洛哥马拉喀什，展示了大量珍贵的照片，反映了马拉喀什的巨大变化，除了欣赏精美的照片之外，游客还可以在露台喝一杯咖啡，或者远眺城市美景。->全年 9:30-19:00
马拉喀什聚居区,马拉喀什,"Marrakech 40500, Morocco",06:00-23:59开放,,介绍->开放时间,马拉喀什聚居区是摩洛哥历史上比较重要的古都之一，城区的街景非常漂亮，可以坐上马车环游整个城市，感受异域的风情和文化。->全年 06:00-23:59
Click Excursions,马拉喀什,"马拉喀什, 摩洛哥",,+212 5243-70878,介绍->开放时间,这是一家可以提供深度旅游体验的旅行服务机构，特别注重探索当地文化、传统、历史以及自然美景，让游客在旅途中能够拥有独特的体验。->暂无
Ensemble Artisinal Marrakech,马拉喀什,"Av. Mohammed V, Marrakech 40000",今日09:30开放,,介绍->开放时间,该手工艺品中心有许多工匠打造的手工艺品，如陶瓷、织物、漆器、木雕等，游客们在这里不仅可以欣赏手工艺品，还可以购买纪念品和礼品。->全年 周日 09:00-14:00 周一-周六 09:30-19:00
香颂秘密花园,马拉喀什,"Rue Mouassine, 121, 马拉喀什 摩洛哥",今日09:30开放,+212 5243-90040,介绍->开放时间,秘密花园是位于马拉喀什的一个宁静的花园，有多种不同的植物，包括令人惊叹的花园壁画，非常具有象征意义。->全年 9:30-18:30
马拉喀什体育场,马拉喀什,马拉喀什,,,介绍,"马拉喀什体育场始建于2003年，，2011年1月5日建成并投入使用。体育场占地58公顷，共可容纳4.5万名观众，是目前摩洛哥很大、很先进的综合体育设施之一。
这座体育场同时也是摩洛哥联赛球队马拉喀什KCA的主场，并曾举办2013年世界俱乐部杯和2014年国际田联洲际杯等比赛。"
