names,places,addresses,times,teles,titles,descs
圣约瑟夫大教堂,蒙特利尔,"Saint Joseph's Oratory of Mount Royal 3800 Queen Mary Road Montréal (Quebec) Canada, H3V 1H6",今日06:30开放,+1-514-7338211,介绍->开放时间,圣约瑟夫大教堂的穹顶是世界第三大，仅次于科特迪瓦的亚穆苏克罗和平之后大殿和罗马的圣伯多禄大殿。每年有200多万游客和朝圣者访问圣若瑟圣堂。它位于玛丽女王路3800号，靠近地铁雪岭站（Côte-des-Neiges）。 2005年，圣若瑟圣堂列为加拿大历史古迹。 在大富翁游戏中，蒙特利尔市以圣若瑟圣堂的照片来代表。->全年 06:30-21:00
蒙特利尔老港,蒙特利尔,"De la Commune Street Between the St. Lawrence River and Old Montreal Montreal, QC",今日06:00开放,"+1-514-4967678,+1-800-9717678",介绍->开放时间,位于圣劳伦河与市中心之间的港区建于1642年，早期蒙特利尔以皮货和木材交易起家，港口是较早的发迹地，许多古老的建筑都在附近。旧港一年四季人潮不断，街道上有博物馆、精品店、法式餐厅、咖啡座，河滨公园，是非常适合漫步的地方。->全年 06:00-00:00；早上 6 点至午夜开放
67民居,蒙特利尔,"2600 Av Pierre-Dupuy, Montreal, QC H3C 3R6",,+1 514-866-5971,介绍->开放时间,"位于圣劳伦斯河畔的""Habitat 67""是蒙城最古怪的建筑，无论是从外观上，还是从建筑手法上，都堪称空前绝后！
这个名为“67民居”的建筑是由加拿大以色列建筑师沙夫迪1967年所设计的。沙夫迪1938年生于以色列海法，早年在以色列完成了他的基础教育，于1955年迁居加拿大，毕业于蒙城的麦吉尔(MiGill)大学建筑。
Habitat是一座预铸式混凝土住屋集合体，由3个独立的成套房间单位群集组成共有158间房，这些房间单位排列成类似沿著锯齿形框架堆成的不规则方块机体。它是“立体派”的典范作品，这种在预铸组合式住屋中运用模数的大胆实验在当时引起国际间相当大的兴趣，然而却没能替这类低成本的单位住屋开创出大量建造的风气。不过建筑师沙夫迪依然凭借此作品一举扬名，在世界建筑史上留下了光辉的一笔。->具体营业状态以当天开放情况为准"
蒙特利尔唐人街,蒙特利尔,加拿大魁北克省蒙特利尔,,,介绍->开放时间,蒙特利尔的唐人街不大，由较早一批广东移民在此建立起来，他们将70、80年代的中国文化带入蒙特利尔，如今餐饮业蓬勃发展。->具体营业状态以当天开放情况为准
蒙特利尔植物园,蒙特利尔,"4101 Sherbrooke St E, 蒙特利尔, QC H1X 2B2",,+1-514-8683000,介绍->开放时间,"蒙特利尔植物园是位于加拿大魁北克省蒙特利尔的一个大型植物园，占地面积75公顷。
该植物园作为当今世界上重要的植物园之一，且有着广泛的植物品类和各式设施，而在2008年被认证为加拿大国家历史遗址。 蒙特利尔植物园建于1931年，占地730000平方米，以法国庭园风格为主，共分10个温室和30个各有主题的室外园区，种植了26,000多种的植物，是北美较大的植物园。莫森接待大厅是温室展区的入口。植物园的盆景区因为1984年吴逸荪先生捐赠的收藏盆景而成为亚洲以外较大盆景展区。热带雨林区是展示长满匍匐生物、攀援生物和附生生物的茂密雨林的温室。
干旱地区温室则主要展示非洲沙漠的芦荟等多肉类植物和仙人掌、龙舌兰等美洲植物。 蒙特利尔植物园温室区旁的梦湖园是一座明代园林风格的中国式园林，占地25000平方米，1991年由上海市和蒙特利尔市合作兴建，梦湖谐音“蒙沪”，象征这对友好城市的友谊。->官网营业时间变动频繁，详见官网https://espacepourlavie.ca/horaires%20/2023-W25"
蒙特利尔美术博物馆,蒙特利尔,"1380, Sherbrooke Street O, 蒙特利尔, QC, H3G 1J5",今日10:00开放,+1-514-2852000,介绍->开放时间,"蒙特利尔美术馆在1912年12月开馆的时候，只有路北的一幢，是新古典风的建筑，就像一个神殿。博物馆一直不停的扩建，在1991年扩建到了路南，地下有通道连接，展品自然也是品类繁多。收藏了很多当代、近现代、古代的、世界各地的画作、雕塑、装饰品、家具、摄影作品等。->全年 周二-周三,周五-周日 10:00-17:00 周四 10:00-21:00 周一；每周三下午 5 点至晚上 9 点，只有“掌中宇宙：哥伦比亚土著的思想与辉煌”和“狼族：登普西·鲍勃的艺术”展品可供参观。"
蒙特利尔市政厅,蒙特利尔,"275 Notre-Dame Street East 蒙特利尔, QC H2Y 1C6",,+1 514-872-0311,介绍->开放时间,"蒙特利尔老城区的雅克 · 卡迪亚广场北侧就是蒙特利尔市的市政厅。
建筑始建于1878年，原建筑是由 Henri-Maurice Perrault和Alexander Cowper Hutchison设计的，采用的是当时比较流行的“法国第二帝国样式”，这种风格实际上是由17世纪文艺复兴风格发展而来，是一种折中的巴洛克和法式建筑元素的混搭风格，也被称为巴洛克复兴建筑。
1922年，原建筑大部分毁于火灾，建筑师Louis Parant 受命重建，重建的建筑结构采用了当时先进的钢结构设计，风格上为保证原有风格，以法国图尔市政厅为蓝本，同时在屋顶设计上添加了当时比较主流的新装饰主义风格，也修改了原有的板岩屋面材料，改用了铜制屋顶。这个建筑由于布满建筑历史时代发展的烙印，在1984年，该建筑入选加拿大标志性历史建筑名单。->具体营业状态以当天开放情况为准"
圣母世界之后圣殿主教座堂,蒙特利尔,"1085 de la Cathedrale | (René-Lévesque W. and Mansfield), 蒙特利尔, 魁北克 H3B 2V3",今日07:30开放,+1-514-866-1661,介绍->开放时间,世界玛丽女皇教堂是仿照罗马圣彼得教堂(SAINT-PETER'S)完整式样按1/4比例复制而建的，外观上很有气势，属于天主教堂。教堂的旁边就是杜尔切斯特广场(DorchesterSquare)及加拿大广场(PlaceduCanada)。->全年 周一-周五 07:00-19:00 周六-周日 07:30-19:00；具体开放时间以景区当日实际情况为准
蒙特利尔自然生态博物馆,蒙特利尔,蒙特利尔皮埃尔德顾拜旦大道 4777 号,,+1-514-868-3000,介绍->开放时间,"自然生态博物馆是蒙特利尔著名的博物馆之一， 紧挨着奥林匹克体育馆，它是由原来的自行车比赛场馆改建的。1992年开幕。
全馆共分热带雨林、极地、加拿大落叶林、圣罗伦斯河等四个自然生态区，展示整个美洲从热带雨林到南北极的自然生态，有大量珍奇动植物供人参观。园内共有有超过4000只动物和5000棵植物，以及水族馆等，深受游客的喜爱。->官网显示各部分营业时间不同，详见官网https://espacepourlavie.ca/horaires/2023-W23"
奥林匹克公园,蒙特利尔,"4545 Pierre-de-Coubertin, 蒙特利尔, 魁北克, 加拿大",,+1-514-2524141,介绍->开放时间,这里为1976年门特里尔奥运会会场，会场可容纳8万人，现已是运动及主题活动的多功能会馆。蒙特利尔塔号称是世界上第一高度的斜塔。站在190米高的眺望台，在晴天可看到80千米远的地方。->各个场馆的开放时间根据活动的不同而不同https://parcolympique.qc.ca/a-propos/le-parc-olympique/faq/，具体营业状态以当天开放情况为准。
