names,places,addresses,times,teles,titles,descs
Zanzibar Spices and Heritage C...,桑给巴尔,"Kidichi, West district, Tanzania",,,景点介绍,
Big Body With Tatata Spice Far...,桑给巴尔,"Zanzibar City, Tanzania",,,景点介绍,
3 Brothers Land & Sea Excursio...,桑给巴尔,"孥归, 坦桑尼亚",,+255 773 101 910,介绍->开放时间,乘坐游船行驶在辽阔的大海上，看海浪层层叠叠，还可以下海浮潜，与海底动物来个亲密接触。->周日-周六:上午8:00-下午6:30;
Chumbe Island Coral Park,桑给巴尔,"25522, Tanzania",,+255 777 413 232,开放时间,全年 全天开放
Dhow Countries Music Academy,桑给巴尔,"Old Costume House | P.O.Box 4055, Stone Town, Zanzibar City Stone Town, Mizingani Road, Tanzania",9:00-15:00开放,+255 777 416 529,开放时间,全年 周一-周五 9:00-17:00 周六 9:00-15:00
Princess Salme Museum at Emers...,桑给巴尔,"236 Hurumzi ZANZIBAR TZ, 0000, Tanzania",,,景点介绍,
村庄博物馆,桑给巴尔,"Ali Hassan Mwinyi Rd, Dar es Salaam",09:00-18:00开放,+255 22 270 0437,介绍->开放时间,这是个开放性的博物馆，在这里能够观赏到当地不同民族的不同居住房舍，了解到坦桑尼亚的多样文化，还有传统歌舞击打乐器演奏表演。->全年 09:00-18:00；具体营业状态以当天开放情况为准
Zanzibar Extreme Watersports,桑给巴尔,"桑给巴尔市, 坦桑尼亚",9:00-18:00开放,+255 683 226 565,开放时间,全年 9:00-18:00
国家博物馆与文化厅,桑给巴尔,"Dar es Salaam, Tanzania",08:00-18:30开放,+255 712 562 397,介绍->开放时间,"国家博物馆，位于坦桑尼亚的大学IFM大学的对面，博物馆内展出了很多原始的古化石，包括由奥度瓦伊峡谷挖掘出来的化石，此外还有一些英国和德国殖民时期的文物。
对于中国游客来说，博物馆内还能够看到当年修坦赞铁路时贵宾的照片，在异国他乡看到这些，感觉非常不一般。->全年 08:00-18:30"
Sea Cliff Golf Resort,桑给巴尔,"Kama Village, Mangapwani, Zanzibar City 1763, Tanzania",,,介绍,这是一个漂亮的高尔夫球场，场地被维护得很好，这里的设施和服务都很专业，而且球场位于海边，打完球还可以欣赏美丽的海景，令人身心舒适。
