names,places,addresses,times,teles,titles,descs
哈桑二世清真寺,卡萨布兰卡,"J958+CW2, Casablanca",09:00开放,"+212-5224-82886,+212-5224-82889,+212-5224-72620",介绍->开放时间,"该寺是大型海滨寺庙，其中三分之一面积建在海上，建于1993 年，装饰十分复杂精细。->全年 09:00-13:30,14:30-17:00；斋月：从上午 9:00 到下午 3:00，具体营业状态以当天开放情况为准"
迈阿密海滨大道,卡萨布兰卡,"Dar-el-Beida, 摩洛哥",,,介绍,"迈阿密海滨大道是濒临大海的一条观景道，也是卡萨布兰卡较美的地方。海滨大道有一条宽阔的车行道，车道临海的一侧则是宽敞的木栈道，扶栏可以眺望蔚蓝的大西洋。栈道栏杆下伸向海滩的部分，是一排紧密连接的咖啡座、酒吧、泳池……充满了悠闲的度假氛围。
在海滨大道往南几乎到了尽头的转弯处，有一家当地知名的咖啡厅“迈阿密”，也因此命名了这座大道的名称。迈阿密咖啡馆坐落在高高的堤坝上，两边临水，坐在露天的院子里，眼前只有一望无际的大西洋。日落之时，格外的美丽。
迈阿密海滨大道靠近市区的一侧，有一片隐秘树丛之间的“安法别墅区”，配有一个马场一个高尔夫球场，每家都有私人保安，外来人员未经邀请不得进入。据说很多国际影星、欧美知名人士都在此有宅邸。"
卡萨布兰卡老城区,卡萨布兰卡,"North-west corner of Place des Nations Unies, Casablanca",今日10:00开放,+212-673-720225,介绍->开放时间,这是位于卡萨布兰卡中心的古市场，主要售卖手工艺品和纪念品。->全年 10:00-21:00；具体营业状态以当天开放情况为准
圣人区,卡萨布兰卡,"Boulevard Victor Hugo, Casablanca 20490 Morocco",,,介绍,圣人区位于城东南1公里处，是一个理想化的法国版摩洛哥阿拉伯人社区，有时候也被称为新阿拉伯人区。
穆罕默德五世广场,卡萨布兰卡,Casablanca 20000 Morocco,,+212-5222-27745,介绍->开放时间,广场位于市级行政中心，包含了许多20年代的建筑，其中大部分受西班牙建筑和装饰艺术风格的影响。你可以在其优雅的拱廊和白色外墙，金五色石装饰仔细看。它的一个较引人注目的建筑是Prefecture (Wilaya)。它设有一个美丽的热带花园，以及由路易斯·雷勒，法国的装饰画。你可以从50米高的塔看到卡萨布兰卡。->全年 全天开放；具体营业状态以当天开放情况为准
卡萨布兰卡主教座堂,卡萨布兰卡,"Angle rue d'Alger et boulevard Rachdi, quartier Gautier, Morocco",营业时间待定,,介绍->开放时间,"卡萨布兰卡主教座堂（法语：Cathédrale Sacré-Cœur de Casablanca）为罗马天主教主教座堂，位于摩洛哥卡萨布兰卡，兴建于1930年。1956年摩洛哥独立后，改为文化中心。
主教座堂由法国建筑师Paul Tournon设计，哥特复兴风格。->具体营业状态以当天开放情况为准"
新麦地那,卡萨布兰卡,"Blvd Victor Hugo, Casablanca Morocco",,,介绍->开放时间,卡萨布兰卡的新麦地那是一个新街区，街上常见的景色是来来往往的人群，欣赏古老与现代的结合。->全年 周一-周五 全天开放；具体营业状态以当天开放情况为准
巴黎圣母院卢尔德教堂,卡萨布兰卡,"Rond-Point d'Europe, Casablanca 20500 Morocco",今日08:30开放,+212-665-252528,介绍->开放时间,雄伟的巴黎圣母院卢尔德教堂有非常明显的欧洲风格，与卡萨布兰卡大多数传统景点形成对比。事实上，你会很容易地从远处看到这个庞大的建筑，因为它屹立在许多围绕着它的小建筑之中。 巴黎圣母院卢尔德教堂在摩洛哥并不是一个非常古老的建筑，教堂突出的外部特征是一个巨大的混凝土'罩'，耸立在教会的门口，并有一个小十字架附着在它的顶点。它的功能之一是为了让教会更加显眼，上面的彩色玻璃窗，足以捕捉大家的视线。->全年 08:30-19:00；具体营业状态以当天开放情况为准
Abderrahman Slaoui博物馆,卡萨布兰卡,"12, rue du Parc, 20 070 卡萨布兰卡",今日10:00开放,+212 5222-06217,介绍->开放时间->必看贴士,该博物馆创立于1997年，旨在传播摩洛哥的历史文化财富以让世界了解阿拉伯文化。->全年 周二-周六 10:00-18:00；公共假期（开斋节、宰牲节和清真节假期除外），具体营业状态以当天开放情况为准。->博物馆内会不定期有活动，详情参考官网。->博物馆内会不定期有活动，详情参考官网。
艾因迪亚布,卡萨布兰卡,卡萨布兰卡，摩洛哥,,,介绍->开放时间,艾因迪亚布是位于卡萨布兰卡的海滨。英国出生的作家Tahir Shah居住在此。->具体营业状态以当天开放情况为准
