names,places,addresses,times,teles,titles,descs
Maisha Adventures,阿鲁沙,"阿鲁沙, 坦桑尼亚",,,景点介绍,
Godson Adventures plains2peaks,阿鲁沙,"阿鲁沙, 坦桑尼亚",8:00-17:30开放,+255 753 887 889,开放时间,全年 8:00-17:30
Jackpot Safaris,阿鲁沙,"阿鲁沙, 坦桑尼亚",全天开放,+255 754 315 106,开放时间,"全年 周一-周二,周六 全天开放 周三-周四 7:00-17:00 周五 7:15-16:00 周日 10:30-17:30"
Base Camp Tanzania,阿鲁沙,"阿鲁沙, 坦桑尼亚",6:30-14:45开放,+255 784 186 422,开放时间,全年 周一-周五 6:30-17:00 周六-周日 6:30-14:45
East African Voyage,阿鲁沙,"阿鲁沙, 坦桑尼亚",8:30-17:00开放,+255 753 595 847,开放时间,全年 周一-周五 8:30-18:00 周六 8:30-17:00
Peak Planet,阿鲁沙,"莫西, 坦桑尼亚",,,景点介绍,
恩古尔多托火山口,阿鲁沙,坦桑尼亚恩古尔多托火山口,,,景点介绍,
Safari Bike Africa,阿鲁沙,"阿鲁沙, 坦桑尼亚",,+255 710 730 693,开放时间,"周一 - 周五上午9:00 - 下午2:00, 下午4:00 - 下午6:00days: 周一 - 周五, times: 上午9:00 - 下午2:00, 下午4:00 - 下午6:00,"
Meserani Snake Park,阿鲁沙,"Arusha, Tanzania",07:30-18:00开放,+255 754 440 800,介绍->开放时间,该公园是东部和南部非洲常见的各种蛇类的家园，也是肯尼亚很大的蛇公园。这里蛇的种类繁多，比如非洲黑棘蝰，东非眼镜蛇等等，是了解非洲食肉动物的好地方。->全年 07:30-18:00
Nature Bound Africa,阿鲁沙,"阿鲁沙, 坦桑尼亚",,+255 784 737 413,开放时间,"全年 全天开放；周日 - 周六上午8:00 - 下午6:30days: 周日 - 周六, times: 上午8:00 - 下午6:30,"
