names,places,addresses,times,teles,titles,descs
双子峰,旧金山,"501 Twin Peaks Blvd, San Francisco, CA 94114, USA",今日05:00开放,+1-415-8312700,介绍->开放时间->必看贴士,"双子峰因它的两座山峰而得名，海拔281米的双子峰是旧金山市内的两个制高点。登上山顶观景台，所以可以360度的欣赏整个旧金山的繁华市景。当夜色降临，华灯初上，望着远处星星点点的人家灯火，安静与繁华此时是那么的和谐。->全年 05:00-00:00；具体营业状态以当天开放情况为准->1. 目前山上很难找到公共卫生间，如果需要长时间逗留山上，要提前做好准备。
2. 山上的气温相对较低，风也比较大，注意做好保暖措施。->1. 目前山上很难找到公共卫生间，如果需要长时间逗留山上，要提前做好准备。
2. 山上的气温相对较低，风也比较大，注意做好保暖措施。"
彩绘女士,旧金山,"Steiner St & Hayes St, San Francisco, CA 94117, United States",,,介绍,"六姊妹被人们称为彩绘仕女，这个称呼主要源自于其独特的维多利亚时代女王式的建筑风格。虽然六姊妹是六栋连体的房屋，但是六栋房屋却各具建筑特色。


六姊妹之所以被世人所关注，是因为其经历了1906年的旧金山大地震，当时有将近514个街区在大火中破坏殆尽，无数美丽的建筑也从此消失，而六姊妹却完整的保留了下来，具有很高的历史价值。


维多利亚建筑


(1)尖屋顶，外飘窗。


(2)屋外有栏杆围绕的走廊和阳台，而且有屋顶覆盖 。外墙覆以鱼鳞般的木片。


(3)建有一座尖塔，屋顶上还有老虎窗伸出，上覆屋顶。


(4 )圆形或方形的立柱，精细的装饰，整座建筑物散发精雕细琢的感觉。"
硅谷,旧金山,"硅谷,加州",,,介绍->必看贴士,"硅谷位于美国加州北部旧金山湾以南，地处于山谷之中，以硅芯片的设计与制造著称。硅谷是美国重要的电子工业基地，也是世界较为知名的电子工业集中地。其实硅谷不是一个行政区划，地图上并没有硅谷这个地方，我们常说的的硅谷，实际上是旧金山湾南部一条狭长的山谷，而美国主要的IT公司都集中在这一带。


硅谷不仅拥有众多世界知名公司，如苹果、谷歌、雅虎等，还拥有一批具有雄厚科研力量的美国大学为依托，如斯坦福大学、伯克利大学、加州理工等。
1. 苹果公司
地址：1 Infinite Loop, Cupertino, CA 95014
进入苹果总部需要有员工带领，员工带领你在入口的电脑上登记，会吐出一张贴纸，将贴纸贴在身上之后就可以自己去参观公司的任何地方。苹果在硅谷有三万员工左右，分散在三十多幢办公楼。苹果的主楼叫Infinite building，也是较大的办公楼，中间的草坪是用来开员工大会以及内部新品发布会的。苹果公司里也有一个Apple Store，除了电子产品，这里还卖logo衫和纪念品，所以如果喜欢苹果的产品，不妨来这里买几样纪念品。
2. 谷歌公司
地址：1600 Amphitheatre Parkway, Mountain View, CA 94043
谷歌总部大约有30多幢楼，核心区由四幢楼组成，分别是40、41、42、43号楼。四幢楼中间有草坪和椅子，员工可以在这里吃饭、喝咖啡。公司大厅的谷歌地球（Google Earth）是谷歌公司中较吸引人的展示品之一，在这个地球仪上，光线表示当地用户正在使用谷歌，光线长度表示使用者的数量，不同颜色表示使用不同的语言，谷歌公司可以由此知道使用谷歌较多的区域和使用谷歌的不同时间段。
如果你对高科技感兴趣，又想享受一下置身世外的静谧环境的话，那么抽出一天的时间来逛逛硅谷是个不错的选择。->1. 有些公司的办公区内部不允许照相，所以在参观时要注意标牌指示，不要在里面随意拍照。
2. 硅谷较大，去之前建议先熟悉一下要去的景点信息以及具体的位置。->1. 有些公司的办公区内部不允许照相，所以在参观时要注意标牌指示，不要在里面随意拍照。
2. 硅谷较大，去之前建议先熟悉一下要去的景点信息以及具体的位置。"
旧金山市政厅,旧金山,"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102, USA",,+1-415-5544000,介绍->开放时间,"旧金山市政厅是一座令人印象深刻的建筑，旧金山市政厅模仿了圣彼得大教堂的建筑风格，金顶的设计则是借鉴了巴黎荣军院。
市政厅的入口，摆放着法国艺术家创作的精美雕塑作品。进门之后，高挑的市政大厅，四周墙上精美的石雕，让人感觉仿佛走进了宫廷。连接一楼与二楼的是一座非常高大的石梯，登上二楼，便可近距离的欣赏那些精致的石雕像。二楼则是办公室，办公室的门口有两座半身的人像。之后来到的是财税管理办公室，你可以进入拍照参观，但切记不要大声喧哗。
参观完市政厅，在门前的大道上伫立着一座雕像，据说这个雕像是代表了Wisdom（智慧）、 Arts（艺术）、Learning（学习）、Truth（真理）、Industry（勤奋）和Labor（劳动）。->全年 周一-周五 08:00-17:00 周六-周日；法定节假日休息；"
诺布山,旧金山,"Nob Hill, San Francisco, CA, USA",,,介绍->开放时间,诺布山是旧金山市区内较高的一座山丘，也是旧金山具有时尚气息的街区。高耸入云的大楼，精美华丽的建筑，名车穿行的街道，以及充斥着各种社会和青年精英，一切的一切无疑都透露着诺布山的富贵气质。->具体营业状态以当天开放情况为准
39号码头,旧金山,"The Embarcadero, San Francisco, CA 94133, USA",今日10:00开放,+1-415-7055500,介绍->开放时间->必看贴士,"旧金山的渔人码头原本是意大利渔民聚集的港口，随着渔收获量的减少，逐渐就成为了现在具有特色的休闲观光景点，更是旧金山的象征之一。其中热闹的要数39号码头，码头上有各种特色商店、餐厅、街头表演。向大海望去还可以看到金门大桥、海湾桥等。这里还是旧金山的街头表演场地。此外，还有旋转木马、电影院等，更值得一提的是在这里还能看到众多的海狮懒洋洋地躺在木筏上晒太阳睡懒觉。1.海鲜王国由于邻近海湾，39号码头也成为了游客品尝鲜美海鲜的选择地点。在这里，可以吃到螃蟹、虾、鲍鱼、乌贼、海胆、鲑鱼和鳕鱼等海产，佳品尝季节是在11月到次年6月。尤其是邓杰内斯大螃蟹，到已经成为了渔人码头的标志。2.购物天堂39号码头有很多特色商定，可以买到富有当地特色的纪念品。还可在渔人码头的梅西百货（Macy's）休闲购物。3.游船巡航项目靠近码头必玩的娱乐项目就是远航和游船了，可前往金门大桥等景点的巡航。->全年 10:00-21:00；全方位服务餐厅营业时间：11:00-22:00， 零售店、快餐店营业时间：10:00-21:00， 零售和食品车营业时间：10:00-20:00（天气允许的情况下）， 景点营业时间：10:00-20:00（不包括 Blue & Gold Fleet 和海湾水族馆）； 具体营业状态以当天开放情况为准。->1. 在当地品尝海鲜时切记不要暴饮暴食，以免引起肠胃不适。如果发生身体不适，在码头有药房可以买到相关药物。
2. 自驾车可以在39号码头对面的停车楼里免费自取印有“免费停车2小时”字样的宣传图册，凭此彩页可在渔人码头2层的游客中心领取免费停车券。->1. 在当地品尝海鲜时切记不要暴饮暴食，以免引起肠胃不适。如果发生身体不适，在码头有药房可以买到相关药物。
2. 自驾车可以在39号码头对面的停车楼里免费自取印有“免费停车2小时”字样的宣传图册，凭此彩页可在渔人码头2层的游客中心领取免费停车券。"
斯坦福大学,旧金山,"450 Serra Mall, Stanford, CA 94305, USA",,"+1-650-7232091,+1-650-7232300",介绍->开放时间->必看贴士,"斯坦福大学被公认为世界上杰出的大学之一。这里不但培养出了胡佛和诺贝尔物理学奖获得者朱棣文，美国华人歌手费翔和高尔夫球手泰格·伍兹也毕业于此，被称为“高科技人才的培养基地”。->斯坦福游客中心正常营业时间为： 周一至周五：上午 9:00 至下午 4:00 周六和周日：关闭，选定的活动日期除外。->1. 如果参观斯坦福，建议参加免费的导游活动，导游都是斯坦福的学生志愿者，他们会带你参观整个学校，参观结束之后你可以再自己去感兴趣的地方。若不参加导游活动，可以先去拿一张地图，一般官网也有下载，可导到iPad里。
2. 如果来到大学不仅仅是看看风景，还想听听课感受学术氛围，参加有趣的活动，那么你可以提前在官网里了解活动动态。
3. 在斯坦福校园内的每一个角落，都是有免费的WIFI供游客使用的。->1. 如果参观斯坦福，建议参加免费的导游活动，导游都是斯坦福的学生志愿者，他们会带你参观整个学校，参观结束之后你可以再自己去感兴趣的地方。若不参加导游活动，可以先去拿一张地图，一般官网也有下载，可导到iPad里。
2. 如果来到大学不仅仅是看看风景，还想听听课感受学术氛围，参加有趣的活动，那么你可以提前在官网里了解活动动态。
3. 在斯坦福校园内的每一个角落，都是有免费的WIFI供游客使用的。"
旧金山随上随下观光巴士,旧金山,CA San Francisco99 Jefferson St， 94133,夜游（蓝色路线）为18：30。具体停靠站时间详见官网,,介绍->开放时间->优待政策,"搭乘“湾区”大巴观光游览，体验其独特地标的佳观点，深入探索其迷人的历史。您可以探索旧金山的地标，从金门大桥到渔人码头，这真的是发现旧金山所有提供的好方式。独特的城市观光遍布壮观的旧金山的20个重要景点，体验多元文化，美丽的公园，迷人的建筑和风景如画的景观，露天公共汽车。在您休闲的搭乘巴士自由上下，在城市周围定制自己的旅行。->一日游（红色路线）首班车10：00，末班车17：00；夜游（蓝色路线）为18：30。具体停靠站时间详见官网->儿童：5周岁以下，免费
补充说明：5周岁以下儿童可在已付费的成人陪同下免费搭乘，每名已付费成人最多可携带一名免费小童"
探索博物馆,旧金山,"Pier 15, on the Embarcadero, San Francisco, CA 94111",今日10:00开放,+1-415-5284444,介绍->开放时间->服务设施,"旧金山探索博物馆在要塞区中，能和金门大桥齐名的，就属艺术宫和探索博物馆了。探索博物馆的创始人是罗伯特．欧本海默（Robert Oppenheimer）的哥哥福兰克·欧本海默，馆中有六百种可亲手操作的科学游戏或展览，目前颇令人瞩目的特展是""人类的记忆""（Memory）系列，由生物学、心理学及文化的角度来探讨人类记忆形成或失落的过程，其中包括各种思想、感情、态度与心智的混论，在文化的层面上，较为显著影响记忆的因素便是不同国家间的""时差""，时空的错乱的确会造成某些记忆的丧失或加强。->全年 周二-周三,周五-周六 10:00-17:00 周四 18:00-22:00 周一；周一关闭，特定日期除外；周日：中午至下午5:00；周日(仅限日间会员/捐助者)上午 10:00 至中午12:00。博物馆将于6月8日星期四天黑后(下午 6:00 至晚上 10:00)因私人活动而关闭，具体营业状态以当天开放情况为准。->停车场：【 15 号码头园区附近有大量停车场和停车位。】参考价格：15美元至40美元；地址：请参照停车场提示；库位：请参照停车场提示；请注意：停车场并非由 Exploratorium 探索博物馆所拥有或营运。所有停车区都有车位限制。详情请参照：https://www.exploratorium.edu/visit/location-directions
餐厅：在 SeaGlass 餐厅享用由本地食材制成的美食，同时欣赏让人难忘的海湾美景。或造访位于探索博物馆入口附近海旁大道（Embarcadero）上的Seismic Joint Café休闲咖啡馆。咖啡馆提供外带美食、甜点与饮料。
纪念品商店：我们有两家商店，其中一家位于海旁大道（Embarcadero），而另一家位于Exploratorium探索博物馆内，它们的灵感源于我们现场的展示品开发工作坊。我们的工作坊在一个公开的空间中展示设计并制造展品。我们的商店贩售独家小玩具、游戏、工艺品，以及科学、艺术与科技的相关书籍。您将找到各种适合儿童和成年人的不同商品，它们是馈赠佳品也是独特的旧金山纪念品。我们也贩售 Exploratorium 探索博物馆服饰，由本地手工艺者制作的礼品，以及馆内设计的物品。所有的贩售商品的收入皆用于支持 Exploratorium 探索博物馆的教育使命。"
狄杨博物馆,旧金山,"50 Hagiwara Tea Garden Dr, San Francisco, CA 94118, USA",今日09:30开放,+1-415-7503600,介绍->开放时间->优待政策->服务设施,"狄杨博物馆，又叫笛洋美术馆，于1919年开馆，开始是用于展出加利福尼亚隆冬国际博览会展过的展品。在随后的数十年中，它从世界各地收集了大量的艺术珍宝。该馆的大魅力在于它专门为美国艺术而设立的展览室。这些展览室的艺术品包括从殖民时代到当代的各种作品。展品既具社会意义，又有美学价值。展览室的家具上放着人物的画像，风景画则流露出作者在描绘景点时的浪漫。装饰艺术品无论是简朴的震颤派样式还是工艺美术样式都表达出令人满意的美感。但是该馆于1989年地震时建筑严重受损。由赫尔佐格和德梅隆事务所重新设计，在2005年10月15日重新开放。这座建筑外面包铜，能因氧化而每天改变颜色。44米高，呈倒置梯型的哈蒙塔可供游客登临眺望旧金山景色。->全年 周二-周日 09:30-17:15 周一；节假日开放时间详见官网。->补充说明：1、65岁及以上老人10美元，大学生凭学生证6美元，17岁及以下青少年和儿童免费，每个月的第一个周二免费（特展除外）。->停车场：【Music Concourse Garage】参考价格：具体请参照官网；地址：Fulton St. at 10th Avenue；库位：具体请参照官网；具体信息请参照官网；【UCSF Medical Center Garage】参考价格：$3.00/小时，最高 $24.00；地址：Irving Street near 3rd Avenue；库位：具体请参照官网
餐厅：de Young Café周二至周日：上午9:30至下午4:30午餐：上午11点至下午3点30分不接受预订。
纪念品商店：您可以在纪念品商店购买到从画作到珠宝等等的各种纪念品。"
