names,places,addresses,times,teles,titles,descs
但以理清真寺,亚历山大,非洲.埃及.亚历山大省.亚历山大,,,介绍,该寺建于十八世纪的末期，位于一个四世纪的罗马寺庙旧址之上。它的名字的来源有两种解释。第一个是关于圣经故事中的预言家 Daniel，马其顿国王创立了亚历山大城，并且在死后被安葬在黄金石棺之内，安葬地就是这座寺下面。第二个解释是关于Sheikh Mohammed Daniel 这位库尔德人的，他在十五世纪的时候从摩苏尔来到了亚历山大。该寺在1823年进行重建。
Chatby Tombs,亚历山大,"Port Said Sreet, Alexandria, Egypt",,,介绍,这是位于埃及亚历山大市的一组古代墓葬，里面埋葬了很多重要人物，包括政治家、商人和祭司等，其建筑风格独特，采用了古埃及和希腊罗马文化的元素，内饰华丽，拥有精美的壁画和雕刻，是一处非常重要的历史遗迹。
希腊罗马博物馆,亚历山大,"Al Mesallah Sharq, Al Attarin, Alexandria Governorate 5372053, Egypt",营业时间待定,+20 50 2080119,介绍->开放时间,"希腊罗马博物馆不但记录了托勒密王朝时期亚历山大的历史，同时也记录了埃及的历史。
1894年，埃及统治者阿巴斯二世决心兴建一座博物馆来彰显亚历山大辉煌的历史，并将这个任务交给意大利考古学家Giuseppe Botti。1895年，希腊罗马博物馆顺利落成，私人收藏家热情的捐赠，加上Botti自己的考古发掘，大大丰富了馆藏。
27间展览室及中央庭院被展品占据得满满当当。展品涵盖埃及各个重要年代，包括基督教时期的大理石浮雕和雕像；科普特艺术的织物、壁画和石碑；希腊罗马时期的马赛克镶嵌画、亚历山大大帝像；Abu Qir地区出土的法老时期文物；Theadelphia地区出土的鳄鱼木乃伊和拜占庭古币等。->全年 周一-周五 08:00-18:00"
王室珠宝博物馆,亚历山大,"San Stifano, Qesm AR Ramel, Alexandria Governorate",09:00-16:15开放,+20 3 5828348,介绍->开放时间,"亚历山大非常华丽的一个去处就是这座王室珠宝博物馆了。
博物馆所处的这座华宅，原是法蒂玛·扎赫拉公主的住所，今日依然为皇室专用，收藏着19世纪王室的珍宝。博物馆分为两部分，中间长廊可以连接两边，展示阿里统治时期的画作，右侧大楼是王室成员的肖像画，左侧是国王法鲁克与两位王后的私人珠宝展示，透过它们你可以了解到19世纪埃及王室的生活品味。
王室珠宝博物馆除了镶满珍珠和碎钻的王冠、镶嵌珐琅肖像的怀表，连娱乐的棋具以及各种玩具也都镶嵌着宝石。
博物馆的装潢更是令人赞叹不已：落地的彩绘玻璃窗，处处角落都饰有繁复的雕花装饰，价值连城的浴室，而天花板上用羊毛和棉花装饰成的云朵中，有着很多粉色的小天使，将繁冗装饰发挥到了淋漓尽致。->全年 09:00-16:15"
国家博物馆,亚历山大,110 El Horreya Rd.? RAML STATION? Alexandria Governorate,9:00-16:30开放,+20-3-4835519,介绍->开放时间,运用贵族别墅的博物馆，地下楼层展示着法老时代、1楼为希腊时代、2楼为科普特时代的收藏品，埃及各时代皆有。可欣赏到克里欧佩特拉时代的雕刻等保存状态良好的珍藏品。->全年 9:00-16:30
Ancient Roman Theatre,亚历山大,"Ismail Mahana Road أمام محطة مصرالسكة الحديدية، Kom Ad Dakah Gharb, Al Attarin, Alexandria Governorate 21517, Egypt",8:00-17:00开放,+20 3 3902904,介绍->开放时间,这座剧院是当地较大的剧院，历史悠久，演出包括舞蹈表演、戏剧和喜剧等不同类型的作品，是一处重要的文化遗产。->全年 8:00-17:00
飞鸟别墅,亚历山大,Alexandria,,,介绍,飞鸟别墅紧靠Kom El- Dikka 的罗马圆形剧场，是亚历山大较新发现的一处遗址，所以知道的游客不是很多，因此环境也比较安静。别墅内的墙体与地面上有着鸟类的团，形象非常生动。
卡巴特海洋博物馆,亚历山大,非洲.埃及.亚历山大省.亚历山大,,,介绍,这是一座关于海洋主题的博物馆，同时也陈列着许多与当地的战争相关的艺术品和资料信息。游客在这里可以观看到有关罗马海战、炮轰卡巴特城堡的拿破仑战争以及占领这座城堡的英国战争的历史信息，对于埃及历史感兴趣的游客可以来此看一下，里面也展示了许多海洋生物的模型。
旧露天市场,亚历山大,Shar’a al-Souk from Abu Haggar Sq.,,,介绍,旧露天市场与新露天市场相邻，但是受欢迎程度却远远大于新的。在露天市场上你可以找到许许多多的手工艺品，也可以讨价还价享受购物的乐趣。
Corniche,亚历山大,"street along the Nile, Luxor, Egypt",,,景点介绍,
