names,places,addresses,times,teles,titles,descs
National Archives of Zimbabwe,哈拉雷,"Ruth Taylor Rd, Harare, Zimbabwe",,+263 24 2792741,介绍->开放时间,这是当地的一个档案馆，这里展示有很多不同类型的资料文物，可以仔细地了解津巴布韦的历史情况。->全年 周一-周五 8:30-16:30
Wild Is Life Trust and ZEN,哈拉雷,"3444+C3C, Harare, Zimbabwe",10:00-24:00开放,+263 77 994 9821,介绍->开放时间,"这是津巴布韦一个非常有名的野生动物保护组织，这里提供各种各样的活动，如野生动物观察、动物护理和动物保护课程等，让游客可以更深入地了解野生动物和它们的生态环境。->全年 周二,周四 15:30-18:30 周三,周五-周六 10:00-24:00"
Harare Gardens,哈拉雷,"52GW+JVC, Harare, Zimbabwe",,+263 77 919 5967,介绍->开放时间,这是一个美丽的花园，里面有池塘、草坪和儿童游乐场，此外，花园还设有音乐剧、戏剧等表演舞台，每年都会举办哈拉雷国际艺术节，吸引了众多游客前来观看。->全年 全天开放
Mukuvisi Woodlands,哈拉雷,"Glenara Avenue | Queensdale, Harare, Zimbabwe",8:00-18:00开放,+263 24 2747111,介绍->开放时间,Mukuvisi Woodlands是一个自然保护区，在这里，游客可以看到各种野生动物，如长颈鹿、斑马、狮子、猴子等。此外，这里还有许多美丽的鸟类，如鹦鹉、鸵鸟、鸵鸟等，是鸟类爱好者的天堂。->全年 8:00-18:00
Lion and Cheetah Park,哈拉雷,"Bulawayo Road, Harare, Zimbabwe",,,景点介绍,
The Shona Sculpture Gallery,哈拉雷,"20 Airport Rd, Harare, Zimbabwe",9:00-17:00开放,+263 77 963 5444,开放时间,全年 9:00-17:00
Kuimba Shiri Bird Sanctuary,哈拉雷,"Lake Chivero, Harare, Zimbabwe",明日08:00开放,+263 77 299 0082,开放时间,全年 08:00-16:00
Thetford Game Reserve,哈拉雷,"Mazowe Road, Harare, Zimbabwe",,,介绍,这片区域位于哈拉雷，这里生态资源丰富，还可以近距离看到大量的动物，是喜欢大自然和野生动物的人们的理想之地。
Balancing Rocks,哈拉雷,"Off the Doctor Road | Epworth, Harare, Zimbabwe",,,景点介绍,
Raintree Venue,哈拉雷,"1 Langhorne Lane, Harare 04, Zimbabwe",,,景点介绍,
