names,places,addresses,times,teles,titles,descs
Tayana Health Spa,哈拉雷,"8 Howard Close | Mount Pleasant, Harare, Zimbabwe",09:00-15:00开放,+263 4 333 075,开放时间,全年 周六 09:00-15:00 周一-周五 09:00-15:30
Derby Cheryl Spa,哈拉雷,"54 Leroux Drive | Hillside, Harare, Zimbabwe",,,景点介绍,
CEE Creative Zimbabwe - Web De...,哈拉雷,"53 Five Avenue | Next to the old American embassy in Harare, Harare 00263, Zimbabwe",,,景点介绍,
大津巴布韦,哈拉雷,津巴布韦马斯温戈省辛巴威东南52公里处,,+263-73-7932903,介绍->开放时间,"大津巴布韦古城位于哈拉雷东南，它是撒哈拉以南较大的、较重要的古代文明纪念馆。在非洲，就其规模和重要性来讲，该古城仅次于埃及的金字塔。津巴布韦的国名来源于大津巴布韦遗址，在此发掘出的津巴布韦鸟也是津巴布韦国家的象征之一。


这座古城遗址是非洲早期文明的确凿证据。考古发现证明，大津巴布韦古城是当时具有重要宗教意义的首都。塔状石屋是十二至十五世纪期间的住房，当时约有两千绍纳人在此居住。古城遗址的面积为270公顷，游客需要用一整天的时间才能领略它的奇伟。


遗址废墟中有七座雕塑，其中较显赫的是风格迥异的石雕鱼鹰。
山顶上的巨石群中矗立着一座石砌城堡，在城堡处俯瞰山谷，景色壮观。城堡下方是直径250米的双层围墙，墙面10米。除了巨大的锥形城堡外，还有一些较小的堡垒及墙围，它们是地下通道的入口。所有的结构都是用数百万块岩石拼砌而成。


它是一座令人难忘的石头结构的遗址，既没有灰泥，也不用拱门和圆顶，以其较为神秘、较为复杂的建筑结构成为当代的一个谜。->全年 周一-周五 08:00-17:00；星期六营业至中午，具体营业状态以当天开放情况为准。"
Mutare Museum,哈拉雷,"Aerodrome Road, Mutare 920, Zimbabwe",8:00-17:00开放,+263 20 63630,介绍->开放时间,这是一座博物馆，馆内收藏了大量有关津巴布韦历史、文化和自然环境的展品，包括古代文物、传统手工艺品、动植物标本和矿物样本等。->全年 8:00-17:00
Antelope Park,哈拉雷,"Vungu Rd, Gweru, Zimbabwe",06:30-21:00开放,+263 77 260 9541,开放时间,全年 06:30-21:00
World's View,哈拉雷,"Nyanga, Zimbabwe",08:00-17:00开放,+263 77 708 8824,介绍->开放时间,World's View环境优美，站在山顶上看日落十分壮观，还有清澈的溪流，风景非常漂亮。->全年 08:00-17:00；具体营业状态以当天开放情况为准
Mtarazi Falls,哈拉雷,"Nyanga, Zimbabwe",,,景点介绍,
Camping Sites at Mana Pools Na...,哈拉雷,马拉波尔斯国家公园 津巴布韦,,,景点介绍,
Mount Nyangani,哈拉雷,"Nyanga National Park, Nyanga, Zimbabwe",,,景点介绍,
