names,places,addresses,times,teles,titles,descs
蒙特卡西诺飞鸟园,约翰内斯堡,"Montecasino, 1 Montecasino Boulevard, Johannesburg, 2055",09:00-17:00开放,+27-11-5111864,介绍->开放时间,"游览南非不能错过的就是南非的各种动物，位于约翰内斯堡的蒙特卡西诺飞鸟园让你与世界上各种奇异鸟类亲密接触。
园内有鸟类超过60个品种，园区内为真实自然生态环境，各种色彩斑斓的奇异鸟类在树林间栖息飞翔。游人可以接触鸟类、与之嬉戏。
除了各种鸟儿，园内还有非洲特有的哺乳动物和爬行动物，甚至能看到羚羊在树丛中漫步。飞鸟园在周末与节假日有鸟类表演，游览之余千万不要错过精彩的表演。->全年 周三-周日 09:00-17:00；鸟类示范 11 点和 15 点（15 分钟）；具体营业状态以当天开放情况为准。"
比勒陀利亚地方监狱,约翰内斯堡,位于南非约翰内斯堡,08:00-17:00开放,+27 12 307 2000,介绍->开放时间,1962年10月15日，曼德拉被关押到该地方，在那里，曼德拉为了争取自身利益而遭到单独关押，关押时间一日长达23小时，每天只有上午和下午各半个小时的活动时间。->全年 08:00-17:00；具体营业状态以当天开放情况为准
非洲之傲,约翰内斯堡,"Paul Kruger St, Pretoria, South Africa",09:00-12:00开放,+27-12-3158242,介绍->开放时间,"登上奢华的木制车厢——经过能工巧匠之手复原古典列车风貌的珍藏级车厢，以五星奢华的方式来享受美食美酒还有车窗外令人难以置信的无穷壮美的非洲景色。非洲之傲再现逝去的殖民年代所拥有的浪漫氛围，让尊贵的嘉宾以一种防松和优雅的独特方式来体验神奇梦幻的非洲。
非洲之傲列车的多样旅程从为期 48 小时的线路到为期 14 天的线路精彩纷呈，选择多多。非洲之傲将非洲一些非常有特色的旅游目的地连接在一起，从非洲大陆南端的好望角到坦桑尼亚的达累斯萨拉姆，从风景绮丽的南非野生动物天堂姆普马兰加到世界自然奇观维多利亚大瀑布，从纳米比亚震撼的沙漠或者荒凉凄美的大卡鲁地台到生机勃勃郁郁葱葱的夸祖鲁纳塔尔无垠的甘蔗田以及沿开普南海岸线延伸的壮丽花园大道。
非洲之傲列车——在旅行的不同阶段，将用蒸汽机车、内燃机车或者电力机车牵引，多的适合可以搭载42-72位贵宾和36间订制的套房。而且还拥有引以为豪的私家火车站——首都公园私家车站，非洲之傲列车就从这个优雅且具有历史意义的私家车站发车，开始一段段令人终生难忘的奢华旅程，这里也是这个私营铁路公司的心脏以及总部所在地。->全年 周一-周五 08:00-17:00 周六 09:00-12:00；具体营业状态以当天开放情况为准"
啤酒博物馆,约翰内斯堡,"15 President St, Midrand",10:00-18:00开放,+27 11 836 4900,介绍->开放时间,啤酒博物馆位于南非约翰内斯堡，这座博物馆的展览别具匠心，参观者在参观过程中可以亲自品尝原始方法酿制的啤酒，走进仿真的早期的南非酒馆，近距离观察现代的啤酒酿造装置，在亲身体验中感受啤酒文化。品尝甘醇美酒。->全年 周二-周六 10:00-18:00
Bamboo,约翰内斯堡,"53 Rustenburg Road | Melville, Johannesburg 2092, South Africa",,,景点介绍,
宪法山,约翰内斯堡,"Constitutional Court, Johannesburg, South Africa",09:00-17:00开放,+27 11 381 3100,介绍->开放时间,宪法山位于南非约翰内斯堡，它包含了原有的3所牢狱。宪法山并不是一座山，而是一座博物馆。旧建筑以及一幢新建的宪法法院，共同组成了这座博物馆。->全年 09:00-17:00
约翰内斯堡艺廊,约翰内斯堡,"Cnr Klein and King George Streets Joubert Park, Braamfontein, Johannesburg, 2044, South Africa",10:00-17:00开放,+27 11 725 3130,介绍->开放时间,位于朱伯特公园（JoubertPark）里的约翰内斯堡艺廊（JohannesburgArtGallery）坐落在一座结合古今建筑学的迷人建筑物里。馆中拥有足以代表国际及南非艺术的收藏和一间收藏品超过2500件的版画陈列室。非洲部落艺术的展出地点则在维瓦特兰大学的葛楚波赛尔艺廊（GertrudePoselGallery），该馆专门展出逐渐消失的非洲艺术品，如面具、头饰和珠饰细工等。->全年 周二-周日 10:00-17:00
曼德拉之家,约翰内斯堡,"8115 Orlando West, Soweto 1804",09:00-16:45开放,+27 11 936 7754,介绍->开放时间,曼德拉家所在的街道，位于索韦托的维拉卡齐Ngakane的角落，始建于1945年。纳尔逊·曼德拉与他的第一任妻子——伊夫林在1946年搬到了这里。->全年 09:00-16:45；9:00-16:45，耶稣受难日和圣诞节闭馆。
足球城球場,约翰内斯堡,"Soccer City Ave, Nasrec, Johannesburg, 2147南非",,,介绍,这是一个可容纳九万人左右的大型体育场，设施齐全，是当地举办足球赛事、音乐会、世博会等活动的场所。
民俗文化村,约翰内斯堡,"R512, Lanseria, 1739, South Africa",,"+27-12-2051395,+27 71 507 1447,+27-10-442-3420",介绍->开放时间,太阳城民俗文化村是一座全面展示非洲部落文化的露天博物馆。民俗文化村的“村民”会以歌舞迎接贵宾。8座小屋分别按照不同部落传统建造和装饰，通过这些实物和讲解，游客可以真切理解各部落的文化差异。->具体营业状态以当天开放情况为准
