names,places,addresses,times,teles,titles,descs
佛罗哈尼公园,桑给巴尔,"Mizingani Rd, Zanzibar, Tanzania",,+255 717 636 364,开放时间,全年 全天开放
Old Fort,桑给巴尔,"Mizingani Rd, Zanzibar Town, Tanzania",8:00-18:00开放,+255 24 223 8516,开放时间,全年 8:00-18:00
Jozani Chwaka Bay National Par...,桑给巴尔,"Zanzibar, Tanzania",7:30-17:00开放,+255 689 401 814,开放时间,全年 7:30-17:00
乔扎尼楚瓦卡湾国家公园,桑给巴尔,"Jozani Chwaka Bay National Park, Zanzibar, Tanzania",07:30-17:00开放,+255 777 428 033,介绍->开放时间,约扎尼森林保护区，位于桑给巴尔岛的中部东部地区，是一片充满了热带雨林生物的的赤道森林，保护区内还有一片红树林沼泽。这里拥有超过50种蝴蝶和40种鸟类，还有非常稀少的红色疣猴，以及一些非常少见的动物，如：蓝色的小羚羊、几个品种的猫头鹰。->全年 07:30-17:00
昆杜奇水上公园,桑给巴尔,"Kunduchi Water Park, 达累斯萨拉姆坦桑尼亚",10:00-18:00开放,+255 747 058 365,介绍->开放时间,昆杜奇水上公园，是东非很大的水上公园，公园临近海边，有白色的沙滩，在退潮的时候，可以走到周边的小岛上。在公园内还有小型的游泳池，这里的水深大约1.2米。周末非常热闹，是当地人周末放松的好地方。->全年 10:00-18:00
East Africa Diving Centre,桑给巴尔,"孥归, 坦桑尼亚",,+255 777 416 425,开放时间,周日-周六:上午7:00-下午7:00;
Christ Church Cathedral,桑给巴尔,"Mkunazini, Zanzibar, Stone Town, Zanzibar City, Tanzania",,,介绍,该教堂位于桑给巴尔石头城，是一座哥特式风格建筑，因其特殊的历史背景，参观教堂的同时还可以了解一段关于当地奴隶贸易的历史。
基济姆卡济角,桑给巴尔,坦桑尼亚基济姆卡济角,,,介绍,"位于桑给巴尔岛南部的Kizimkazi，是观看海豚活动的出发地。这里的海面是海豚的集中区，一般看海豚的旅行团会从这里出海。
这里的海滩风景也不错，海水很清澈。"
Zanzibar Watersports,桑给巴尔,"孥归, 坦桑尼亚",,+255 622 474 444,开放时间,"周日 - 周六上午8:00 - 下午6:00days: 周日 - 周六, times: 上午8:00 - 下午6:00,"
Jambo Spice Farm Dole,桑给巴尔,"Dole Soccer Field, Zanzibar, Tanzania",08:00-18:00开放,+255 777 515 253,开放时间,全年 08:00-18:00
