names,places,addresses,times,teles,titles,descs
卡夫拉河谷神庙,Kafr Nassar,"Al Haram, Giza Governorate",08:00-18:00开放,,介绍->开放时间,"卡夫拉河谷神庙位于吉萨金字塔群中，就坐落在狮身人面像旁。该神庙由坚硬的花岗岩打造，虽然如今没有了顶，只残存着墙壁和石柱，却依然能感受到其非凡的气势，精美的石柱雕刻值得欣赏。
河谷神庙布局严谨，使用的石块巨大，做工精细。庙内有许多殿堂，是为法老举行葬礼和祭礼的地方。神庙的墙壁和屋顶之间原本有23座精美的卡夫拉雕像，但历经沧桑后只剩一座保留完好，如今被展示在埃及博物馆中。
埃及艳后与井
一进入神庙便会看到一口井，传说埃及艳后曾梦到过这口井，并认为它能给人们带来好运。如今仍有不少人来到神庙时，就会投钱币到井中，以敬神祈福。
近距离欣赏狮身人面像
神庙西面的神道与卡夫拉金字塔相连，而神道旁就是斯芬克斯狮身人面像（Great Sphinx of Giza），当你穿过神庙，就可以近距离瞻仰狮身人面像的风姿。->全年 08:00-18:00；具体营业状态以当天开放情况为准"
开罗塔,Kafr Nassar,"Zamalek, Cairo Governorate 4270024",09:00-次日01:00开放,+20-2-27365112,介绍->开放时间,"开罗塔坐落于尼罗河河中的扎马雷克岛上，仿照埃及的国花莲花所建。登上开罗塔不仅可以将开罗的都市风光尽收眼底，晚上更是俯瞰夜景的较好地点。
这座钢筋混凝土结构的电视塔高187米，相当于60层的高楼，是北非较高的建筑物，由已故的埃及总统纳赛尔奠基，于1961年4月1日建成开放。在开罗塔的入口处上方镶有一只高8米、宽5米的铜鹰，是埃及共和国的标志。
在眺望台俯瞰开罗
整个塔身镶有250万块米黄色的瓷砖，塔身设计如莲花状，十分优雅。眺望台位于16层，接近中午或黄昏时，站在圆形眺望台上俯瞰开罗全景，视线较为清晰。
塔的东面，沿尼罗河的对岸以三道桥接驳，分别是Tahrir桥、10月6日桥和Abul Ela桥。塔的西南面则是吉萨金字塔区。有些游客在开罗旅行时甚至会以开罗塔为标记寻找方向。
在旋转餐厅用餐
在塔的14层有旋转餐厅，每半小时转一周，你可以在此一边用餐，一边透过玻璃观赏开罗的全貌。另外，在15层还有咖啡和酒吧。->全年 09:00-01:00；具体营业状态以当天开放情况为准"
卡夫拉金字塔,Kafr Nassar,"X4GJ+C87, Al Haram, Giza Governorate 3512201",07:00-15:00开放,,介绍->开放时间->必看贴士,"卡夫拉金字塔是吉萨金字塔群中的二大金字塔，仅次于胡夫金字塔，也是一座保有石灰岩原始塔顶的一座金字塔，其塔顶虽已斑驳，却给后人留下了金字塔原始的面貌。
看起来比胡夫更高大
卡夫拉是胡夫的儿子，他所建造的金字塔比胡夫金字塔略小，不过因为这座金字塔坐落在地势较高的地方并且角度较大，乍看之下反而比胡夫金字塔要更高大。
两个通往墓室的入口
在19世纪以前，人们深信卡夫拉金字塔内未建墓室，直到1813年，意大利探险家吉奥维尼·贝索尼发现了塔内的密道和墓室。卡夫拉金字塔比较奇特的地方在于拥有2个通往法老墓室的入口，位于金字塔的北面。离地约10米的入口就是当年贝索尼凿开的洞口，另一个是后来为方便人们参观而新凿开的洞口。->全年 07:00-15:00->1. 卡夫拉金字塔地处沙漠，白天太阳非常毒辣，建议穿长袖长裤等透气防风沙的衣服，注意做好防晒措施，女士可以选择带一条。
2. 建议自备饮用水，在沙漠中要注意补充水分。
3. 内部参观不准照相，相机在入口处需交给工作人员保管。->1. 卡夫拉金字塔地处沙漠，白天太阳非常毒辣，建议穿长袖长裤等透气防风沙的衣服，注意做好防晒措施，女士可以选择带一条。
2. 建议自备饮用水，在沙漠中要注意补充水分。
3. 内部参观不准照相，相机在入口处需交给工作人员保管。"
法老村,Kafr Nassar,"3 Al Bahr Al Aazam, st, Giza District, Giza Governorate 12519, Egypt",09:00-19:00开放,+20-2-35718675,介绍->开放时间,"法老村是埃及唯一一座重现古埃及法老时期文化的主题公园，在这里，你不仅可以了解法老、金字塔劳工等古代人的生活，还能看到木乃伊的制作过程演示。
乘船游览古埃及复原景观
法老村内建有模拟法老时代的神庙、庄园、农户等建筑，种植了大量的纸莎草，还有以传统方法制造纸草纸和绘制草纸画的作坊。游客可以乘船沿河观景，仿佛进入了古埃及的世界。
现场演示古代人生活
除了静态的人造景观，这里还有专人着古装演示当时生产、家居及举行宗教仪式的场景，展现几千年前古埃及人的经济和社会生活画面。
了解金字塔建筑和木乃伊制作
此外，你还会看到著名的法老图坦卡蒙墓的模型、金字塔建筑方法的模型以及木乃伊的制作过程展示，了解古埃及人这样做的信仰何在。->全年 09:00-19:00；具体营业状态以当天开放情况为准"
解放广场,Kafr Nassar,El-Tahrir Square，Qasr an Nile， Cairo Governorate,,,介绍->开放时间,解放广场又称塔哈利广场，毗邻尼罗河畔。这里不仅是开罗重要的交通枢纽之一，周围还集中有埃及博物馆、旅行社、旅馆、快餐店及诸多设施。从地铁沙达特（Sadat）站出来便是解放广场，除地铁外，在此搭乘公交车或出租车前往开罗各区域也很方便。你不用特意赶往解放广场游览，因为在去埃及博物馆的路上或平时乘车时都会经过这里。在广场附近转转，一些街道的墙上可以看到很多有意思的涂鸦。周围还有不少吃饭的地方。->具体营业状态以当天开放情况为准
图坦卡蒙的财富,Kafr Nassar,"Tahrir Square, Meret Basha, Ismailia, Qasr an Nile, Cairo Governorate 11517",,,介绍,图坦卡蒙是古埃及的一位法老，殁年19岁，他的财富在1972年被发现。自那时起，图坦卡蒙的财富就一直是人们关注的重点。图坦卡蒙财富展览包括2000多件奢侈的财富，有王座、金面具等。
孟卡拉金字塔,Kafr Nassar,"Al Ahram, Giza Governorate, Egypt",07:00-17:00开放,,介绍->开放时间->必看贴士,"孟卡拉金字塔是吉萨三大金字塔之一，也是较小的一座。这是埃及第四王朝的法老孟卡拉的陵墓，其内部有一间与其他墓室都不一样的神秘墓室，可以看到六个明显的壁龛。
据说法老孟卡拉逝世时，存放他遗体的金字塔尚未完工，而继位的法老赶工兴建，外层原拟铺设红色花岗岩，仅完成一半就匆匆改铺为石灰岩。因此，现在金字塔底部外层还残留着原始加铺的红色花岗岩。
进入金字塔内部
孟卡拉金字塔坐落于卡夫拉金字塔的边上，它的入口要比胡夫金字塔和卡夫拉金字塔小得多。通过几级石阶进入梯型通道，沿着通道走到头便进入了墓室，这个墓室相对较小，且墓室内还有一个入口，这两个入口都与正殿相接。
拱形天花板
通过通道进入下一个墓室，这个墓室很独特，它有一个拱型的天花板。当通过梯型通道进入主幕室时就可以看到完整的、做工精细的拱形天花板。主墓室地板中的壁龛是原先是放置石棺的，而石棺在被运到英国去的中途沉船了，直到现在也没有发现。
参观神秘墓室
从梯型通道走到头在主墓室之前右转可进入另一条通道，然后便可进入一间神秘墓室。在这间墓室里有六个明显的壁龛。这间墓室与之前看到的都不一样，可能是用来藏财宝的，又或是埋葬国王家人的，具体就不得而知了。->全年 07:00-17:00；具体营业状态以当天开放情况为准。->官网显示孟卡拉金字塔现在暂时关闭。->官网显示孟卡拉金字塔现在暂时关闭。"
伊斯兰老城区,Kafr Nassar,"El-Darb El-Ahmar, Cairo Governorate",,,介绍->开放时间,这里的哈利利市场、萨拉丁城堡，都是当地具有代表性的景点。还有不少小景点。细细的品味这里，一定会有许多吸引你的地方。->具体营业状态以当天开放情况为准。
固力宫,Kafr Nassar,位于开罗哈利利市场旁,全天开放,+20-2-25107146,介绍->开放时间->必看贴士,"固力宫位于哈利利市场旁，游客可以在这里看到精彩绝伦的苏菲舞表演。虽然苏菲舞在开罗的很多游船上都可以看到，但这里的演出可谓是很正宗也是很有人气的。->全年 周一,周三,周六 全天开放 周二,周四-周五,周日；具体营业状态以当天开放情况为准->1. 观看表演时允许拍照，但请不要使用闪光灯。->1. 观看表演时允许拍照，但请不要使用闪光灯。"
埃及现代美术馆,Kafr Nassar,"In the Gezira Exhibition Grounds, Opposite the Opera House, Cairo and Nile Delta 11511",10:00-16:00开放,+20 2 27366665,介绍->开放时间,"位于歌剧院旁，以埃及艺术家的作品展出为主，也有20世纪的现代美术展示，可欣赏到不同于古代埃及美术的现代埃及美术。->全年 周二-周四,周六-周日 10:00-16:00；10:00-14:00、17:30-22:00；周五、周一10:00-14:00休馆。"
