names,places,addresses,times,teles,titles,descs
Adadi Mariam,亚的斯亚贝巴,亚的斯亚贝巴，埃塞俄比亚,,+251 91 967 8533,介绍->开放时间,如果你在当地，并且有一个小时的时间，那么这是一个好地方停下来参观一下。教堂在山上，附近有个埃塞俄比亚运动员训练的场地。要注意的是，这个教堂在一个非常郊区的农村地区，如果要前来，建议有当地的导游和司机，自己过来会是件很麻烦的事情。教堂很小，没有什么油画或者有名的东西，比较有趣的是它的建造过程和建造材料。这是一个很好的建筑景观，值得拍照留念。->全年 全天开放
亚的斯亚贝巴博物馆,亚的斯亚贝巴,Meskel Square,,,景点介绍,
Kotebe,亚的斯亚贝巴,"Kotebe, Addis Ababa, Ethiopia",,,景点介绍,
Dayis Day Spa,亚的斯亚贝巴,Bole behind Dh Geda Tower (opposite Jimma University),,+251 91 292 3692,开放时间,周日 - 周六 上午12:00 - 下午11:59
Boston Day Spa,亚的斯亚贝巴,"Bole Road Kuriftu Resort and Spa, 亚的斯亚贝巴 埃塞俄比亚",,,景点介绍,
蒂亚,亚的斯亚贝巴,"Tiya, Ethiopia",,,介绍,这里是古拉格地区的九个巨石柱遗址之一，有四十几块刻有铭文的石碑，可以了解到当时的历史。
Bale Mountains,亚的斯亚贝巴,"150 km east of Shashamene in the Oromia Region National State, Goba, Ethiopia",,,开放时间,全年 全天开放
Abidjatta-Shalla National Park,亚的斯亚贝巴,"Awasa, Ethiopia",,+251 91 390 7001,介绍->开放时间,该公园是埃塞俄比亚较大的公园之一，涵盖了阿比贾塔湖和沙拉湖两个湖泊，以及周围的山脉、草原、森林等多种生态系统。这里有丰富的野生动物资源，包括狮子、大象、斑马、长颈鹿等。->全年 周日 全天开放
帝王谷,卢克索,Valley of the Kings， Luxor,,+20-102-1564238,介绍->开放时间->必看贴士,"帝王谷位于尼罗河西岸，距岸边7公里，可以从底比斯卫城北端陡峭的环山公路到达。这里一共有63座帝王陵墓，埋葬着第17王朝到第20王朝期间的64位法老。->具体营业状态以当天开放情况为准。->1. 帝王谷所有的陵墓都有一个KV开头的编号，事先了解当天开放哪些陵墓对安排行程很有意义。
2. 通往帝王谷的道路都是上坡，这段上坡是个不小的考验。
3. 游客中心设有空调和厕所。
4. 陵墓内不能拍照，有警卫会盯着游客。->1. 帝王谷所有的陵墓都有一个KV开头的编号，事先了解当天开放哪些陵墓对安排行程很有意义。
2. 通往帝王谷的道路都是上坡，这段上坡是个不小的考验。
3. 游客中心设有空调和厕所。
4. 陵墓内不能拍照，有警卫会盯着游客。"
卡尔纳克神庙,卢克索,"Karnak, Luxor, Luxor Governorate 1363140, Egypt",6:00-17:30开放,+20 2 22617304,介绍->开放时间->必看贴士,"卡尔纳克神庙在开罗以南700公里处的尼罗河东岸，是古埃及具有庞大规模的神庙建筑群，是底比斯古老的庙宇。始建于公元前2000年，共有50多位法老参与建造。直到公元前3世纪，这座文明人类史上建造时间较长的神庙终于竣工。
神庙由砖墙隔成三部分，其中中间的部分保存较完好，也是面积较大的一部分，它是献给太阳神阿蒙（Amon）的。左侧的是献给蒙图（Montu）神的，而另一个是献给阿蒙神的妻子——形为秃鹫的穆特（Mut）女神，但现在尚未发掘。此外，建筑群中还有大大小小几十座各式神庙。在通往卡尔纳克神庙塔门的神道两旁，有两排狮身公羊头的雕像。据说，历史上这条由羊首狮身像护卫的神道，一直通往3公里外的卢克索神庙。在整个神庙里可以看到很多壁画、雕像、柱子都是用泥土和石块将支离破碎的古迹重新复位、粘合在一起的。这是因为卡尔纳克神庙从开始建造至今已有4000多年，建造完毕至今也有2000多年。由于人为和自然的破坏，神庙曾经面目全非。不知经过了多少年和多少考古人员的心血才将目前的卡尔纳克神庙展现在世人面前。->全年 6:00-17:30->1. 这里白天日照非常大，建议做好防晒措施，多补充水分。
2. 早上10点左右，大巴和旅游团便会达到卡纳克神庙和帝王谷这样的热门景点，如果时间充裕，可以避开这些时段。->1. 这里白天日照非常大，建议做好防晒措施，多补充水分。
2. 早上10点左右，大巴和旅游团便会达到卡纳克神庙和帝王谷这样的热门景点，如果时间充裕，可以避开这些时段。"
