names,places,addresses,times,teles,titles,descs
水浒好汉城,菏泽,菏泽市郓城县西门街南段水浒好汉城,08:00-18:00开放（17:30停止入园）,"0530-6896888,0530-6899991",介绍->开放时间->优待政策->服务设施,"水浒好汉城，国家AAAA级旅游景区，是集郓城县衙、晁家庄等原汁原味的古代建筑群和宋江武校的武术教学与交流，以及狗娃艺术团的武术舞蹈、水浒情景剧表演于一体的综合性人文景观，包括水浒文化博物馆、宋江武馆、九天玄女庙、郓城酒楼、及时雨茶楼、孙二娘客栈、古筝坊、大刀馆、忠义庙、乌龙院、寅宾馆、明伦堂、明清戏楼等十几个景点，北方传统四合院和浙派、徽派的古代建筑荟萃，雕梁画栋勾心斗角，令人赏心悦目；狗娃的精彩表演和重二百多斤的状元大刀绝技，使人倍感震撼；而深藏在每一栋房屋里的水浒英雄的传奇故事，则令人浮想联翩，流连忘返。->全年 08:00-18:00（17:30停止入园）->儿童：6周岁(含)以下儿童(凭本人证件)或身高1.2米(含)以下儿童，免费；1.2米—1.5米儿童，6周岁-18周岁未成年人（身份证、学生证和户口页原页），半价
老人：70周岁（含）以上老人（凭本人有效证件），免费；60周岁（含）-69周岁（含）老人（凭本人身份证、老年证），半价
残疾人：一至二级残疾人（凭新版《中华人民共和国残疾证》，重度残疾人包括一名陪护人员），免费；三至四级残疾人（凭新版《中华人民共和国残疾证》），半价
军人：残疾军人（凭新版《中华人民共和国残疾军人证》）；现役军人凭士兵证或军官证和军校学员证免费入园；军队离退休干部凭军人离退休证免费入园，免费
司机导游：持国家旅游局颁发的国导证（IC卡）的导游人员；团队大巴车司机凭驾驶证A证、B1证（须配合当日带团证明使用），免费
记者：记者凭国家新闻出版广电总局颁发并通过年检的记者证免费入园，免费
高层次人才：凭“菏泽人才服务绿卡”免费入园，免费
学生：全日制本科及以下学历学生（须出示本人学生证），半价
医务工作者：全国医务工作者（含港澳台地区）凭有效证件及身份证原件，半价
补充说明：免票人士需有成人陪同->停车场：【水浒好汉城停车场】参考价格：¥2/小时/车；地址：郓城县水浒路西段水浒好汉城南门停车场；库位：1000"
曹州牡丹园,菏泽,菏泽市牡丹区人民路1000号牡丹街道办事处旁,08:30-17:00开放,"0530-5640188,0530-6695559",介绍->开放时间->优待政策->服务设施,"曹州牡丹园位于山东省菏泽市牡丹区牡丹办事处，紧靠220国道，建于1982年，是目前世界上品种较多，面积较大的牡丹园，集中了曹州牡丹传古至今的发展成果，是曹州牡丹观赏、旅游、生产、科研中心。园内牡丹100余万株，800多个品种，间植芍药、碧桃、夏莲、秋菊、腊梅、月季、玫瑰等数百种花木，竞相比美。
每年四月中旬至五月上旬，百万株牡丹竞相开放，五彩缤纷，千姿百态，争奇斗研。国内外游客络绎不绝，形成“花四海，人如潮”的壮观场面。它是在明清以来风格不一、大小不等的十几处牡丹园的基础上发展起来的，如清道光年间的赵氏园、桑篱园，创于明代的毛花园，以及当时的铁藜寨花园、大春家花园、军门花园等。->全年 08:30-17:00->老人：60周岁(含)以上老年人凭老年证、身份证或其它有效证件，免费
未成年人：身高1.4米(含)-1.5米（不含）；年龄6周岁(含)-18周岁（不含）未成年人凭身份证或者户口本，半价
学生：全日制大学本科及以下学历学生凭本人有效证件，半价
儿童：6周岁（不含）以下或身高1.4米（不含）以下儿童，免费
导游：旅行社团队的司陪人员、导游凭资格证，免费
记者：凭新闻出版署核发的记者证，免费
军人：中国现役军人凭军官证或士兵证、军队离退休干部凭有效证件，免费
残疾人：残疾人（重度残疾包括一名陪护人员)、革命伤残军人凭残疾证，免费
高层次人才：高层次人才凭“山东惠才卡”、“菏泽人才服务绿卡”，免费
其他：菏泽市牡丹区国花社区、天香社区、洪福社区、桂陵社区、梅园社区、周花园社区居民(凭本人身份证)；援菏抗疫英雄持“援菏抗疫感恩卡”，免费
补充说明：符合免票条件的游客进入景区时需出示本人相关证件，验证入园。符合免票的儿童必须有一名购买全价票的游客带领入园。->卫生间：曹州牡丹园内设有多个卫生间，沿路标有醒目的指示牌。"
菏泽野生动物世界,菏泽,菏泽市牡丹区G220旧国道中国牡丹园正门东600米,08:00-18:30开放,0530-6222686,介绍->开放时间->优待政策,"菏泽野生动物世界总占地230多亩，位于中国牡丹园东区，野生动物园内规划为3个区域：分别为南区步行区，北区动物散养区和西部鸟禽区，16个场馆，有各类动物共计一千八百余只。
整个园区以生态、环保、科普、刺激为主题，构建人与动物和谐相处的理念，搭建一个生态平衡的动物世界，还原动物们原本的生活环境，为不同种类的动物提供栖息地，是集野生动物科学研究、异地保护、动物展示、动物科普宣传教育和动物救援为一体的动物主题公园。->全年 08:00-18:30->儿童：身高1.2米（含）以下，免费；身高1.2米（不含）~1.4米（含），优惠
老人：70周岁（含）以上凭身份证，免费；60周岁（含）~ 70周岁（不含），半价
残疾人、军人、军队现役学员：凭本人有效证件，优惠"
菏泽牡丹园,菏泽,菏泽市经济开发区长江东路德商高速东300米路南,08:30-16:30开放,0530-5520185,介绍->开放时间,菏泽牡丹园位于菏泽市经济开发区长江东路，德商高速菏泽口东临，菏泽牡丹机场西4公里。由中科农林科技有限公司投资建设，项目占地400亩，总投资额1.6亿元。主要包括菏泽牡丹园、菏泽市牡丹林木种质资源库、牡丹科研中心、牡丹芍药观赏基地、名贵大丽花观赏繁育基地等。公司现状：1：菏泽牡丹园拥有百年以上牡丹树保有量全的一个(目前保有百年以上牡丹树2000余株)；2：菏泽牡丹园拥有高端什锦牡丹保有量全的一个（二十年生以上“什锦”牡丹20万株）；3：天竺牡丹及新品种培育全的一个（公司目前拥有观赏牡丹品种1200多个，观赏芍药品种600多个，天竺牡丹120余种）；4：我们把新物种研发及牡丹芍药与医药产业结合列在公司发展首位目标，（培育适合江南湿热环境牡丹品种、培育抗寒牡丹品种、培育适合鲜切花牡丹品种）。菏泽牡丹园同中科院、以色列、荷兰等国际高端研发单位合作，现有专家科研团队2个、业务拓展团队3个、技术服务团队6个，在牡丹区建有牡丹种植培育基地1300亩。逐步把菏泽牡丹园打造成菏泽牡丹及花卉的品种研发、种植、生产、销售、旅游于一体的现代化国际花卉基地。菏泽牡丹园项目的落成，为菏泽增加了一处新的牡丹主题观光景点，紫藤长廊、大丽花、欧洲月季等花卉扩繁种植，确保四季有花，年可接待游客200万人，为助力菏泽牡丹产业发展、完善牡丹观光布局、深度开发牡丹资源发挥重要作用。->全年 08:30-16:30
天香公园,菏泽,菏泽市牡丹区中华路1169号,,,介绍->开放时间,"天香公园是菏泽市一所集休闲、娱乐、游览、健身于一体的综合性、开放型公园。
游乐设施区位于公园内东部，占地8000平方米，共设有碰碰车、海盗船、浪卷珍珠、十二生肖等8种玩具，高空脚踏车下部以竹林相隔，东南角植有雪松、桧柏等高大绿化树种，有防风沙、隔噪声的作用，为游客市民创造了良好的游乐环境。
正对天香公园大门北面植有占有8000平方米的“国花牡丹”，牡丹区内种有二乔、墨绿、墨紫、大红袍、白豆绿等品种牡丹50余种，每逢谷雨前后，牡丹盛开的季节，公园内花香芬芳，百花争艳，尽显“花乡”特色，吸引众多游客或赏花，或素描，或摄影，真可谓“花开动京城”。->全年 全天开放"
孙膑旅游城,菏泽,菏泽市鄄城县箕山镇孙花园村北,营业时间待定,,介绍->开放时间->优待政策,"孙膑字伯灵，战国时期著名军事家，《孙膑兵法》是举世公认的兵学圣典，他的战争观、战略战术、治军方略已被广泛应用于政治、经济、军事等领域的各个方面，已成为全人类的一份宝贵财富。孙膑指挥过的齐魏桂陵之战、马陵之战，是中国古代军事史上的著名战例，有极高的军事研究价值。“孙膑智斗庞涓”的故事在民间广为流传，几乎是家喻户晓，妇孺皆知。
孙膑旅游城分三个区域：一是孙膑纪念区；二是佛教文化区；三是园林游览区。东部佛教文化区，主体建筑已建成的有山门、放生池、天王殿、圆通殿、药师殿、大雄宝殿、讲堂、斋堂、配殿、厢房500余间；西部为孙膑纪念区，主要建筑已建成的有孙膑纪念馆、九宫八卦阵、膑公湖、羊左墓、疙瘩庙；西北部为园林游览区，已栽植各种花草树木一百多个品种两万余株。另外，圆融大桥、三个城门、圆融广场已修建完毕。->全年 8:30-17:30；具体营业状态以当天开放情况为准。->补充说明：1、儿童身高1.4米以下免票；70岁以上老人免票；军官持军官证免票。2、1.4米以上持学生证购票享受半票； 60至69岁以上持有效证件购票享受半票（上述优惠政策，需要景区自行购买）。3、以上信息仅供参考，具体信息以景区当天披露为准。"
大佛寺,菏泽,菏泽市郓城县西门街南段(宋江武校)郓城水浒好汉城内,8:00-18:00开放,0530-6896888,介绍->开放时间,大佛寺，是菏泽郓城县水浒好汉城内的一座寺庙建筑，大门十分气派，大佛寺牌匾高悬，很有历史气息。->全年 8:00-18:00
鲁西南记忆温泉水世界,菏泽,菏泽市珠江东路1777号,10:00-22:00开放,0530-2291666,介绍->开放时间->优待政策->服务设施,"鲁西南记忆温泉建筑面积约15000平方米，以生态自然、休闲养生为特色，小桥流水，亭台楼榭，清溪潺潺，花果飘香；雾雨时节，烟霞缥缈，山色苍苍，湖水茫茫；置身其中，宛若蓬莱。
温泉以健康养生、高雅休闲为经营特色。规划有“陶朱乐水区”、“石缸浴”“女子专区”“VIP浴区”“水帘浴区”“树下泡池区”“浣纱醉月区”“渔歌部落区”“游泳池”“忆田织梦区”“幼儿池”“青年池”等36个泡池及18个石板浴，在休闲中感悟人生，在遐逸中感受时尚。->全年 10:00-22:00；温泉全年开放，水世界开放日期：周六、周日及法定节假日。->儿童：身高：1.2米（含）以下，免费；身高：1.2米-1.4米（含），儿童票
老人：70岁周岁（含）以上（注：入园时须出示本人身份证，且必须有成人监护陪同入园），免费
离退休干部：持离休干部证的老人（注：入园时须出示离休证及本人身份证。），免费
残疾人：普通残疾人1-2级伤残凭有效证件免票入园；军残证1-6级凭证免票入园，（ 注：入园时须出示残疾人证及本人身份证，且必须有成人监护陪同入园），免费；普通残疾人3级及以下购半价入园；军残证7-10级凭证购半价票入园（ 注：入园时须出示残疾人证及本人身份证，且必须有成人监护陪同入园），半价->泡汤：
娱乐设施：
特色项目："
浮龙湖旅游度假区,菏泽,菏泽市单县浮岗镇浮龙湖生态旅游经济开发区,,0530-4611766,介绍->开放时间,"浮龙湖旅游度假区，位于山东省菏泽市单县境内，是明朝黄河决口冲击而形成的平原湖泊，南北宽2.5公里，东西长10公里，由浮龙湖、月亮湾两部分组成。旅游度假区规划面积50平方公里，核心区25平方公里。浮龙湖由三部分组成，分别是黄河故道湿地景观区、浮龙湖水上休闲娱乐区、森林公园生态体验区。
度假区以回归自然、保护生态、休闲度假为主要风格，集中体现了浮龙湖的自然生态景观和旅游资源的精华，主要包括人造沙滩游泳区、垂钓区、水上乐园、游艇俱乐部、康乐养生园、生态观鸟区、森林野营体验区、历史文化展示区等景点，是很能展现鲁西南地方特色、现代元素和历史古迹特点的旅游景区。->全年 全天开放"
古今牡丹园,菏泽,菏泽市牡丹区牡丹办事处王梨庄,07:30-18:00开放（18:00停止入园）,,介绍->开放时间->优待政策,"古今园位于菏泽城区东北部，距城区1.5公里。由明朝洪武年间王猛创建，清乾隆年间王孜诵捐资重建，清末王愈昌再次重修。曾被曹州府军门张培荣霸占。1958年重建，建了门楼和花亭，编制了松坊、松兽等，改名为“古今园”，取历尽沧桑，阅古历今之意。
1983年重修，园区面积50亩。古今园是以松编造型具有特色的牡丹主题园林，主要景观除牡丹外，另有芍药、孜诵坊、松狮、松猴、松鹤、线柏、金丝吊蝴蝶等10多个景点。是菏泽美丽的旅游景点之一。->全年 07:30-18:00（18:00停止入园）；具体开放时间以景区现场公示为准。->儿童：身高1.2米（不含）以下，免费；1.2米（含）-1.4米（不含）之间购儿童票，半价
学生：必须需持学生证等有效证件，包含小学、初中、高中、大专、本科生等，半价
军人：凭有效证件，免费
残疾人：凭有效证件，免费"
