names,places,addresses,times,teles,titles,descs
Independence Monument,恩德培,"Speke Road, Kampala, Uganda",,+256 779 589692,介绍->开放时间,这是一个地标性的建筑，纪念了乌干达士兵在为了乌干达的独立在战争中牺牲的人，很有参观意义。->全年 全天开放
Entebbe Botanic Gardens,恩德培,"Berkely Rd, Entebbe, Uganda",,,景点介绍,
Uganda Wildlife Education Cent...,恩德培,"Plot 56/7 Lugard Avenue, Entebbe, Uganda",8:30-18:30开放,+256 707 750108,介绍->开放时间,这是一个动物保护中心，生态环境良好，有猎豹、大象、犀牛、鳄鱼、水獭等动物栖息在这里，是人们与动物近距离接触的好地方。->全年 8:30-18:30
Encounter Africa Safaris Ltd,恩德培,"恩德培, 乌干达",,+256 705 270714,开放时间,全年 周日 全天开放
Gorillas and Wildlife Safaris,恩德培,"布恩迪难以穿越的国家公园, 乌干达",,+256 772 979425,开放时间,"周一 - 周五上午8:00 - 下午6:00days: 周一 - 周五, times: 上午8:00 - 下午6:00,days: 周六, times: 上午9:30 - 下午2:00,"
尼罗河源头,恩德培,津加. 乌干达,08:00-19:00开放,+256-756-222641,介绍->开放时间,"这里是尼罗河的源头，这里有世界上很险的漂流，目前还有泛舟尼罗河源头、蹦极等项目，可以供游客选择，也是欧洲人度假的胜地。
这里的漂流，也是世界上较长的漂流，在尼罗河上有几个数米高的瀑布，游客乘坐皮划艇，在河中穿梭，河岸两边是杂草和灌木，在岸边的石头中，你可能有机会看到一米长的大蜥蜴。在这里漂流，你要做好翻船落入河中的准备。->全年 08:00-19:00；具体营业状态以当天开放情况为准"
Ngamba Island Chimpanzee Sanct...,恩德培,"Plot 1 Bank Close, Entebbe, Uganda",8:30-13:00开放,+256 758 221880,开放时间,全年 周日 9:00-5:00 周一-周五 8:30-17:30 周六 8:30-13:00
Gorillas and Beyond Safari,恩德培,"恩德培, 乌干达",,+256 777 178114,开放时间,"周日 - 周六上午12:00 - 下午11:59days: 周日 - 周六, times: 上午12:00 - 下午11:59,"
Bike2go Entebbe,恩德培,"恩德培, 乌干达",,,景点介绍,
Uganda Reptile Village,恩德培,"Entebbe-Uganda, Entebbe, Uganda",,,景点介绍,
