names,places,addresses,times,teles,titles,descs
伊丽莎白女王公园,温哥华,温哥华坎比街4600号,今日06:00开放,+1 604-873-7000,介绍->开放时间->必看贴士,"这座占地52公顷的绿地是加拿大植物展示园，也是温哥华较大的城市公园。四季常青的绿植和花海使这里成为温哥华较受欢迎的结婚照户外拍摄场所。闻名的四季餐厅建于园内突出的峭壁上，拥有较好夜景视野，推荐夜晚时分前来享用晚餐。


1. Bloedel温室


位于公园的峰顶，室外建有一个平坦宽阔的广场和喷泉。温室内有数百种热带植物，锦鲤和飞翔的热带鸟类穿梭，将大自然的奇珍异宝展现在你眼前。


2. 观景平台


广场上有一座观景平台，海拔150余米，是温哥华市区的较高点，可以360度眺望市区全景，向北望去还可以看到英吉利海湾和北部的皑皑雪山。每到天气晴好的日子，街头艺人多会汇集于此，可以邀请他们画一幅画像或是尽情陶醉在现场的音乐表演。


3. 日本庭院


温室西面有一座日式木质拱桥，横越于公园的瀑布上方，可俯瞰整个公园。过桥后可以看到日式石灯和日本松树，浓浓的东瀛风情仿佛带你穿越到了日本庭院。四月更是可以欣赏到各式日本樱花，东京樱、冠型樱、垂花樱争相怒放，形成一片灿烂花海。->全年 06:00-22:00；具体营业状态以当天开放情况为准->1.Bloedel植物园的开门时间与公园不同，详见官网。
2.家庭或团体另有优惠票价。->1.Bloedel植物园的开门时间与公园不同，详见官网。
2.家庭或团体另有优惠票价。"
温哥华水族馆,温哥华,"斯坦利公园, 温哥华, 不列颠哥伦比亚省",今日09:30开放,+1-778-6559554,介绍->开放时间->优待政策->服务设施,"温哥华水族馆是加拿大大的水族馆，位于斯坦利公园内。馆内蓄养的水生生物近万种，动物明星杀人鲸和白鲸恣意地优游在仿真的海洋生态环境里，慵懒的水獭漂浮在水面搞怪可爱。除了水生生物，还可以观赏到亚马逊热带雨林的珍稀动植物，是温哥华受欢迎的景点之一。->全年 09:30-17:30；营业时间可能会发生变更，详见官网日历，具体营业状态以当天开放情况为准。->儿童：3周岁及以下，免费->停车场：【Lot 62 - Stanley Park】参考价格： 4月1日 - 9月30日早上6点 - 晚上11点每小时3.50美元|最高$ 13.00 10月1日 - 3月31日早上6点 - 晚上11点每小时2.50美元|最高$ 7.00；地址：Lot 62 - Stanley Park；库位：请参照官网；请参照官网：https://www.easypark.ca/find-parking/locations-and-lot-information/lot-details/stanley-park
纪念品商店：您可以在温哥华水族馆的纪念品商店挑选您心仪的礼品。详情请参照官网：https://www.vanaqua.org/visit/gift-shop"
耶鲁镇,温哥华,"200-1226 Hamilton St, Vancouver, British Columbia",,+1-604-6381550,介绍->开放时间,"这个曾经的红砖老仓库区，道路上依旧嵌着古老的铁轨，却也与时俱进，摇身变为时尚酒吧、特色餐馆、精品店铺林立的悠闲小镇，雅痞气质十足，与隔岸相望的格兰维尔岛并称为温哥华文艺的地方，吸引众多名流雅士在此聚集。
耶鲁镇重要景点
David Lam公园位于福溪False Creek折弯处风景秀美的海边，是耶鲁镇的主要绿地所在。这里也是温哥华国际爵士音乐节的表演场地，有时还会播放夏日户外电影。沿着福溪北岸漫步，沿路可见充满创造性的公共艺术作品、1986年世博会旧址和全国冰球联盟温哥华加拿大人队的主场体育馆。->全年 全天开放；具体营业状态以当天开放情况为准"
狮门大桥,温哥华,"Lions Gate Bridge Rd, Vancouver, BC, Canada",,,介绍->开放时间->必看贴士,"温哥华的狮门大桥横跨在美丽的巴拉德湾Burrard Inlet上，连接着温哥华市中与北岸市镇，全长1.5公里，是世界上较长的悬索吊桥之一，与旧金山的金门大桥出自同一设计师之手。
观景地点
不论是开车从桥上经过，还是漫步于大桥两侧的人行步道，都可以饱览桥下海湾的无限风光，或是眺望绿树成荫的斯坦利公园。而要一睹大桥的全貌，则可以前往斯坦利公园，在公园的北端，有一条曲折延伸的清幽小径，周边古树参天，上至观景台，狮门大桥便赫然矗立于眼前。近处是碧波浩淼的海湾，远处是岛屿山峦的美丽景致，令人赞叹。->具体营业状态以当天开放情况为准->1. 在大桥两侧各有一条人行步道，可通自行车，观景时行至中间便可返回。
2. 步道全天开放，但为保证安全，不建议夜晚前往。->1. 在大桥两侧各有一条人行步道，可通自行车，观景时行至中间便可返回。
2. 步道全天开放，但为保证安全，不建议夜晚前往。"
海天公路,温哥华,"Sea to Sky Highway, Route 99, British Columbia",,,介绍->开放时间->优待政策->服务设施->必看贴士,"风景如画的99号公路，连接了西温哥华和利卢埃特之间的多个历史小镇和博物馆，也是从温哥华前往滑雪胜地惠斯勒的主干道，公路两旁一边是风光旖旎的太平洋海岸，一边是巍峨耸立的青翠山峦，也因此被称为海天公路。蜿蜒途经海湾、森林、湖泊、瀑布，是不列颠哥伦比亚地区海岸山地多样化的展现，也是众多自驾和骑行爱好者的之选。->全年 全天开放；具体营业状态以当天开放情况为准->儿童：5周岁及以下，免费
补充说明：需要成人一同入园->景区地图：路线地图：https://www.hellobc.com/plan-your-trip/maps/->1. 公路两旁悬崖偏多，有时还会碰到浓雾天气，因此要尤其注意车速和转弯，安全为先。
2. 此线路很适合摩托车骑行，因此自驾时还需注意两旁的摩托车骑手，速度不要过快。->1. 公路两旁悬崖偏多，有时还会碰到浓雾天气，因此要尤其注意车速和转弯，安全为先。
2. 此线路很适合摩托车骑行，因此自驾时还需注意两旁的摩托车骑手，速度不要过快。"
温哥华美术馆,温哥华,"750 Hornby St, 温哥华, BC V6Z 2H7, 加拿大",今日10:00开放,+1-604-662-4700,介绍->开放时间,"温哥华美术馆坐落于繁华而热闹的市中心，这座希腊神殿式的古典建筑是温哥华较具代表性的历史古迹之一，其本身就是一件非凡的艺术品，主要展示不列颠哥伦比亚省闻名画家和影像概念艺术家的作品，古典与现代就这样自然巧妙的结合于此，是众多艺术爱好者的交流平台，同时也推动着哥伦比亚艺术遗产的留存与传承。


1. Emily Carr展厅


美术馆共有四层，其中第三层展示已故的本土艺术家Emily Carr的作品，她通过描绘的美丽景观和村庄展现哥伦比亚民族的本土文化，备受加拿大人的推崇，她的作品占据温哥华美术馆馆藏的重要地位，这里也是Emily Carr画作的较重要收藏地。


2. 重要汇集地


这里也是温哥华大小活动的汇集地，每隔几个月的举办的深夜狂欢Fuse，可以和当地年轻的艺术家一起畅享美酒和现场音乐，12月的圣诞马车巡游也是以此为起点。->全年 周一,周三,周六-周日 10:00-17:00 周二 周四-周五 10:00-20:00；具体营业状态以当天开放情况为准"
英吉利湾海滩,温哥华,"English Bay, British Columbia, Canada",今日06:00开放,,介绍->开放时间->必看贴士,英吉利湾海滩坐落在富饶美丽的西端区，夏季总是充满了派对气氛，这里是当地人喜爱的日光浴场，沐浴着大自然赐予的阳光和温暖的海风。沙滩排球、街头表演和卖手工艺品的小摊贩都汇集于此，热闹非凡。->全年 06:00-22:00->英吉利湾海滩是观赏烟火盛会较合适的地点，届时人潮涌动，建议提早前往。->英吉利湾海滩是观赏烟火盛会较合适的地点，届时人潮涌动，建议提早前往。
蒸汽钟,温哥华,"Water St, 温哥华, 不列颠哥伦比亚省 V6B 1B8, 加拿大",,+1-604-8737000,介绍->开放时间->必看贴士,重达2吨的蒸汽钟是煤气镇的标志性景观，自1977年便矗立于此，作为世界上第一座由蒸汽推动的时钟，每隔15分钟鸣笛报时的传统已持续了上百年。驻足在蒸汽钟旁，看着白色蒸汽呼呼冒出，伴随着鸣笛的乐声，仿佛回到古老的蒸汽时代。->全年 全天开放；具体营业状态以当天开放情况为准->当地政府会挑选周一至周四中的一天对蒸汽钟进行维护保养，期间会用护栏围起，看不到时到时钟的运作，因此建议在周末前往参观。->当地政府会挑选周一至周四中的一天对蒸汽钟进行维护保养，期间会用护栏围起，看不到时到时钟的运作，因此建议在周末前往参观。
温哥华观景塔,温哥华,"555 W Hastings St, 温哥华, BC V6B 4N6, 加拿大",今日10:00开放,+1-604-689-0421,介绍->开放时间->优待政策->服务设施->必看贴士,"在这里可以欣赏到城市的美景，整座城市一览无余，观光者可以乘坐电梯到塔楼观景台，360度欣赏城市风光。->全年 10:00-19:00；最后一班电梯在下午 6:30 接客人上楼。 具体营业状态以当天开放情况为准->儿童：5周岁及以下，免费
补充说明：需有已购买门票的家长随行->停车场：【温哥华观景塔停车场】参考价格：请参照官网；地址：450 W. Cordova Street；库位：请参照官网；请参照官网：http://vancouverlookout.com/->观景台上有一家名为Top of Vancouver的旋转餐厅，约九十分钟转一圈，可享受360度的完整景色。如选择在餐厅用餐，可以登塔。->观景台上有一家名为Top of Vancouver的旋转餐厅，约九十分钟转一圈，可享受360度的完整景色。如选择在餐厅用餐，可以登塔。"
范度森植物园,温哥华,5151 温哥华橡树街,今日09:00开放（17:30停止入园）,+1 604-257-8335,介绍->开放时间->必看贴士,植物园有各种各样的植物，根据不同植物的生长环境分为不同的园区，树篱迷宫神秘有趣，是一个安静放松的好地方。->2023年9月1日-2023年10月31日 10:00-17:00（16:30停止入园）；2023年6月1日-2023年8月31日 周一-周四 09:00-17:00（16:30停止入园） 周五-周日 09:00-18:00（17:30停止入园）；2023年3月1日-2023年5月31日 10:00-17:00（16:30停止入园）；2023年11月1日-次年2023年2月28日 10:00-15:00（14:30停止入园）；6月9日至18日：上午9点至晚上 8 点，最后入场时间为闭馆前半小时，12 月 25 日关闭，具体营业状态以当天开放情况为准。->所有访客均需要事前预约，且不可现场购票。->所有访客均需要事前预约，且不可现场购票。
