names,places,addresses,times,teles,titles,descs
维多利亚阿尔弗雷德码头广场,开普敦,"19 Dock Rd, Cape Town, 8001, South Africa",09:00-21:00开放,+27 21 408 7600,介绍->开放时间,维多利亚阿尔弗雷德码头广场，是开普敦市繁华的区域。岸边的桌湾酒店、水门广场和港湾中停泊的游艇相映生辉，街头音乐家的表演引得游人不时驻足，远处桌山全貌一览无余，每年的开普敦国际爵士音乐节都在这里举办。->全年 09:00-21:00；具体营业状态以当天开放情况为准
大康斯坦夏葡萄酒庄园,开普敦,Private Bag X1 Constantia， Groot Constantia Rd， Cape Town 7848,10:00-17:00开放（16:00停止售票）,+27-21-7945128,介绍->开放时间,大康斯坦夏葡萄酒庄园是南非较古老的葡萄酒庄园，位于开普敦市南半岛区康斯坦夏谷地的中央地带，距今已有300多年历史。它背靠桌山南麓，面向福尔斯湾，日照充足，雨量丰沛，有着得天独厚的地理位置和气候条件。->全年 10:00-17:00（16:00停止售票）；耶稣受难日和圣诞节关闭； 平安夜和新年前夜16:00关门； 品酒和零售店开放时间为每天9:00-18:00（最后一张品酒票时间为17:00）； 具体营业状态以官网公示为准https://www.grootconstantia.co.za/
两大洋水族馆,开普敦,"Dock Rd, Victoria & Alfred Waterfront, Cape Town, 8002, South Africa",09:30-18:00开放,+27-21-4183823,介绍->开放时间,"两洋水族馆位于南非西开普省好望角的维多利亚和阿尔弗莱德港口，名字源于其所在的地理位置，为印度洋和大西洋的交界处，因而命名两大洋水族馆。它由七组有着巨大观景窗的展区组成，包括大西洋展区、Holcim生物中心、开普敦毛皮海豹展区、I&J捕食者展区、印度洋展区、海带森林展区和萨佩河河曲展区。如果你持有Padi开放水域潜水认证的话还可以在两洋水族馆进行深潜与破齿鲨鱼亲密接触。但是目前I&J捕食者展区正在整修和升级，与鲨鱼共潜暂时取消，不久将正式运营。
两洋水族馆为开普敦较知名的水族馆之一，两洋水族馆因色彩斑斓的海洋生物展览而备受亲睐，较大的特色就是可以同时观赏到印度洋和大西洋两个大洋的海洋生物。馆内生活有3000多只海洋生物，来此的游客可以观赏到多种色彩和品种的鱼类、鲨鱼、企鹅等，是研究海洋生物的好去处。->全年 09:30-18:00；具体营业状态以当天开放情况为准"
长街,开普敦,"Long St, Cape Town City Centre, Cape Town, 8000, South Africa",,+27-21-4220100,介绍->开放时间,长街是位于南非好望角City Bowl地区的一条主要街道，以街上出没的闲逛的波西米亚人和沿路密集的各种书店、异国风情的餐馆和酒吧而闻名。长街上很著名的餐厅包括非洲特色的Zula，印度餐厅Masala Dosa等。长街以其独特的国际和异域风情吸引着来自世界各地来到好望角的游客。这里同时也有很多青年旅店，提供住宿服务。在上世纪七八十年代，这条街上还曾有几个表演反种族隔离主题演出的戏院，但是现在已经被餐厅和商店取代。->全年 全天开放；具体营业状态以当天开放情况为准
罗本岛,开普敦,"Robben Island, Cape Town, 7400",,+27-21-4095100,介绍->开放时间,罗本岛距离开普敦9公里，罗本岛的每个房间都述说着以前关押过罪犯的故事，南非的一位黑人总统纳尔逊·曼德拉就曾经被囚禁在这里长达18年。->具体营业状态以当天开放情况为准
坎普斯海滩,开普敦,"Camps Bay, Cape Town, 8005, South Africa",,,介绍->开放时间,"坎普斯海滩是南非开普敦顶级富豪区，因背依十二座山峰，面朝沙质细腻的坎普斯湾海滩，传说中基督的十二圣徒被坎普斯湾的美丽景色吸引，在此矗立，幻化成十二座山峰。坎普斯湾的别墅高档、时尚，以白色居多，海岸边沿街布满各种高档的餐饮与咖啡馆，时尚而浪漫。天气好的时候，可以清楚地看到桌山和与它相连的十二门徒峰（Twelve Apostles）。
这片美丽的海滩一直都是全球时尚追逐者们的天堂，这里的狮头峰和十二门徒峰的美景让人流连忘返。你可以在街边的咖啡馆点上一杯咖啡，享用那种优雅而惬意的意境。->具体营业状态以当天开放情况为准"
Cape Point,开普敦,"Cape Point Rd, Cape Town, 8001, South Africa",,"+27 21 551 0288,+27-21-5510288",介绍->开放时间,Cape Point Nature Reserve是好望角上的一个景点，就是灯塔所在地。有小路可以上到灯塔，一路风景很美。->具体营业状态以当天开放情况为准
街心花园,开普敦,"19 Queen Victoria Street, Cape Town Central 8001, South Africa",07:00-19:00开放,+27-79-6094700,介绍->开放时间,该花园原系东印度公司塞西尔·罗德斯（CECIL RHODES）的私家园林，现为开普敦城市内较大的一块绿地和免费公园。但凡到开普敦游玩的人们都会到这里走走看看，因为它的周边有许多开普敦的标志性建筑，这些建筑物大多建造于十七、十八世纪，体现中世纪的欧洲建筑风格。->全年 07:00-19:00；具体营业状态以当天开放情况为准。
圣乔治街,开普敦,"St Georges, Cape Town Central, South Africa",,,介绍->开放时间,"圣乔治街是开普敦政府为保存古迹而建的步行街。街道两边古老的欧式建筑、街头艺人的表演和街头画家作画的情景都让人感觉仿佛身处在欧洲。
在街边的小精品店中有很多让人爱不释手的小商品，沿街走到街道的尽头便是政府大道，这里的橡树原是欧洲移民栽种用来制木桶的材料，后来橡树越长越茂盛，形成了现在的橡树林，遍布在荷属东印度公司的花园内，景色很优美！->具体营业状态以当天开放情况为准"
查普曼公路,开普敦,1 Chapmans Peak Drive Cape Town 7806,,+27-21-7918220,介绍->开放时间,从开普敦主城区出发后，沿着靠近大西洋一侧的公路，途经海角、班特里湾、克里夫顿湾、坎普斯湾等景点，一路往南到达豪特湾，然后就来到了世界闻名的查普曼峰，这里距离开普敦主城大约15公里。这段绝美的悬崖位于卫星城镇豪特湾与诺尔德霍克之间，令人心惊肉跳的修建在悬崖上的环山公路全长约7公里。这犹如穿过半开放式的隧道，让人不禁产生“泰山压顶”的感觉，担心稍不留神，头上就有巨石垮塌下来！更何况边上还是深渊，驶过时需要一丝不苟，容不得半点差池。->全年 全天开放；具体营业状态以当天开放情况为准
