names,places,addresses,times,teles,titles,descs
日落海滩,檀香山,"Sunset Beach Park, Pupukea, HI 96712, USA",,,介绍->开放时间,日落海滩滩位于欧胡岛北部，欧胡岛北海岸是冲浪者的天堂。->具体营业状态以当天开放情况为准
阿拉莫纳海滩公园,檀香山,"1201 Ala Moana Blvd, Honolulu, HI 96814, USA",明日04:00开放,+1-808-7684611,介绍->开放时间,阿拉莫阿纳海滩公园（Ala Moana Beach Park）既是瓦胡岛南岸受欢迎的海滩之一，又是比较不显眼的海滩之一。->全年 04:00-22:00；具体营业状态以当天开放情况为准
卡哈拉海滩,檀香山,"4999 Kahala Ave, Honolulu, Oahu, HI 96816",,,介绍->开放时间,卡哈拉海滩位于夏威夷，是一个集度假、游览、餐饮于一体的迷人海滩。这里有湛蓝的天空、清澈的海水、清新的空气，非常适合沿海散步。->全年 全天开放；具体营业状态以当天开放情况为准
卡美哈美哈国王铜像,檀香山,"447 S King St, Honolulu, HI 96813, USA",,+1-808-5394999,介绍->开放时间,"在美国五十个州里，只有夏威夷州有过国王的统治。所以，卡美哈美哈国王铜像成为来夏威夷的游客们必去的景点就很自然了。


每年的六月，夏威夷人欢庆""卡美哈美哈国王日""，卡美哈美哈国王铜像上人们敬献的鲜花花环多得成为一景，有的花环长达5.5米。->全年 周一-周五 09:00-17:00 周六-周日；具体营业状态以当天开放情况为准。"
马诺阿瀑布,檀香山,"Manoa Falls, Honolulu, HI 96822, USA",明日08:00开放,+1-808-9739782,介绍->开放时间->必看贴士,"这是檀香山值得一去的短途徒步路线之一。马诺阿瀑布位于知名的马诺亚山谷内，与一个由深绿色覆盖的宁静住宅区相邻。沿途可见热带雨林中巨大的蕨类植物，如画般的溪流和在其他地方找不到的独特物种。->全年 8:00-16:00；具体营业状态以当天开放情况为准->1. 林中空气湿润但并不闷热，需注意防蚊。
2. 小径内植物茂密，天色会暗的早些，建议17:00前从瀑布返程。
3. 内设停车场，每辆车收费5美元，周边也有很多居民区，可以路边停车，请停车时看清楚停车标示路牌，以免被拖车。
4. 建议运动鞋或者登山鞋，带好帽子、水、毛巾、驱虫药和泳衣。
5. 在山道入口处有公共卫生间，方便游客使用。->1. 林中空气湿润但并不闷热，需注意防蚊。
2. 小径内植物茂密，天色会暗的早些，建议17:00前从瀑布返程。
3. 内设停车场，每辆车收费5美元，周边也有很多居民区，可以路边停车，请停车时看清楚停车标示路牌，以免被拖车。
4. 建议运动鞋或者登山鞋，带好帽子、水、毛巾、驱虫药和泳衣。
5. 在山道入口处有公共卫生间，方便游客使用。"
卡鲁瓦海滩,檀香山,"526 Kawailoa Rd, Kailua, HI 96734, USA",明日05:00开放,+1 808-768-8980,介绍->开放时间->必看贴士,"卡鲁瓦海滩公园位于欧胡岛的东南边，以其宽广美丽的白色沙滩而闻名，自然宁静，仿佛与世隔绝。
这里有半英里的细软白沙，碧水徐风。作为水上运动的聚集地，凯路亚海难欢迎游客和当地居民前往帆板冲浪，趴板冲浪、划皮艇和架帆伞滑翔。


海滩附近有皮划艇出租店、潜水用品店和海滩服装店。这里很受家庭聚会的欢迎，有野餐区和大量的停车位，洗手间、淋浴室、小卖部等设施也很齐全。->全年 05:00-22:00->1. 有野餐区，有停车位，洗手间和淋浴室和小卖部。
2. 海滩公园的停车场免费，但是由于游客众多，想要寻找到离海岸比较近的位置，需要多花费一番功夫。->1. 有野餐区，有停车位，洗手间和淋浴室和小卖部。
2. 海滩公园的停车场免费，但是由于游客众多，想要寻找到离海岸比较近的位置，需要多花费一番功夫。"
“火奴鲁鲁之星”晚宴巡航,檀香山,"Pier 8, Aloha Tower Marketplace, 1 Aloha Tower Dr, Honolulu, HI 96813, USA",明日06:00开放,+1 808-983-7730,介绍->开放时间,"Aloha！欢迎登上夏威夷热门的日落晚餐巡航游船。

这是一个令人兴奋的夜晚，在迷人的夕阳下扬帆出航，从船上便可眺望威基基和檀香山市的全景以及夏威夷海岸线壮丽的夕阳美景，落日的余晖照射在太平洋上显的色彩斑斓，甲板船头，海风阵阵，夕阳西下。在这里您可以一边享受美味的晚餐，一边欣赏现场爵士乐、舞蹈的表演，您可以融入他们的表演中与他们一起狂欢，感受来自于夏威夷的热情！

这将会是一个豪华而浪漫的晚宴，为您留下美好难忘的经历！->全年 06:00-18:00"
鲍芬号潜艇博物馆,檀香山,"11 Arizona Memorial Dr, Honolulu, HI 96818, USA",明日08:00开放,+1 808-423-1341,介绍->开放时间->优待政策->服务设施,"鲍芬号潜艇博物馆位于珍珠港区内，这里是爱国主义教育基地，不仅在港区内配备了各种语言的讲解员，还有历史陈列馆，讲述了发生在1941年12月7日震惊世界的珍珠港事件，美日双方参战的舰艇、飞机、人员伤亡情况等资料。
馆内陈列着很多二战时期的武器、深水鱼雷、深水炸弹、高射机枪、潜水艇的内仓等实体展品。至二战结束，鲍芬号在太平洋水域共击沉了44艘敌舰，因此被称为“珍珠港复仇者”。
你可以随意进入内部参观武器设备和艇员的生活休息区，看看二战时期的潜艇兵是如何在长期离岸状态下作战的。->全年 08:00-16:00；营业状态变更频繁，建议提前咨询景区。原营业时间：周一-周日7:00-17:00，感恩节、圣诞节和元旦闭馆。->儿童：4周岁以下，免费->餐厅：博物馆设有小食店热狗：7美元墨西哥玉米片：7美元热汤：7美元营业时间：7:00-16:00"
魔幻岛,檀香山,"Magic Island, Honolulu, HI 96815, USA",明日04:00开放,,介绍->开放时间,魔幻岛非常适合游泳和浮潜，在这里欣赏美丽的夕阳，还可以带孩子在沙滩上纵情奔跑奔跑。->全年 4:00-22:00
喷泉洞,檀香山,"8483 Highway 72, Honolulu, HI 96825",,,介绍->开放时间->必看贴士,"这个由火山熔岩形成的海岸洞穴，又有“黑石喷泉”之称，因长期海蚀，礁石上有熔岩形成的气孔，当惊涛拍案时，海水涌入气孔，在巨大的压力下，可以喷射而出高达数米的水柱，并伴随着隆隆响声，非常具有震撼力。
看完喷泉洞，你还可以在边上的海滩上走走。这里的海水浪非常大，很适合冲浪。这里也是很多电影电视剧的取景拍摄地。每年的冬天能见度高时，在这里还能看到海里的鲸鱼。->具体营业状态以当天开放情况为准->不要过分靠近喷泉口，以免被急流冲倒。->不要过分靠近喷泉口，以免被急流冲倒。"
