names,places,addresses,times,teles,titles,descs
Tomb of Amonherkhopeshef,卢克索,"West Bank of River Nile, South of the Theban Hills | Off Madinat Habu,, Luxor, Egypt",,,景点介绍,
Luxor Nile,卢克索,"卢克索, 埃及",,,景点介绍,
Libreria Aboudi Bookstore,卢克索,"Frente Templo Luxor | Al Lado Del Mcdonals, Luxor, Egypt",,,景点介绍,
Isis Temple - Shelwit,卢克索,"2 Klm From Medinet Habu, Luxor, Egypt",,,景点介绍,
Egypte-Reis,卢克索,"卢克索, 埃及",,,景点介绍,
Tomb of Shuroy,卢克索,"Valley of the Nobles, Luxor, Egypt",,,景点介绍,
Nilvison,卢克索,"卢克索, 埃及",,,景点介绍,
Parfum D'eternite,卢克索,"Ali Ibn Abou Taleb, Madrab El Orz St., Luxor, Egypt",,,景点介绍,
突尼斯旧城区,突尼斯,"Medina of Tunis, Tunis, Tunisia",,+216-70-698120,介绍->开放时间,突尼斯老城位于突尼斯首都的突尼斯城，具有浓郁的阿拉伯风格，建城已有1300年历史。突尼斯老城是城市建筑规范的典范之一。1973年联合国教科文组织将突尼斯老城作为文化遗产，列入了《世界遗产名录》。->全年 全天开放
蓝白小镇,突尼斯,"Sidi Bou Said, Carthage, Tunisia",,,介绍->开放时间->必看贴士,"位于突尼斯城以北20公里的蓝白小镇，是具有地中海气息的美丽小镇。因为在突尼斯人眼中，蓝色象征着和平，所以这里所有的房屋只有两种颜色——白色的墙，蓝色的门窗，而白屋蓝窗的安达路西亚风格的小屋则是这个蓝白小镇的特色，如此单纯又如此浪漫，使这里成为了求婚者的天堂。
蓝白小镇沿山势蜿蜒而上，布局简单，一条鹅卵石铺就的街道，两边是在阳光下闪闪发亮的白色房屋，也有些小巷从屋子内伸出去。房屋都只有二三层高。而让人感觉仿佛置身于童话的，是那白色墙上镶嵌着的蓝色的铁窗和蓝色的木门，蔓藤涡卷展现在铁窗窗棂之上，对称而梦幻；门上的蓝色铜钉则拼合出星星和月亮，还有弓箭、花卉等图案，华丽而精美。
在这样一个浪漫又美丽的小镇漫步，不妨找一家咖啡店来静听时光的脚步。奈特咖啡厅（Le Cafédes Nattes）是蓝白小镇中很有名气的咖啡店，它是一家百年咖啡厅。1914年画家Mache在这里画下《View of a Mosque》之后，这里的布局就都未曾变过。咖啡馆地处小镇的中间位置，游客们很容易找到，人多了，室内坐不下，店家会将草席铺在阶梯上给客人垫座，里里外外都是草席，因此这里也被称为草席咖啡馆。
咖啡馆提供一种浓浓的据说是意大利风格的咖啡，完整的一份也只有小半杯，通常是薄荷茶，甜腻腻的，飘着一层松子仁，不喝好像就没到过蓝白小镇。
茉莉花是突尼斯的国花，蓝白小镇的男人们都喜欢在耳后挂一串茉莉花。据说这里的茉莉花期有半年，身着传统服饰的小伙子或老人经常也会把花儿串成串，插在草编的大托盘里，游走在街巷中叫卖给游客，形成了一道美丽的风景。若有兴致，不妨买上几串茉莉花，挂在胸前或是别在耳后，被沁人心脾的香气包围。
若说到美食，那么蓝白小镇的炸面包圈值得一尝，酥软的面包圈裹着白糖，香香甜甜。
蓝白小镇虽然不大，但是你伸头一望，便能看见湛蓝柔情、风景绝好的地中海，随处可见热情的居民，浪漫精美的蓝白小屋。这里值得你来，这里值得你花上几天时间小住，忘记城市的喧哗，享受静谧的时光。->全年 全天开放；具体营业状态以当天开放情况为准->前往蓝白小镇需要遵守当地风俗，如：禁食猪肉、忌讳谈“猪”字，忌讳左手传递东西或食物、参观寺庙或博物馆时，不可穿露背装、短裤和高跟鞋等。->前往蓝白小镇需要遵守当地风俗，如：禁食猪肉、忌讳谈“猪”字，忌讳左手传递东西或食物、参观寺庙或博物馆时，不可穿露背装、短裤和高跟鞋等。"
