names,places,addresses,times,teles,titles,descs
Nile Museum,阿斯旺,"Egypt,Aswan, ,",09:00-17:00开放,,开放时间,全年 09:00-17:00
Egyptian Russian Friendship Mo...,阿斯旺,"Manteqet as Sad Al Aali, Qism Aswan, Aswan Governorate, Egypt",,,景点介绍,
帝王谷,阿斯旺,Valley of the Kings， Luxor,,+20-102-1564238,介绍->开放时间->必看贴士,"帝王谷位于尼罗河西岸，距岸边7公里，可以从底比斯卫城北端陡峭的环山公路到达。这里一共有63座帝王陵墓，埋葬着第17王朝到第20王朝期间的64位法老。->具体营业状态以当天开放情况为准。->1. 帝王谷所有的陵墓都有一个KV开头的编号，事先了解当天开放哪些陵墓对安排行程很有意义。
2. 通往帝王谷的道路都是上坡，这段上坡是个不小的考验。
3. 游客中心设有空调和厕所。
4. 陵墓内不能拍照，有警卫会盯着游客。->1. 帝王谷所有的陵墓都有一个KV开头的编号，事先了解当天开放哪些陵墓对安排行程很有意义。
2. 通往帝王谷的道路都是上坡，这段上坡是个不小的考验。
3. 游客中心设有空调和厕所。
4. 陵墓内不能拍照，有警卫会盯着游客。"
卡尔纳克神庙,阿斯旺,"Karnak, Luxor, Luxor Governorate 1363140, Egypt",6:00-17:30开放,+20 2 22617304,介绍->开放时间->必看贴士,"卡尔纳克神庙在开罗以南700公里处的尼罗河东岸，是古埃及具有庞大规模的神庙建筑群，是底比斯古老的庙宇。始建于公元前2000年，共有50多位法老参与建造。直到公元前3世纪，这座文明人类史上建造时间较长的神庙终于竣工。
神庙由砖墙隔成三部分，其中中间的部分保存较完好，也是面积较大的一部分，它是献给太阳神阿蒙（Amon）的。左侧的是献给蒙图（Montu）神的，而另一个是献给阿蒙神的妻子——形为秃鹫的穆特（Mut）女神，但现在尚未发掘。此外，建筑群中还有大大小小几十座各式神庙。在通往卡尔纳克神庙塔门的神道两旁，有两排狮身公羊头的雕像。据说，历史上这条由羊首狮身像护卫的神道，一直通往3公里外的卢克索神庙。在整个神庙里可以看到很多壁画、雕像、柱子都是用泥土和石块将支离破碎的古迹重新复位、粘合在一起的。这是因为卡尔纳克神庙从开始建造至今已有4000多年，建造完毕至今也有2000多年。由于人为和自然的破坏，神庙曾经面目全非。不知经过了多少年和多少考古人员的心血才将目前的卡尔纳克神庙展现在世人面前。->全年 6:00-17:30->1. 这里白天日照非常大，建议做好防晒措施，多补充水分。
2. 早上10点左右，大巴和旅游团便会达到卡纳克神庙和帝王谷这样的热门景点，如果时间充裕，可以避开这些时段。->1. 这里白天日照非常大，建议做好防晒措施，多补充水分。
2. 早上10点左右，大巴和旅游团便会达到卡纳克神庙和帝王谷这样的热门景点，如果时间充裕，可以避开这些时段。"
卢克索热气球,阿斯旺,"Khaled Ibn Al Walid, Luxor, Egypt",全天开放,+201065030520,介绍->开放时间->必看贴士,"赶在天亮之前出发，在热气球上欣赏帝王谷的日出美景，整个底比斯遗迹就在你脚下，感受空气中浓浓的古埃及气息，同时满足对天空和对历史的向往，没有比这更奇妙的方式开始新的一天了。
你可以在天空中看到公路两边的帝王谷和王后谷，伟大的哈特谢普苏特女王神殿和哈布城都是那么渺小。
游玩时间
卢克索的热气球必须赶在日出之前起飞才能保证看到西岸日出的美景。所以根据酒店的位置，一般4点左右就要出发，前往西岸的指定地点。
一般热气球游览时间在30-45分钟，根据当天的天气和船长的判断有所浮动，之后会附赠一张飞行证书。
但是这项活动也取决于天气，风向不稳定的时候，大部分热气球公司都会取消活动。
热气球公司推荐
Magic Horizon
这家公司规模较大，价格中等，工作人员态度友好而且非常专业，在游客中有着不错的口碑。
地址：Khaled Ibn El Walid Street (opposite Steigenberger Nile Palace), 85511 Luxor
电话：(095)2274060
E-mail：booking@magichorizon.com
官网：http://www.visitluxorinhotairballoon.com/
Hod Hod Soliman
这家公司运营了20多年，知名度较高，经验十分丰富，而且服务热情周到。
地址：Omr Ali Street, Television Street, Luxor
电话：(095)2271116
E-mail: info@hodhodsolimanballoons.com
官网：http://www.hodhodsolimanballoons.com/->全年 周一-周四,周六-周日 全天开放 周五 15:00-23:00；具体营业状态以当天开放情况为准->1. 即使是在炎热的季节，清晨和空中飞行都有可能遇到较低的温度，适当做好保暖工作很重要。
2. 酒店和旅行社都可以提供预定服务，然而价格非常混乱，不要只关注价格，要找口碑好和安全系数高的热气球公司。
3. 热气球预定都会包含酒店往返接送，请确定好时间，准时出发。
4. 许多热气球公司都有网站，可以提前网上预定，可能会有折扣。
5. 船长都会英语，请听从指挥。->1. 即使是在炎热的季节，清晨和空中飞行都有可能遇到较低的温度，适当做好保暖工作很重要。
2. 酒店和旅行社都可以提供预定服务，然而价格非常混乱，不要只关注价格，要找口碑好和安全系数高的热气球公司。
3. 热气球预定都会包含酒店往返接送，请确定好时间，准时出发。
4. 许多热气球公司都有网站，可以提前网上预定，可能会有折扣。
5. 船长都会英语，请听从指挥。"
卢克索神庙,阿斯旺,"Corniche El Nil St. Luxor, Luxor 23512, Egypt",06:00-22:00开放,,介绍->开放时间->必看贴士,"卢克索神庙主要是阿蒙霍特普三世（公元前1380年-前1352年）与拉美西斯三世（公元前1279年-前1213年）修建的。


卢克索神庙位于市中心，曾经只是用来庆祝新年的小神殿，后来阿蒙霍特普三世、图特摩斯三世和拉美西斯二世相继对此进行扩建维修，把这里作为迎接阿蒙•拉神、穆特女神和孔苏神的祭奠之处，所以又被称为“阿蒙神的南部别宫”。
每年奥佩特节时（5月底-6月）都会在此举办盛大的祭典。神庙前是以狮身人面像名字命名的斯芬克斯大道，原本可以一直通往卡尔纳克神庙，但现已中断。神庙内可以看到巨大的拉美西斯二世雕像花岗石方尖碑及壮观的石柱群等建筑。->全年 06:00-22:00->因为晚上会亮灯，别有一番风味，建议时间充裕可以在卢克索神庙逗留久些，或者白天和夜晚各去一次，感受神庙的不同面貌。->因为晚上会亮灯，别有一番风味，建议时间充裕可以在卢克索神庙逗留久些，或者白天和夜晚各去一次，感受神庙的不同面貌。"
拉美西斯二世神庙,阿斯旺,"Abu Simbel, Aswan Governorate, Egypt",05:00-18:00开放,+20-2-22617304,介绍->开放时间->必看贴士,这是拉美西斯二世为炫耀自己，并企图将生命延续至来世而建造的神庙。庙内有两道巍峨的塔门、立有48根巨石柱的立柱厅、两座宽广的庭院以及三间圣堂，非常壮观。在参观的过程中，能阅览到埃及各种类型的神庙在建筑风格和建筑工艺上的变迁史。->全年 05:00-18:00；具体营业状态以当天开放情况为准->建议穿长袍和头巾前往，防止蚊虫叮咬。->建议穿长袍和头巾前往，防止蚊虫叮咬。
哈特谢普苏特女王神殿,阿斯旺,"Kharga Oasis Department, New Valley 134,420",06:00-18:00开放,,介绍->开放时间->必看贴士,这是埃及历史上赫赫有名的哈特谢普苏特女王和她的父亲图特摩斯一世建造的神庙。它坐落在危崖环伺的谷地中，两道长阔的斜坡将三座平广的柱廊建筑串联起来，整体造型简洁明快，却显露出不可一世的气势。->全年 06:00-18:00；具体营业状态以当天开放情况为准。->从入口到哈特谢普苏特女王神庙还有一段不短的距离，可以乘坐电瓶车，单程2埃及镑。->从入口到哈特谢普苏特女王神庙还有一段不短的距离，可以乘坐电瓶车，单程2埃及镑。
尼罗河,阿斯旺,Nile,,,介绍->开放时间->必看贴士,"位于埃及的尼罗河是一条流经非洲东部与北部的河流，它自南向北注入地中海，长6853公里。埃及百分之九十以上的人口均分布在尼罗河沿岸平原和三角洲地区，因此尼罗河是埃及人的“母亲河”以及“生命之河”。
尼罗河的标准景色就是清澈的河水、沿岸的绿洲和远处的沙丘。想要欣赏整个尼罗河的美景，一般选择的浏览方式就是坐游船，整个过程中不仅能在游轮上欣赏尼罗河的日出与日落，还能驻足尼罗河两岸有名的景点，如菲莱神庙、阿布辛贝神庙、国王谷，卡尔纳克神庙，哈齐普苏特女王神庙等。
尼罗河的日出和日落可以用“美轮美奂”来形容，所以在游船上千万不能错过日出和日落的时刻。
另一种游览尼罗河的方式就是乘坐埃及古老的交通——三桅帆船（Felucca）。帆是三角形的，会活动，顺风时，帆直线向前，逆风的时候，帆呈“之”字形航行。在黄昏日落时分，乘搭Felucca航行于尼罗河，是人生非常美妙的享受。->具体营业状态以当天开放情况为准->1. 在尼罗河游玩时应当注意安全，尤其是在5-8月份尼罗河涨水的时候。
2. 想与当地居民合影时，要先询问好是否要收费，如果要收费的话需提前谈好价钱。
3. 前往埃及，要特别注意紫外线，所以随身携带防晒衣，墨镜，防晒霜是很有必要的。
4. 每年11月-12月是埃及旅游的旺季，所以在旺季坐游船时可提前预订。
5. 有的酒店还会帮助游客预订游船的船票，可以咨询酒店是否需要手续费或者小费。->1. 在尼罗河游玩时应当注意安全，尤其是在5-8月份尼罗河涨水的时候。
2. 想与当地居民合影时，要先询问好是否要收费，如果要收费的话需提前谈好价钱。
3. 前往埃及，要特别注意紫外线，所以随身携带防晒衣，墨镜，防晒霜是很有必要的。
4. 每年11月-12月是埃及旅游的旺季，所以在旺季坐游船时可提前预订。
5. 有的酒店还会帮助游客预订游船的船票，可以咨询酒店是否需要手续费或者小费。"
曼侬巨像,阿斯旺,"Thebes, Al Qarnah, Al Qarna, Luxor Governorate 1341703",06:00-17:00开放,+972-3-5608624,介绍->开放时间,"门农巨像是矗立在尼罗河西岸和国王谷之间原野上的两座岩石坐像。这两尊门农巨像，原立于一塔门前，高约18米，基座侧面浮雕上挥着尼罗河神哈比莲花及纸莎草的图案，象征着上下埃及的统一。
坐像是由新王国时代鼎盛期的阿蒙荷太普三世建造的，风化严重，面部早已不可辨识。坐像身后，原来是他的葬祭殿，但后来的法老拆了这座建筑，并把他做为自己的建筑物的石料。到了托勒密王朝时代，建筑物已经完全被破坏了。人们认为石像是希腊神话中的门农的雕像，就给石像取名为门农巨像。->全年 周日 06:00-18:00 周一-周六 06:00-17:00"
