names,places,addresses,times,teles,titles,descs
Sidi Bishr Mosque,亚历山大,"El Geish St., Alexandria 21599, Egypt",,,景点介绍,
Sub Marine diving center,亚历山大,"亚历山大, 埃及",,,景点介绍,
St. Catherine's Cathedral,亚历山大,"Sant Katren, Alexandria 21599, Egypt",,,景点介绍,
Eliahu Hanady Synagogue,亚历山大,"69 el nabi Daniel st. | Raml Station, Alexandria, Egypt",,+20-3-4861426,介绍->开放时间,该景点是亚历山大较为古老的建筑之一，是一座犹太教堂，它的特点是独特的设计，且整个教堂都被雕塑士兵所守护着。->具体营业状态以当天开放情况为准
Alienz Gamerz,亚历山大,"506A Abu Quir Street, Alexandria 21599, Egypt",,,景点介绍,
Mahmoud Said Museum,亚历山大,"6 Mohamed Pasha Said St. Ganaklis, Alexandria, Egypt",09:00-16:00开放,+20 3 4835519,开放时间,"全年 周二-周四,周六-周日 09:00-16:00"
Snorkeling at Sharm El Sheikh,亚历山大,"亚历山大, 埃及",,,景点介绍,
Saint Demiana,亚历山大,"Alexandria road, Alexandria 21599, Egypt",,,景点介绍,
卡里巴湖,卢萨卡,Lake Kariba,,,介绍->开放时间,卡里巴湖位于赞比亚和津巴布韦交界处，是世界上最大的人工湖，距离萨卡市区大概120公里。在这里可以看到美丽的日出，体验海岛风情，各种欧洲风情的酒店在这里都能找到，非常适合度假。->具体营业状态以当天开放情况为准
卢萨卡国家博物馆,卢萨卡,"Independence Ave, Lusaka, Zambia",09:00-16:30开放,+260 211 228 805,介绍->开放时间,赞比亚国家博物馆位于卢萨卡，主要展示了赞比亚从过去到现代的发展历史，还有赞比亚现代的绘画和雕塑展品，是了解赞比亚历史文化的好去处。->全年 周一-周六 09:00-16:30
