names,places,addresses,times,teles,titles,descs
Mbudya海滩,桑给巴尔,"Dar es Salaam, Tanzania",,,介绍->开放时间,位于达雷斯萨达姆北部不远处的一个小岛上，风景优美，适合野餐和浮潜，也是著名的海豚观测地。人烟较少，请结伴而行，注意安全。->具体营业状态以当天开放情况为准
Nungwi海滩,桑给巴尔,坦桑尼亚桑给巴尔岛桑给巴尔,,+255-773-204323,介绍->开放时间,位于桑给巴尔岛北端的Nungwi海滩，有着清澈的海水和迷人的白色沙滩。->具体营业状态以当天开放情况为准
Prison Island - Changuu Privat...,桑给巴尔,"Off the Coast From Stone Town | Shangani, Stone Town, Zanzibar City 3395, Tanzania",9:00-16:15开放,,开放时间,全年 9:00-16:15
古波斯浴室,桑给巴尔,"Soko Ya Mohogo, Near Maru Maru Hotel, Zanzibar, Tanzania",,+255 778 417 000,介绍->开放时间,古波斯浴室，位于坦桑尼亚的桑给巴尔群岛 ，曾是皇室专用的洗浴场所，在这里，游客可以了解非洲皇室的沐浴文化。->具体营业状态以当天开放情况为准
Coco Beach,桑给巴尔,"Tour Dr, Dar es Salaam 14100, Tanzania",,,介绍->开放时间,Coco Beach 是离市区比较近的海滩，很多当地人来这里度假，风景很美，有不少本地人顶着食物买卖，别有一番风味。->全年 全天开放；具体营业状态以当天开放情况为准
One Ocean Dive Center,桑给巴尔,"基万嘎, 坦桑尼亚",07:00-16:30开放,+255 774 310 003,开放时间,全年 07:00-16:30
Cheetah's Rock,桑给巴尔,"Kama, Tanzania",明日09:00开放,+971 50 410 6934,开放时间,全年 9:00-11:30
Palace Museum,桑给巴尔,"R5QR+X6C, Mizingani Rd, Zanzibar, Tanzania",,,介绍,该博物馆建筑是海滨城市的主要历史建筑之一，建于 19 世纪，馆内主要展示了绘画、家具摆件等一些古旧的东西。
Kiwengwa Caves,桑给巴尔,"Kiwengwa-Pongwe Forest Reserve, Kiwengwa, Tanzania",,,介绍->开放时间,这是由岩石和珊瑚礁形成的洞穴景观，该洞穴内部非常宽敞，有许多石柱和钟乳石，形状各异，非常壮观。->具体营业状态以当天开放情况为准。
“我爱你”沙滩,桑给巴尔,"Stone Town, Zanzibar City, Tanzania",06:00-19:00开放,,介绍->开放时间,这里的海水清澈透明，沙滩洁白细腻，有浮潜、潜水、划皮筏艇和帆船游览等多种水上玩乐项目。->全年 06:00-19:00
