names,places,addresses,times,teles,titles,descs
Maison de l'Image,突尼斯,"40 Rue Tarak Ibn Zied | Mutuelleville, Tunis 1089, Tunisia",今日10:00开放,+216 71 840 536,开放时间,全年 周二-周日 10:00-19:00
Place du 14 Janvier,突尼斯,"Tunis, Tunisia",,,景点介绍,
Avenue de Paris,突尼斯,"Tunis, Tunisia",,,景点介绍,
National military museum,突尼斯,"Palate of the Rose, Tunis, Tunisia",,,景点介绍,
Tunis City Hall,突尼斯,"2 Rue du 2 Mars 1934, Tunis, Tunisia",,,景点介绍,
Roumouz,突尼斯,"Rue Jamaa ezzitouna,, Tunis, Tunisia",,,景点介绍,
Hôtel Tunisia Palace,突尼斯,"13 Ave De France, Tunis, Tunisia",,,景点介绍,
Tunisia Happy Land Park,突尼斯,"Avenue Principale | Berges du Lac, Tunis, Tunisia",,,景点介绍,
Suricata Safaris,阿鲁沙,"阿鲁沙, 坦桑尼亚",00:00-23:59开放,0763 222 293,开放时间,全年 00:00-23:59
阿鲁沙国家公园,阿鲁沙,非洲坦桑尼亚东北部阿鲁沙区,06:00-18:00开放,+255 27 250 3471,介绍->开放时间,阿鲁沙国家公园成立于1960年，面积137平方公里，原名恩古多托（Ngurdoto）火山国家公园；1967年与梅鲁山一起合称为梅鲁国家公园，后来因为阿鲁沙人曾经生活在这一地区而被重新命名为阿鲁沙国家公园。公园位于阿鲁沙镇边大约40分钟车程，包括三个不同的区域：围绕恩古多托火山口的森林，莫米拉湖和高耸入云的梅鲁雪山。在天气放晴的时候，从公园的每个角落还能看到乞力马扎罗山的迷人风景。->全年 06:00-18:00
