names,places,addresses,times,teles,titles,descs
央街,多伦多,加拿大安大略省多伦多央街,,,介绍->开放时间,央街是多伦多较为重要的一条主干道，是城市东西两边的分界线。这条街全长1896公里，街道两边汇集了众多景点、商场、餐厅、咖啡馆和特色小店，是多伦多的文化长廊。->具体营业状态以当天开放情况为准
皇后公园,多伦多,"110 Wellesley St W, Toronto, ON M7A 1A2, Canada",,+1-416-325-7500,介绍->开放时间,皇后公园于1860年对外开放，雄伟的安大略省议会大厦就矗立在公园中心，安大略省皇家博物馆、多伦多大学也位于附近。公园绿树成荫，环境优美，是休闲放松的好去处。->全年 全天开放；具体营业状态以当天开放情况为准。
高地公园,多伦多,"1873 Bloor St W, Toronto, Ontario M6R 2Z3, 加拿大",,+1 416-338-5058,介绍->开放时间->必看贴士,"高地公园占地面积很大，是多伦多市区内的绿色氧吧。公园内自然生态保存完好，拥有众多稀有植物和野生动物，开设有动物园、游乐场、运动场地、餐厅等，还会定期举办各类有趣的家庭活动。
平日里不少当地人来这里聚餐或运动，每年4、5月时园内樱花盛开，吸引大量市民和游客前往观赏拍照；而到了10月，这里又将被枫叶染上一抹艳丽的红色。->全年 全天开放；具体营业状态以当天开放情况为准。->1. 赏樱花一般在每年4-5月，赏枫叶一般在10月左右，根据天气情况而定，可提前查询官网相关通知。
2. 园内的动物园中有深受华人喜爱的羊驼，千万不要错过。->1. 赏樱花一般在每年4-5月，赏枫叶一般在10月左右，根据天气情况而定，可提前查询官网相关通知。
2. 园内的动物园中有深受华人喜爱的羊驼，千万不要错过。"
旧市政厅,多伦多,"60 Queen St W, Toronto, Ontario M5H 2M3, 加拿大",,+1-416-3380338,介绍->开放时间,旧市政厅在1899年至1965年间作为多伦多市政府总部，是第三代市政厅，由设计了卡萨罗马城堡的Edward James Lennox所设计，复古的建筑物与相邻的新市政厅形成鲜明的对比。->全年 周一-周五 08:30-16:30 周六-周日；具体营业状态以当天开放情况为准
安大略省议会大厦,多伦多,"111 Wellesley St W, Toronto, ON M7A 1A2Canada",,+1-416-325 7500,介绍->开放时间->必看贴士,安大略省议会大厦位于多伦多市中心的皇后公园内，开阔的草坪间伫立着一栋宏伟复古的欧式建筑，这里是安大略省政府的办公场所，你可以报名参加免费导览团，参观内部设施、观看真实的开会场面。->全年 周一-周四 08:00-18:00 周五 08:00-17:00；9 月 4 日前的周末和节假日：上午 9 点至下午 5 点，具体营业状态以当天开放情况为准。->议会大厦外经常会有一些市民举牌示威，尽量避开，注意自身安全。->议会大厦外经常会有一些市民举牌示威，尽量避开，注意自身安全。
巴塔鞋类博物馆,多伦多,327 Bloor St W | （在圣乔治街），多伦多，安大略 M5S 1W7，加拿大,今日10:00开放,+1-416-9797799,介绍->开放时间,巴塔鞋类博物馆由鞋品爱好者索尼亚·巴塔夫人创建，建筑外观就像一个精致的鞋盒，馆内收藏了一万多双不同年代、地域、质地和功能的鞋子，包括中国的花盆底、日式木屐、原始草鞋、名人穿过的鞋子等。->全年 周一-周六 10:00-17:00 周日 12:00-17:00；具体营业状态以当天开放情况为准
圣雅各座堂,多伦多,65 教堂街 | （在 King St. E.），多伦多，安大略 M5C 2E9，加拿大,,+1-416-3647865,介绍->开放时间,圣詹姆斯教堂属于英国国教教堂，是多伦多市非常古老的教堂，英国女王访问多伦多也是在这里做的礼拜。大教堂主体于1844年建成，几经重建后与1853年开始对外开放。早期建成时，大教堂并没有高耸的塔尖，1875年才建造了这座加拿大较高的尖塔。从此，这里成为这座城市的标志性建筑。->全年 周六 周一-周五 10:00-15:00；周日有祈祷活动，具体营业时间以现场开放情况为准。
多伦多大学哈特之家,多伦多,"7 Hart House Cir, Toronto, ON",今日07:00开放,+1-416-9782452,介绍->开放时间,哈特之家是多伦多大学内的一个学生活动中心，建成于1919年，是北美历史较为悠久的学生中心之一。哈特之家集文化、娱乐等功能于一身，其中包括了体育场、游泳池、射箭场、艺廊、阅览室和会客厅、大堂和接待区、办公区、图书馆、音乐室、会议和学习室、餐厅和大礼堂等。->全年 07:00-23:00；假期上午 11:00 – 下午 5:00 ，具体营业状态以当天开放情况为准
央–登打士广场,多伦多,"40 Dundas Street West, Suite 227 | Atrium on Bay, 多伦多, 安大略省, 加拿大",,+1-416-9799960,介绍->开放时间,央-登打士广场是多伦多著名的商业中心和公共广场，经常举办很多公共活动、表演和展出，是多伦多非常著名的地标，也是游客来多伦多必去的场所。在这个由22个灯光喷泉点缀的都市广场上，人们可以欣赏到各种免费的表演，或者可以静静地享受他们各自温馨美好的时光。->全年 全天开放；具体营业状态以当天开放情况为准
安大略省自然科学馆,多伦多,"770 Don Mills Rd, 多伦多, 安大略省 M3C 1T3, 加拿大",今日10:00开放,+1-416-696-1000,介绍->开放时间,安大略省自然科学馆于1969年开放，是将创新思维和科学技术展示给公众的重要科学场所。馆内分为十个展厅，包括太空、地球科学、体育等内容以及IMAX电影院，有着600多项互动展览。->全年 周六-周日 10:00-17:00；2023年7月1日-2023年12月31日 周一-周五 10:00-17:00；2023年1月1日-2023年6月30日 周一-周五 10:00-16:00；具体营业状态以官网为准https://www.ontariosciencecentre.ca/
