names,places,addresses,times,teles,titles,descs
蝴蝶海滩,达累斯萨拉姆,"Sunrise Rd, Dar es Salaam, 坦桑尼亚",9:00-22:00开放,+255-754-276178,介绍->开放时间,它周围有白色的沙滩，还有美丽的日出景色，是一个放松的地方。->全年 9:00-22:00
国家博物馆与文化厅,达累斯萨拉姆,"Dar es Salaam, Tanzania",08:00-18:30开放,+255 712 562 397,介绍->开放时间,"国家博物馆，位于坦桑尼亚的大学IFM大学的对面，博物馆内展出了很多原始的古化石，包括由奥度瓦伊峡谷挖掘出来的化石，此外还有一些英国和德国殖民时期的文物。
对于中国游客来说，博物馆内还能够看到当年修坦赞铁路时贵宾的照片，在异国他乡看到这些，感觉非常不一般。->全年 08:00-18:30"
村庄博物馆,达累斯萨拉姆,"Ali Hassan Mwinyi Rd, Dar es Salaam",09:00-18:00开放,+255 22 270 0437,介绍->开放时间,这是个开放性的博物馆，在这里能够观赏到当地不同民族的不同居住房舍，了解到坦桑尼亚的多样文化，还有传统歌舞击打乐器演奏表演。->全年 09:00-18:00；具体营业状态以当天开放情况为准
昆杜奇水上公园,达累斯萨拉姆,"Kunduchi Water Park, 达累斯萨拉姆坦桑尼亚",10:00-18:00开放,+255 747 058 365,介绍->开放时间,昆杜奇水上公园，是东非很大的水上公园，公园临近海边，有白色的沙滩，在退潮的时候，可以走到周边的小岛上。在公园内还有小型的游泳池，这里的水深大约1.2米。周末非常热闹，是当地人周末放松的好地方。->全年 10:00-18:00
Dar Es Salaam Yacht Club,达累斯萨拉姆,"Yacht Club Rd, Dar es Salaam, Tanzania",09:00-22:00开放,+255 22 260 0137,开放时间,全年 09:00-22:00
Dar es Salaam War Cemetery,达累斯萨拉姆,"Bagamoyo Road, Dar es Salaam, Tanzania",,,介绍,这是一个庄严的墓地，始建于1968年，里面埋葬了一战和二战期间阵亡将士的残骸，这里的墓志铭有一千多条，很有历史意义。
坦赞铁路,达累斯萨拉姆,"Corner of Nelson Mandela and, Julius K. Nyerere Rd, Dar es Salaam, Tanzania",,+255 739 988 855,开放时间,全年 周一-周五 7:30-17:00
桑给巴尔岛,达累斯萨拉姆,"江比阿尼, 坦桑尼亚",,+255 625 384 544,介绍->开放时间,桑给巴尔(Zanzibar)位于东非坦桑尼亚东部一个岛上的印度洋沿海城市上，是兴起的旅游新热点。岛上融汇着非洲传统黑人文化及印度文化的混合，是这里的一大特色。这里除了狭窄街道组成的迷宫般的古老石头城之外，还有魅力的棕榈海滩和原生态珊瑚，是非常好的潜水地点。->具体营业状态以当天开放情况为准。
St. Joseph Cathedral,达累斯萨拉姆,"Sokoine Drive, Dar es Salaam, Tanzania",6:00-18:00开放,+255 743 455 283,介绍->开放时间,一座美丽的哥特式教堂，历史悠久，外观宏伟壮观。->全年 周一-周六 6:00-18:00 周日 7:00-22:15
Jambiani海滩,达累斯萨拉姆,Tanzania Zanzibar Island,,+255-777-772109,介绍->开放时间,桑给巴尔岛上一个没有开发的海滩，非常安静，如果有兴趣可以和渔民一起出海打渔。很多西方人喜欢在这里玩滑翔伞。->全年 全天开放
