names,places,addresses,times,teles,titles,descs
Morocco Desert Sahara,非斯,"马拉喀什, 摩洛哥",,,景点介绍,
非斯葛洛伊王宫,非斯,"1 Rue Hamia Douh, Fes 40000, Morocco",今日10:00开放,+212-667-366828,介绍->开放时间,这是一座历史悠久的遗迹，见证了历史的变迁，在这里，游客可以欣赏精美的工艺品，如雕花、石膏像等。->全年 10:00-18:00
Royal Palace of Fez,非斯,"Avenue Omar Ibnou Khattab, Fes 30004, Morocco",,,景点介绍,
Sweet Morocco,非斯,"非斯, 摩洛哥",,+212 661-353932,开放时间,具体营业状态以当天开放情况为准
Descubrir Marruecos 4x4,非斯,"非斯, 摩洛哥",,+212 641-876717,开放时间,"周日 - 周六上午12:00 - 下午11:59days: 周日 - 周六, times: 上午12:00 - 下午11:59,"
Parc La Prairie,非斯,"Ifrane, Morocco",,,介绍,该公园位于伊夫兰，园内宽敞整洁，设有长椅可供休息，树荫下的花从中还卧有一只雕刻传神的石狮子。
Fez Mellah,非斯,"Fes, Morocco",,,开放时间,全年 全天开放
Morocco Exotic Adventures,非斯,"卡萨布兰卡, 摩洛哥",,+212 678-818696,开放时间,"周日 - 周六上午12:00 - 下午11:59days: 周日 - 周六, times: 上午12:00 - 下午11:59,"
Karim Transport,非斯,"非斯, 摩洛哥",,+212 627-517237,开放时间,"周日 - 周六上午12:00 - 下午11:59days: 周日 - 周六, times: 上午12:00 - 下午11:59,"
Borj Nord,非斯,"Avenue des Merinides | Quartier ben Slimane, Fes 30030, Morocco",9:00-13:00开放,,开放时间,"全年 周二-周四,周六-周日 9:00-13:00"
