names,places,addresses,times,teles,titles,descs
9/11纪念馆和博物馆,纽约,"180 Greenwich St, World Trade Center, New York City, NY 10007-0089",今日09:00开放,+1-212-3128800,介绍->开放时间->优待政策->服务设施->必看贴士,"震惊世界的911事件发生后，在原先世贸大楼的遗址上建造了如今的 9/11纪念馆和博物馆，2006年8月17日，美国纽约世贸中心旧址改建工程开工。其主体为两座寓意“反思”的水池和一个广场。
重建后的建筑有世界贸易中心一号大楼（自由塔）、世界贸易中心二号大楼（格林威治街200号）、世界贸易中心三号大楼（格林威治街175号）、世界贸易中心四号大楼（格林威治街150号）、世界贸易中心五号大楼（自由街130号）、世界贸易中心七号大楼博物设施九一一国家纪念博物馆交通转运设施世贸中心站。
博物馆内展出了约2.3万件相关图片和1万多件物品，其中尤其令人动容的则是罹难者在生命即将结束的时刻发送给亲人或恋人的短信和语音信息。->全年 周一,周三-周日 09:00-19:00 周二->儿童：六周岁以下，免费
补充说明：以上为景区内博物馆的优待政策，仅供参考->残障通道：纪念博物馆均设有齐全的无障碍设施。
餐厅：欢迎游客在博物馆馆内二楼博物馆咖啡厅消费购买的任何食品和/或饮料。->1. 参观前需要进行安全检查，食物和饮料可以携带，但只能在大厅食用。
2. 禁止使用闪光灯。
3. 参观时请保持安静，禁止打电话。->1. 参观前需要进行安全检查，食物和饮料可以携带，但只能在大厅食用。
2. 禁止使用闪光灯。
3. 参观时请保持安静，禁止打电话。"
纽约世贸大厦,纽约,"285 Fulton St, New York, NY 10007, USA",今日09:00开放,+1-844-696-1776,介绍->开放时间->优待政策->服务设施,"新世贸大厦在911事件后开始修建，建在原世贸遗址旁，历经13年完工。目前已有多家企业入驻办公，一号楼共104层，现已对游客开放，你可以乘坐高速景观电梯直达100层观景台，全方位观赏纽约的景致。->全年 09:00-22:00；具体营业状态以当天开放情况为准。->儿童：5周岁及以下儿童可免费进入，但必须至少由1名成人陪同购票进入。，免费->餐厅：景区餐厅One Dine季节性营业时间每日：上午11:30 - 晚上10:00最后入场：晚上8点预约方式： 212-602-4075 或电子邮件 one@legends.net更多信息请参照：https://oneworldobservatory.com/en-US/bar-restaurant
纪念品商店：景区设有纪念品商店，售有关于世贸中心周边商品，您可参照官网了解具体商品信息：http://shop.oneworldobservatory.com/"
归零地,纽约,"Church St New York, NY 10006",,212-233-8355,介绍->开放时间->必看贴士,归零地往日的繁华如今只剩下一片空地。原先大楼的基座就是归零地，两个巨大的四方形下沉式水池名为“反思池”，四周刻有近3000名罹难者的姓名，参观的人无不安静肃穆。->具体营业状态以当天开放情况为准->可在外观看归零地，也可进入纪念馆和博物馆参观。->可在外观看归零地，也可进入纪念馆和博物馆参观。
纽约公共图书馆,纽约,"476 5th Ave New York, NY 10018, New York City, NY 10018",,+1-917-2756975,介绍->开放时间->必看贴士,"纽约公共图书馆建筑华丽，门口的两只石狮子名为忍耐和坚强。图书馆馆藏丰富，图书、期刊、手稿、图片等共1647万册。游客通过安检后便可参观古色古香的大厅、阅览室和陈列展室。
颇具古典气息的图书馆也是影视作品中的常客，《博物馆奇妙夜》、《后天》、《蜘蛛侠》等都曾在这里取景。->全年 周四-周五 10:00-18:00 周二-周三 10:00-20:00 周一,周六-周日；2023 年假期关闭：1月1日，1 月 2 日，1月16日，2月20日，4月9日，5月27日，5月28日，5月29日，6月19日，7月4日，9月2日，9月3日，9月4日，10 月 9 日，11 月 10 日，11 月 11 日，11 月 23 日，12 月 24 日，12 月 25 日，具体营业状态以当天开放情况为准。->参观图书馆需保持安静，不要大声喧哗，以免影响到阅读者。->参观图书馆需保持安静，不要大声喧哗，以免影响到阅读者。"
铜牛,纽约,"New York, NY 10004, USA",,+1-404-9886126,介绍->开放时间,铜牛原在华尔街纽约证券交易所前方，现被转移至附近的博灵格林公园内。它被誉为 “力量和勇气”的象征，寓意着股市永保“牛”市。每天都有无数游客争着与铜牛合影，为祈求好运铜牛也被摸得锃锃发亮。->具体营业状态以当天开放情况为准
纽约杜莎夫人蜡像馆,纽约,"234 W 42nd St, New York, NY 10036, USA",,+1 212-512-9600,介绍->开放时间->优待政策->服务设施->必看贴士,"纽约的杜莎夫人蜡像馆是全球来说都水准相当高的蜡像馆，有众多名人明星的蜡像。乘坐电梯至七层往下参观，科学家、政治家、好莱坞明星以及模拟的场景都能让你拍个不停。热闹的派对场景中有好莱坞巨星安吉丽娜·朱莉、乔治·克鲁尼、强尼戴普、珍妮弗·安妮斯顿等。影视剧场景中，你可以和大导演斯皮尔伯格一起指导电影，和奥普拉来一场脱口秀。画廊场景中，有不少科学家和政治人物，比如爱因斯坦、克林顿、奥巴马等。在超级英雄展厅，不要错过和绿巨人、蜘蛛侠合影留念。如果你的胆子够大，不妨尝试下这里的鬼屋。后在纪念品商店购买自己喜爱的Q版蜡像吧。->上午10点对外开放，闭馆时间以当天开放情况为准。->补充说明：2岁及以下免费->停车场：【 ICON / Global Garage】参考价格：请参照车库提示；地址：143 West 40th St.（Broadway和7th Ave之间）；库位：请参照车库提示；杜莎夫人蜡像馆提供停车优惠券（限周一至周六）。杜莎夫人蜡像馆不对停车折扣或与Global Parking LLC的相关事宜负责。详情请参照官网：https://www.madametussauds.com/new-york/en/plan-your-visit/getting-here/->1. 蜡像馆可以拍照，且鼓励游客与蜡像一起互动。
2. 馆内禁止携带饮品和食物入内，可在展馆外购买饮品。
3. 鬼屋内不能拍照。此外，鬼屋属于惊悚体验馆，建议年龄为12或以下的儿童、有心脏病者、老年人、孕妇及高血压者慎入。
4. 蜡像馆电话咨询时间为9:00-17:00。->1. 蜡像馆可以拍照，且鼓励游客与蜡像一起互动。
2. 馆内禁止携带饮品和食物入内，可在展馆外购买饮品。
3. 鬼屋内不能拍照。此外，鬼屋属于惊悚体验馆，建议年龄为12或以下的儿童、有心脏病者、老年人、孕妇及高血压者慎入。
4. 蜡像馆电话咨询时间为9:00-17:00。"
百老汇大道,纽约,"Broadway, New York, NY, USA",,,介绍->开放时间->必看贴士,"百老汇大道是纽约市重要的一条南北向道路，因汇集有众多歌剧院而为游客熟知。百老汇比较热闹、人流密集的地方便是与时代广场的交汇处，每天这里的剧院都会上映经典歌剧《歌剧魅影》、《狮子王》、《坏女巫》等。
纽约的街道除了下城区外都是横平竖直，只有百老汇大道歪歪斜斜的从曼哈顿下城区东南的河边码头，穿过繁华的闹市和安静的住宅，通过摩天大厦和夹道林荫，直达西北纽约州广袤的土地。
想要好好逛逛这条大道可以时代广场为中心，大道的南端是巴特里公园，里面有着知名的克林顿堡，从这里开始就进入了百老汇大道。在百老汇大道的街口有着代表纽约金融业的华尔街铜牛，过了铜牛一路会经过联邦大厦、纽约市政厅和唐人街。时代广场向北则是哥伦布圆环，这里进去就是中央公园，穿过富人汇聚的上西区就能到达林肯艺术表演中心。->全年 全天开放；具体营业状态以当天开放情况为准->1. 可通过各剧目的网站购票，或从纽约市政府网站购票www.nycgo.com，想要位置好的票建议提前一个月或半个月购买。
2. 观看演出时需将手机调至静音模式，禁止拍照或摄像。->1. 可通过各剧目的网站购票，或从纽约市政府网站购票www.nycgo.com，想要位置好的票建议提前一个月或半个月购买。
2. 观看演出时需将手机调至静音模式，禁止拍照或摄像。"
古根海姆博物馆,纽约,"1071 Fifth Ave. at 89th St., New York City, NY 10128",今日11:00开放,+1-212-4233500,介绍->开放时间->优待政策->服务设施->必看贴士,"古根海姆博物馆的白色螺旋型外观由有名的建筑师弗兰克·劳埃德·赖特设计，参观路线是从六层沿旋转楼梯依次向下。博物馆展出的主要是现当代艺术作品，非常出名的则是梵高和毕加索的真迹。
纽约的博物馆紧邻中央公园和大都会博物馆。一层的纪念品商店，可以购买充满设计感的服饰、工艺品和书籍。->全年 周一-周五,周日 11:00-18:00 周六 11:00-20:00；11 月 23 日（感恩节）和 12 月 25 日（圣诞节）关闭。6 月 28 日和 9 月 3 日关闭。具体营业状态以当天开放情况为准->补充说明：1、12周岁以下儿童可免费进入园区，需至少1名成人购票陪同进入。2、以上信息仅供参考，具体信息请以景区当天披露为准。->残障通道：博物馆是轮椅通道，除了高画廊，它位于第一个坡道的顶部，在入口处有两个低楼梯。 从圆形大厅1层和2层可以看到高级画廊的局部视图。墙上文本的印刷地图可在招生和信息台获得。 客人可以通过室外斜坡或室内升降椅进入Wright餐厅。 请让保安为您提供帮助。->1. 每周六17:45-19:45可支付任意票价参观，建议票价为10美元，售票截至时间为19:15，17:15开始排队，届时博物馆门口会排很长的队伍，建议提前去，冬季注意保暖。
2. 可提前下载安装博物馆官方APP，了解展览信息。->1. 每周六17:45-19:45可支付任意票价参观，建议票价为10美元，售票截至时间为19:15，17:15开始排队，届时博物馆门口会排很长的队伍，建议提前去，冬季注意保暖。
2. 可提前下载安装博物馆官方APP，了解展览信息。"
哈德逊河,纽约,"Hudson St, United States",,,介绍->开放时间->必看贴士,"哈德逊河位全长507公里，是纽约的母亲河。河东岸是曼哈顿，西岸是泽西市，沿着河边从北至南，可以参观大无畏号航空母舰，在哈德逊公园的草坪上观赏日落美景。
哈德逊河河水宽阔平静，不时有海鸥飞过，你可以选择乘船游览至自由女神像，或乘直升飞机俯瞰纽约和哈德逊全貌。->全年 全天开放；具体营业状态以当天开放情况为准->哈德逊公园附近的街区有不少画廊可以免费入内参观。->哈德逊公园附近的街区有不少画廊可以免费入内参观。"
峭石之巅观景台,纽约,洛克菲勒广场 30 号（从第五大道和第六大道之间的 50 号街道进入）,今日09:00开放,+1 212-698-2000,介绍->开放时间,"峭石之巅观景台是位于纽约曼哈顿中心——洛克菲勒中心GE大楼顶层（70层），是有名的观景台。乘坐电梯直通顶层，出了电梯就是观景台。观景台没有采用高的栏杆，而是在四周装有较矮的防护栏，游客可毫无保留的观赏曼哈顿的景色。
在天气好的时候，峭石之巅上的能见度较好，整个曼哈顿景色可尽收眼底。低头看街道如同峡谷中的溪流，显得特别狭窄，人如蚂蚁，车如甲壳虫。抬头远眺，鳞次栉比的高楼大厦如同影视剧中见过的景象一般。
尽管峭石之巅的高度不及帝国大厦观景台，但峭石之巅也有许多独到之处。首先，这里的游人要比帝国大厦少很多。其次，在这里可以一览无遗的欣赏到帝国大厦的雄姿，也是拍摄帝国大厦较佳的位置，还可以近观中央公园四季美景。
观景台地面装有供暖设备，冬天可融化冰雪，防止游客滑到。此外，观景台上还有供游客使用的望远镜，以及休息的椅子，天气好的时候，可以坐着椅子上晒着太阳欣赏眼前美景。
而到了夜晚，这里的景色依旧迷人。从高空俯瞰整个华灯初上的纽约市，以及帝国大厦璀璨的灯光。->全年 09:00-23:00；具体营业状态以当天开放情况为准"
