names,places,addresses,times,teles,titles,descs
谢赫·穆罕默德·本·哈里法清真...,塞舌尔,"Rue De La Poudrière, Victoria, Mahe Island",,,介绍->开放时间,该地是隐匿在维多利亚市区的一座小巧的寺庙，是信徒们做礼拜的地方。->全年 全天开放；外观全天开放
Dive Resort Seychelles,塞舌尔,"维多利亚, 塞舌尔",,,景点介绍,
Dive Seychelles Underwater Cen...,塞舌尔,"博瓦隆, 塞舌尔",08:30-17:00开放,+248-4-247165,开放时间,全年 08:30-17:00；具体营业状态以当天开放情况为准
Trek Divers Seychelles,塞舌尔,"维多利亚, 塞舌尔",,,景点介绍,
Coco Island,塞舌尔,"Coco Island, 拉迪格岛 塞舌尔",,,景点介绍,
普拉特岛,塞舌尔,塞舌尔普拉特岛,,,介绍->开放时间,"普拉特岛位于南部珊瑚群岛的北部，它被热带雨林所环抱，岛上还有一处小教堂和大片的白沙滩。机场跑道纵向将小岛一分为二。


该岛周边暗礁面积非常大，在其西南部有丽柏礁（珍珠礁La Perle），较小深度达到四米。1769年法国海军上尉兰佩里埃率“拉库里欧斯”号帆船首先发现，以该岛地形十分平坦而命名为普拉特岛。->全年 全天开放"
Treichville,阿比让,"Abidjan, Ivory Coast",,,介绍,Treichville 是一个特色工艺品露天市场，这里有热情的手工艺人和商贩，阿比让必去之地。
阿比让圣保尔天主大教堂,阿比让,"Blvd. Angoulvant, Abidjan, Ivory Coast",今日19:00开放,+225 20 21 20 26,介绍->开放时间,"St. Paul's Cathedral ，圣保罗教堂是黄金海岸知名的教堂，教堂的历史沉淀让人唏嘘不已。->全年 周六 19:00-23:59 周日 11:00-18:00,07:00-09:00 周一-周四 06:30-19:00"
巴萨姆海滩,阿比让,位于阿比让东边大约45千米,,,介绍->开放时间,"巴萨姆海滩位于阿比让东边大约45千米，科迪瓦特较漂亮也是较有名的海滩之一。海滩上有很多大巴萨姆酒店提供的沙滩椅，很适合在海滩上呆上一整天，好好放松，感受一下非洲的阳光。
海滩在周末的时候会有很多人，可以从海边小贩那购买一些纪念品，黄铜制品，木雕和蜡染制品。->全年 全天开放"
Jardin botanique de Bingervill...,阿比让,"Abidjan, Ivory Coast",,,介绍->开放时间,Jardin botanique de Bingerville是一处植物园，绿树成荫，山水环绕。这里被划分了几片区域，每片区域的风格都不同。游客可以在这里拍照，散步，体验不同的感觉。->具体营业状态以当天开放情况为准
