names,places,addresses,times,teles,titles,descs
拉美西斯三世陵墓,卢克索,"Valley of the Kings | West Bank, Luxor, Egypt",,,介绍->开放时间->必看贴士,"拉美西斯三世是古埃及一位骁勇善战的法老，他的陵墓长125米，是帝王谷中较长的一个陵墓。
与别的陵墓不同的是，这个陵墓的壁画并非只描述了诸神的世界，而是刻画了世俗的场景，包括一些外国的贡品。法老的木乃伊现在则被保存在开罗博物馆中。法老的石棺在法国卢浮宫内，雕刻精美的棺盖在剑桥的费兹威廉博物馆。->包含在帝王谷内，景点开放时间详见景区公告。->1. 帝王谷所有的陵墓都有一个KV开头的编号，事先了解当天开放哪些陵墓对安排行程很有意义。
2. 游客中心设有空调和厕所，还有一种叫做tuf-tuf的小火车搭载乘客前往各个墓地。
3. 陵墓内不能拍照，有警卫会盯着游客。->1. 帝王谷所有的陵墓都有一个KV开头的编号，事先了解当天开放哪些陵墓对安排行程很有意义。
2. 游客中心设有空调和厕所，还有一种叫做tuf-tuf的小火车搭载乘客前往各个墓地。
3. 陵墓内不能拍照，有警卫会盯着游客。"
贵族墓,卢克索,"West Bank near Ramesseum, Gurna, Luxor",08:00-18:00开放,,介绍->开放时间,"贵族墓坐落在卢克索底比斯大墓地附近，是一些强大的朝臣和古城人的埋葬地点，于拉美西斯神庙对面的小山丘里，共有400多座，此地安息的是第六王朝到希腊罗马时期的权贵。与法老不同，他们将优越的生活反印在墙壁上。
贵族墓西岸是比较耐看的景点，但常被忽视，游人较少。目前贵族墓有15座陵墓对外开放，且被划为5组，每组得单独买票。->全年 08:00-18:00"
Luxor Sound and Light Show,卢克索,"Karnak Temple, Luxor 0095, Egypt",夏季20:00开始第一场，具体开放时间以景区当日实际情况为准。,+20 109 101 8030,介绍->开放时间->必看贴士,以灯光和音乐的方式介绍了底比斯的历史和这个神庙建筑群，每天安排不同的语言的场次，有机会在灯光映照下的神庙穿梭也是一种乐趣。->冬季18:30开始第一场；夏季20:00开始第一场，具体开放时间以景区当日实际情况为准。->每天表演的语言和场次时间可能有所不同，请提前查阅。->每天表演的语言和场次时间可能有所不同，请提前查阅。
王后谷,卢克索,Valley of the Queens， Luxor,06:00-17:00开放,+20-95-2380270,介绍->开放时间->必看贴士,"王后谷位于底比斯山脉南端，约有80座陵墓，除了安葬尊贵的王后，还安葬着王室子女和权贵人士。
目前在出土的将近80座陵墓中，比较有名的就是拉美西斯二世钟爱的王后纳芙塔蒂的墓室。内里有王后谷乃至整个卢克索西岸墓群中非常优美的壁画，还有美丽的纳芙塔蒂在玩游戏的画像，画中她穿着白色衣裳，系着红色腰带，戴着黄金王冠，正在下棋，笔触细致，画风严谨中带着趣致，相当值得一看。


纳芙塔蒂之墓（No.66）
这是拉美西斯二世为其宠爱的王后修的墓室，只能用“美貌”来形容。三座墓室和走廊的每寸墙壁都用彩绘来装饰，可见当时拉美西斯二世是有多么迷恋这位王后。->全年 06:00-17:00->若要参观王后纳芙塔蒂的墓室，请提前确认。->若要参观王后纳芙塔蒂的墓室，请提前确认。"
哈加格清真寺,卢克索,"Madinet Al Oqsor, Luxor",00:00-23:59开放,+20-95-2373854,介绍->开放时间->必看贴士,"这座寺庙是13世纪阿拉伯人占领卢克索的时候修建的，当时卢克索神庙被尼罗河的淤泥所掩埋。到了19世纪，神庙被挖掘出土的时候，人们才发现这座寺庙竟然建在神庙庭院的废墟之上。
寺庙本身很美，只是风格与神庙格格不入，因为各种原因，寺庙被保留了下来，如今也成了卢克索神庙前的一道风景线。->全年 00:00-23:59->进寺庙有着装和脱鞋的要求。->进寺庙有着装和脱鞋的要求。"
塞提一世神庙,卢克索,"Mortuary Temple of Seti I, Naga Al Taref Inside Road, Luxor",,,介绍->开放时间->必看贴士,"塞提一世是拉美西斯一世的儿子、拉美西斯二世的父亲。他在位时大兴土木，修建包括卡纳克神庙的伊波斯蒂尔大厅在内的许多宏伟建筑。神庙位于底比斯大墓地的北端，靠近棕榈林，环境优美，游客稀少。
这座神庙由塞提一世开始动工，直到拉美西斯二世时才完成。如今塞提一世纪念庙只残留着圣地部分，但仍可以欣赏到精美的浮雕。你可以在参观完帝王谷后返程时顺便来此一游。->具体营业状态以当天开放情况为准->在卢克索以北的阿拜多斯也有一座塞提一世神庙，可以包车前往，和丹达拉一同游览。->在卢克索以北的阿拜多斯也有一座塞提一世神庙，可以包车前往，和丹达拉一同游览。"
哈索尔神庙,卢克索,"Qina, Qesm Qina, Qina, Qena, Egypt",07:00-17:00开放,,介绍->开放时间->必看贴士,"丹达拉的多座神庙都损毁严重，只剩一座哈索尔神庙，它几乎保持原貌，因留着克娄巴特拉七世的浮雕而闻名，值得你专程前来参观。克娄巴特拉七世是埃及在受罗马统治前的末代女王。
哈索尔神庙的主体建筑保留得十分完整，进去后右侧是两间接生房，旁边是科普特教堂遗址，再往里走便是神殿。神殿内部从墙壁到天花板都有精美完整的浮雕，色彩鲜艳美丽。尤其是天花板上，雕刻着十二星座的天体图和诸神驾驶太阳船穿越宇宙的场景。克娄巴特拉七世的浮雕在神殿南侧的墙壁上，轮廓鲜明，非常清晰。神殿后方有一个房间，可以通往地下墓室，那里有闻名的类似灯泡的壁画，很神奇。->全年 07:00-17:00；具体营业状态以当天开放情况为准->售票处在游客中心。->售票处在游客中心。"
Howard Carter House,卢克索,"N/r Valley of the kings | West Side, Luxor, Egypt",09:00-16:00开放,,介绍->开放时间,"这是图坦卡蒙陵墓的发现者考古学家霍华德•卡特在工作时居住的地方，圆顶的房屋有一个花园，花园的尽头是一个精确的图坦卡蒙墓室的复制品，这里还有一个关于发掘的展览。
这里完美再现了发现图坦卡蒙墓室时候的场景，虽然并没有放上木乃伊的模型，但是依然非常细节地展现了当时的情况。旁边还有一个咖啡馆，非常适合在游览途中休憩。->全年 周一-周四,周六-周日 09:00-16:00 周五；营业时间变动频繁，具体营业状态以当天开放情况为准。"
Hod Hod Soliman Hot Air Balloo...,卢克索,"卢克索, 埃及",00:00-23:59开放,+20 122 222 2811,开放时间,全年 00:00-23:59
斯芬克斯大道,卢克索,"PM94+QF3, Luxor City, Luxor, Luxor Governorate",,,介绍->开放时间,这条大道连接卢克索神庙和卡尔纳克神庙，全长三公里，目前大部分都被掩埋，正在清理中。->全年 全天开放
